variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
latest_weighted,round1_seed03_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03647722040068036,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.036477219474110124,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.03647721917098342,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,85,coordinate_accept,speed_fade_mps,0.03647721863040004,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,86,coordinate_accept,speed_fade_mps,0.036477218406579255,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.03647721822276113,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,88,coordinate_accept,speed_fade_mps,0.03647721808565084,0.009053837747410474,reach_x2
latest_weighted,round1_seed03_reach_x2,89,shrink,,0.03647721808565084,0.004979610761075761,reach_x2
latest_weighted,round1_seed04_reach_x2,0,coordinate_accept,delta_k,0.03661929985462559,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,1,coordinate_accept,k1,0.03660896201584485,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,2,coordinate_accept,k1,0.03660691792529856,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,3,coordinate_accept,k1,0.036606578972096515,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,4,coordinate_accept,k1,0.036606522845664784,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,5,coordinate_accept,k1,0.036606513479367185,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,6,coordinate_accept,k1,0.03660651245071785,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,7,coordinate_accept,stribeck_speed_mps,0.036580822714412826,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,8,coordinate_accept,stribeck_speed_mps,0.03652378102520108,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,9,coordinate_accept,speed_fade_mps,0.036491061208733196,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,10,coordinate_accept,delta_k,0.03648995812241583,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,11,coordinate_accept,delta_k,0.036489706420354734,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,12,coordinate_accept,delta_k,0.036489665989126244,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,13,coordinate_accept,delta_k,0.03648965995521327,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,14,coordinate_accept,delta_k,0.03648965906436695,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,15,coordinate_accept,delta_k,0.03648965896350445,3.5744219003882423,reach_x2
latest_weighted,round1_seed04_reach_x2,16,shrink,,0.03648965896350445,1.9659320452135336,reach_x2
latest_weighted,round1_seed04_reach_x2,17,coordinate_accept,rel_weight,0.03647429772905887,1.9659320452135336,reach_x2
latest_weighted,round1_seed04_reach_x2,18,shrink,,0.03647429772905887,1.0812626248674435,reach_x2
latest_weighted,round1_seed04_reach_x2,19,shrink,,0.03647429772905887,0.594694443677094,reach_x2
latest_weighted,round1_seed04_reach_x2,20,coordinate_accept,speed_fade_mps,0.03647417808665522,0.594694443677094,reach_x2
latest_weighted,round1_seed04_reach_x2,21,coordinate_accept,k3_radps,0.03643675164816156,0.594694443677094,reach_x2
latest_weighted,round1_seed04_reach_x2,22,shrink,,0.03643675164816156,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,23,coordinate_accept,speed_fade_mps,0.03643610321951449,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,24,coordinate_accept,stribeck_speed_mps,0.03643603246313042,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,25,coordinate_accept,speed_fade_mps,0.03643582091713196,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,26,coordinate_accept,rel_weight,0.036431435620355515,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,27,coordinate_accept,stribeck_speed_mps,0.036411198233826846,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,28,coordinate_accept,stribeck_speed_mps,0.0363962583280432,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,29,coordinate_accept,stribeck_speed_mps,0.03638679122220157,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.036383138702815246,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,31,coordinate_accept,rel_weight,0.036371066069420324,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,32,coordinate_accept,stribeck_speed_mps,0.036349359102283686,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,33,coordinate_accept,stribeck_speed_mps,0.03633303298856131,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,34,coordinate_accept,stribeck_speed_mps,0.036322053045203,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,35,coordinate_accept,stribeck_speed_mps,0.03631640063617194,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,36,coordinate_accept,stribeck_speed_mps,0.03631615264823445,0.32708194402240176,reach_x2
latest_weighted,round1_seed04_reach_x2,37,shrink,,0.03631615264823445,0.17989506921232096,reach_x2
latest_weighted,round1_seed04_reach_x2,38,coordinate_accept,stribeck_speed_mps,0.03631560985409363,0.17989506921232096,reach_x2
latest_weighted,round1_seed04_reach_x2,39,coordinate_accept,k3_radps,0.03631466899726568,0.17989506921232096,reach_x2
latest_weighted,round1_seed04_reach_x2,40,shrink,,0.03631466899726568,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,41,coordinate_accept,rel_weight,0.03630589898428968,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,42,coordinate_accept,stribeck_speed_mps,0.03630359804613429,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.0363016936385308,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,44,coordinate_accept,stribeck_speed_mps,0.03630017891451957,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,45,coordinate_accept,stribeck_speed_mps,0.03629904848617996,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.036298298620936614,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03629792741352533,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,48,coordinate_accept,k3_radps,0.03629742178008874,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,49,coordinate_accept,speed_fade_mps,0.03629740881611899,0.09894228806677655,reach_x2
latest_weighted,round1_seed04_reach_x2,50,shrink,,0.03629740881611899,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,51,coordinate_accept,k3_radps,0.036297377834340075,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,52,coordinate_accept,speed_fade_mps,0.03629736822501571,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,53,coordinate_accept,rel_weight,0.03629458832223784,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,54,coordinate_accept,stribeck_speed_mps,0.03629377632767594,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,55,coordinate_accept,stribeck_speed_mps,0.03629305492254078,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.0362924230808334,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.03629187994159853,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.03629142481230484,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,59,coordinate_accept,stribeck_speed_mps,0.03629105717172987,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.0362907766724125,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.03629058314273516,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.03629047658869621,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,63,coordinate_accept,stribeck_speed_mps,0.03629045719543088,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,64,coordinate_accept,k3_radps,0.03629033275612521,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,65,coordinate_accept,speed_fade_mps,0.03629033199322548,0.0544182584367271,reach_x2
latest_weighted,round1_seed04_reach_x2,66,shrink,,0.03629033199322548,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.036290327106328645,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,68,coordinate_accept,speed_fade_mps,0.036290318012590334,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,69,coordinate_accept,rel_weight,0.03628956751016272,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.03628928815780732,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.036289029990341636,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,72,coordinate_accept,stribeck_speed_mps,0.03628879295284628,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,73,coordinate_accept,stribeck_speed_mps,0.0362885770047946,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.03628838212001472,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.03628820828664987,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03628805550711745,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.0362879237980677,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.03628781319034282,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,79,coordinate_accept,stribeck_speed_mps,0.03628772372893691,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,80,coordinate_accept,stribeck_speed_mps,0.03628765547295768,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03628760849559017,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03628758288406338,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03628757873961999,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,84,coordinate_accept,k3_radps,0.03628749420132862,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03628749232872963,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,86,coordinate_accept,k3_radps,0.03628745820907663,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,87,coordinate_accept,speed_fade_mps,0.03628745088030826,0.029930042140199908,reach_x2
latest_weighted,round1_seed04_reach_x2,88,shrink,,0.03628745088030826,0.016461523177109954,reach_x2
latest_weighted,round1_seed04_reach_x2,89,coordinate_accept,rel_weight,0.036287160585946304,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,0,coordinate_accept,delta_k,0.036963944321907624,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,1,coordinate_accept,delta_k,0.036960409977254985,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,2,coordinate_accept,delta_k,0.036936820851394346,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,3,coordinate_accept,delta_k,0.03692936620681633,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,4,coordinate_accept,k1,0.03692935860067875,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,5,coordinate_accept,k1,0.036929357778544634,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,6,coordinate_accept,stribeck_speed_mps,0.03681228003023333,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,7,coordinate_accept,stribeck_speed_mps,0.03677271691472006,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,8,coordinate_accept,k3_radps,0.0366400582008512,3.5744219003882423,reach_x2
latest_weighted,round1_seed05_reach_x2,9,shrink,,0.0366400582008512,1.9659320452135336,reach_x2
latest_weighted,round1_seed05_reach_x2,10,shrink,,0.0366400582008512,1.0812626248674435,reach_x2
latest_weighted,round1_seed05_reach_x2,11,coordinate_accept,k3_radps,0.03655198077701483,1.0812626248674435,reach_x2
latest_weighted,round1_seed05_reach_x2,12,coordinate_accept,stribeck_speed_mps,0.03651625288139378,1.0812626248674435,reach_x2
latest_weighted,round1_seed05_reach_x2,13,coordinate_accept,stribeck_speed_mps,0.036498105410121835,1.0812626248674435,reach_x2
latest_weighted,round1_seed05_reach_x2,14,coordinate_accept,speed_fade_mps,0.03649737931834179,1.0812626248674435,reach_x2
latest_weighted,round1_seed05_reach_x2,15,shrink,,0.03649737931834179,0.594694443677094,reach_x2
latest_weighted,round1_seed05_reach_x2,16,coordinate_accept,k3_radps,0.03647998252216601,0.594694443677094,reach_x2
latest_weighted,round1_seed05_reach_x2,17,shrink,,0.03647998252216601,0.32708194402240176,reach_x2
latest_weighted,round1_seed05_reach_x2,18,shrink,,0.03647998252216601,0.17989506921232096,reach_x2
latest_weighted,round1_seed05_reach_x2,19,shrink,,0.03647998252216601,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,20,coordinate_accept,speed_fade_mps,0.03647987210820357,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,21,coordinate_accept,stribeck_speed_mps,0.03647981836752974,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,22,coordinate_accept,speed_fade_mps,0.03647968508727309,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,23,coordinate_accept,speed_fade_mps,0.03647960386391145,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,24,coordinate_accept,rel_weight,0.03647921347263765,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,25,coordinate_accept,stribeck_speed_mps,0.03647893539241005,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.036478839312203644,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,27,coordinate_accept,speed_fade_mps,0.036478731585079645,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,28,coordinate_accept,speed_fade_mps,0.03647866539139342,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,29,coordinate_accept,stribeck_speed_mps,0.03647863281416964,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,30,coordinate_accept,speed_fade_mps,0.03647855965724765,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,31,coordinate_accept,speed_fade_mps,0.03647854323165236,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,32,coordinate_accept,rel_weight,0.03647825542496342,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,33,coordinate_accept,stribeck_speed_mps,0.03647801715106566,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,34,coordinate_accept,stribeck_speed_mps,0.036477914457610026,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,35,coordinate_accept,speed_fade_mps,0.036477845120687996,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,36,coordinate_accept,speed_fade_mps,0.03647782076475121,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,37,coordinate_accept,stribeck_speed_mps,0.03647781581537606,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,38,coordinate_accept,speed_fade_mps,0.036477799790885224,0.09894228806677655,reach_x2
latest_weighted,round1_seed05_reach_x2,39,shrink,,0.036477799790885224,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,40,coordinate_accept,rel_weight,0.036477668855781215,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,41,coordinate_accept,stribeck_speed_mps,0.03647759093666821,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,42,coordinate_accept,stribeck_speed_mps,0.03647754367475856,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.03647752833100301,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,44,coordinate_accept,speed_fade_mps,0.0364775177127953,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,45,coordinate_accept,rel_weight,0.03647747199788958,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.036477405834253296,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03647737229044904,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,48,coordinate_accept,speed_fade_mps,0.036477344676413635,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,49,coordinate_accept,speed_fade_mps,0.03647732883337358,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,50,coordinate_accept,speed_fade_mps,0.03647732512089905,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,51,coordinate_accept,stribeck_speed_mps,0.03647732100886623,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,52,coordinate_accept,speed_fade_mps,0.03647732058267837,0.0544182584367271,reach_x2
latest_weighted,round1_seed05_reach_x2,53,shrink,,0.03647732058267837,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,54,coordinate_accept,speed_fade_mps,0.03647731903731308,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,55,coordinate_accept,rel_weight,0.03647730837353959,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.03647728575164025,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.036477270975139725,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.03647726420964585,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,59,coordinate_accept,speed_fade_mps,0.036477258408257794,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,60,coordinate_accept,speed_fade_mps,0.036477256281559726,0.029930042140199908,reach_x2
latest_weighted,round1_seed05_reach_x2,61,shrink,,0.036477256281559726,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.0364772555625567,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,63,coordinate_accept,k3_radps,0.03647725288351586,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,64,coordinate_accept,speed_fade_mps,0.03647725264403088,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,65,coordinate_accept,rel_weight,0.03647724119618951,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,66,coordinate_accept,stribeck_speed_mps,0.036477236302874194,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03647723356823239,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.036477233015743675,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,69,coordinate_accept,speed_fade_mps,0.036477231758466636,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.03647723145933118,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,71,coordinate_accept,speed_fade_mps,0.036477230444621575,0.016461523177109954,reach_x2
latest_weighted,round1_seed05_reach_x2,72,shrink,,0.036477230444621575,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,73,coordinate_accept,k3_radps,0.03647722985648948,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,74,coordinate_accept,speed_fade_mps,0.03647722971879611,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,75,coordinate_accept,rel_weight,0.036477225345046584,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03647722392082666,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.03647722312656361,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.0364772229659337,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,79,coordinate_accept,speed_fade_mps,0.036477222504686414,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,80,coordinate_accept,speed_fade_mps,0.03647722236513737,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03647722203552368,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,82,coordinate_accept,rel_weight,0.03647722177484139,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03647722015658913,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.03647721916161352,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03647721879355522,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,86,coordinate_accept,speed_fade_mps,0.03647721810251155,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,87,coordinate_accept,speed_fade_mps,0.03647721772449556,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,88,coordinate_accept,stribeck_speed_mps,0.03647721760187346,0.009053837747410474,reach_x2
latest_weighted,round1_seed05_reach_x2,89,coordinate_accept,speed_fade_mps,0.0364772173049274,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,0,coordinate_accept,k1,0.03692643744061326,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,1,coordinate_accept,k1,0.036926436913866774,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,2,coordinate_accept,stribeck_speed_mps,0.03685076337782568,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,3,coordinate_accept,delta_k,0.036850747646330576,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,4,coordinate_accept,delta_k,0.03685074533643175,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,5,coordinate_accept,k3_radps,0.03662472581459322,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,6,coordinate_accept,speed_fade_mps,0.03662309602022784,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,7,coordinate_accept,speed_fade_mps,0.03660903394720105,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,8,coordinate_accept,speed_fade_mps,0.036570466422580536,3.5744219003882423,reach_x2
latest_weighted,round1_seed06_reach_x2,9,shrink,,0.036570466422580536,1.9659320452135336,reach_x2
latest_weighted,round1_seed06_reach_x2,10,coordinate_accept,stribeck_speed_mps,0.0363832727397613,1.9659320452135336,reach_x2
latest_weighted,round1_seed06_reach_x2,11,coordinate_accept,k3_radps,0.03637473640495217,1.9659320452135336,reach_x2
latest_weighted,round1_seed06_reach_x2,12,coordinate_accept,speed_fade_mps,0.03634212733193251,1.9659320452135336,reach_x2
latest_weighted,round1_seed06_reach_x2,13,shrink,,0.03634212733193251,1.0812626248674435,reach_x2
latest_weighted,round1_seed06_reach_x2,14,coordinate_accept,stribeck_speed_mps,0.036331838328114555,1.0812626248674435,reach_x2
latest_weighted,round1_seed06_reach_x2,15,coordinate_accept,k3_radps,0.03630307989016019,1.0812626248674435,reach_x2
latest_weighted,round1_seed06_reach_x2,16,coordinate_accept,speed_fade_mps,0.0363019646593517,1.0812626248674435,reach_x2
latest_weighted,round1_seed06_reach_x2,17,shrink,,0.0363019646593517,0.594694443677094,reach_x2
latest_weighted,round1_seed06_reach_x2,18,coordinate_accept,speed_fade_mps,0.0363003171805402,0.594694443677094,reach_x2
latest_weighted,round1_seed06_reach_x2,19,shrink,,0.0363003171805402,0.32708194402240176,reach_x2
latest_weighted,round1_seed06_reach_x2,20,coordinate_accept,k3_radps,0.03629881357662588,0.32708194402240176,reach_x2
latest_weighted,round1_seed06_reach_x2,21,coordinate_accept,rel_weight,0.03629410764779422,0.32708194402240176,reach_x2
latest_weighted,round1_seed06_reach_x2,22,coordinate_accept,stribeck_speed_mps,0.0362900259386408,0.32708194402240176,reach_x2
latest_weighted,round1_seed06_reach_x2,23,coordinate_accept,stribeck_speed_mps,0.03628874962608184,0.32708194402240176,reach_x2
latest_weighted,round1_seed06_reach_x2,24,shrink,,0.03628874962608184,0.17989506921232096,reach_x2
latest_weighted,round1_seed06_reach_x2,25,coordinate_accept,speed_fade_mps,0.03628860244931854,0.17989506921232096,reach_x2
latest_weighted,round1_seed06_reach_x2,26,shrink,,0.03628860244931854,0.09894228806677655,reach_x2
latest_weighted,round1_seed06_reach_x2,27,shrink,,0.03628860244931854,0.0544182584367271,reach_x2
latest_weighted,round1_seed06_reach_x2,28,coordinate_accept,k3_radps,0.036288525916274315,0.0544182584367271,reach_x2
latest_weighted,round1_seed06_reach_x2,29,coordinate_accept,speed_fade_mps,0.036288505461072235,0.0544182584367271,reach_x2
latest_weighted,round1_seed06_reach_x2,30,shrink,,0.036288505461072235,0.029930042140199908,reach_x2
latest_weighted,round1_seed06_reach_x2,31,shrink,,0.036288505461072235,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,32,coordinate_accept,stribeck_speed_mps,0.0362885040468672,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,33,coordinate_accept,rel_weight,0.03628786091672495,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,34,coordinate_accept,stribeck_speed_mps,0.03628776783992988,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,35,coordinate_accept,stribeck_speed_mps,0.036287680922254185,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,36,coordinate_accept,stribeck_speed_mps,0.03628760016689575,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,37,coordinate_accept,stribeck_speed_mps,0.03628752557831332,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,38,coordinate_accept,stribeck_speed_mps,0.03628745716222378,0.016461523177109954,reach_x2
