variant,interpretation,k1,delta_k,k3_radps,stribeck_speed_mps,speed_fade_mps,rel_weight,load_exponent,k2,coarse_exact_launch_rmse_nm,peak_nm,launch_max_abs_command,gate_pass,round_index
standard,reach_x2,0.0004322114980603628,1.5208369126861327e-05,0.11489366935955946,0.010573398533843268,0.3920512658057576,0.2427265221459427,1.0,0.00044741986718722416,0.038438722241849,0.07308597398570696,0.6459999999999998,True,3
standard,reach_x2,0.013424884753028268,0.00013744874498821153,0.7368824106741679,0.0035964782677330104,0.0411441852603967,-2.1379871926714955,1.0,0.01356233349801648,0.0386860900833119,0.10408647979841507,0.6459999999999998,True,3
standard,reach_x2,0.0004614340770484879,2.4243046011611864,0.06342410436047477,0.0046655203804611325,0.011824655496947669,0.31990419321285923,1.0,2.424766035238235,0.03880426187366354,0.07600891523400381,0.6459999999999998,True,3
standard,reach_x2,0.0009683045735309877,0.0007638339719619156,0.1152073805321844,0.21227981228174284,0.01518582073465746,0.4295052756412878,1.0,0.0017321385454929033,0.03885564026633529,0.07704788903232596,0.6459999999999998,True,3
standard,meet_x1,8.201372387855092e-05,1.0342786251197784e-05,0.00489342745019095,0.0014130932027560806,0.8204920280503201,-0.061066460800399014,1.0,9.23565101297487e-05,0.0388631743267043,0.09102210839404382,0.6459999999999998,True,3
standard,meet_x1,0.0018279250008066158,5.294075237153708e-06,0.009344589763525276,0.009098868828694208,0.5936069474410897,-0.04889528666223075,1.0,0.0018332190760437695,0.03899102853653454,0.06598003269798988,0.6459999999999998,True,3
standard,reach_x2,0.3933859595917535,0.022988134948540965,0.19329058447826644,0.00016086339484990754,0.025905594985862035,-0.6497245402848844,1.0,0.41637409454029445,0.03905821694413756,0.07454119398830333,0.6459999999999998,True,3
standard,meet_x1,0.3757770849429084,0.9045961923080346,0.011429843777412357,0.010246348427229903,0.6381489103394051,0.07585176939288332,1.0,1.280373277250943,0.039061192584130724,0.06634995038246176,0.6459999999999998,True,3
standard,meet_x1,0.7204235550868902,0.07150260659312482,0.026871466216220854,0.010440347893586322,0.43333981349631673,0.03388860001664056,1.0,0.791926161680015,0.039146892281074874,0.06571837966466744,0.6459999999999998,True,3
standard,meet_x1,0.014477470226054003,0.4170691825780097,1.8572323808962714,0.011088394913454801,0.47132641682471965,-0.04821503519693504,1.0,0.4315466528040637,0.03919988495237574,0.06571302303398538,0.6459999999999998,True,3
standard,reach_x2,0.26085350628918424,5.120666630992083e-05,0.5321239925472103,0.06685970485269303,0.21078885432465364,1.7271691965441711,1.0,0.26090471295549417,0.039242240061311814,0.07618435002091908,0.6459999999999998,True,3
standard,reach_x2,6.461571131604905e-06,0.15407400631655155,0.17174337457776312,0.023992050748069767,0.0650385686893888,0.03614941080022538,1.0,0.15408046788768315,0.03925395933939304,0.06560478829470438,0.6459999999999998,True,3
standard,reach_x2,0.003444018067466454,0.0023066786736724745,0.3725185007157905,0.002571909927336115,0.039902072562594725,-1.325660133729956,1.0,0.0057506967411389285,0.03925852038311313,0.08131323921050791,0.6459999999999998,True,3
standard,meet_x1,0.007597904156067477,0.4655736138988213,0.02275205349387015,0.0005135333420969437,0.011699784694870576,-0.22413303740843737,1.0,0.4731715180548888,0.03927117683740033,0.07080317823418449,0.6459999999999998,True,3
standard,meet_x1,0.001436961045740481,2.957503668281168e-05,0.009203143980123934,0.07953064470298322,0.01103271558989952,-0.2542992715218704,1.0,0.0014665360824232926,0.039289983917002815,0.0733038163367496,0.6459999999999998,True,3
standard,reach_x2,0.8962443966672067,1.0106796106659268e-05,0.11749616708356675,0.04897390823737598,0.03057841321986198,0.2196101314253074,1.0,0.8962545034633134,0.03929741437560384,0.06659384544797321,0.6459999999999998,True,3
standard,meet_x1,0.00010038932389016686,0.00018947531134144474,0.017162756108634332,0.03675900371997692,0.012639550944830595,-0.03041789332510536,1.0,0.0002898646352316116,0.03932961332953478,0.06566039182110171,0.6459999999999998,True,3
standard,meet_x1,0.3822644294160739,0.3323070377123652,0.005404347393306608,0.01839303457179053,0.02692258267298041,0.1139602692439059,1.0,0.7145714671284391,0.03944533898165469,0.06637333813137934,0.6459999999999998,True,3
standard,reach_x2,0.021126564447524827,0.008224918318646347,0.596209535000492,0.0029766079900884973,0.06219120053906947,-2.353731377429136,1.0,0.029351482766171173,0.039454484009931054,0.08600098087959222,0.6459999999999998,True,3
standard,reach_x2,0.5151253062663044,0.386601411099384,0.6474229121118804,0.000574556492223863,0.05330500085481992,-2.9271538514575104,1.0,0.9017267173656884,0.039455687074079177,0.10858410368928623,0.6459999999999998,True,3
standard,reach_x2,0.0002160104133990892,0.003741971432976448,0.006565777568819407,0.0784218301837884,0.015569355577699388,0.15392175112531437,1.0,0.003957981846375537,0.03946601234808376,0.06701834783126287,0.6459999999999998,True,3
standard,reach_x2,1.953608101368372,0.001878118879525854,0.004387398872166163,0.005463992203671208,4.157935276863724,0.2469459014600366,1.0,1.9554862202478978,0.039478226229431056,0.09361507279715761,0.646,True,3
standard,meet_x1,0.00047599286835269574,0.0005630709485401205,0.007670754334555573,0.0082631698364716,0.18059047611715917,0.30385617132350307,1.0,0.0010390638168928162,0.03950627143575515,0.08444886199629273,0.6459999999999998,True,3
standard,reach_x2,2.18419110098483,0.8933433162013329,0.017210020946702567,0.018455727617577272,0.14364664751240508,0.39516699518201914,1.0,3.077534417186163,0.03952564692173403,0.07222667541066305,0.6459999999999998,True,3
standard,reach_x2,0.0004978270608290992,0.0017372800482214883,1.313336727571586,0.1438586700158825,0.6000354937714669,-2.7516611184524624,1.0,0.0022351071090505876,0.03963317004354978,0.07619334939367005,0.6459999999999998,True,3
standard,meet_x1,1.3290678320481534e-05,1.8213988453433971,0.025108338918772115,0.005062088389801182,0.018660563127494846,0.3028800269280949,1.0,1.8214121360217177,0.039834391041949975,0.08472715235386041,0.646,True,3
standard,reach_x2,0.031732833889962675,0.001668859652510382,0.20199910259438952,0.6000835269665147,0.017228518023136043,1.0116477723570778,1.0,0.033401693542473056,0.03997317792718685,0.11482463817490778,0.6459999999999998,True,3
standard,meet_x1,1.5722007057976334e-05,1.430480163794225e-05,0.0826978881110397,0.045612548702000925,0.010608100081905268,-0.4202592077575078,1.0,3.0026808695918584e-05,0.040006660031273546,0.08795702001902776,0.6459999999999998,True,3
standard,reach_x2,1.3489088792952881,1.8160025773456654e-05,0.004505447498656346,0.019206205856384113,2.994732633372256,-0.026156203064910066,1.0,1.3489270393210615,0.040068507730823995,0.06559445238960578,0.6459999999999998,True,3
standard,reach_x2,1.0443468995610692,0.08292689318668416,0.005413542215779117,0.00024154989135686394,0.021965946646450407,0.1969439734713858,1.0,1.1272737927477534,0.0401232195227347,0.06671472501633773,0.6459999999999998,True,3
standard,reach_x2,1.1815098841532228e-05,8.319440377215096e-06,1.0086346331366765,0.15799341828517902,0.40560597245733676,2.0466586562584723,1.0,2.0134539218747324e-05,0.040168265444352584,0.06834368801291421,0.6459999999999998,True,3
standard,meet_x1,3.973559452919792e-05,0.13184752529126814,0.011557664981963723,0.008523755519264372,0.014147380416242876,0.4995946572526675,1.0,0.13188726088579733,0.0402486478910131,0.08335731825377883,0.6459999999999998,True,3
standard,reach_x2,0.009519229190739855,0.41349449448756975,1.5756978624448992,0.12554701881250663,0.18870190847135865,-0.8899816705642518,1.0,0.4230137236783096,0.04029670188437359,0.0773374435256359,0.6459999999999998,True,3
standard,reach_x2,0.0004301293050011848,0.6798954086341968,0.14158240293089397,0.04012572933941073,0.9912037037316107,-0.6261413539521374,1.0,0.680325537939198,0.04030333799657537,0.0690475484104639,0.6459999999999998,True,3
standard,meet_x1,0.0014233155026439836,0.01877868020676704,1.7841768956859876,0.006687435305956834,0.037082112241319055,-0.7392064044867848,1.0,0.020201995709411023,0.040314544410804655,0.09950520001708436,0.6459999999999998,True,3
standard,meet_x1,7.075996172359649e-06,0.0025632730313121087,0.06141725364193192,0.020259719561042572,3.1248196215041992,0.07342140068424641,1.0,0.0025703490274844682,0.04032459722116252,0.06575535241014241,0.6459999999999998,True,3
standard,reach_x2,0.08,0.45,0.06,0.025,0.64,0.75,1.0,0.53,0.040363863706501406,0.07843004333431068,0.6459999999999998,True,3
standard,reach_x2,0.012635824590488143,3.4707842799341897,0.4120990862786829,0.5146038485799531,0.07318433857375763,0.5642087183400788,1.0,3.483420104524678,0.04038163476201751,0.06643321416450365,0.6459999999999998,True,3
standard,reach_x2,0.000126687648708984,0.0003579221372462689,0.005564323933303609,0.14325123168971993,0.014925680143832344,0.5526713702561503,1.0,0.0004846097859552529,0.04039467489464752,0.08540243617494123,0.6459999999999998,True,3
standard,reach_x2,2.2340148524022916,1.0959629446872174e-05,0.3197353088370589,0.003217374335154599,0.06160996316121399,2.5644892957262524,1.0,2.2340258120317387,0.040421743311460985,0.09028385963848524,0.6459999999999998,True,3
standard,reach_x2,0.005719978492722347,0.01785150116286174,0.2708062264038916,0.045449149196598516,0.04967070799453838,1.7522033908918395,1.0,0.023571479655584086,0.04047405460390921,0.09610247837087157,0.6459999999999998,True,3
standard,reach_x2,4.77867976155581e-05,4.591227586391162e-05,0.9562852739461212,0.19761751116588397,0.18551787568981434,1.1994876697635117,1.0,9.369907347946973e-05,0.04051826888872491,0.06669467011374824,0.6459999999999998,True,3
standard,meet_x1,1.2692952771199543e-05,0.006948289496007646,0.023491376209034798,0.0350388127028024,0.04049748865868167,0.3116734192902699,1.0,0.006960982448778846,0.04055486548930143,0.06755616134486775,0.6459999999999998,True,3
standard,meet_x1,2.3491143733107047,0.04137247857258506,0.11120627370889664,0.008145770226664685,0.022363301696001994,-0.6508951363919557,1.0,2.39048685188329,0.040561413521072294,0.07765242353461531,0.6459999999999998,True,3
standard,meet_x1,0.018270556363311975,6.065251365313274e-05,0.06229602084983598,0.3223812466168636,0.01790967901878254,-0.5705960374434702,1.0,0.018331208876965106,0.04057574897531959,0.08010219362565187,0.6459999999999998,True,3
standard,meet_x1,0.001024803492299352,0.00010754309856018383,1.4479832520340163,0.016509736608491147,0.5402879940904337,-0.7435760660320208,1.0,0.0011323465908595358,0.04057760745140483,0.08317205769244734,0.6459999999999998,True,3
standard,meet_x1,0.00021314026482264166,0.009297629278518097,0.00504988215129019,0.0010211184137622865,0.023314598681230942,0.3651690888271104,1.0,0.00951076954334074,0.040591021182070725,0.06906751087072542,0.6459999999999998,True,3
standard,meet_x1,0.15873125667832824,3.9887043682217236,1.8469970873472603,0.03545131159390887,0.04361992292372175,-0.25661794191012355,1.0,4.1474356249000515,0.04059225680073219,0.06623720203274552,0.6459999999999998,True,3
standard,reach_x2,0.0013961499277228844,0.00213301219970222,0.005096305718432061,0.024232364223360885,0.48576875505304323,-0.22379664171069358,1.0,0.0035291621274251045,0.04060068087038706,0.06678780053864466,0.6459999999999998,True,3
standard,reach_x2,1.2161418324620143,0.551490462286592,0.10590428621423587,0.40784965356511016,0.02068111032671474,-1.0432939547036542,1.0,1.7676322947486063,0.04060734108449622,0.10201594568816229,0.6459999999999998,True,3
standard,meet_x1,0.27636913925134,0.17437187601735607,0.013459193825159104,0.059696882517056786,0.01517687826990257,-0.5981826612977876,1.0,0.45074101526869603,0.040667306910211955,0.08903437131916195,0.6459999999999998,True,3
standard,meet_x1,0.00019226398502368076,0.005470585816651672,0.1852044134874085,0.0001758990604217399,0.0110163901465652,-0.520768799875027,1.0,0.005662849801675352,0.04067813581055708,0.0974457131157685,0.6459999999999998,True,3
standard,meet_x1,0.00014544572636465423,0.30030407665390635,0.018582728172389897,0.024766398656133108,1.4657074089481366,-0.39614296006594607,1.0,0.300449522380271,0.04079702713185856,0.06921876851316969,0.6459999999999998,True,3
standard,reach_x2,0.00023972083744550068,0.1406452084991134,0.23448401741344724,0.013971212784482849,0.050922974318512906,-1.64343625626721,1.0,0.1408849293365589,0.04083634583346487,0.08042578169763816,0.6459999999999998,True,3
standard,reach_x2,0.15,0.45,0.1,0.04,0.64,0.35,1.0,0.6,0.04087980854005134,0.06666450610727083,0.6459999999999998,True,3
standard,reach_x2,0.017089001682926378,0.03155046616853556,0.3749639235242872,0.49050716565763913,0.08304435489785626,-2.2033529677315915,1.0,0.048639467851461934,0.04088308052916603,0.07594200429119169,0.6459999999999998,True,3
standard,meet_x1,0.0034011607627107655,3.7533080517278106,0.014711323567703802,0.0011827496475966552,0.019989368406554107,0.6285142999741398,1.0,3.7567092124905215,0.04088931691023376,0.07967088428769395,0.6459999999999998,True,3
standard,meet_x1,0.0010493089298456537,2.104543204096872e-05,0.22165841502530798,0.007262660320407614,1.1054319065087304,-0.4229158152735657,1.0,0.0010703543618866224,0.04089939168400111,0.11272606385597521,0.646,True,3
standard,reach_x2,0.0021113887076780863,0.01371776446055777,1.2274655361079563,0.1816171925227993,4.470867211570528,2.0897265179177964,1.0,0.015829153168235854,0.04096913884660852,0.07001218357876679,0.6459999999999998,True,3
standard,reach_x2,0.00040631562354506717,0.2572478480753242,0.006395982534412954,0.00045095332385707655,0.023556707682558322,0.6397559961650163,1.0,0.2576541636988693,0.04097170007990733,0.07608944148691342,0.6459999999999998,True,3
standard,reach_x2,0.00013252868415195455,0.02142340488267958,0.43364991785233187,0.04861802767541011,3.0350910144307304,2.8396372147033038,1.0,0.021555933566831532,0.040997841059685715,0.11425365714362823,0.6459999999999998,True,3
standard,reach_x2,0.050717527078313895,1.781316492850457e-05,0.17048229929544523,0.04677807305289674,2.5600392610822653,1.29078191163366,1.0,0.0507353402432424,0.04102496457291964,0.07643390199177842,0.6459999999999998,True,3
standard,meet_x1,0.0004299963186504172,0.09808162245835111,0.15162958150400185,0.0017041543478424198,0.010821217828869663,0.5619865572860006,1.0,0.09851161877700153,0.041094002340171625,0.10404271836881587,0.6459999999999998,True,3
standard,meet_x1,0.0007168565300595818,0.014112691293159915,0.04075331655744815,0.004261453872841944,0.030879645149989945,0.36997901152807433,1.0,0.014829547823219496,0.04117265165947756,0.09941162814095997,0.6459999999999998,True,3
standard,reach_x2,0.0501700171638956,3.920868307275907e-05,0.5965685638925378,0.21414051888092397,0.23217352804663513,-2.779387965156207,1.0,0.05020922584696836,0.04121111330547389,0.07009036663016723,0.6459999999999998,True,3
standard,meet_x1,0.2160789257701842,2.697192833864334e-05,0.07100899863381338,0.0033750976863610224,0.016623480048206872,0.7038252334715356,1.0,0.21610589769852284,0.041227879215284174,0.09113981852158337,0.6459999999999998,True,3
standard,meet_x1,0.0009847892081498249,0.0002120823523654965,0.053809820111020375,0.0017068779192574287,0.024838315809618573,-0.6336973536088619,1.0,0.0011968715605153214,0.041240193435795026,0.07485328344120196,0.6459999999999998,True,3
standard,meet_x1,0.00013864956169567496,2.081821833997226e-05,1.2126989527993817,0.0006329575538909536,0.030831224445487845,-0.4377906750476255,1.0,0.00015946778003564724,0.041477017955909565,0.08900055477234113,0.6459999999999998,True,3
standard,meet_x1,0.04357611321719077,0.0006080886803600283,0.6658602807518278,0.028758364998383305,0.5067850357697276,0.10904320160439518,1.0,0.0441842018975508,0.04150186007253256,0.0657737468209589,0.6459999999999998,True,3
standard,reach_x2,0.0004883845674483987,0.04016641892446388,0.11811550281855186,0.04382822375224075,4.7897743383150235,-1.1323388901897498,1.0,0.04065480349191228,0.04152033750202548,0.07509075087930998,0.6459999999999998,True,3
standard,reach_x2,0.0003773602888130102,0.7395314462808953,0.2910448390875875,0.08045752205671222,0.13430678560752396,-2.8418389815247775,1.0,0.7399088065697083,0.041557368904472744,0.09148503483870964,0.6459999999999998,True,3
standard,meet_x1,0.08,0.45,0.06,0.025,0.64,0.75,1.0,0.53,0.04157429082034613,0.07843004333431068,0.6459999999999998,True,3
standard,reach_x2,0.0236559373496912,5.3561356784195196e-05,1.003700801972592,0.1663087706035129,0.3625002764252414,-0.6924643428538939,1.0,0.023709498706475398,0.04175414149520756,0.06586845750259443,0.6459999999999998,True,3
standard,meet_x1,0.0004302897034731849,0.5200212543893654,0.015364953106101163,0.0002985129980985246,0.031811790012394786,-0.404237877245877,1.0,0.5204515440928386,0.041759063383098545,0.06787141739099843,0.6459999999999998,True,3
standard,meet_x1,0.04930976912805466,1.6092865862391353e-05,0.007250281129849767,0.0005642189217534119,0.017985565129379356,0.8102544276881471,1.0,0.04932586199391705,0.04186361159293828,0.09451946208278066,0.6459999999999998,True,3
standard,meet_x1,0.01887519741112357,0.0002452687951367709,0.07496427843743417,0.010642171429889075,1.4137535943113078,0.6275277070359895,1.0,0.01912046620626034,0.041864650783989696,0.11464596419984231,0.6459999999999998,True,3
standard,meet_x1,0.012560372372658293,0.7017646404451354,0.37619213883641023,0.00027978983689857297,0.030693819530607742,0.060402727021675595,1.0,0.7143250128177937,0.041945970841852004,0.06562323846455309,0.6459999999999998,True,3
standard,meet_x1,0.003023674992962084,1.2921889917717202e-05,0.540255192209858,0.00520518329862984,0.035776182375034896,0.48902138712043897,1.0,0.0030365968828798013,0.04205284930976473,0.096242024197589,0.6459999999999998,True,3
standard,reach_x2,0.0023099991041185515,0.03476599606433971,0.7471539933660208,0.16197200586580227,1.1477960978116348,-1.214979837800185,1.0,0.03707599516845826,0.042067456164889105,0.06638683853624563,0.6459999999999998,True,3
standard,reach_x2,0.13999112671194855,3.9940727347036504,0.03316706947653254,0.05715516594293218,1.450509311445372,0.39655537975944455,1.0,4.134063861415599,0.0421488072296526,0.06625578044103571,0.6459999999999998,True,3
standard,reach_x2,2.1410408627353796e-05,2.2010224647025467,0.017045587801358612,0.38186338480520426,0.021133784117906826,1.0494367675949867,1.0,2.201043875111174,0.042227943472510514,0.10090851924624616,0.6459999999999998,True,3
standard,reach_x2,0.02227401678133525,0.001064301531524022,0.482680893953785,0.014104751227562223,0.15337029964345208,2.940656457428701,1.0,0.023338318312859273,0.0422644701360006,0.0789708992308765,0.6459999999999998,True,3
standard,reach_x2,0.04278531457822427,0.00027841843933181155,0.25938971372066744,0.0013916487219816152,0.08877285525271147,-1.9943861253529829,1.0,0.04306373301755608,0.042272550034425184,0.07276801996373478,0.6459999999999998,True,3
standard,meet_x1,0.05791786813631442,5.2490508841189345e-05,0.033844666954131096,0.021799738109259302,0.04165348413571527,-0.9316180959244109,1.0,0.05797035864515561,0.0423629674532964,0.09529467623255632,0.6459999999999998,True,3
standard,meet_x1,0.0016394903202947928,5.78121847379639e-05,0.05271864750513328,0.00040684016945960444,0.022477937397492837,-0.9374755125147933,1.0,0.0016973025050327566,0.04242754595601804,0.0903812006709652,0.6459999999999998,True,3
standard,meet_x1,0.07187309685171238,0.8070647505557746,1.7473968302732477,0.1688848684606686,0.016634201782544208,-1.5334865315427195,1.0,0.878937847407487,0.04251379037391864,0.10437482204512605,0.6459999999999998,True,3
standard,reach_x2,0.0019344201032473632,0.0001554252386851232,0.05165945277044032,0.0020489118168297757,0.029911526358779295,1.2445136782554362,1.0,0.0020898453419324866,0.04257517258135143,0.0902623747773049,0.6459999999999998,True,3
standard,meet_x1,0.0001486638043601473,1.0696703672703774e-05,0.005168344789090007,0.007257162343953529,0.03270609606255968,-0.8684012926039588,1.0,0.00015936050803285108,0.042634309195307626,0.07562478568358133,0.6459999999999998,True,3
standard,meet_x1,0.0011315660007330038,1.640944352746174e-05,0.028721158557376662,0.0302021252211112,1.5129038550076903,-0.9369376432433896,1.0,0.0011479754442604655,0.042648440782466365,0.07930308614242226,0.6459999999999998,True,3
standard,reach_x2,1.5631807593147784,0.13896956214160766,0.2743966465568838,0.2747157854204143,0.24440119923940007,-2.5388403554757257,1.0,1.702150321456386,0.04265892573028087,0.06835432861022601,0.6459999999999998,True,3
standard,reach_x2,0.4711789706919294,8.201177931435683e-06,0.007650811636283295,0.0009333930311774556,0.035065390740505915,0.9992236861685306,1.0,0.4711871718698608,0.042689142680420886,0.0771516065230513,0.6459999999999998,True,3
standard,meet_x1,1.420190268329287,0.01986415144059415,0.013689735666757142,0.021816616349973474,2.9955456536878065,1.0524160543711236,1.0,1.4400544197698812,0.04269252261159248,0.09876590671526517,0.6459999999999998,True,3
standard,meet_x1,0.08274310501954162,0.002250932698865148,1.8412380119384488,0.017079872459749474,0.06143189593755509,-1.7750054051018798,1.0,0.08499403771840676,0.04278126835992423,0.10461578186795888,0.6459999999999998,True,3
standard,reach_x2,0.0004522973776559632,6.644489698502154e-05,0.006374805999545351,0.1814508823046329,0.039095615319828456,-0.8464175904290281,1.0,0.0005187422746409847,0.04278215202241561,0.07259640312677043,0.6459999999999998,True,3
standard,reach_x2,0.0003167866699587267,0.026412720018598578,0.5575558944049546,0.4216623565669576,0.22180722164828,1.9868761803856723,1.0,0.026729506688557305,0.04280604078316186,0.06703488522816291,0.6459999999999998,True,3
standard,reach_x2,0.0013942051530100542,5.464586675322666e-05,1.846737706312679,0.12312064375125532,3.106646136348596,-0.5620140436958283,1.0,0.0014488510197632808,0.04282594104404865,0.08368174655959078,0.6459999999999998,True,3
standard,meet_x1,0.15,0.45,0.1,0.04,0.64,0.35,1.0,0.6,0.0428341647019485,0.06666450610727083,0.6459999999999998,True,3
standard,reach_x2,0.016410165537875058,0.0022698256740308572,0.005797320950616915,0.0326642815758544,0.19352953525292396,1.0367089360579342,1.0,0.018679991211905916,0.04285537310289596,0.0804366134312346,0.6459999999999998,True,3
standard,reach_x2,0.0044835223950056525,0.03130511577485337,0.15555479339542433,0.07634881708810384,0.40223489376536675,1.3597976916227843,1.0,0.03578863816985902,0.04288597989631593,0.07026728817457607,0.6459999999999998,True,3
standard,meet_x1,0.011899151338420616,7.341441110304841e-05,1.712066420442635,0.04275741577453443,0.12565586525178388,1.1378474827955323,1.0,0.011972565749523665,0.04289405876438075,0.0718041188537154,0.6459999999999998,True,3
standard,meet_x1,5.9984309336443815e-06,0.14196563068011722,0.06382672638776296,0.0879923453303174,0.04675305444422491,0.07131311918375882,1.0,0.14197162911105088,0.043080651382297046,0.0656105576831267,0.6459999999999998,True,3
standard,meet_x1,1.5463330374987938,0.0362765080332728,1.961566916233689,0.09261188723695946,0.027243343583081656,2.227504381315196,1.0,1.5826095455320666,0.0430974873417592,0.09516013822415992,0.6459999999999998,True,3
standard,meet_x1,2.1540238924669312e-05,0.0007250393109988047,0.007113097801222332,0.0023236859429769,0.03675418383173551,-0.8909384145928372,1.0,0.0007465795499234741,0.043106379228657815,0.07395018886366951,0.6459999999999998,True,3
standard,meet_x1,1.0550400918740375,0.044135364932525546,0.6813130747997912,0.07300036235889204,0.0626590298018595,1.1219987209744424,1.0,1.099175456806563,0.04311227325778738,0.07374689291628704,0.6459999999999998,True,3
latest_weighted,reach_x2,0.0006,0.0006,1.2556479123954565,0.0007593924270789436,0.04975416899692402,-0.023863804533446446,1.0,0.0012,0.03657637463933107,0.07974659299604951,0.6459999999999998,True,1
latest_weighted,reach_x2,0.47368866100752915,2.131066021716797,1.1946821961731808,0.01162172176480444,0.075517029900732,-0.43316581923960884,1.0,2.604754682724326,0.03678127708536558,0.08689181644525922,0.6459999999999998,True,1
latest_weighted,reach_x2,1.1648020868922464,0.1452032241684699,1.4271273180203898,0.016470323060095188,0.5397250767704781,0.40744733457067683,1.0,1.3100053110607164,0.03679725450484947,0.08371431281381776,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0006,0.0006,1.2331724847987118,0.008304521700590668,0.05244527276802383,0.5178007819602652,1.0,0.0012,0.036809147121179255,0.1149158022524376,0.6459999999999998,True,1
latest_weighted,reach_x2,2.046063903322789,2.0322042864946663,1.2127088562952686,0.10234889751426181,0.016174149727706456,0.3069909811116185,1.0,4.0782681898174555,0.036866964682105555,0.07346657031320937,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0015611226660139736,0.01251339119144637,0.9780738563201274,0.0020592240911774945,0.029816951546340488,0.5909061007927745,1.0,0.014074513857460343,0.037156913316430146,0.07117055280189515,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0026957110329355314,0.005408320671217088,0.6197205588738505,0.0011151466069954674,3.249374979923791,-0.061232885344623345,1.0,0.00810403170415262,0.03722883782717434,0.10389377451712861,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0020117214030054347,0.00013311108703574156,1.9206400532698813,0.011951869545159857,0.08931529201918047,-0.04360791662468788,1.0,0.002144832490041176,0.037383545525685694,0.08559601604717265,0.6459999999999998,True,1
latest_weighted,reach_x2,0.009706994391532803,0.1268991829871277,0.3986721377179621,0.004870117191454004,1.462207501282826,-0.002490720254421319,1.0,0.13660617737866051,0.037400168366439245,0.06557150402852185,0.6459999999999998,True,1
latest_weighted,reach_x2,0.05798916092335472,3.5467390941527177,1.263050716280018,0.04199448801659084,0.11349386186248439,-0.3837603336488806,1.0,3.6047282550760724,0.037446604407744735,0.07010447076691567,0.6459999999999998,True,1
latest_weighted,reach_x2,0.00012997110259359187,0.1575217454590241,1.06899995975554,0.12085735112442038,0.0742401887021029,2.9045382236590935,1.0,0.15765171656161767,0.037519582494596075,0.09909538645742672,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0005247042753006922,1.7152234889008804,1.5193960824404893,0.15336528931679505,0.14194265720717683,-2.8907648551977636,1.0,1.715748193176181,0.03754303768632459,0.09127308773692185,0.6459999999999998,True,1
latest_weighted,reach_x2,0.11771452360471314,0.0005536865099085343,0.8763707553138624,0.5905318108949383,0.04803502195653642,-1.498505637626637,1.0,0.11826821011462167,0.037653271215765664,0.0795620873376267,0.6459999999999998,True,1
latest_weighted,reach_x2,0.000911602877479432,0.01967965591518054,0.36759576777948416,0.0018000833754135308,0.02304872961592358,0.11564471173548085,1.0,0.02059125879265997,0.03766689251266341,0.09807471428640106,0.6459999999999998,True,1
latest_weighted,reach_x2,0.05478488759433902,0.0007659531674970814,0.08185923960743088,0.0017038550514156458,0.02833746152037696,0.035371951580544625,1.0,0.0555508407618361,0.037973281037698356,0.07027331340078163,0.6459999999999998,True,1
latest_weighted,reach_x2,0.43062429421986165,2.0899756822304147,0.5628205440264282,0.024069281547240216,0.052982472033018466,0.05418654443025783,1.0,2.5205999764502764,0.03815842379218148,0.06565523058745963,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0001391122437753352,0.9404839805997041,0.5773777432079774,0.00036229071199414016,0.04499174237544705,0.8807475139829206,1.0,0.9406230928434794,0.03838061027019427,0.0710345422129419,0.6459999999999998,True,1
latest_weighted,reach_x2,0.00041296654586410946,0.32664139205786563,0.8443861516767547,0.037654691905081764,3.0851052085338084,2.207165805359068,1.0,0.3270543586037297,0.038388071587329105,0.11459334430288948,0.6459999999999998,True,1
latest_weighted,reach_x2,0.001047530075468382,0.0014197250852232954,0.30778642604079626,0.01787630000878759,4.63740380530857,-0.1487890243443184,1.0,0.0024672551606916776,0.03848083500381596,0.06655624918645048,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0004591985103528924,0.001133956277376402,0.15992659245543173,0.011025527427551928,0.3203336585604585,0.11479845443034264,1.0,0.0015931547877292944,0.03872640052992991,0.06709453514374464,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0001937432393586961,0.002394173080294788,0.6302213819401242,0.06442989553829859,1.749511821936409,1.0519445417505953,1.0,0.0025879163196534842,0.0387844796874765,0.06937610434487185,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0031509593221808294,0.00042720267628284706,0.8272105707342899,0.00042462777305343855,0.11783069550891011,-2.836866655081389,1.0,0.0035781619984636766,0.03896770997978958,0.07383668785249277,0.6459999999999998,True,1
latest_weighted,reach_x2,0.007520464518321343,0.8547924744365376,1.010090786029519,0.12247354248448379,0.23035298703084953,0.953358265005849,1.0,0.8623129389548589,0.038976091323348463,0.06668681559530797,0.6459999999999998,True,1
latest_weighted,reach_x2,0.0004572252423990097,0.0005718266140354255,0.3900350445665036,0.026238332300153936,1.2610100791350363,0.8518166604597583,1.0,0.001029051856434435,0.03901272012705605,0.08061072983234288,0.6459999999999998,True,1
