segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000905,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,56,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.800000011920929,249,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,58409,59407,72099749,73100710,1.000961,58410,58658,72100749,72348749,last row of preceding reliable stationary run; rows=357; row_index=58053..58409,first reliable stationary run after active command; rows=348; row_index=59060..59407,reliable_stationary,
ofnis_000906,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,57,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.800000011920929,249,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,59407,60358,73100710,74050650,0.94994,59408,59656,73101332,73346749,last row of preceding reliable stationary run; rows=348; row_index=59060..59407,first reliable stationary run after active command; rows=331; row_index=60028..60358,reliable_stationary,
ofnis_000907,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,58,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.800000011920929,249,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,60358,61292,74050650,74982749,0.932099,60359,60607,74051355,74297749,last row of preceding reliable stationary run; rows=331; row_index=60028..60358,first reliable stationary run after active command; rows=301; row_index=60992..61292,reliable_stationary,
ofnis_000908,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,59,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.800000011920929,249,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,61292,62190,74982749,75883403,0.900654,61293,61541,74983749,75231749,last row of preceding reliable stationary run; rows=301; row_index=60992..61292,first reliable stationary run after active command; rows=280; row_index=61911..62190,reliable_stationary,
ofnis_000909,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,60,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.800000011920929,249,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,62190,63081,75883403,76771749,0.888346,62191,62439,75884024,76129749,last row of preceding reliable stationary run; rows=280; row_index=61911..62190,first reliable stationary run after active command; rows=272; row_index=62810..63081,reliable_stationary,
ofnis_000910,mmlog_decode_2026-04-14_05-26-35,TestResults/mmlog_decode_2026-04-14_05-26-35/open_floor_main.csv,legacy_section_phase,SEC_50_SMOOTH,smooth_turn,5,SEC_50_SMOOTH,10,entry,10,S45SD,8,LEFT,1.0,LOW,6,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,0.4,0.800000011920929,409,"[0.0, 0.0]",409,0.612684,0.231142,-0.6126840114593506,0.48807647824287415,-0.3747055232524872,0.46822723746299744,0.4000000059604645,-4.923820972442627,63081,109154,76771749,122844749,46.073,108746,109154,122438901,122844749,last row of preceding reliable stationary run; rows=272; row_index=62810..63081,predetermined terminal fault boundary at 122846750 us; kept last row not after fault,corruption_boundary,selector_removed: Primary diagnostic selector jumper removed during open-floor measurement
ofnis_000911,mmlog_decode_2026-04-14_05-40-35,TestResults/mmlog_decode_2026-04-14_05-40-35/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,1558,13238179,14796179,1.5579999999999998,,,,,static reliable_stationary_run rows=1063,static reliable_stationary_run rows=493,reliable_stationary,
ofnis_000912,mmlog_decode_2026-04-14_06-21-48,TestResults/mmlog_decode_2026-04-14_06-21-48/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,2814,12169430,14998961,2.829531,,,,,static reliable_stationary_run rows=2336,static reliable_stationary_run rows=474,reliable_stationary,
ofnis_000913,mmlog_decode_2026-04-14_06-37-59,TestResults/mmlog_decode_2026-04-14_06-37-59/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,1620,13405201,15052187,1.6469859999999998,,,,,static reliable_stationary_run rows=1621,static reliable_stationary_run rows=1621,reliable_stationary,
ofnis_000914,mmlog_decode_2026-04-14_07-02-50,TestResults/mmlog_decode_2026-04-14_07-02-50/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,6981,13402322,20426028,7.023706,,,,,static reliable_stationary_run rows=6982,static reliable_stationary_run rows=6982,reliable_stationary,
ofnis_000915,mmlog_decode_2026-04-14_07-17-42,TestResults/mmlog_decode_2026-04-14_07-17-42/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,3472,11452375,14961360,3.508985,,,,,static reliable_stationary_run rows=3473,static reliable_stationary_run rows=3473,reliable_stationary,
ofnis_000916,mmlog_decode_2026-04-14_07-25-50,TestResults/mmlog_decode_2026-04-14_07-25-50/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,2778,13404812,16205755,2.8009429999999997,,,,,static reliable_stationary_run rows=2177,static reliable_stationary_run rows=461,reliable_stationary,
ofnis_000917,mmlog_decode_2026-04-14_07-40-05,TestResults/mmlog_decode_2026-04-14_07-40-05/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,3858,13435066,17315645,3.880579,,,,,static reliable_stationary_run rows=3859,static reliable_stationary_run rows=3859,reliable_stationary,
ofnis_000918,mmlog_decode_2026-04-14_07-53-57,TestResults/mmlog_decode_2026-04-14_07-53-57/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,5417,13382055,18827152,5.445097,,,,,static reliable_stationary_run rows=4936,static reliable_stationary_run rows=357,reliable_stationary,
ofnis_000919,mmlog_decode_2026-04-14_08-14-01,TestResults/mmlog_decode_2026-04-14_08-14-01/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,5691,13371772,19062772,5.691,,,,,static reliable_stationary_run rows=5190,static reliable_stationary_run rows=488,reliable_stationary,
ofnis_000920,mmlog_decode_2026-04-14_08-34-57,TestResults/mmlog_decode_2026-04-14_08-34-57/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,3346,11389680,14735680,3.3459999999999996,,,,,static reliable_stationary_run rows=2845,static reliable_stationary_run rows=483,reliable_stationary,
ofnis_000921,mmlog_decode_2026-04-14_08-44-07,TestResults/mmlog_decode_2026-04-14_08-44-07/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,3807,11385108,15192108,3.807,,,,,static reliable_stationary_run rows=3317,static reliable_stationary_run rows=302,reliable_stationary,
ofnis_000922,mmlog_decode_2026-04-14_08-58-04,TestResults/mmlog_decode_2026-04-14_08-58-04/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,5162,14024342,19186341,5.161999,,,,,static reliable_stationary_run rows=4669,static reliable_stationary_run rows=472,reliable_stationary,
ofnis_000923,mmlog_decode_2026-04-14_09-15-42,TestResults/mmlog_decode_2026-04-14_09-15-42/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,4476,15574415,20050415,4.476,,,,,static reliable_stationary_run rows=3986,static reliable_stationary_run rows=464,reliable_stationary,
ofnis_000924,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_10_STATIC,static_hold,1,SEC_10_STATIC,1,hold,2,STATIC_HOLD,0,NONE,0.0,NONE,1,1,none,none,,0.800000011920929,0,null,0,,,,,,,,,0,15001,11453745,26455404,15.001659,,,,,static reliable_stationary_run rows=15002,static reliable_stationary_run rows=15002,reliable_stationary,
ofnis_000925,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,1,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,15001,15653,26455404,27106745,0.651341,15002,15250,26455953,26703745,last row of preceding reliable stationary run; rows=15002; row_index=0..15001,first reliable stationary run after active command; rows=286; row_index=15368..15653,reliable_stationary,
ofnis_000926,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,2,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,15653,16369,27106745,27823613,0.716868,15654,15902,27107745,27355745,last row of preceding reliable stationary run; rows=286; row_index=15368..15653,first reliable stationary run after active command; rows=295; row_index=16075..16369,reliable_stationary,
ofnis_000927,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,3,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,16369,17064,27823613,28518462,0.6948489999999999,16370,16618,27824140,28071745,last row of preceding reliable stationary run; rows=295; row_index=16075..16369,first reliable stationary run after active command; rows=287; row_index=16778..17064,reliable_stationary,
ofnis_000928,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,4,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,17064,17785,28518462,29238745,0.720283,17065,17313,28519413,28766745,last row of preceding reliable stationary run; rows=287; row_index=16778..17064,first reliable stationary run after active command; rows=277; row_index=17509..17785,reliable_stationary,
ofnis_000929,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,5,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,17785,18497,29238745,29951537,0.712792,17786,18034,29239745,29487745,last row of preceding reliable stationary run; rows=277; row_index=17509..17785,first reliable stationary run after active command; rows=295; row_index=18203..18497,reliable_stationary,
ofnis_000930,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,6,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,18497,19220,29951537,30673745,0.722208,18498,18746,29952880,30199745,last row of preceding reliable stationary run; rows=295; row_index=18203..18497,first reliable stationary run after active command; rows=283; row_index=18938..19220,reliable_stationary,
ofnis_000931,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,7,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,19220,19917,30673745,31371655,0.6979099999999999,19221,19469,30674745,30922745,last row of preceding reliable stationary run; rows=283; row_index=18938..19220,first reliable stationary run after active command; rows=281; row_index=19637..19917,reliable_stationary,
ofnis_000932,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,8,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,19917,20659,31371655,32114261,0.742606,19918,20166,31372205,31619745,last row of preceding reliable stationary run; rows=281; row_index=19637..19917,first reliable stationary run after active command; rows=311; row_index=20349..20659,reliable_stationary,
ofnis_000933,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,9,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,20659,21329,32114261,32782745,0.668484,20660,20908,32115787,32361745,last row of preceding reliable stationary run; rows=311; row_index=20349..20659,first reliable stationary run after active command; rows=281; row_index=21049..21329,reliable_stationary,
ofnis_000934,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,10,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,21329,21896,32782745,33351836,0.569091,21330,21578,32783745,33031745,last row of preceding reliable stationary run; rows=281; row_index=21049..21329,first reliable stationary run after active command; rows=318; row_index=21579..21896,reliable_stationary,
ofnis_000935,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,11,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,21896,22658,33351836,34113498,0.761662,21897,22145,33352376,33598745,last row of preceding reliable stationary run; rows=318; row_index=21579..21896,first reliable stationary run after active command; rows=371; row_index=22288..22658,reliable_stationary,
ofnis_000936,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,12,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,22658,23337,34113498,34790745,0.6772469999999999,22659,22907,34114045,34360745,last row of preceding reliable stationary run; rows=371; row_index=22288..22658,first reliable stationary run after active command; rows=268; row_index=23070..23337,reliable_stationary,
ofnis_000937,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,13,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,23337,24004,34790745,35460005,0.66926,23338,23586,34791745,35039745,last row of preceding reliable stationary run; rows=268; row_index=23070..23337,first reliable stationary run after active command; rows=418; row_index=23587..24004,reliable_stationary,
ofnis_000938,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,14,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,24004,24724,35460005,36177745,0.7177399999999999,24005,24253,35460531,35706745,last row of preceding reliable stationary run; rows=418; row_index=23587..24004,first reliable stationary run after active command; rows=315; row_index=24410..24724,reliable_stationary,
ofnis_000939,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,15,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,24724,25454,36177745,36909890,0.7321449999999999,24725,24973,36178745,36426745,last row of preceding reliable stationary run; rows=315; row_index=24410..24724,first reliable stationary run after active command; rows=331; row_index=25124..25454,reliable_stationary,
ofnis_000940,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,16,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,25454,26133,36909890,37588570,0.67868,25455,25703,36911439,37156745,last row of preceding reliable stationary run; rows=331; row_index=25124..25454,first reliable stationary run after active command; rows=270; row_index=25864..26133,reliable_stationary,
ofnis_000941,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,17,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,26133,26806,37588570,38259745,0.671175,26134,26382,37589097,37835745,last row of preceding reliable stationary run; rows=270; row_index=25864..26133,first reliable stationary run after active command; rows=273; row_index=26534..26806,reliable_stationary,
ofnis_000942,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,18,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,26806,27556,38259745,39012192,0.752447,26807,27055,38260745,38508745,last row of preceding reliable stationary run; rows=273; row_index=26534..26806,first reliable stationary run after active command; rows=316; row_index=27241..27556,reliable_stationary,
ofnis_000943,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,19,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,27556,28286,39012192,39741349,0.7291569999999999,27557,27805,39012782,39258745,last row of preceding reliable stationary run; rows=316; row_index=27241..27556,first reliable stationary run after active command; rows=325; row_index=27962..28286,reliable_stationary,
ofnis_000944,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,20,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.800000011920929,249,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,28286,29027,39741349,40480745,0.7393959999999999,28287,28535,39741876,39988745,last row of preceding reliable stationary run; rows=325; row_index=27962..28286,first reliable stationary run after active command; rows=316; row_index=28712..29027,reliable_stationary,
ofnis_000945,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,21,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.800000011920929,249,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,29027,29819,40480745,41275122,0.794377,29028,29276,40481745,40729745,last row of preceding reliable stationary run; rows=316; row_index=28712..29027,first reliable stationary run after active command; rows=277; row_index=29543..29819,reliable_stationary,
ofnis_000946,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,22,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.800000011920929,249,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,29819,30601,41275122,42059050,0.783928,29820,30068,41275672,41521745,last row of preceding reliable stationary run; rows=277; row_index=29543..29819,first reliable stationary run after active command; rows=289; row_index=30313..30601,reliable_stationary,
ofnis_000947,mmlog_decode_2026-04-14_16-34-17,TestResults/mmlog_decode_2026-04-14_16-34-17/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,23,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.800000011920929,249,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,30601,31436,42059050,42889745,0.830695,30602,30850,42059575,42303745,last row of preceding reliable stationary run; rows=289; row_index=30313..30601,first reliable stationary run after active command; rows=319; row_index=31118..31436,reliable_stationary,
