objective,rank,objective_score,label,source,tool_score,tool_failed,oscillation_flagged,acceptance_blocked,velocity_kp,velocity_kd,heading_kp,heading_kd,yawrate_kp,yawrate_kd,launch_saturation_max,broad_saturation_max,yaw_launch_final_error_radps,yaw_launch_step_rms_norm,yaw_launch_late_rms_norm,yaw_launch_overshoot_percent,heading_final_error_rad,heading_step_rms_norm,heading_late_rms_norm,heading_overshoot_percent,forward_brake_overshoot_percent,max_scenario_overshoot_percent,maneuver_tracking_mean,smooth_blockers,failed_scenario_count,nonfinite_scenario_count,combined_turn_failed,combined_heading_failed,launch_with_saturation,launch_without_saturation,nonlaunch_with_saturation,nonlaunch_without_saturation,balanced
nonlaunch_with_saturation,68,793627.9685480633,nonlaunch_broad_rank_3,pdtuning_search_nonlaunch_broad.json,451210.7319,True,True,False,5.5,0.009999999776,3500.0,20.0,125.0167999,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.00568958494,1191.51244287959,11.544094270176473,0,2,2,True,True,177.70769575924186,1000161.233904451,793627.9685480633,1795122.9685480632,454.55610760282354
nonlaunch_with_saturation,69,797912.9667058344,manual_authority_h3500_d20_y126,manual_authority_grid,,True,True,False,5.5,0.01,3500.0,20.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.00568958494,1191.51244287959,11.539782146352941,0,2,2,True,True,177.6990715115948,1000161.2295923273,797912.9667058344,1799407.9667058345,454.48711362164704
nonlaunch_with_saturation,70,797912.9820166513,nonlaunch_broad_rank_8,pdtuning_search_nonlaunch_broad.json,451334.4249,True,True,False,4.489848137,0.009999999776,3500.0,20.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.0,1191.51244287959,11.540632747294117,0,2,2,True,True,177.70077271347714,1000161.2304429282,797912.9820166513,1799407.9820166514,454.5007232367058
nonlaunch_with_saturation,71,797912.9831012296,nonlaunch_broad_rank_2,pdtuning_search_nonlaunch_broad.json,451113.5534,True,True,False,8.0,0.009999999776,3500.0,20.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.0,1191.51244287959,11.540693001647059,0,2,2,True,True,177.70089322218303,1000161.2305031825,797912.9831012296,1799407.9831012296,454.50168730635295
nonlaunch_with_saturation,72,797913.0250327834,nonlaunch_broad_rank_6,pdtuning_search_nonlaunch_broad.json,451329.9154,True,True,False,5.039684296,0.009999999776,3500.0,20.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.0,1191.51244287959,11.543022532411765,0,2,2,True,True,177.70555228371245,1000161.2328327133,797913.0250327834,1799408.0250327834,454.5389597985882
nonlaunch_with_saturation,73,797913.0438075215,nonlaunch_broad_rank_5,pdtuning_search_nonlaunch_broad.json,451329.3917,True,True,False,5.137659073,0.009999999776,3500.0,20.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.007402939810000001,1191.51244287959,11.544065573411766,0,2,2,True,True,177.70763836571246,1000161.2338757543,797913.0438075215,1799408.0438075215,454.55564845458827
nonlaunch_with_saturation,74,815308.1757293894,nonlaunch_broad_rank_4,pdtuning_search_nonlaunch_broad.json,451213.6784,True,True,False,5.5,0.009999999776,3500.0,20.0,129.9879913,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.00568958494,1191.51244287959,11.546800788294117,0,2,2,True,True,177.71310879547715,1000161.2366109692,815308.1757293894,1816803.1757293893,454.59941189270586
nonlaunch_with_saturation,75,857933.7123679947,manual_authority_h2500_d0_y160,manual_authority_grid,451585.5391,True,True,False,5.5,0.01,2500.0,0.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.927792549,0.0,0.0,1191.5681771565712,0.00568958494,1191.5681771565712,11.290120219705884,0,2,2,True,True,178.62254867330068,1000161.5490508066,857933.7123679947,1859428.7123679947,473.25733903529414
nonlaunch_with_saturation,76,864627.150120685,manual_authority_h300_d80_y80,manual_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,80.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.770910501,0.0,0.0,1197.3174658416162,0.0056899458275,1197.3174658416162,13.955682338058823,0,2,2,True,True,188.16926267000653,1000165.900848829,864627.150120685,1866122.1501206849,583.3557690889411
nonlaunch_with_saturation,77,864993.766226644,manual_authority_h1200_d80_y80,manual_authority_grid,,True,True,False,5.5,0.01,1200.0,80.0,80.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.068565845,0.0,0.0,1192.6806781991684,0.00568934047,1192.6806781991684,10.517698429117647,0,2,2,True,True,177.7815715721242,1000161.058175608,864993.766226644,1866488.7662266442,472.16045406588233
nonlaunch_with_saturation,78,864993.7721255666,manual_authority_h1200_d0_y160,manual_authority_grid,451349.9799,True,True,False,5.5,0.01,1200.0,0.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.068565845,0.0,0.0,1192.6806781991684,0.00568934047,1192.6806781991684,10.517700813705883,0,2,2,True,True,177.78157634130068,1000161.0581779926,864993.7721255666,1866488.7721255666,472.1604922192941
nonlaunch_with_saturation,79,868088.2967750244,manual_authority_h600_d80_y80,manual_authority_grid,,True,True,False,5.5,0.01,600.0,80.0,80.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.537612915,0.0,0.0,1195.1729689080553,0.0056899458275,1195.1729689080553,11.154910472470588,0,2,2,True,True,181.40123100883008,1000162.6334817914,868088.2967750244,1869583.2967750244,519.8796123595293
nonlaunch_with_saturation,80,917638.2800552074,compact_prior_launch,manual_review_anchor,,True,True,False,5.5,0.01,300.0,112.0,60.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.807375193,0.0,0.0,1196.590733833976,0.0056899458275,1196.590733833976,13.198609269294117,0,2,2,True,True,186.83743999247716,1000165.2167051442,917638.2800552074,1919133.2800552074,574.1597753487058
nonlaunch_with_saturation,81,946826.4166787517,manual_authority_h3500_d20_y160,manual_authority_grid,451585.2766,True,True,False,5.5,0.01,3500.0,20.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.643232346,0.0,0.0,1191.51244287959,0.00568958494,1191.51244287959,11.524926419529413,0,2,2,True,True,177.66936005794773,1000161.2147366004,946826.4166787517,1948321.4166787518,454.24942199247056
nonlaunch_with_saturation,82,948759.9426231103,manual_authority_h1200_d80_y100,manual_authority_grid,,True,True,False,5.5,0.01,1200.0,80.0,100.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.930934429,0.0,0.0,1192.4667567728843,0.00568934047,1192.4667567728843,10.516177148352941,0,2,2,True,True,182.09037193059478,1000162.7813914953,948759.9426231103,1950254.9426231103,541.125600293647
nonlaunch_with_saturation,83,952243.1991415556,manual_authority_h600_d80_y100,manual_authority_grid,,True,True,False,5.5,0.01,600.0,80.0,100.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.667695045,0.0,0.0,1194.357899415941,0.0056899458275,1194.357899415941,11.276628368647058,0,2,2,True,True,182.295077451183,1000163.0153639475,952243.1991415556,1953738.1991415555,532.233669098353
nonlaunch_with_saturation,84,1048663.5562920445,manual_authority_h1200_d80_y122,manual_authority_grid,451127.8462,True,True,False,5.5,0.01,1200.0,80.0,122.3940811,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.508171082,0.0,0.0,1198.3371675865267,0.00568934047,1198.3371675865267,10.50134593135294,0,2,2,True,True,179.9468927615948,1000161.9210335843,1048663.5562920445,2050158.5562920445,507.0672330616471
nonlaunch_with_saturation,85,1061181.0194336253,manual_authority_h600_d80_y122,manual_authority_grid,451050.0463,True,True,False,5.5,0.01,600.0,80.0,122.3940811,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-0.9719874859,0.0,0.0,1193.6012968274426,0.00568934047,1193.6012968274426,11.465167514058823,0,2,2,True,True,174.19361794650655,1000159.8124879748,1061181.0194336253,2062676.0194336253,399.59369069694117
nonlaunch_with_saturation,86,1062698.8205291885,moderate_heading_high_yaw,manual_review_anchor,,True,True,False,5.5,0.01,1200.0,80.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.861282349,0.0,0.0,1197.8737165539005,0.00568934047,1197.8737165539005,10.501192730470589,0,2,2,True,True,181.71214269483008,1000162.6271029174,1062698.8205291885,2064193.8205291885,535.3136832075295
nonlaunch_with_saturation,87,1084615.400200766,manual_authority_h600_d80_y126,manual_authority_grid,,True,True,False,5.5,0.01,600.0,80.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-1.33377409,0.0,0.0,1193.4950188889875,0.00568934047,1193.4950188889875,11.492591847,0,2,2,True,True,176.05739963288892,1000160.5634855159,1084615.400200766,2086110.400200766,428.975408352
nonlaunch_with_saturation,88,1206557.8501555827,manual_authority_h1200_d80_y160,manual_authority_grid,451432.2701,True,True,False,5.5,0.01,1200.0,80.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.824146271,0.0,0.0,1192.8789361056854,0.00568934047,1192.8789361056854,10.600190965705883,0,2,2,True,True,181.72445877530066,1000162.6518289966,1206557.8501555827,2208052.8501555827,533.926768731294
nonlaunch_with_saturation,89,1216984.278858588,manual_authority_h600_d80_y160,manual_authority_grid,451369.7032,True,True,False,5.5,0.01,600.0,80.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.105612993,0.0,0.0,1192.92383307726,0.00568934047,1192.92383307726,11.840534346,0,2,2,True,True,180.6124791458889,1000162.4551058209,1216984.278858588,2218479.278858588,496.28960057599994
nonlaunch_with_saturation,90,1545859.2580952141,manual_authority_h300_d80_y100,manual_authority_grid,,True,True,True,5.5,0.01,300.0,80.0,100.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.020985603,0.0,0.0,1196.1587015141272,0.0056899458275,1196.1587015141272,13.557556225235295,6,2,2,True,True,600183.6233859544,1600164.0028729201,1545859.2580952141,2547354.258095214,600516.9917594438
nonlaunch_with_saturation,91,1648517.2059613848,manual_authority_h300_d80_y122,manual_authority_grid,451138.3063,True,True,True,5.5,0.01,300.0,80.0,122.3940811,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.651433945,0.0,0.0,1195.091734954127,0.00568958494,1195.091734954127,15.406505248058822,6,2,2,True,True,600190.47352571,1600167.1127186269,1648517.2059613848,2650012.205961385,600597.0108111689
nonlaunch_with_saturation,92,1685015.2226718427,manual_authority_h300_d80_y126,manual_authority_grid,,True,True,True,5.5,0.01,300.0,80.0,126.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-1.78159976,0.0,0.0,1194.9382834918551,0.00568958494,1194.9382834918551,15.612427595705883,6,2,2,True,True,600186.5361994803,1600165.5789726046,1685015.2226718427,2686510.2226718427,600530.7188339313
nonlaunch_with_saturation,93,1814774.7189485105,manual_authority_h300_d80_y160,manual_authority_grid,451478.8776,True,True,True,5.5,0.01,300.0,80.0,160.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-2.568967342,0.0,0.0,1193.705388740984,0.00568934047,1193.705388740984,17.90437835723529,6,2,2,True,True,600195.0569389133,1600169.44565853,1814774.7189485105,2816269.7189485105,600630.3794526758
nonlaunch_with_saturation,94,10000951.79366038,manual_grid_h0_d0_y20,manual_low_authority_grid,440033.8696,True,True,False,5.5,0.01,0.0,0.0,20.0,5.0,0.0009090909152,0.9795918465,7.206851482,0.8044214806666666,0.8007612744444444,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,14.661447414882353,0,1,1,True,False,1000191.1501673964,175.70332179619345,10000951.79366038,10001926.942093104,11000393.188668843
nonlaunch_with_saturation,95,10000968.952524263,manual_grid_h0_d0_y10,manual_low_authority_grid,,True,True,False,5.5,0.01,0.0,0.0,10.0,5.0,0.0,0.9797979593,7.683208942,0.8577318113333333,0.8536898824444444,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,15.599851951882352,0,1,1,True,False,1000203.650870257,187.26562011986013,10000968.952524263,10001943.851493767,11000409.560633238
nonlaunch_with_saturation,96,10000979.538806956,manual_grid_h0_d0_y5,manual_low_authority_grid,,True,True,False,5.5,0.01,0.0,0.0,5.0,5.0,0.0,0.9696969986,8.283842087,0.9226729345555555,0.9204268985555556,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,16.17274538964706,0,1,1,True,False,1000217.9644710659,201.00632749095817,10000979.538806956,10001944.387320563,11000419.138341038
nonlaunch_with_saturation,97,10000986.127769627,manual_grid_h0_d0_y2,manual_low_authority_grid,,True,True,False,5.5,0.01,0.0,0.0,2.0,5.0,0.0,0.9700000286,8.696457863,0.967127610111111,0.9662730958888888,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,16.526366175411766,0,1,1,True,False,1000227.7017999263,210.39003556561173,10000986.127769627,10001951.277798085,11000425.9440041
nonlaunch_with_saturation,98,10000987.711899498,manual_grid_h0_d0_y1,manual_low_authority_grid,,True,True,False,5.5,0.01,0.0,0.0,1.0,5.0,0.0,0.9696969986,8.844973564,0.9831431482222222,0.9827748404444444,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,16.610008804941177,0,1,1,True,False,1000231.120813452,213.72540646180784,10000987.711899498,10001952.560413105,11000427.646311024
nonlaunch_with_saturation,99,10235020.672274107,manual_grid_h50_d0_y1,manual_low_authority_grid,,True,True,False,5.5,0.01,50.0,0.0,1.0,5.0,0.0,0.9700000286,8.844973564,0.9831431482222222,0.9827748404444444,0.0,1.956245422,0.0,0.0,1161.4964942292947,0.00568934047,1161.4964942292947,16.69936444794118,0,2,2,True,True,1000239.7717548725,217.20365415860783,10235020.672274107,10235985.822302565,11000564.668047065
nonlaunch_with_saturation,100,10245219.799845107,manual_grid_h50_d0_y2,manual_low_authority_grid,,True,True,False,5.5,0.01,50.0,0.0,2.0,5.0,0.0,0.9700000286,8.696457863,0.967127610111111,0.9662730958888888,0.0,-1.982652664,0.0,0.0,1179.5259163301255,0.00568934047,1179.5259163301255,16.651850944058822,0,2,2,True,True,1000236.5570358081,213.95722687205878,10245219.799845107,10246184.949873563,11000565.62002191
nonlaunch_with_saturation,101,10246091.308320118,manual_grid_h50_d0_y5,manual_low_authority_grid,,True,True,False,5.5,0.01,50.0,0.0,5.0,5.0,0.0,0.9696969986,8.283842087,0.9226729345555555,0.9204268985555556,0.0,-2.998795986,0.0,0.0,1116.3969385351725,0.00568934047,1116.3969385351725,16.470773909529413,0,2,2,True,True,1000232.2455110601,206.77834919264055,10246091.308320118,10247056.156833725,11000642.86652463
nonlaunch_with_saturation,102,10256770.210500121,manual_grid_h50_d0_y10,manual_low_authority_grid,,True,True,False,5.5,0.01,50.0,0.0,10.0,5.0,0.0,0.9797979593,7.683208942,0.8577318113333333,0.8536898824444444,0.0,2.828890324,0.0,0.0,1199.8788777950083,0.00568934047,1199.8788777950083,16.208922252647056,0,2,2,True,True,1000217.7044655031,193.00887227842483,10256770.210500121,10257745.109469624,11000624.673032362
nonlaunch_with_saturation,103,10286341.89936401,manual_grid_h100_d20_y1,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,1.0,5.0,0.0,0.9800000191,8.844973564,0.9831431482222222,0.9827748404444444,0.0,2.05115056,0.0,0.0,1178.620961985561,0.00568934047,1178.620961985561,15.157231298529412,0,2,2,True,True,1000237.1620142637,215.85133128519607,10286341.89936401,10287316.999383016,11000548.786326574
nonlaunch_with_saturation,104,10293080.960091015,manual_grid_h50_d0_y20,manual_low_authority_grid,464609.152,True,True,False,5.5,0.01,50.0,0.0,20.0,5.0,0.0009090909152,0.9797979593,7.206851482,0.8044214806666666,0.8007612744444444,0.0,-2.244083405,0.0,0.0,1186.562104092501,0.00568934047,1186.562104092501,15.728060023117648,0,2,2,True,True,1000203.1948126623,180.73450242422874,10293080.960091015,10294056.313605977,11000568.861924902
nonlaunch_with_saturation,105,10300662.431899555,manual_grid_h100_d20_y2,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,2.0,5.0,0.0,0.9797979593,8.696457863,0.967127610111111,0.9662730958888888,0.0,-2.621598482,0.0,0.0,1198.2164098590767,0.00568934047,1198.2164098590767,15.09606404152941,0,2,2,True,True,1000236.6401910931,213.67933160552937,10300662.431899555,10301637.330869058,11000593.018848592
nonlaunch_with_saturation,106,10305747.926259186,manual_grid_h100_d20_y5,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,5.0,5.0,0.0,0.9797979593,8.283842087,0.9226729345555555,0.9204268985555556,0.0,2.679059505,0.0,0.0,1182.6854709948107,0.00568934047,1182.6854709948107,14.968481517647058,0,2,2,True,True,1000227.6422438713,204.63658383875818,10305747.926259186,10306722.825228691,11000594.463043163
nonlaunch_with_saturation,107,10317310.014755527,manual_grid_h100_d20_y10,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,10.0,5.0,0.0,0.9797979593,7.683208942,0.8577318113333333,0.8536898824444444,0.0,3.015626907,0.0,0.0,1172.9478071662666,0.00568934047,1172.9478071662666,14.935944261882353,0,2,2,True,True,1000216.0921924366,192.10936745366013,10317310.014755527,10318284.91372503,11000619.24431115
nonlaunch_with_saturation,108,10343680.725105222,manual_grid_h50_d0_y36,manual_low_authority_grid,,True,True,False,5.5,0.01,50.0,0.0,36.0,5.0,0.004545454402,0.9897959232,6.774963856,0.7583891221111112,0.7527737617777778,0.0,-2.960100651,0.0,0.0,1170.000170867469,0.00568934047,1170.000170867469,15.848591873058824,0,2,2,True,True,1000197.61397539,172.88508156394775,10343680.725105222,10344667.844776006,11000628.120760886
nonlaunch_with_saturation,109,10359503.354777126,manual_grid_h100_d20_y20,manual_low_authority_grid,464633.0168,True,True,False,5.5,0.01,100.0,20.0,20.0,5.0,0.0009090909152,0.9797979593,7.206851482,0.8044214806666666,0.8007612744444444,0.0,2.787949085,0.0,0.0,1162.9092507402818,0.00568934047,1162.9092507402818,14.82620267370588,0,2,2,True,True,1000204.1104263635,180.92037643481697,10359503.354777126,10360478.708292088,11000597.941461712
nonlaunch_with_saturation,110,10423203.32562516,manual_grid_h100_d20_y36,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,36.0,5.0,0.004545454402,0.9897959232,6.774963856,0.7583891221111112,0.7527737617777778,0.0,-1.699419975,0.0,0.0,1193.2384770433719,0.005687489465,1193.2384770433719,15.036775274117646,0,2,2,True,True,1000189.6869388121,169.55190361300654,10423203.32562516,10424190.445295945,11000514.277241223
nonlaunch_with_saturation,111,10465877.07438832,manual_grid_h100_d20_y48,manual_low_authority_grid,,True,True,False,5.5,0.01,100.0,20.0,48.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,1.438750148,0.0,0.0,1172.1056902472576,0.00568934047,1172.1056902472576,14.53722092,0,2,2,True,True,182.6715380688889,1000163.8180667049,10465877.07438832,11467372.07438832,10000486.08755816
nonlaunch_with_saturation,112,10988858.003849413,manual_grid_h50_d0_y48,manual_low_authority_grid,,True,True,True,5.5,0.01,50.0,0.0,48.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-3.063018799,0.0,0.0,1183.615833725049,0.00568934047,1183.615833725049,16.867780854058825,6,2,2,True,True,600195.454001192,1600169.397163941,10988858.003849413,11990353.003849413,10600653.318009185
nonlaunch_with_saturation,113,11037682.74206083,manual_grid_h50_d0_y60,manual_low_authority_grid,,True,True,True,5.5,0.01,50.0,0.0,60.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,2.887393475,0.0,0.0,1199.037034367846,0.00568934047,1199.037034367846,18.07027986170588,6,2,2,True,True,600196.9808725873,1600170.2484123006,11037682.74206083,12039177.74206083,10600658.507967386
nonlaunch_with_saturation,114,11119628.44439467,manual_grid_h100_d20_y60,manual_low_authority_grid,,True,True,True,5.5,0.01,100.0,20.0,60.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-3.006274223,0.0,0.0,1154.0992173973132,0.00568934047,1154.0992173973132,16.609279661647058,6,2,2,True,True,600194.6532759272,1600169.0251735966,11119628.44439467,12121123.44439467,10600644.642424027
nonlaunch_with_saturation,115,11201082.731303863,manual_grid_h0_d0_y36,manual_low_authority_grid,,True,True,True,5.5,0.01,0.0,0.0,36.0,5.0,0.004545454402,0.9897959232,6.774963856,0.7583891221111112,0.7527737617777778,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,21.945713242235293,12,1,1,True,False,2200196.3167118486,1200173.5856004213,11201082.731303863,11202069.850974647,12200509.81060232
nonlaunch_with_saturation,116,12101201.453098908,manual_grid_h0_d0_y48,manual_low_authority_grid,,True,True,True,5.5,0.01,0.0,0.0,48.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,28.54484201735294,21,1,1,True,False,2100204.802026499,3100175.4717862965,12101201.453098908,13102696.453098908,12100616.053435486
nonlaunch_with_saturation,117,12101393.224964343,manual_grid_h0_d0_y60,manual_low_authority_grid,,True,True,True,5.5,0.01,0.0,0.0,60.0,5.0,1.0,1.0,6.555168152,0.7356804640000001,0.7283544518888889,0.0,-0.2617993951,0.0,0.2617993951,0.0,0.00568934047,0.00568934047,39.19883454152941,21,1,1,True,False,2100226.1100115473,3100186.1257788204,12101393.224964343,13102888.224964343,12100786.517315872
nonlaunch_without_saturation,1,364862.15735387127,manual_grid_h300_d40_y2,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,40.0,2.0,5.0,0.0,0.9898989797,8.696457863,0.967127610111111,0.9662730958888888,0.0,2.378661156,0.0,0.0,1169.910012141201,0.00568934047,1169.910012141201,12.979620246705883,0,2,2,True,True,1000231.1926168734,211.07701315870585,363877.20786906977,364862.15735387127,1000540.932884244
nonlaunch_without_saturation,2,364873.73898771824,manual_grid_h300_d40_y1,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,40.0,1.0,5.0,0.0,0.9898989797,8.844973564,0.9831431482222222,0.9827748404444444,0.0,2.631111622,0.0,0.0,1171.53350252336,0.00568934047,1171.53350252336,12.999753673176471,0,2,2,True,True,1000235.746864323,214.85377578384313,363888.78950291674,364873.73898771824,1000561.8514448004
nonlaunch_without_saturation,3,381787.2726678379,manual_grid_h300_d40_y5,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,40.0,5.0,5.0,0.0,0.9897959232,8.283842087,0.9226729345555555,0.9204268985555556,0.0,-2.46711874,0.0,0.0,1197.7752709482866,0.00568934047,1197.7752709482866,12.95730070917647,0,2,2,True,True,1000222.5601784295,202.2015215002876,380802.4257242539,381787.2726678379,1000546.5286446947
nonlaunch_without_saturation,4,400746.37925716897,manual_grid_h300_d40_y10,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,40.0,10.0,5.0,0.0,0.9898989797,7.683208942,0.8577318113333333,0.8536898824444444,0.0,2.445829391,0.0,0.0,1161.7138763205644,0.00568934047,1161.7138763205644,12.913425607352941,0,2,2,True,True,1000209.1981675475,188.94725376713072,399761.42977236747,400746.37925716897,1000542.512333845
nonlaunch_without_saturation,5,443015.9968047311,manual_grid_h300_d40_y20,manual_low_authority_grid,464644.3865,True,True,False,5.5,0.01,300.0,40.0,20.0,5.0,0.0009090909152,0.9897959232,7.206851482,0.8044214806666666,0.8007612744444444,0.0,-1.800593853,0.0,0.0,1141.986924705465,0.005687489465,1141.986924705465,12.845427435,0,2,2,True,True,1000195.2120997261,176.9648907321111,442030.69531568943,443015.9968047311,1000488.4603950006
nonlaunch_without_saturation,6,504692.82735640707,manual_grid_h300_d40_y36,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,40.0,36.0,5.0,0.004545454402,0.9898989797,6.774963856,0.7583891221111112,0.7527737617777778,0.0,3.079017162,0.0,0.0,1176.0978900749187,0.00568934047,1176.0978900749187,12.803730807529412,0,2,2,True,True,1000192.118835814,170.0780535204183,503705.6051444046,504692.82735640707,1000588.9286714973
nonlaunch_without_saturation,7,525522.7735065046,manual_grid_h300_d80_y1,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,1.0,5.0,0.0,0.9898989797,8.844973564,0.9831431482222222,0.9827748404444444,0.0,-3.01462841,0.0,0.0,1149.5643364074374,0.00568934047,1149.5643364074374,12.802389792411766,0,2,2,True,True,1000237.2697205015,215.42344547907842,524537.8240217031,525522.7735065046,1000589.3749657482
nonlaunch_without_saturation,8,537701.3662573115,manual_grid_h300_d80_y2,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,2.0,5.0,0.0,0.9897959232,8.696457863,0.967127610111111,0.9662730958888888,0.0,-1.499185085,0.0,0.0,1166.351848075756,0.00568934047,1166.351848075756,12.807823570058824,0,2,2,True,True,1000226.4516431651,209.14626434005876,536716.5193137276,537701.3662573115,1000467.8136849577
nonlaunch_without_saturation,9,542682.6299958291,manual_grid_h300_d80_y5,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,5.0,5.0,0.0,0.9897959232,8.283842087,0.9226729345555555,0.9204268985555556,0.0,-2.555593491,0.0,0.0,1168.1766922462994,0.00568934047,1168.1766922462994,12.815482804235295,0,2,2,True,True,1000222.7189163746,202.23665309734642,541697.7830522452,542682.6299958291,1000551.3375382957
nonlaunch_without_saturation,10,562601.7024719728,manual_grid_h300_d80_y10,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,10.0,5.0,0.0,0.9897959232,7.683208942,0.8577318113333333,0.8536898824444444,0.0,-2.723093033,0.0,0.0,1119.228370592977,0.00568934047,1119.228370592977,12.847937804235293,0,2,2,True,True,1000210.4535101512,189.43629324801307,561616.8555283889,562601.7024719728,1000563.6332535751
nonlaunch_without_saturation,11,610175.7143410872,manual_grid_h300_d80_y20,manual_low_authority_grid,464495.6216,True,True,False,5.5,0.01,300.0,80.0,20.0,5.0,0.0009090909152,0.9897959232,7.206851482,0.8044214806666666,0.8007612744444444,0.0,-2.726358414,0.0,0.0,1115.8630912359965,0.00568934047,1115.8630912359965,12.927064950352943,0,2,2,True,True,1000200.0041975618,178.89805736946403,609190.4128520456,610175.7143410872,1000563.8277601263
nonlaunch_without_saturation,12,682546.7951938097,manual_grid_h300_d80_y36,manual_low_authority_grid,,True,True,False,5.5,0.01,300.0,80.0,36.0,5.0,0.004545454402,0.9897959232,6.774963856,0.7583891221111112,0.7527737617777778,0.0,-1.430645943,0.0,0.0,1157.6585655755016,0.00568934047,1157.6585655755016,13.107198542117645,0,2,2,True,True,1000184.4839151881,167.08477881700657,681559.6755230248,682546.7951938097,1000461.9020909506
