segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000001,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,static,static_hold,1,SEC_10_STATIC,1,static,0,MC_NONE,,,0.0,,1,1,none,none,,0.8,0,null,0,,,,,,,,,0,30501,44773845,75274845,30.500999999999998,,,,,static reliable_stationary_run rows=30502,static reliable_stationary_run rows=30502,reliable_stationary,
ofnis_000074,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,6.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,123853,125030,168626845,169803845,1.177,123854,124203,168627845,168976845,last row of preceding reliable stationary run; rows=359; row_index=123495..123853,first reliable stationary run after active command; rows=347; row_index=124684..125030,reliable_stationary,
ofnis_000075,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,7.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,125030,126175,169803845,170948845,1.145,125031,125380,169804845,170153845,last row of preceding reliable stationary run; rows=347; row_index=124684..125030,first reliable stationary run after active command; rows=333; row_index=125843..126175,reliable_stationary,
ofnis_000076,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,6.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,126175,127350,170948845,172123845,1.175,126176,126525,170949845,171298845,last row of preceding reliable stationary run; rows=333; row_index=125843..126175,first reliable stationary run after active command; rows=341; row_index=127010..127350,reliable_stationary,
ofnis_000077,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,7.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,127350,128494,172123845,173267845,1.144,127351,127700,172124845,172473845,last row of preceding reliable stationary run; rows=341; row_index=127010..127350,first reliable stationary run after active command; rows=337; row_index=128158..128494,reliable_stationary,
ofnis_000078,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,8.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,128494,129750,173267845,174523845,1.256,128495,128844,173268845,173617845,last row of preceding reliable stationary run; rows=337; row_index=128158..128494,first reliable stationary run after active command; rows=352; row_index=129399..129750,reliable_stationary,
ofnis_000079,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,9.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,129750,130988,174523845,175761845,1.238,129751,130100,174524845,174873845,last row of preceding reliable stationary run; rows=352; row_index=129399..129750,first reliable stationary run after active command; rows=342; row_index=130647..130988,reliable_stationary,
ofnis_000080,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,8.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,130988,132225,175761845,176998845,1.2369999999999999,130989,131338,175762845,176111845,last row of preceding reliable stationary run; rows=342; row_index=130647..130988,first reliable stationary run after active command; rows=325; row_index=131901..132225,reliable_stationary,
ofnis_000081,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,9.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,132225,133465,176998845,178238845,1.24,132226,132575,176999845,177348845,last row of preceding reliable stationary run; rows=325; row_index=131901..132225,first reliable stationary run after active command; rows=336; row_index=133130..133465,reliable_stationary,
ofnis_000082,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,10.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,133465,134727,178238845,179500845,1.262,133466,133815,178239845,178588845,last row of preceding reliable stationary run; rows=336; row_index=133130..133465,first reliable stationary run after active command; rows=359; row_index=134369..134727,reliable_stationary,
ofnis_000083,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,11.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,134727,136022,179500845,180795845,1.295,134728,135077,179501845,179850845,last row of preceding reliable stationary run; rows=359; row_index=134369..134727,first reliable stationary run after active command; rows=383; row_index=135640..136022,reliable_stationary,
ofnis_000084,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,10.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,136022,137286,180795845,182059845,1.264,136023,136372,180796845,181145845,last row of preceding reliable stationary run; rows=383; row_index=135640..136022,first reliable stationary run after active command; rows=342; row_index=136945..137286,reliable_stationary,
ofnis_000085,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,11.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,137286,138617,182059845,183390845,1.331,137287,137636,182060845,182409845,last row of preceding reliable stationary run; rows=342; row_index=136945..137286,first reliable stationary run after active command; rows=448; row_index=138170..138617,reliable_stationary,
ofnis_000086,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,12.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,138617,139854,183390845,184627845,1.2369999999999999,138618,138967,183391845,183740845,last row of preceding reliable stationary run; rows=448; row_index=138170..138617,first reliable stationary run after active command; rows=331; row_index=139524..139854,reliable_stationary,
ofnis_000087,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,13.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,139854,141096,184627845,185869845,1.242,139855,140204,184628845,184977845,last row of preceding reliable stationary run; rows=331; row_index=139524..139854,first reliable stationary run after active command; rows=375; row_index=140722..141096,reliable_stationary,
ofnis_000088,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,12.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,141096,142326,185869845,187099845,1.23,141097,141446,185870845,186219845,last row of preceding reliable stationary run; rows=375; row_index=140722..141096,first reliable stationary run after active command; rows=324; row_index=142003..142326,reliable_stationary,
ofnis_000089,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,13.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,142326,143580,187099845,188353845,1.254,142327,142676,187100845,187449845,last row of preceding reliable stationary run; rows=324; row_index=142003..142326,first reliable stationary run after active command; rows=397; row_index=143184..143580,reliable_stationary,
ofnis_000090,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,14.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,143580,144833,188353845,189606845,1.253,143581,143930,188354845,188703845,last row of preceding reliable stationary run; rows=397; row_index=143184..143580,first reliable stationary run after active command; rows=351; row_index=144483..144833,reliable_stationary,
ofnis_000091,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,15.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,144833,146053,189606845,190826845,1.22,144834,145183,189607845,189956845,last row of preceding reliable stationary run; rows=351; row_index=144483..144833,first reliable stationary run after active command; rows=340; row_index=145714..146053,reliable_stationary,
ofnis_000092,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,14.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,146053,147302,190826845,192075845,1.2489999999999999,146054,146403,190827845,191176845,last row of preceding reliable stationary run; rows=340; row_index=145714..146053,first reliable stationary run after active command; rows=330; row_index=146973..147302,reliable_stationary,
ofnis_000093,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,15.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,147302,148535,192075845,193308845,1.2329999999999999,147303,147652,192076845,192425845,last row of preceding reliable stationary run; rows=330; row_index=146973..147302,first reliable stationary run after active command; rows=342; row_index=148194..148535,reliable_stationary,
ofnis_000094,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,16.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,148535,149867,193308845,194640845,1.3319999999999999,148536,148885,193309845,193658845,last row of preceding reliable stationary run; rows=342; row_index=148194..148535,first reliable stationary run after active command; rows=332; row_index=149536..149867,reliable_stationary,
ofnis_000095,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,17.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,149867,151170,194640845,195943845,1.303,149868,150217,194641845,194990845,last row of preceding reliable stationary run; rows=332; row_index=149536..149867,first reliable stationary run after active command; rows=335; row_index=150836..151170,reliable_stationary,
ofnis_000096,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,16.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,151170,152496,195943845,197269845,1.3259999999999998,151171,151520,195944845,196293845,last row of preceding reliable stationary run; rows=335; row_index=150836..151170,first reliable stationary run after active command; rows=312; row_index=152185..152496,reliable_stationary,
ofnis_000097,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,17.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,152496,153834,197269845,198607845,1.3379999999999999,152497,152846,197270845,197619845,last row of preceding reliable stationary run; rows=312; row_index=152185..152496,first reliable stationary run after active command; rows=322; row_index=153513..153834,reliable_stationary,
ofnis_000098,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,18.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,153834,155186,198607845,199959845,1.3519999999999999,153835,154184,198608845,198957845,last row of preceding reliable stationary run; rows=322; row_index=153513..153834,first reliable stationary run after active command; rows=325; row_index=154862..155186,reliable_stationary,
ofnis_000099,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,19.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,155186,156534,199959845,201307845,1.3479999999999999,155187,155536,199960845,200309845,last row of preceding reliable stationary run; rows=325; row_index=154862..155186,first reliable stationary run after active command; rows=328; row_index=156207..156534,reliable_stationary,
ofnis_000100,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,18.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,156534,157883,201307845,202656845,1.349,156535,156884,201308845,201657845,last row of preceding reliable stationary run; rows=328; row_index=156207..156534,first reliable stationary run after active command; rows=320; row_index=157564..157883,reliable_stationary,
ofnis_000101,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,19.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,157883,159231,202656845,204004845,1.3479999999999999,157884,158233,202657845,203006845,last row of preceding reliable stationary run; rows=320; row_index=157564..157883,first reliable stationary run after active command; rows=324; row_index=158908..159231,reliable_stationary,
ofnis_000102,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,straight,straight,3,SEC_30_STRAIGHT,3,straight,4,S4,,,0.550000011920929,,1,1,speed_mps,logged_speed_mps,0.55,0.8,1095,"[1.0, -1.0]",586,1.0,0.6089715,-1.0,1.0,-1.0,1.0,0.550000011920929,0.0,159231,187745,204004845,232518845,28.514,186651,187745,231424845,232518845,last row of preceding reliable stationary run; rows=324; row_index=158908..159231,predetermined terminal fault boundary at 232521623 us; kept last row not after fault,corruption_boundary,selector_removed: Open-floor measurement selector jumper removed
