master_time_us,control_tick_sequence,dt_us,section_id,primitive_id,primitive_family,direction_id,phase_id,speed_bin,start_marker_id,mirrored,repeat_index,progress_norm,mode_flags,clipping_flags,saturation_flags,logger_flags,watchdog_flags,measurement_flags,pose_x_m,pose_y_m,pose_yaw_rad,measured_linear_speed_mps,measured_angular_speed_radps,cmd_linear_mps,cmd_angular_radps,left_drive_command,right_drive_command,left_feedforward_command,right_feedforward_command,left_feedback_command,right_feedback_command,left_target_velocity_mps,right_target_velocity_mps,left_launch_assist_floor,right_launch_assist_floor,encoder_timestamp_us,left_encoder_count,right_encoder_count,left_encoder_omega_radps,right_encoder_omega_radps,left_encoder_distance_m,right_encoder_distance_m,left_encoder_velocity_mps,right_encoder_velocity_mps,imu_timestamp_us,imu_status,imu_interrupt_high,accel_bias_valid,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_temp,gyro_raw_radps,gyro_bias_radps,gyro_radps,accel_body_x_mps2,accel_body_y_mps2,planar_accel_mps2,front_timestamp_us,left_timestamp_us,right_timestamp_us,front_left_obs_class,front_right_obs_class,left_obs_class,right_obs_class,front_left_obs_rho_m,front_right_obs_rho_m,left_obs_rho_m,right_obs_rho_m,front_left_obs_confidence,front_right_obs_confidence,left_obs_confidence,right_obs_confidence,fan_duty_cycle
39712070,7504,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571558952331543,0.0,0.021394485607743263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39712071,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39712575,7,0,1,38,70,17,42,-13,3952,-7909,0.02076941914856434,-0.0006250658771023154,0.021394485607743263,-0.0362420491874218,-0.14746448397636414,0.15185275673866272,39712395,39712620,39712693,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39713085,7505,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571560263633728,0.0,0.007939537987112999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39713086,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39713589,3,0,1,6,27,6,140,33,3710,-7909,0.0073303827084600925,-0.0006091549876146019,0.007939537987112999,0.1978580504655838,-0.037319861352443695,0.20134691894054413,39713410,39713634,39713708,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39714093,7506,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715618133544922,0.0,-0.017681367695331573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39714094,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39714598,3,0,1,-32,-48,-15,171,96,3576,-7909,-0.018325956538319588,-0.0006445886101573706,-0.017681367695331573,0.27149149775505066,0.11320110410451889,0.29414644837379456,39714419,39714642,39714716,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39715108,7507,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.57156240940094,0.0,-0.028619587421417236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39715109,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39715612,3,0,1,-11,-99,-24,127,116,3708,-7909,-0.02932153083384037,-0.0007019425393082201,-0.028619587421417236,0.16587486863136292,0.16073544323444366,0.23097696900367737,39715432,39715656,39715729,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39716116,7508,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715614557266235,0.0,-0.009053757414221764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39716117,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39716620,3,0,1,13,-54,-8,34,86,3955,-7909,-0.009773843921720982,-0.0007200863328762352,-0.009053757414221764,-0.056544311344623566,0.08877287805080414,0.10525152832269669,39716440,39716664,39716737,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39717130,7509,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571560263633728,0.0,0.00803436804562807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39717131,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39717634,3,0,1,6,57,6,-44,42,4106,-7909,0.0073303827084600925,-0.0007039853953756392,0.00803436804562807,-0.24269811809062958,-0.016478320583701134,0.24325688183307648,39717454,39717678,39717751,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39718138,7510,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571559190750122,0.0,0.025088317692279816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39718139,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39718643,3,0,1,34,96,20,-53,3,4107,-7909,0.024434609338641167,-0.0006537082372233272,0.025088317692279816,-0.2637050449848175,-0.10957880318164825,0.28556588292121887,39718463,39718687,39718761,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39719152,7511,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715594291687012,0.0,0.01894170604646206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39719153,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39719657,3,0,1,43,87,15,32,-12,3972,-7909,0.018325956538319588,-0.0006157489260658622,0.01894170604646206,-0.06019449979066849,-0.14518021047115326,0.15716446936130524,39719477,39719701,39719774,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39720160,7512,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715603828430176,0.0,-0.0018240566132590175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39720161,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39720665,3,0,1,-5,50,-2,129,26,3733,-7909,-0.0024434609804302454,-0.0006194043671712279,-0.0018240566132590175,0.1715654730796814,-0.054144445806741714,0.1799064576625824,39720485,39720709,39720782,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39721175,7513,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715614557266235,0.0,-0.017671139910817146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39721176,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39721680,3,0,1,-39,-44,-15,163,87,3589,-7909,-0.018325956538319588,-0.0006548175006173551,-0.017671139910817146,0.25241559743881226,0.091634102165699,0.2685338854789734,39721500,39721724,39721797,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39722185,7514,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715620517730713,0.0,-0.02860938012599945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39722186,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39722689,3,0,1,-12,-108,-24,127,115,3708,-7909,-0.02932153083384037,-0.0007121509406715631,-0.02860938012599945,0.16594143211841583,0.15831585228443146,0.22934792935848236,39722509,39722733,39722806,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39723199,7515,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715605020523071,0.0,-0.012701430357992649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39723200,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39723704,3,0,1,-3,-55,-11,38,94,3953,-7909,-0.013439035043120384,-0.000737604743335396,-0.012701430357992649,-0.04692573845386505,0.10785046219825745,0.11761695891618729,39723524,39723748,39723821,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39724208,7516,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571559190750122,0.0,0.005613277666270733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39724209,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39724712,3,0,1,1,43,4,-41,46,4121,-7909,0.004886921960860491,-0.0007263557054102421,0.005613277666270733,-0.23548680543899536,-0.006991027854382992,0.23559056222438812,39724533,39724756,39724829,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39725217,7517,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715579986572266,0.0,0.021452782675623894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39725217,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39725721,3,0,1,32,87,17,-56,-1,4127,-7909,0.02076941914856434,-0.0006833641673438251,0.021452782675623894,-0.27083641290664673,-0.11921478807926178,0.29591304063796997,39725542,39725766,39725839,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39726231,7518,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715581178665161,0.0,0.020190589129924774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39726232,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39726736,3,0,1,16,102,16,24,-20,3990,-7909,0.019547687843441963,-0.0006429021013900638,0.020190589129924774,-0.07925178110599518,-0.16434907913208008,0.18245947360992432,39726556,39726780,39726853,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39727240,7519,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715594291687012,0.0,0.0067380513064563274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39727240,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39727744,3,0,1,-16,44,5,127,18,3760,-7909,0.006108652334660292,-0.0006293990300036967,0.0067380513064563274,0.16687454283237457,-0.07327495515346527,0.18225346505641937,39727565,39727789,39727862,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39728254,7520,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715612173080444,0.0,-0.014003303833305836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39728255,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39728759,7,0,1,-25,-51,-12,170,88,3606,-7943,-0.014660765416920185,-0.0006574617582373321,-0.014003303833305836,0.2692263722419739,0.09403417259454727,0.2851758599281311,39728579,39728803,39728876,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39729264,7521,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715621709823608,0.0,-0.027387455105781555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39729265,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39729768,3,0,1,-11,-107,-23,137,122,3685,-7943,-0.028099801391363144,-0.0007123464602045715,-0.027387455105781555,0.18988271057605743,0.1750393509864807,0.25825223326683044,39729588,39729812,39729885,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39730278,7522,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715610980987549,0.0,-0.01635909639298916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39730279,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39730782,3,0,1,-10,-58,-14,47,101,3917,-7943,-0.01710422709584236,-0.0007451302371919155,-0.01635909639298916,-0.025420401245355606,0.12454050779342651,0.1271083652973175,39730603,39730826,39730899,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39731287,7523,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571559190750122,0.0,0.0031822139862924814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39731287,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39731790,3,0,1,9,21,2,-33,55,4106,-7943,0.0024434609804302454,-0.0007387530640698969,0.0031822139862924814,-0.2164125293493271,0.014441718347370625,0.21689386665821075,39731611,39731835,39731909,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39732300,7524,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715579986572266,0.0,0.019026579335331917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39732301,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39732803,3,0,1,13,98,15,-52,12,4123,-7943,0.018325956538319588,-0.0007006236701272428,0.019026579335331917,-0.26135241985321045,-0.08827275037765503,0.275857150554657,39732625,39732848,39732922,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39733308,7525,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715581178665161,0.0,0.017769241705536842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39733309,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39733813,3,0,1,11,106,14,20,-13,3981,-7943,0.01710422709584236,-0.0006650139694102108,0.017769241705536842,-0.08889105170965195,-0.1477971374988556,0.1724691540002823,39733633,39733857,39733931,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39734322,7526,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715587139129639,0.0,0.011637266725301743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39734323,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39734827,3,0,1,7,33,9,124,14,3764,-7943,0.010995574295520782,-0.0006416928372345865,0.011637266725301743,0.15964259207248688,-0.08302454650402069,0.17994119226932526,39734647,39734871,39734944,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39735331,7527,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571560025215149,0.0,-0.006675312295556068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39735332,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39735836,3,0,1,-11,-45,-6,169,81,3605,-7943,-0.0073303827084600925,-0.0006550702382810414,-0.006675312295556068,0.2667849361896515,0.07713998854160309,0.27771347761154175,39735656,39735880,39735953,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39736346,7528,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571561574935913,0.0,-0.02738984115421772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39736347,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39736850,3,0,1,-12,-99,-23,137,116,3670,-7943,-0.028099801391363144,-0.0007099597132764757,-0.02738984115421772,0.18983422219753265,0.1605670005083084,0.24863386154174805,39736670,39736894,39736967,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39737355,7529,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715614557266235,0.0,-0.024896487593650818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39737356,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39737859,3,0,1,11,-66,-21,49,97,3905,-7943,-0.025656340643763542,-0.0007598524680361152,-0.024896487593650818,-0.020692722871899605,0.11487315595149994,0.11672201752662659,39737679,39737903,39737976,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39738369,7530,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715588331222534,0.0,0.0019776197150349617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39738370,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39738873,3,0,1,21,14,1,-34,50,4104,-7943,0.0012217304902151227,-0.0007558893412351608,0.0019776197150349617,-0.21885842084884644,0.0024056637194007635,0.21887165307998657,39738694,39738918,39738991,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39739378,7531,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571557641029358,0.0,0.01782439649105072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39739378,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39739881,3,0,1,-2,110,14,-61,2,4132,-7943,0.01710422709584236,-0.0007201691041700542,0.01782439649105072,-0.2828977108001709,-0.11222492903470993,0.30434444546699524,39739702,39739925,39739998,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39740391,7532,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715575218200684,0.0,0.019008032977581024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39740392,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39740895,3,0,1,27,88,15,3,-27,3992,-7943,0.018325956538319588,-0.0006820768467150629,0.019008032977581024,-0.12949754297733307,-0.1812535524368286,0.22276100516319275,39740716,39740940,39741014,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39741400,7533,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715581178665161,0.0,0.012873582541942596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39741400,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39741904,3,0,1,19,33,10,110,-2,3785,-7943,0.012217304669320583,-0.0006562781054526567,0.012873582541942596,0.12628139555454254,-0.12119012326002121,0.1750258207321167,39741725,39741949,39742023,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39742408,7534,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715596675872803,0.0,-0.007880044169723988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39742409,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39742913,3,0,1,-23,-28,-7,166,72,3630,-7943,-0.00855211354792118,-0.0006720697856508195,-0.007880044169723988,0.25975891947746277,0.0557670071721077,0.26567772030830383,39742733,39742957,39743030,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39743422,7535,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715612173080444,0.0,-0.02859216183423996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39743423,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39743926,3,0,1,-24,-88,-24,141,118,3655,-7943,-0.02932153083384037,-0.0007293687085621059,-0.02859216183423996,0.199538454413414,0.16550514101982117,0.2592442035675049,39743747,39743971,39744045,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39744431,7536,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715607404708862,0.0,-0.017561394721269608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39744431,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39744935,7,0,1,4,-81,-15,57,102,3866,-7953,-0.018325956538319588,-0.000764561933465302,-0.017561394721269608,-0.001455724355764687,0.12696556746959686,0.12697391211986542,39744755,39744979,39745052,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39745444,7537,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571560025215149,0.0,-0.0016755412798374891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39745445,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39745948,3,0,1,10,19,-2,-26,49,4087,-7953,-0.0024434609804302454,-0.0007679197588004172,-0.0016755412798374891,-0.19965989887714386,0.00014566468598786741,0.19965994358062744,39745769,39745993,39746067,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39746451,7538,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715588331222534,0.0,0.017836403101682663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39746452,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39746955,3,0,1,14,103,14,-60,-3,4128,-7953,0.01710422709584236,-0.0007321754819713533,0.017836403101682663,-0.2804538309574127,-0.12403255701065063,0.3066568374633789,39746776,39747000,39747074,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39747464,7539,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715585947036743,0.0,0.02023930288851261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39747465,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39747969,3,0,1,42,85,16,-2,-27,4001,-7953,0.019547687843441963,-0.0006916157435625792,0.02023930288851261,-0.14138677716255188,-0.18109740316867828,0.22975309193134308,39747789,39748013,39748086,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39748472,7540,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715590715408325,0.0,0.010444528423249722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39748473,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39748976,3,0,1,9,60,8,110,1,3807,-7953,0.009773843921720982,-0.0006706848507747054,0.010444528423249722,0.1263561248779297,-0.11387016624212265,0.17009492218494415,39748797,39749021,39749095,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39749486,7541,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715606212615967,0.0,-0.010304239578545094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39749487,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39749992,3,0,1,-31,-17,-9,172,75,3639,-7953,-0.010995574295520782,-0.000691334658768028,-0.010304239578545094,0.2741617262363434,0.0630723163485527,0.28132325410842896,39749812,39750036,39750110,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39750496,7542,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715618133544922,0.0,-0.027353649958968163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39750497,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39751000,3,0,1,-24,-94,-23,151,122,3643,-7953,-0.028099801391363144,-0.0007461516070179641,-0.027353649958968163,0.22346462309360504,0.17518389225006104,0.2839469015598297,39750820,39751044,39751117,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39751511,7543,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.571561574935913,0.0,-0.021202506497502327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39751512,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39752015,3,0,1,2,-83,-18,67,106,3842,-7953,-0.021991148591041565,-0.0007886416278779507,-0.021202506497502327,0.022422561421990395,0.13662493228912354,0.1384526789188385,39751835,39752059,39752132,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
39752520,7544,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22499412298202515,0.22483952343463898,1.5715606212615967,0.0,-0.0004322226741351187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39752521,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,39753024,3,0,1,2,17,-1,-21,59,4070,-7953,-0.0012217304902151227,-0.000789507816080004,-0.0004322226741351187,-0.18776953220367432,0.02411394938826561,0.18931159377098083,39752844,39753068,39753141,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
