vbar_rel_bin_mps,vbar_lat_bin_mps,vbar_yaw_bin_mps,yaw_rate_bin_radps,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
0.45,0.10,0.30,-7.00,153,17,competition_diag;open_floor,0.009175928,0.008621493,0.009989840,0.031305254,0.021773396,0.041468347,0.009175928,0.008621493,0.009989840,0.450037092,0.103574201,0.314686031,3.625058446,1.000000000,0.300653595
0.45,0.10,0.30,7.00,91,15,open_floor,-0.005299094,-0.006597469,-0.007029597,0.028962227,0.018725903,0.037009930,0.005299094,0.006597469,0.007029597,0.447469569,0.102951454,0.312793961,3.662622718,1.000000000,0.483516484
0.45,0.10,0.35,-7.50,129,14,open_floor,0.011936488,0.013549123,0.013792329,0.032036551,0.021379713,0.043198423,0.011936488,0.013549123,0.013792329,0.450895657,0.110561924,0.335916599,3.779438876,1.000000000,0.395348837
0.45,0.10,0.35,-8.00,178,13,open_floor,0.016515921,0.020291736,0.018001505,0.030313240,0.016576084,0.035630126,0.016515921,0.020291736,0.018001505,0.448399072,0.118010238,0.358546562,3.883534428,1.000000000,0.202247191
0.45,0.10,0.35,7.50,85,16,open_floor,-0.003817203,-0.008075138,-0.006276657,0.028819847,0.019997012,0.039962119,0.003817203,0.008075138,0.006276657,0.448970585,0.110247024,0.334959847,3.875850480,1.000000000,0.682352941
0.45,0.10,0.35,8.00,85,14,open_floor,-0.002250323,-0.006899452,-0.003443497,0.027036173,0.018499857,0.038255350,0.002250323,0.006899452,0.003443497,0.449015741,0.117886878,0.358171760,4.017744634,1.000000000,0.658823529
0.45,0.15,0.40,-8.50,109,12,open_floor,0.010605613,0.014807309,0.011747479,0.026679767,0.016338886,0.034861573,0.010605613,0.014807309,0.011747479,0.447819686,0.127040068,0.385981591,4.059958978,1.000000000,0.137614679
0.45,0.15,0.40,-9.00,201,12,open_floor,0.010463079,0.012722834,0.011623857,0.026657135,0.017713503,0.035142059,0.010463079,0.012722834,0.011623857,0.448051386,0.132585425,0.402829864,4.210019022,1.000000000,0.189054726
0.45,0.15,0.40,-9.50,130,11,open_floor,0.012234203,0.011890867,0.012335478,0.024171439,0.012548563,0.025160897,0.012234203,0.011890867,0.012335478,0.444482355,0.138126210,0.419664247,4.320758977,1.000000000,0.092307692
0.45,0.15,0.40,9.00,147,16,open_floor,-0.006123304,-0.009917205,-0.007245858,0.026320303,0.015954068,0.034000250,0.006123304,0.009917205,0.007245858,0.446830692,0.132837498,0.403595730,4.260874740,1.000000000,0.238095238
0.45,0.15,0.40,9.50,87,14,open_floor,-0.003323839,-0.008462442,-0.004816544,0.027495282,0.015063467,0.030535374,0.003323839,0.008462442,0.004816544,0.448273318,0.138012362,0.419318345,4.415060973,1.000000000,0.287356322
0.45,0.15,0.45,-10.00,240,12,open_floor,0.009262056,0.012313469,0.010876530,0.027271981,0.016636660,0.032885750,0.009262056,0.012313469,0.010876530,0.449371309,0.147406688,0.447860812,4.540936225,1.000000000,0.066666667
0.45,0.15,0.45,-10.50,123,13,open_floor,0.006606502,0.008847380,0.007698721,0.030192260,0.019808066,0.039802118,0.006606502,0.008847380,0.007698721,0.450822629,0.153994026,0.467874901,4.738771691,1.000000000,0.121951220
0.45,0.15,0.45,-9.50,118,11,open_floor,0.012800544,0.016824956,0.013690509,0.025631192,0.012352548,0.025598932,0.012800544,0.016824956,0.013690509,0.442829556,0.141699966,0.430522269,4.400393315,1.000000000,0.093220339
0.45,0.15,0.45,10.00,225,15,open_floor,-0.007452528,-0.012593560,-0.009297312,0.024369873,0.013456907,0.028571158,0.007452528,0.012593560,0.009297312,0.448001913,0.146688109,0.445677579,4.600738365,1.000000000,0.142222222
0.45,0.15,0.45,10.50,91,11,open_floor,0.000735553,-0.005392194,-0.000945128,0.026136491,0.016292395,0.039127148,-0.000735553,0.005392194,0.000945128,0.446277170,0.153676260,0.466909443,4.751505084,1.000000000,0.131868132
0.45,0.15,0.45,9.50,157,13,open_floor,-0.008016237,-0.012456941,-0.010009728,0.026156622,0.012342165,0.024413745,0.008016237,0.012456941,0.010009728,0.448918525,0.142116512,0.431787848,4.510780607,1.000000000,0.184713376
0.45,0.15,0.50,-11.00,236,13,open_floor,0.001435687,0.003737056,0.002327727,0.026303542,0.018879743,0.038872296,0.001435687,0.003737056,0.002327727,0.448119566,0.162216714,0.492857618,4.906568470,1.000000000,0.093220339
0.45,0.15,0.50,-11.50,242,12,open_floor,0.000682491,-0.000571784,0.000882972,0.023353308,0.014585753,0.028766565,0.000682491,-0.000571784,0.000882972,0.447964695,0.169456820,0.514854992,5.064133137,1.000000000,0.099173554
0.45,0.15,0.50,11.00,83,10,open_floor,0.005783857,0.005668593,0.005063494,0.023539229,0.017543034,0.033594230,-0.005783857,-0.005668593,-0.005063494,0.446254836,0.161929393,0.491984660,4.920546889,1.000000000,0.216867470
0.45,0.15,0.50,11.50,90,9,open_floor,0.010469445,0.004526118,0.008442109,0.025364139,0.010375238,0.020064428,-0.010469445,-0.004526118,-0.008442109,0.450699285,0.169284805,0.514332365,5.100046375,1.000000000,0.188888889
0.45,0.20,0.55,-12.00,107,11,open_floor,-0.003031994,-0.001731413,-0.002407774,0.024429891,0.017061162,0.033903086,-0.003031994,-0.001731413,-0.002407774,0.446181317,0.177878911,0.540443548,5.250359769,1.000000000,0.074766355
0.45,0.20,0.55,-12.50,107,10,open_floor,-0.003760089,-0.002084836,-0.003383555,0.025981582,0.014545526,0.026291574,-0.003760089,-0.002084836,-0.003383555,0.448460304,0.184268451,0.559856674,5.436919202,1.000000000,0.130841121
0.45,0.20,0.55,12.00,90,11,open_floor,0.008448122,0.010472317,0.007787440,0.027575838,0.014146766,0.027062328,-0.008448122,-0.010472317,-0.007787440,0.449416481,0.177827135,0.540286238,5.292222411,1.000000000,0.177777778
0.45,0.20,0.60,-13.00,80,9,open_floor,-0.007863501,-0.006841894,-0.007273512,0.023878388,0.015369900,0.028993273,-0.007863501,-0.006841894,-0.007273512,0.448710187,0.192085951,0.583608323,5.628247392,1.000000000,0.175000000
0.50,0.00,0.00,-0.50,1029,24,competition_aux;open_floor,0.022385133,0.046479792,0.027045786,0.086839272,0.066118032,0.156489927,0.022385133,0.046479792,0.027045786,0.501261990,0.005772207,0.017537503,1.970505506,0.997084548,0.103012634
0.50,0.00,0.00,0.00,4256,27,competition_aux;open_floor,0.021227589,0.087063659,0.026020432,0.103712511,0.036055196,0.214820126,0.006094445,0.036181208,0.007096309,0.502607328,0.001254247,0.003810737,1.763460278,0.992951128,0.033129699
0.50,0.00,0.00,0.50,855,24,competition_aux;open_floor,-0.020145068,-0.046034008,-0.024415374,0.088473744,0.069622015,0.165081849,0.020145068,0.046034008,0.024415374,0.498801015,0.005725447,0.017395435,1.971986832,0.982456140,0.099415205
0.50,0.00,0.05,-0.50,460,20,competition_aux;open_floor,0.030709594,0.041838867,0.034621388,0.079142468,0.065981818,0.140411124,0.030709594,0.041838867,0.034621388,0.498099675,0.009499559,0.028862191,2.100188462,0.986956522,0.152173913
0.50,0.00,0.05,-1.00,1016,21,competition_aux;open_floor,0.017848158,0.034138553,0.022938682,0.079422628,0.066560601,0.142726390,0.017848158,0.034138553,0.022938682,0.495816469,0.014383536,0.043701016,2.089363300,0.995078740,0.192913386
0.50,0.00,0.05,-1.50,577,23,competition_aux;open_floor,-0.010806359,-0.027509088,-0.010767866,0.070622907,0.050119010,0.106391159,-0.010806359,-0.027509088,-0.010767866,0.496434346,0.021592961,0.065605170,2.359462135,1.000000000,0.303292894
0.50,0.00,0.05,0.50,420,18,competition_aux;open_floor,-0.022797663,-0.035111434,-0.025029454,0.080100846,0.072077304,0.150304252,0.022797663,0.035111434,0.025029454,0.498059398,0.009647974,0.029313118,2.058800387,0.995238095,0.173809524
0.50,0.00,0.05,1.00,642,16,open_floor,0.009843102,0.038466153,0.014517911,0.067380513,0.029944448,0.105179753,-0.009843102,-0.038466153,-0.014517911,0.497342668,0.014240930,0.043267741,2.319374051,0.995327103,0.281931464
0.50,0.00,0.05,1.50,395,15,open_floor,0.042194989,0.052299485,0.047017898,0.058496178,0.016356574,0.035827615,-0.042194989,-0.052299485,-0.047017898,0.498288557,0.021489270,0.065290131,2.544843845,1.000000000,0.354430380
0.50,0.05,0.10,-2.00,623,20,competition_aux;open_floor,-0.017547107,-0.031392164,-0.018542553,0.068996059,0.039514931,0.091669919,-0.017547107,-0.031392164,-0.018542553,0.496872437,0.029633147,0.090033400,2.470975933,1.000000000,0.373996790
0.50,0.05,0.10,-2.50,527,21,competition_aux;open_floor,-0.011079286,-0.015620117,-0.009842060,0.058744202,0.038441406,0.079585563,-0.011079286,-0.015620117,-0.009842060,0.498368949,0.036657097,0.111374034,2.648273940,1.000000000,0.523719165
0.50,0.05,0.10,2.00,415,16,competition_aux;open_floor,0.035544297,0.042357108,0.038070597,0.053850251,0.023800617,0.048905299,-0.035544297,-0.042357108,-0.038070597,0.497380705,0.029390129,0.089295047,2.707525851,1.000000000,0.506024096
0.50,0.05,0.10,2.50,384,14,competition_aux;open_floor,0.026234915,0.025774707,0.025811966,0.051517431,0.028646297,0.056867138,-0.026234915,-0.025774707,-0.025811966,0.498014853,0.036674489,0.111426874,2.804452426,1.000000000,0.570312500
0.50,0.05,0.15,-3.00,314,18,competition_aux;open_floor,-0.017734056,-0.027139919,-0.018652776,0.054777032,0.034077081,0.075135813,-0.017734056,-0.027139919,-0.018652776,0.498093719,0.044237805,0.134406244,2.848115126,1.000000000,0.560509554
0.50,0.05,0.15,-3.50,163,16,competition_aux;open_floor,-0.022791029,-0.026544330,-0.020622537,0.061704172,0.035178871,0.074690301,-0.022791029,-0.026544330,-0.020622537,0.499467089,0.051241748,0.155686090,3.030590669,1.000000000,0.656441718
0.50,0.05,0.15,3.00,222,18,competition_aux;open_floor,0.022152526,0.022276037,0.021321581,0.052771013,0.029064113,0.057677414,-0.022152526,-0.022276037,-0.021321581,0.499990216,0.044162948,0.134178808,2.871083786,1.000000000,0.594594595
0.50,0.05,0.15,3.50,132,15,competition_aux;open_floor,0.028892734,0.025072975,0.028079149,0.062374420,0.043339716,0.086911368,-0.028892734,-0.025072975,-0.028079149,0.498881341,0.051108938,0.155282577,2.969003224,1.000000000,0.636363636
0.50,0.05,0.20,-4.00,94,22,competition_aux;competition_diag;open_floor,-0.045738566,-0.008046514,-0.036420520,0.106242250,0.042433551,0.140210764,-0.045738566,-0.008046514,-0.036420520,0.498980040,0.060166504,0.182801879,3.067969201,1.000000000,0.500000000
0.50,0.05,0.20,-4.50,109,25,competition_aux;competition_diag;open_floor,-0.038592995,-0.000328202,-0.029795674,0.101255172,0.036479664,0.132922676,-0.038592995,-0.000328202,-0.029795674,0.498000941,0.066456222,0.201911717,3.183765495,1.000000000,0.495412844
0.50,0.05,0.20,-5.00,90,25,competition_aux;competition_diag;open_floor,-0.061831564,-0.090755808,-0.061268381,0.099209692,0.070822269,0.134707943,-0.061831564,-0.090755808,-0.061268381,0.493616974,0.072289733,0.219635479,3.144189849,1.000000000,0.311111111
0.50,0.05,0.20,4.50,117,23,competition_aux;competition_diag;open_floor,0.049704749,0.023022629,0.042735769,0.092117719,0.055153868,0.123475854,-0.049704749,-0.023022629,-0.042735769,0.501331774,0.066876786,0.203189502,3.102397856,1.000000000,0.341880342
0.50,0.05,0.20,5.00,100,21,competition_aux;competition_diag;open_floor,0.067592795,0.097064102,0.069946937,0.099438280,0.044709335,0.135109564,-0.067592795,-0.097064102,-0.069946937,0.497809238,0.072099399,0.219057195,3.120511868,1.000000000,0.200000000
0.50,0.10,0.25,-5.00,131,23,competition_aux;competition_diag;open_floor,-0.088727002,-0.111344761,-0.094397709,0.109234444,0.016542810,0.076091379,-0.088727002,-0.111344761,-0.094397709,0.495215576,0.076226817,0.231597391,3.139692721,1.000000000,0.129770992
0.50,0.10,0.25,-5.50,1663,28,competition_aux;competition_diag;open_floor,-0.102532331,-0.108784853,-0.108519326,0.108724877,0.009109577,0.018237685,-0.102532331,-0.108784853,-0.108519326,0.490070144,0.082247795,0.249890725,3.216543257,1.000000000,0.027059531
0.50,0.10,0.25,-6.00,2609,28,competition_aux;competition_diag;open_floor,-0.094771063,-0.104190514,-0.102743780,0.102808473,0.009347035,0.019135836,-0.094771063,-0.104190514,-0.102743780,0.500895640,0.087539720,0.265969006,3.353925365,1.000000000,0.014181679
0.50,0.10,0.25,5.00,119,16,competition_aux;competition_diag;open_floor,0.090246599,0.109384910,0.095936990,0.109634777,0.019604774,0.039029876,-0.090246599,-0.109384910,-0.095936990,0.492720566,0.076310865,0.231852751,3.144252285,1.000000000,0.100840336
0.50,0.10,0.25,5.50,1203,27,competition_aux;competition_diag;open_floor,0.102850358,0.108841259,0.108239105,0.108617610,0.010410875,0.021026243,-0.102850358,-0.108841259,-0.108239105,0.488295184,0.081923898,0.248906641,3.238628601,1.000000000,0.029925187
0.50,0.10,0.25,6.00,1218,27,competition_aux;competition_diag;open_floor,0.097389297,0.103766087,0.102214137,0.102828616,0.011210744,0.023171042,-0.097389297,-0.103766087,-0.102214137,0.498715347,0.087401825,0.265550044,3.359655796,1.000000000,0.036124795
0.50,0.10,0.30,-6.00,553,23,competition_aux;competition_diag;open_floor,-0.087947467,-0.100376829,-0.098039914,0.098936901,0.009862397,0.021026797,-0.087947467,-0.100376829,-0.098039914,0.512400430,0.091311136,0.277427572,3.461071346,1.000000000,0.018083183
0.50,0.10,0.30,-6.50,775,27,competition_aux;competition_diag;open_floor,-0.047909329,-0.082237066,-0.050775823,0.082937548,0.029327893,0.134707303,-0.047909329,-0.082237066,-0.050775823,0.510162327,0.094633004,0.287520292,3.488350755,1.000000000,0.055483871
0.50,0.10,0.30,-7.00,127,20,competition_aux;competition_diag;open_floor,-0.018481790,-0.001922307,-0.014118064,0.061388970,0.036641630,0.082325196,-0.018481790,-0.001922307,-0.014118064,0.500859610,0.102575236,0.311650909,3.677331855,1.000000000,0.299212598
0.50,0.10,0.30,6.00,203,21,competition_aux;competition_diag;open_floor,0.088542178,0.098747114,0.095235839,0.097533939,0.015678387,0.032846246,-0.088542178,-0.098747114,-0.095235839,0.508437288,0.091294910,0.277378272,3.453061924,1.000000000,0.049261084
0.50,0.10,0.30,6.50,255,25,competition_aux;competition_diag;open_floor,0.070069616,0.085965621,0.075100100,0.085104130,0.023624134,0.058734031,-0.070069616,-0.085965621,-0.075100100,0.509470153,0.094529243,0.287205038,3.513636897,1.000000000,0.137254902
0.50,0.10,0.30,7.00,80,18,competition_aux;competition_diag;open_floor,0.002046000,-0.000166887,-0.000241453,0.036234656,0.017794938,0.033013759,-0.002046000,0.000166887,0.000241453,0.499974847,0.103248370,0.313696070,3.803847168,1.000000000,0.587500000
0.50,0.10,0.35,-7.50,100,15,open_floor,0.011033691,0.013560297,0.011712085,0.031786591,0.024874309,0.050990977,0.011033691,0.013560297,0.011712085,0.496408100,0.110566729,0.335931198,3.897409033,1.000000000,0.480000000
0.50,0.10,0.35,-8.00,126,10,open_floor,0.014664291,0.019453838,0.016582508,0.030394176,0.015977463,0.032886724,0.014664291,0.019453838,0.016582508,0.492712738,0.118202196,0.359129782,3.990851879,1.000000000,0.190476190
0.50,0.15,0.40,-9.00,110,14,open_floor,0.000898304,0.001973060,0.000796212,0.025378776,0.018608115,0.036307258,0.000898304,0.001973060,0.000796212,0.500851437,0.133003756,0.404100865,4.340170915,1.000000000,0.281818182
0.50,0.15,0.45,-10.00,169,13,open_floor,0.006125078,0.006224066,0.006638158,0.025220485,0.017017567,0.033821839,0.006125078,0.006224066,0.006638158,0.496309662,0.147461524,0.448027420,4.662944127,1.000000000,0.165680473
0.50,0.15,0.45,10.00,85,13,open_floor,0.001456406,0.002850194,0.001895843,0.026507173,0.017287372,0.033430017,-0.001456406,-0.002850194,-0.001895843,0.497297832,0.146970096,0.446534329,4.716796148,1.000000000,0.341176471
0.50,0.15,0.50,-11.00,118,12,open_floor,0.002506127,0.001622373,0.001916615,0.024663175,0.017679595,0.035163464,0.002506127,0.001622373,0.001916615,0.500328956,0.162661041,0.494207602,5.025324828,1.000000000,0.186440678
0.50,0.15,0.50,-11.50,132,11,open_floor,0.004510281,0.005180589,0.004481589,0.022666952,0.013121372,0.027273326,0.004510281,0.005180589,0.004481589,0.499419396,0.169345695,0.514517363,5.176350825,1.000000000,0.159090909
0.50,0.15,0.50,11.50,111,10,open_floor,0.002057806,0.003745602,0.001673035,0.025330589,0.016924902,0.032619607,-0.002057806,-0.003745602,-0.001673035,0.500849454,0.169479786,0.514924768,5.178206902,1.000000000,0.207207207
0.55,0.00,0.00,-0.50,579,23,competition_aux;open_floor,-0.018177131,-0.051146663,-0.022018787,0.095971989,0.066028683,0.200847932,-0.018177131,-0.051146663,-0.022018787,0.546630454,0.005514779,0.016755367,2.035376862,0.989637306,0.091537133
0.55,0.00,0.00,0.00,2960,25,competition_aux;open_floor,0.029161350,0.100593443,0.035964186,0.107120869,0.020648479,0.215535376,-0.009670108,-0.080090211,-0.012056980,0.541103152,0.001226260,0.003725705,1.784291706,0.996959459,0.024324324
0.55,0.00,0.00,0.50,894,23,competition_aux;open_floor,0.027302405,0.071598354,0.032755308,0.100475960,0.050214801,0.208149767,-0.027302405,-0.071598354,-0.032755308,0.545587579,0.005515591,0.016757835,1.882170894,0.996644295,0.063758389
0.55,0.00,0.05,-0.50,228,17,competition_aux;open_floor,-0.030406825,-0.051832530,-0.035530497,0.086227710,0.060470549,0.150375119,-0.030406825,-0.051832530,-0.035530497,0.547476210,0.009592531,0.029144665,2.265002881,0.991228070,0.166666667
0.55,0.00,0.05,-1.00,455,18,competition_aux;open_floor,-0.010840294,-0.035006639,-0.012603860,0.075001344,0.055476099,0.112761646,-0.010840294,-0.035006639,-0.012603860,0.545167291,0.014348219,0.043593714,2.433105776,0.993406593,0.261538462
0.55,0.00,0.05,-1.50,244,14,competition_aux;open_floor,-0.028794871,-0.044330459,-0.032926244,0.064854976,0.022807179,0.057507940,-0.028794871,-0.044330459,-0.032926244,0.544983242,0.021432829,0.065118648,2.638352516,1.000000000,0.323770492
0.55,0.00,0.05,0.50,238,21,competition_aux;open_floor,0.022213411,0.051177724,0.025934732,0.087773479,0.062642307,0.158326112,-0.022213411,-0.051177724,-0.025934732,0.547147318,0.009418753,0.028616681,2.197734783,1.000000000,0.142857143
0.55,0.00,0.05,1.00,435,21,competition_aux;open_floor,0.043077465,0.058038414,0.049660953,0.084188111,0.049263814,0.106002007,-0.043077465,-0.058038414,-0.049660953,0.552621882,0.014228592,0.043230255,2.350944051,0.997701149,0.177011494
0.55,0.00,0.05,1.50,254,20,competition_aux;open_floor,0.017451032,0.043259995,0.022659182,0.069136880,0.027280590,0.096096418,-0.017451032,-0.043259995,-0.022659182,0.549802501,0.021126440,0.064187756,2.582447509,1.000000000,0.354330709
0.55,0.05,0.10,-2.00,297,17,competition_aux;open_floor,0.001235918,-0.017011060,-0.001083428,0.055650990,0.037305548,0.092047227,0.001235918,-0.017011060,-0.001083428,0.548185285,0.029473387,0.089548006,2.613704570,1.000000000,0.367003367
0.55,0.05,0.10,-2.50,316,15,open_floor,0.006003079,-0.001942018,0.007609788,0.056104219,0.045146537,0.101194072,0.006003079,-0.001942018,0.007609788,0.546276461,0.036272749,0.110206282,2.656567124,1.000000000,0.389240506
0.55,0.05,0.10,2.00,272,14,open_floor,0.035484227,0.045846500,0.039281247,0.060005153,0.022260687,0.055543502,-0.035484227,-0.045846500,-0.039281247,0.545027907,0.029506555,0.089648779,2.718501512,1.000000000,0.408088235
0.55,0.05,0.10,2.50,223,16,open_floor,0.042371708,0.039702162,0.043663572,0.067598390,0.031004692,0.061342833,-0.042371708,-0.039702162,-0.043663572,0.549447966,0.036821184,0.111872572,2.830562598,1.000000000,0.439461883
0.55,0.05,0.15,-3.00,201,17,competition_aux;open_floor,-0.016609846,-0.023289738,-0.016814778,0.046338411,0.027744265,0.058670487,-0.016609846,-0.023289738,-0.016814778,0.547351330,0.044266387,0.134493085,3.062521807,1.000000000,0.671641791
0.55,0.05,0.15,-3.50,103,17,competition_aux;open_floor,-0.027101400,-0.020387689,-0.022656542,0.070248251,0.039975032,0.081090939,-0.027101400,-0.020387689,-0.022656542,0.549587001,0.051313006,0.155902590,3.138314406,1.000000000,0.504854369
0.55,0.05,0.15,3.00,161,14,open_floor,0.028258386,0.018747122,0.026778724,0.061241041,0.036558533,0.086371086,-0.028258386,-0.018747122,-0.026778724,0.545754827,0.043962245,0.133569018,2.953075788,1.000000000,0.527950311
0.55,0.05,0.15,3.50,92,14,competition_aux;open_floor,0.008926476,0.001121385,0.006303885,0.046574146,0.032380505,0.069829782,-0.008926476,-0.001121385,-0.006303885,0.546371054,0.051954543,0.157851751,3.115151004,1.000000000,0.619565217
0.55,0.05,0.20,-4.50,93,21,competition_aux;open_floor,-0.013547900,0.015256102,-0.002963090,0.074472235,0.024829406,0.055656994,-0.013547900,0.015256102,-0.002963090,0.548971642,0.066292277,0.201413610,3.307037562,1.000000000,0.612903226
0.55,0.05,0.20,4.50,94,21,competition_aux;competition_diag;open_floor,0.003864019,-0.009717328,-0.005292496,0.062441477,0.027790308,0.054448657,-0.003864019,0.009717328,0.005292496,0.547429921,0.066124398,0.200903547,3.218680914,1.000000000,0.436170213
0.55,0.10,0.25,-5.50,243,20,competition_aux;competition_diag;open_floor,-0.021855931,0.012679452,-0.018277975,0.090611595,0.047569216,0.159678138,-0.021855931,0.012679452,-0.018277975,0.545270381,0.082069843,0.249350060,3.319335910,1.000000000,0.139917695
0.55,0.10,0.25,-6.00,877,26,competition_aux;competition_diag;open_floor,-0.080826700,-0.108405981,-0.090733946,0.103403634,0.010582501,0.024327965,-0.080826700,-0.108405981,-0.090733946,0.539753900,0.088499288,0.268884427,3.425438529,1.000000000,0.038768529
0.55,0.10,0.25,5.50,111,17,competition_aux;competition_diag;open_floor,0.035103066,0.008672597,0.032201900,0.075447629,0.043344749,0.124175329,-0.035103066,-0.008672597,-0.032201900,0.545210194,0.081350817,0.247165468,3.459198445,1.000000000,0.459459459
0.55,0.10,0.25,6.00,202,23,competition_aux;competition_diag;open_floor,0.090516940,0.108582441,0.097987252,0.104296733,0.011268748,0.026466348,-0.090516940,-0.108582441,-0.097987252,0.538800023,0.088329566,0.268368767,3.459911025,1.000000000,0.133663366
0.55,0.10,0.30,-6.00,777,17,competition_aux;competition_diag;open_floor,-0.104611587,-0.107778762,-0.107753085,0.108059464,0.007580469,0.015308967,-0.104611587,-0.107778762,-0.107753085,0.541524968,0.091379805,0.277636207,3.512335981,1.000000000,0.007722008
0.55,0.10,0.30,-6.50,2861,26,competition_aux;competition_diag;open_floor,-0.100029545,-0.103725332,-0.103348577,0.103884482,0.008976067,0.017862147,-0.100029545,-0.103725332,-0.103348577,0.548441034,0.095116811,0.288990226,3.596643052,1.000000000,0.013981125
0.55,0.10,0.30,-7.00,504,25,competition_aux;competition_diag;open_floor,-0.082436135,-0.091950934,-0.087534466,0.092125338,0.016326293,0.033385527,-0.082436135,-0.091950934,-0.087534466,0.557735827,0.101809418,0.309324151,3.764099780,1.000000000,0.077380952
0.55,0.10,0.30,6.00,137,17,competition_aux;competition_diag;open_floor,0.093521997,0.106428686,0.102634127,0.103356320,0.010048166,0.019988831,-0.093521997,-0.106428686,-0.102634127,0.540535984,0.091356565,0.277565596,3.516259676,1.000000000,0.087591241
0.55,0.10,0.30,6.50,1232,27,competition_aux;competition_diag;open_floor,0.097971438,0.103736152,0.103199052,0.103105470,0.009978773,0.019691023,-0.097971438,-0.103736152,-0.103199052,0.552609127,0.096040607,0.291796967,3.655973293,1.000000000,0.039772727
0.55,0.10,0.30,7.00,445,27,competition_aux;competition_diag;open_floor,0.081794202,0.095251850,0.088973014,0.092511519,0.014582167,0.031912881,-0.081794202,-0.095251850,-0.088973014,0.561222234,0.101769841,0.309203906,3.785017190,1.000000000,0.105617978
0.55,0.10,0.35,-7.50,81,14,competition_diag;open_floor,-0.018840436,-0.008123933,-0.017198626,0.058427679,0.032208634,0.075438937,-0.018840436,-0.008123933,-0.017198626,0.553188544,0.110255352,0.334985149,3.992262018,1.000000000,0.358024691
0.55,0.15,0.50,-11.00,115,10,open_floor,0.004560444,0.005195709,0.004595146,0.026046712,0.014955156,0.030237869,0.004560444,0.005195709,0.004595146,0.547869066,0.162639935,0.494143476,5.136738424,1.000000000,0.295652174
0.55,0.15,0.50,-11.50,142,10,open_floor,0.004900096,0.003805760,0.005568978,0.026484311,0.016559593,0.032110333,0.004900096,0.003805760,0.005568978,0.551620732,0.169412473,0.514720252,5.250705348,1.000000000,0.183098592
0.55,0.15,0.50,11.50,104,9,open_floor,-0.001490769,-0.004096815,-0.003665510,0.029043673,0.014018910,0.027970314,0.001490769,0.004096815,0.003665510,0.550923463,0.169373695,0.514602437,5.231372172,1.000000000,0.173076923
0.60,0.00,0.00,-0.50,220,19,competition_aux;open_floor,-0.042034832,-0.094577346,-0.050844123,0.098883972,0.032030721,0.157193095,-0.042034832,-0.094577346,-0.050844123,0.598738720,0.005902705,0.017933990,2.195459236,0.995454545,0.190909091
0.60,0.00,0.00,0.00,1188,21,competition_aux;open_floor,-0.068937475,-0.107591297,-0.084653899,0.106967052,0.008877007,0.024428730,0.021440550,0.095989450,0.026361634,0.601213267,0.001629492,0.004950833,1.998043280,0.995791246,0.042087542
0.60,0.00,0.00,0.50,400,18,competition_aux;open_floor,-0.063570346,-0.102729909,-0.078072918,0.101012131,0.009760915,0.059633686,0.063570346,0.102729909,0.078072918,0.597191331,0.005787923,0.017585252,1.984228037,0.992500000,0.067500000
0.60,0.00,0.05,-0.50,117,13,competition_aux;open_floor,-0.026657691,-0.074735159,-0.031104353,0.092931378,0.045822689,0.169630598,-0.026657691,-0.074735159,-0.031104353,0.598095896,0.009739554,0.029591362,2.265519099,1.000000000,0.128205128
0.60,0.00,0.05,-1.00,220,19,competition_aux;open_floor,-0.012887226,-0.033083657,-0.014391220,0.081921643,0.074475467,0.149308800,-0.012887226,-0.033083657,-0.014391220,0.598337126,0.014286672,0.043406717,2.424746952,1.000000000,0.227272727
0.60,0.00,0.05,-1.50,133,16,competition_aux;open_floor,0.010036582,0.016869648,0.011876828,0.068290319,0.056806289,0.109157180,0.010036582,0.016869648,0.011876828,0.597743769,0.021457160,0.065192573,2.624269956,1.000000000,0.278195489
0.60,0.00,0.05,0.50,137,14,competition_aux;open_floor,-0.042790055,-0.098661935,-0.053427072,0.093548730,0.013744492,0.145039690,0.042790055,0.098661935,0.053427072,0.599397847,0.009601389,0.029171581,2.126059734,1.000000000,0.138686131
0.60,0.00,0.05,1.00,252,19,competition_aux;open_floor,0.016963688,0.046140918,0.019549951,0.078897862,0.053351158,0.131127383,-0.016963688,-0.046140918,-0.019549951,0.597977343,0.015078746,0.045813248,2.497013604,1.000000000,0.246031746
0.60,0.00,0.05,1.50,206,17,competition_aux;open_floor,0.024478331,0.045660354,0.027458631,0.084879254,0.068879405,0.164390430,-0.024478331,-0.045660354,-0.027458631,0.594213824,0.021052434,0.063962906,2.496402741,1.000000000,0.276699029
0.60,0.05,0.10,-2.00,177,16,competition_aux;open_floor,0.017896686,0.031805038,0.021761673,0.064614181,0.049983541,0.120033278,0.017896686,0.031805038,0.021761673,0.597239078,0.029329371,0.089110447,2.565659761,1.000000000,0.237288136
