family,section_id,phase_id,primitive_id,speed_bin,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
open_floor,5,11,12,1,2746,6,open_floor,0.058729337,0.051148049,0.059904531,0.072737126,0.035183551,0.077678750,-0.001262264,-0.021329612,-0.001368052,0.401090714,0.083025300,0.252252995,3.136899857,0.960670066,0.007647487
open_floor,5,11,12,2,651,2,open_floor,-0.008718593,0.012274030,-0.006273515,0.054421418,0.036764041,0.101465242,-0.002843284,-0.021710951,-0.004864901,0.201186097,0.081272814,0.246928475,2.536309265,0.557603687,0.003072197
open_floor,5,11,13,1,2563,5,open_floor,-0.040734829,-0.013579769,-0.040472277,0.073383363,0.046213908,0.121113193,0.001825174,0.007966904,0.003275627,0.385729544,0.039602637,0.120323368,1.981421654,0.882559501,0.005852517
open_floor,5,11,13,2,650,2,open_floor,0.039107531,0.026937011,0.038919878,0.055942978,0.030373864,0.077995880,0.002717489,0.005226241,0.002976326,0.159642627,0.034768578,0.105636208,1.450526985,0.493846154,0.004615385
open_floor,5,11,14,1,3541,7,open_floor,-0.001680139,0.001120809,-0.000985043,0.036084973,0.030365985,0.061643809,-0.007189159,-0.014271133,-0.008960411,0.101970813,0.063385813,0.192582996,2.047397036,0.543349336,0.095735668
open_floor,5,11,14,2,877,2,open_floor,0.005790455,0.005477984,0.005963520,0.030885736,0.024187390,0.047866901,-0.005596712,-0.004123155,-0.005724112,0.082694159,0.069537834,0.211274475,2.075452708,0.530216648,0.009122007
open_floor,5,11,15,1,2525,5,open_floor,0.024915742,0.023381300,0.024830869,0.037179119,0.018411527,0.037911269,0.006545255,0.012298453,0.008127651,0.141267919,0.043393416,0.131840764,1.546823772,0.623762376,0.001980198
open_floor,5,11,15,2,946,2,open_floor,0.024654561,0.025854337,0.025828248,0.040791923,0.029330673,0.058957034,0.000211384,-0.001993334,-0.000169065,0.103761075,0.041611581,0.126427077,1.533800064,0.507399577,0.000000000
open_floor,5,11,16,1,4015,8,open_floor,-0.001885929,-0.005746575,-0.003110156,0.032041904,0.025775999,0.052758944,-0.002100719,-0.000832027,-0.001634143,0.100122283,0.056860365,0.172756945,1.764286375,0.413698630,0.003985056
open_floor,5,11,16,2,1357,3,open_floor,-0.025836017,-0.004657904,-0.023891879,0.065824772,0.034594353,0.126412061,-0.001593326,-0.009134388,-0.002293286,0.251390497,0.050340235,0.152947054,1.998577556,0.673544584,0.006632277
open_floor,5,11,17,1,3507,7,open_floor,0.026396385,0.020721177,0.025321748,0.047716237,0.021214320,0.043909088,0.002201439,0.011315189,0.005665993,0.134932370,0.038153576,0.115920735,1.323701113,0.575135443,0.002566296
open_floor,5,11,17,2,921,2,open_floor,0.006236242,0.008026405,0.006791787,0.020298687,0.013666783,0.026556389,0.004822714,0.006618396,0.005313009,0.099472348,0.047884231,0.145485059,1.489083928,0.513572204,0.003257329
open_floor,5,11,18,1,2494,8,open_floor,0.019581478,0.020608218,0.020272651,0.031768899,0.015840107,0.031783646,-0.019581478,-0.020608218,-0.020272651,0.150417633,0.140394025,0.426554473,3.956232023,1.000000000,0.011627907
open_floor,5,11,18,2,1139,4,open_floor,-0.036022699,-0.005380857,-0.036220857,0.080823155,0.069044323,0.141215445,0.011977040,-0.017916368,0.011933726,0.493065307,0.088242901,0.268105455,3.741020337,1.000000000,0.000000000
open_floor,5,11,18,3,310,1,open_floor,-0.110828899,-0.110321197,-0.110712085,0.111402669,0.007181711,0.014767415,0.012792784,0.100420472,0.014723982,0.655711134,0.000605838,0.001840699,2.216326848,1.000000000,0.000000000
open_floor,5,11,19,1,2367,8,open_floor,0.020479242,0.017560042,0.019089653,0.036625975,0.021226674,0.042923869,0.020479242,0.017560042,0.019089653,0.204220829,0.078023838,0.237057219,2.508271819,0.982678496,0.000000000
open_floor,5,11,19,2,932,4,open_floor,0.052537556,0.037742963,0.053842690,0.075727715,0.055850757,0.103929116,0.003057675,0.009132887,0.003995641,0.538082920,0.050169333,0.152427808,2.796239774,1.000000000,0.002145923
open_floor,5,11,19,3,275,1,open_floor,0.110398298,0.111958751,0.110927720,0.111148659,0.008172000,0.016453630,0.026561637,0.100696547,0.031916809,0.626712059,0.001745042,0.005301903,2.189749713,1.000000000,0.000000000
open_floor,5,11,20,1,1143,4,open_floor,0.011138931,0.028507971,0.018072724,0.050950315,0.016901060,0.038952144,-0.011138931,-0.028507971,-0.018072724,0.303035248,0.180615491,0.548758007,5.316977879,1.000000000,0.005249344
open_floor,5,11,20,2,285,1,open_floor,0.036328381,0.035756452,0.036178814,0.041383098,0.012491875,0.025463949,-0.036328381,-0.035756452,-0.036178814,0.230184933,0.218947285,0.665220215,6.070386458,1.000000000,0.003508772
open_floor,5,11,21,1,1019,4,open_floor,0.042691162,0.020350886,0.039954238,0.067544232,0.031322547,0.099085166,-0.006890909,0.003059459,-0.006026660,0.451253005,0.086374884,0.262429924,3.255518616,1.000000000,0.058881256
open_floor,5,11,21,2,229,1,open_floor,0.008273671,0.008962840,0.008617678,0.017754035,0.011420860,0.022603589,0.008273671,0.008962840,0.008617678,0.321924727,0.114174658,0.346893048,3.455086798,1.000000000,0.000000000
open_floor,5,11,22,1,2027,4,open_floor,-0.005992277,0.015654371,0.000620498,0.057590258,0.024907478,0.059497971,0.005514313,-0.015822735,-0.001059806,0.210764488,0.109010135,0.331201848,3.405540771,1.000000000,0.003946719
open_floor,5,11,22,2,460,1,open_floor,0.030663432,0.030684885,0.030700871,0.035568828,0.012485000,0.024900656,-0.030663432,-0.030684885,-0.030700871,0.146576709,0.137393179,0.417437101,3.827337099,1.000000000,0.019565217
open_floor,5,11,23,1,2016,4,open_floor,0.018759187,0.016490051,0.016956792,0.031187118,0.013376056,0.026386373,0.018759187,0.016490051,0.016956792,0.195396350,0.068898927,0.209333308,2.169540117,0.951884921,0.000000000
open_floor,5,11,23,2,905,2,open_floor,0.069665124,0.084800915,0.074641078,0.077239741,0.011185289,0.040556979,0.022521895,0.048968881,0.027282730,0.228252393,0.023960169,0.072797380,1.418044162,0.523756906,0.000000000
open_floor,5,11,24,1,2695,6,open_floor,0.006575620,0.020168404,0.013329050,0.049842345,0.023364764,0.049325347,-0.007668792,-0.019827905,-0.013730521,0.222475898,0.132269826,0.401870992,3.982315887,0.850092764,0.099443414
open_floor,5,11,24,2,825,2,open_floor,-0.022613057,0.001340959,-0.021005164,0.069267155,0.042710082,0.131410113,-0.008821198,-0.017732743,-0.012213198,0.293770934,0.094800343,0.288028714,3.220294785,0.798787879,0.000000000
open_floor,5,11,25,1,1860,5,open_floor,0.010752751,0.008119471,0.009403103,0.028654135,0.017246248,0.035176168,0.009569106,0.007571196,0.008613746,0.243044577,0.092656489,0.281515112,2.919532837,0.806451613,0.021505376
open_floor,5,11,25,2,800,2,open_floor,0.050210993,0.031199244,0.050782308,0.073380140,0.047792011,0.104636098,0.000790246,0.004879621,0.000413873,0.316026655,0.042315255,0.128565024,2.145573710,0.792500000,0.001250000
open_floor,5,11,26,1,3894,8,open_floor,0.008870606,0.023580292,0.017075730,0.053358885,0.019665889,0.041260871,-0.022633080,-0.028319187,-0.027649475,0.220652667,0.133911470,0.406858743,3.940468946,0.829224448,0.017719569
open_floor,5,11,26,2,1359,3,open_floor,-0.004893795,0.027047751,0.000596744,0.069508197,0.028123593,0.143450666,-0.058042656,-0.048040909,-0.056320069,0.448181841,0.124373933,0.377881163,4.298456956,0.913907285,0.003679176
open_floor,5,11,27,1,3556,8,open_floor,0.018000558,0.005361854,0.013867131,0.050190421,0.021723967,0.052025210,0.002351715,-0.000674884,0.002346719,0.239276946,0.067965852,0.206498376,2.289738745,0.789088864,0.008436445
open_floor,5,11,27,2,1286,3,open_floor,0.023595048,0.001735791,0.020902970,0.065707179,0.031529251,0.123518397,-0.031420983,-0.022391347,-0.033003874,0.436398334,0.063291991,0.192297941,2.807913881,0.852255054,0.034214619
open_floor,5,11,28,1,4163,8,open_floor,0.016690565,0.017620479,0.017252851,0.030372619,0.016914182,0.033628540,-0.016690565,-0.017620479,-0.017252851,0.139038735,0.131013506,0.398053957,3.696583919,0.990391545,0.010088878
open_floor,5,11,28,2,1912,4,open_floor,-0.035746681,-0.000825542,-0.035709506,0.080842404,0.062117527,0.141960371,0.007694166,-0.021854233,0.007011515,0.469108072,0.085646906,0.260218131,3.631119560,1.000000000,0.000000000
open_floor,5,11,28,3,492,1,open_floor,-0.110419232,-0.109768931,-0.110364561,0.111065323,0.008725806,0.017298342,0.043744371,0.103441819,0.053158412,0.608463773,0.001611079,0.004894887,2.084385945,1.000000000,0.000000000
open_floor,5,11,29,1,4019,8,open_floor,0.034623246,0.027732667,0.031482105,0.052310740,0.024812092,0.051538745,0.021173830,0.021556256,0.023593810,0.225158793,0.061320069,0.186306715,2.179829623,0.974122916,0.000497636
open_floor,5,11,29,2,1431,3,open_floor,0.040186038,0.020361596,0.039274110,0.069168028,0.042994584,0.111338863,0.021897268,0.011437392,0.024842796,0.482212425,0.062911200,0.191140994,2.879735378,0.997903564,0.000000000
open_floor,5,11,30,1,4220,8,open_floor,0.007268639,0.020947772,0.016068305,0.049906957,0.017215873,0.036308974,-0.029374605,-0.027180742,-0.027713364,0.185967571,0.130703337,0.397111580,3.758916749,0.976066351,0.013507109
open_floor,5,11,30,2,1569,3,open_floor,-0.014252350,0.022518342,-0.010137639,0.072757848,0.025766423,0.147008193,-0.059563713,-0.046903479,-0.058999012,0.460419163,0.117752745,0.357764228,4.215782130,1.000000000,0.000000000
open_floor,5,11,31,1,3984,8,open_floor,0.031126829,0.028272153,0.029816107,0.048373080,0.028498086,0.056879268,0.031126829,0.028272153,0.029816107,0.208620245,0.061771716,0.187678939,2.150243340,0.957329317,0.000000000
open_floor,5,11,31,2,1439,3,open_floor,0.042553312,0.029861193,0.041753650,0.074019098,0.054233530,0.112867129,-0.009593335,-0.005134860,-0.011142202,0.500007887,0.062061847,0.188560435,2.854617714,1.000000000,0.000000000
open_floor,5,11,31,3,489,1,open_floor,0.105193999,0.106552434,0.105983476,0.106379344,0.010346433,0.020511438,0.024226134,0.088412715,0.030379936,0.514594254,0.009680707,0.029412568,2.043126303,1.000000000,0.000000000
open_floor,5,11,32,1,2540,4,open_floor,-0.035508832,0.003543474,-0.035102114,0.080932095,0.053663813,0.142930687,-0.033606654,-0.038164896,-0.041639145,0.443930659,0.082378862,0.250288943,3.444892581,1.000000000,0.000000000
open_floor,5,11,32,2,711,1,open_floor,0.034845193,0.034817490,0.034905767,0.038799895,0.010990831,0.022001745,-0.034845193,-0.034817490,-0.034905767,0.202638552,0.200791906,0.610059336,5.539525313,1.000000000,0.000000000
open_floor,5,11,33,1,2566,4,open_floor,0.023738323,0.009107581,0.018792566,0.052403619,0.024218980,0.060337335,0.013832987,0.004058752,0.011921319,0.315414510,0.094453027,0.286973473,3.122239966,1.000000000,0.019095869
open_floor,5,11,33,2,554,1,open_floor,0.023892088,0.023549473,0.023933643,0.031814215,0.015448810,0.031493184,0.023892088,0.023549473,0.023933643,0.298950985,0.085483578,0.259721896,2.707837493,1.000000000,0.000000000
open_floor,5,11,34,1,3761,4,open_floor,0.032092686,0.032872627,0.032695652,0.038419673,0.013177570,0.026312222,-0.032092686,-0.032872627,-0.032695652,0.196665913,0.189007918,0.574256439,5.232592932,0.993352832,0.008242489
open_floor,5,11,34,2,1595,2,open_floor,-0.022180644,0.018041993,-0.020143001,0.074656712,0.036008941,0.144700874,-0.016911799,-0.033983883,-0.022101081,0.299700324,0.116005109,0.352454445,3.744975252,0.936050157,0.000000000
open_floor,5,11,35,1,5522,7,open_floor,0.054388953,0.054283992,0.055505703,0.072855252,0.044768356,0.088752993,0.021249595,0.022686317,0.025775635,0.298225227,0.050816795,0.154394970,2.136797708,0.946939515,0.001629844
open_floor,5,11,35,2,1398,2,open_floor,-0.005344790,-0.008898115,-0.006263691,0.029476260,0.020595277,0.042905723,-0.005344790,-0.008898115,-0.006263691,0.189402893,0.100881821,0.306505866,2.937723970,0.994992847,0.000000000
open_floor,5,11,4,1,132,1,open_floor,0.033017798,0.034409460,0.031563243,0.067708670,0.042824345,0.080223121,-0.002418000,-0.009175385,-0.003703548,0.179570312,0.007941727,0.024129084,1.248878640,0.674242424,0.166666667
open_floor,5,11,4,2,135,1,open_floor,0.025861482,0.027030782,0.026497563,0.028197902,0.006861861,0.013676309,-0.014572998,-0.022500392,-0.017739416,0.020249896,0.001943146,0.005903797,0.364821505,0.000000000,0.000000000
open_floor,5,11,9,1,6617,6,open_floor,-0.037435865,-0.033172613,-0.038692011,0.064908148,0.040713383,0.084854129,-0.003152611,-0.000846910,-0.003302816,0.131829022,0.020360807,0.061861559,1.235944727,0.671301194,0.327036421
open_floor,5,12,10,1,4443,10,open_floor,0.008681963,0.006339465,0.009709759,0.058325531,0.030613008,0.061945591,-0.018227528,-0.014143416,-0.018858187,0.145184751,0.012499073,0.037975516,1.007651574,0.448345712,0.276389827
open_floor,5,12,11,1,1860,7,open_floor,-0.048069457,-0.070678903,-0.054254281,0.082539301,0.044393109,0.119207265,-0.004215724,0.000000000,-0.004511726,0.372593345,0.013498632,0.041012443,1.421401638,0.670967742,0.006989247
open_floor,5,12,11,2,143,2,open_floor,0.010805131,0.011012172,0.011734190,0.027836981,0.014953842,0.029052261,-0.003537800,0.000000000,-0.002910537,0.103743694,0.034071897,0.103519505,1.215551937,0.538461538,0.013986014
open_floor,5,12,12,1,1381,6,open_floor,0.046572731,0.068007455,0.055221700,0.081814773,0.042692329,0.103095811,-0.005118374,-0.007783363,-0.005782050,0.373551016,0.014646563,0.044500162,1.372345345,0.677045619,0.033309196
open_floor,5,12,12,2,130,2,open_floor,0.021585554,0.013468200,0.019768591,0.031576573,0.012347187,0.034809693,-0.018221414,-0.009987416,-0.016461222,0.073665571,0.019653877,0.059713717,0.668908459,0.269230769,0.000000000
open_floor,5,12,13,1,1428,5,open_floor,0.055889731,0.066306384,0.058567357,0.073623474,0.039780235,0.084830616,-0.017305743,-0.012696798,-0.018329126,0.192054881,0.004100502,0.012458419,0.833381715,0.396358543,0.024509804
open_floor,5,12,13,2,132,2,open_floor,0.006491670,0.008718533,0.006726120,0.013204809,0.007586626,0.015967723,-0.003128513,-0.002551848,-0.002818184,0.045353727,0.002166695,0.006582997,0.250331828,0.000000000,0.000000000
open_floor,5,12,14,1,690,6,open_floor,0.004490492,0.007664762,0.005808916,0.031942898,0.022698500,0.046182935,-0.017257183,-0.019122997,-0.018207497,0.091262473,0.060418901,0.183568726,1.893652721,0.544927536,0.015942029
open_floor,5,12,14,2,199,2,open_floor,0.030155877,0.028592453,0.030244758,0.044448791,0.017378014,0.034351505,-0.030155877,-0.028592453,-0.030244758,0.107986536,0.073037457,0.221907264,2.117454648,0.693467337,0.045226131
open_floor,5,12,15,1,572,5,open_floor,0.039530393,0.030332489,0.039143869,0.054205124,0.025672828,0.060674987,0.028658045,0.021607443,0.029435333,0.149657236,0.022860547,0.069456437,1.076100666,0.555944056,0.001748252
open_floor,5,12,15,2,211,2,open_floor,0.025924681,0.028222069,0.027681163,0.035252920,0.015530508,0.030735459,0.013253111,0.019794771,0.015669587,0.110669295,0.024127518,0.073305831,1.039915500,0.473933649,0.014218009
open_floor,5,12,16,1,803,8,open_floor,0.000958082,-0.000841632,-0.000364556,0.018919469,0.010937927,0.022185046,-0.002735540,-0.001007272,-0.001238057,0.019478496,0.003868892,0.011754726,0.232412631,0.041095890,0.011207970
open_floor,5,12,16,2,273,3,open_floor,0.000899850,0.000041107,0.001024171,0.016568970,0.007368014,0.015496517,-0.003147198,-0.001946839,-0.001646201,0.011369655,0.002724268,0.008277051,0.219467238,0.010989011,0.000000000
open_floor,5,12,17,1,711,7,open_floor,0.004071454,0.000192239,0.001585138,0.032658760,0.016232152,0.032556442,-0.014644186,-0.008715441,-0.012210609,0.037906900,0.009825064,0.029851162,0.466207385,0.168776371,0.042194093
open_floor,5,12,17,2,186,2,open_floor,0.000675951,0.001052613,0.000774469,0.014441485,0.010468679,0.020812880,-0.000687104,0.000194497,-0.000595491,0.008331409,0.001831699,0.005565190,0.171550820,0.000000000,0.000000000
open_floor,5,12,18,1,532,8,open_floor,0.027171189,0.027942706,0.027480950,0.033691636,0.012414228,0.024716740,-0.027171189,-0.027942706,-0.027480950,0.113866326,0.088704067,0.269506601,2.514021120,0.766917293,0.020676692
open_floor,5,12,18,2,233,4,open_floor,-0.010785083,0.019387411,-0.005982163,0.068462170,0.028305374,0.135993180,-0.002217744,-0.027397295,-0.006685814,0.276090337,0.069379715,0.210794069,2.510686540,0.849785408,0.025751073
open_floor,5,12,19,1,585,8,open_floor,0.017993963,0.017099198,0.018379724,0.043639516,0.034701052,0.068521634,0.009347382,0.003479664,0.008800315,0.103639192,0.024710760,0.075077875,1.042509930,0.478632479,0.023931624
open_floor,5,12,19,2,183,3,open_floor,0.011513620,0.006823821,0.009934435,0.057404173,0.043281477,0.085944857,0.011513620,0.006823821,0.009934435,0.241193209,0.040099113,0.121831795,1.593364503,0.879781421,0.027322404
open_floor,5,12,20,1,218,4,open_floor,0.010990026,0.025903637,0.019619137,0.050650892,0.016095425,0.033911070,-0.012153643,-0.026642344,-0.020898771,0.257335164,0.124376006,0.377887461,3.706791517,0.899082569,0.119266055
open_floor,5,12,21,1,257,4,open_floor,0.020598397,0.014373812,0.018572006,0.056491525,0.040393791,0.086333475,-0.013404135,-0.014033988,-0.012456862,0.220404906,0.032234371,0.097936611,1.451466832,0.793774319,0.143968872
open_floor,5,12,22,1,442,4,open_floor,-0.004059016,0.013890675,0.003527070,0.055251150,0.021760927,0.045792173,-0.011053730,-0.019472177,-0.017058268,0.190482665,0.087998624,0.267363277,2.773056999,0.753393665,0.040723982
open_floor,5,12,22,2,80,1,open_floor,0.042348012,0.043567600,0.042316984,0.046262693,0.011979444,0.024305693,-0.042348012,-0.043567600,-0.042316984,0.198642058,0.119656733,0.363549052,3.444527663,1.000000000,0.025000000
open_floor,5,12,23,1,473,4,open_floor,0.022718500,0.012175204,0.020038383,0.045872245,0.018036075,0.042919232,0.019551863,0.010245696,0.017118924,0.161715444,0.044081974,0.133932789,1.558196636,0.746300211,0.008456660
open_floor,5,12,23,2,210,2,open_floor,0.061486503,0.071232027,0.063769943,0.069794429,0.023889566,0.054214998,0.038371142,0.069193725,0.043326215,0.185243197,0.008234092,0.025017368,0.926622637,0.457142857,0.009523810
open_floor,5,12,24,1,569,5,open_floor,0.016737364,0.026654028,0.024256798,0.045738852,0.014797569,0.029810633,-0.031755020,-0.029914550,-0.030886011,0.236240120,0.157324150,0.477992706,4.509555396,0.896309315,0.033391916
open_floor,5,12,24,2,212,2,open_floor,-0.003779339,0.015984016,0.001635128,0.056261426,0.023068106,0.072458625,-0.017220081,-0.026817880,-0.023504213,0.279798056,0.121011901,0.367666413,3.706408307,0.754716981,0.009433962
open_floor,5,12,25,1,457,4,open_floor,0.011678623,0.004677846,0.011278306,0.038133567,0.029904301,0.060467818,0.008959831,0.001475525,0.008221108,0.204961248,0.076732102,0.233132582,2.418633001,0.870897155,0.028446389
open_floor,5,12,25,2,205,2,open_floor,0.026998015,0.007970441,0.024575533,0.057350062,0.026068400,0.090854429,-0.007795349,-0.007843089,-0.009854389,0.207238320,0.049067251,0.149079387,1.927636345,0.760975610,0.014634146
open_floor,5,12,26,1,758,8,open_floor,0.005235745,0.005157484,0.004534984,0.018948654,0.011216590,0.022664369,-0.002582260,-0.001050382,-0.001260053,0.028166856,0.003336602,0.010137487,0.266625629,0.060686016,0.034300792
open_floor,5,12,26,2,258,3,open_floor,0.003924056,-0.003747256,0.001201795,0.023772092,0.012494860,0.028489643,-0.011461106,-0.010399276,-0.010029121,0.021674927,0.009886702,0.030038437,0.392288006,0.108527132,0.000000000
open_floor,5,12,27,1,653,7,open_floor,-0.002609041,-0.001695051,-0.002107052,0.023253009,0.013550237,0.027127162,-0.005724320,-0.002793910,-0.003985553,0.023343448,0.004315681,0.013112189,0.317328667,0.053598775,0.039816233
open_floor,5,12,27,2,259,3,open_floor,0.002249348,0.001475274,0.001640705,0.023108773,0.011997869,0.024077517,-0.000412555,0.001798013,0.000594335,0.037806067,0.001344860,0.004086043,0.453952702,0.181467181,0.173745174
open_floor,5,12,28,1,899,8,open_floor,0.015513979,0.015852762,0.015844827,0.027011911,0.014786444,0.029574231,-0.015879804,-0.015972464,-0.016226168,0.083983717,0.070285397,0.213545772,1.985097077,0.578420467,0.006674082
open_floor,5,12,28,2,411,4,open_floor,-0.014824508,0.020268500,-0.010316645,0.068983369,0.024245275,0.136215101,0.003786803,-0.024519633,-0.000095708,0.264818567,0.060557994,0.183991329,2.271966900,0.817518248,0.009732360
open_floor,5,12,28,3,111,1,open_floor,-0.087457730,-0.103926320,-0.095228912,0.098958099,0.014255383,0.029764811,0.001750791,-0.001153311,0.000917110,0.361627451,0.000630718,0.001916290,1.253049727,0.810810811,0.009009009
open_floor,5,12,29,1,973,8,open_floor,0.022797292,0.014238606,0.020406673,0.043799404,0.026340902,0.059148067,0.017162417,0.007283079,0.014881452,0.128221967,0.021044194,0.063937872,0.930514417,0.441932169,0.015416238
open_floor,5,12,29,2,315,3,open_floor,0.015924634,0.004811806,0.012017973,0.060818591,0.036220315,0.070211839,-0.020849866,-0.021726393,-0.021912526,0.250563020,0.037774108,0.114767810,1.571284406,0.796825397,0.012698413
open_floor,5,12,30,1,891,8,open_floor,0.011924910,0.013416841,0.012632898,0.030687503,0.016624751,0.032881405,-0.019673087,-0.018249993,-0.018673906,0.083602957,0.042852463,0.130197206,1.305431730,0.377104377,0.031425365
open_floor,5,12,30,2,301,3,open_floor,0.010585569,0.027077269,0.018799210,0.054267730,0.024183740,0.051969950,-0.022260645,-0.030902729,-0.030127388,0.166628034,0.054941585,0.166927182,1.804194355,0.661129568,0.013289037
open_floor,5,12,31,1,949,8,open_floor,0.027179955,0.016085845,0.024306934,0.050072951,0.027126487,0.064366033,-0.000972774,-0.005529032,-0.003528275,0.093045528,0.013594425,0.041303488,0.706156107,0.305584826,0.031612223
open_floor,5,12,31,2,322,3,open_floor,0.017562341,0.009876264,0.016500535,0.047586599,0.030723265,0.065510389,0.010399199,-0.002418886,0.007886226,0.126385844,0.017569843,0.053381868,0.885566094,0.425465839,0.009316770
open_floor,5,12,32,1,541,4,open_floor,-0.027425108,0.010287625,-0.025141199,0.074924339,0.034075018,0.140316830,-0.037022076,-0.035488259,-0.044789722,0.285487696,0.051576639,0.156703579,2.101489283,0.839186691,0.003696858
open_floor,5,12,32,2,156,1,open_floor,0.030834749,0.031408296,0.030929964,0.035058048,0.011629632,0.022493121,-0.030834749,-0.031408296,-0.030929964,0.163177630,0.146453033,0.444963354,4.063279764,1.000000000,0.019230769
open_floor,5,12,33,1,638,4,open_floor,0.024237203,0.004563944,0.017939952,0.064101580,0.030109703,0.073184638,-0.026164660,-0.020810915,-0.024046546,0.210575820,0.063509779,0.192959639,2.170374627,0.871473354,0.076802508
open_floor,5,12,33,2,137,1,open_floor,0.040981499,0.049123403,0.045360746,0.050935699,0.014531390,0.032068763,0.040981499,0.049123403,0.045360746,0.216362621,0.037220407,0.113085517,1.516431908,0.890510949,0.014598540
open_floor,5,12,34,1,693,4,open_floor,0.019778834,0.017570053,0.019026792,0.033465373,0.019744660,0.039396299,-0.020968858,-0.019238072,-0.020242310,0.076020743,0.040514455,0.123093716,1.326249571,0.460317460,0.090909091
open_floor,5,12,34,2,310,2,open_floor,0.015825295,0.011010902,0.014379490,0.029422591,0.015618840,0.034960664,-0.016998550,-0.012768249,-0.015539957,0.080140952,0.027210236,0.082671950,0.863105493,0.283870968,0.006451613
open_floor,5,12,35,1,1282,7,open_floor,0.005504842,0.002802848,0.003067462,0.026556248,0.012336066,0.024616610,-0.001343288,-0.002051438,-0.002420090,0.051229822,0.006358434,0.019318617,0.483772080,0.122464899,0.044461778
open_floor,5,12,35,2,314,2,open_floor,-0.003400168,-0.001452052,-0.001996181,0.024612016,0.015115162,0.030244339,-0.005857119,-0.003851938,-0.004828251,0.032736581,0.011178292,0.033962631,0.481722420,0.171974522,0.006369427
open_floor,5,12,9,1,5323,6,open_floor,-0.006760599,-0.004715605,-0.005577518,0.041662993,0.019305011,0.038427770,-0.005238219,-0.002295764,-0.005554486,0.077465386,0.006386517,0.019403942,0.646397835,0.214164945,0.113845576
open_floor,5,4,4,1,423,7,open_floor,0.030242512,0.032281903,0.030926078,0.037424840,0.016170182,0.032753164,-0.030225293,-0.032168502,-0.030907300,0.091105467,0.015298360,0.046480496,0.832774112,0.234042553,0.070921986
open_floor,5,4,4,2,126,3,open_floor,0.018165031,0.013237848,0.016845274,0.032283205,0.019048750,0.042792291,-0.018111095,-0.013665746,-0.016681255,0.038232026,0.016948589,0.051494332,0.580494031,0.246031746,0.000000000
open_floor,5,5,4,1,1075,7,open_floor,0.002685694,0.002319786,0.002564338,0.017610414,0.011867008,0.023624263,0.000828465,0.000785312,0.001000187,0.012993520,0.002771255,0.008419811,0.253440243,0.000000000,0.000000000
open_floor,5,5,4,2,417,3,open_floor,0.003441511,0.002745700,0.002950735,0.019242401,0.011054259,0.021774492,-0.003989177,-0.002759425,-0.002762758,0.014285772,0.002369504,0.007199186,0.182601939,0.011990408,0.000000000
open_floor,5,5,4,3,133,1,open_floor,0.006107526,0.006967992,0.006442830,0.018707597,0.011640069,0.022189649,-0.001299627,0.000787264,-0.000779449,0.014788528,0.004579381,0.013913380,0.254619001,0.000000000,0.000000000
open_floor,5,6,4,1,176,7,open_floor,0.001475997,0.001091610,0.001447284,0.014855701,0.011221281,0.022147594,0.002157768,0.002245439,0.002241943,0.007430030,0.002544273,0.007730179,0.155898446,0.000000000,0.000000000
open_floor,5,6,4,3,116,1,open_floor,0.049069446,0.052346996,0.049503112,0.062195365,0.029313585,0.057604547,-0.046949873,-0.051879177,-0.047811434,0.143310035,0.028599660,0.086893390,1.054665029,0.594827586,0.086206897
uncertainty_open_floor,2,2,3,0,170,1,uncertainty_open_floor,0.000954724,0.000709732,0.000536398,0.005471261,0.003637582,0.007332917,0.001165999,0.001819785,0.001309683,0.001131720,0.000278364,0.000845744,0.038886517,0.000000000,0.000000000
