"segment_id","log_id","log_path","schema_kind","stage","family","phase_id","phase_name","primitive_name","direction_name","repeat_index","fan_duty_cycle","segment_start_row_index","segment_end_row_index","active_start_row_index","active_end_row_index","segment_start_time_us","segment_end_time_us","active_start_time_us","active_end_time_us","end_reason","corruption_note","command_pair_mode","active_command_rows","test_value_kind","test_value"
"ofnis_001331","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","126218","126842","126219","126468","146257330","146881330","146258330","146507330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001332","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","126842","127434","126843","127092","146881330","147473330","146882330","147131330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001333","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","127434","128149","127435","127684","147473330","148188330","147474330","147723330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001334","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","128149","128737","128150","128399","148188330","148776330","148189330","148438330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001335","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","128737","129765","128738","128987","148776330","149804330","148777330","149026330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001336","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","129765","130402","129766","130015","149804330","150441330","149805330","150054330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001337","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","130402","131177","130403","130652","150441330","151216330","150442330","150691330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001338","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","131177","131830","131178","131427","151216330","151869330","151217330","151466330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001339","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","131830","132419","131831","132080","151869330","152458330","151870330","152119330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001340","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","132419","133008","132420","132669","152458330","153047330","152459330","152708330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001341","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","133008","134326","133009","133258","153047330","154365330","153048330","153297330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001342","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","134326","134979","134327","134576","154365330","155018330","154366330","154615330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001343","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","134979","135633","134980","135229","155018330","155672330","155019330","155268330","reliable_stationary","","0.45,-0.45","250","logged_drive_command_bin","0.45"
"ofnis_001344","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","135633","136216","135634","135883","155672330","156255330","155673330","155922330","reliable_stationary","","-0.45,0.45","250","logged_drive_command_bin","-0.45"
"ofnis_001345","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","136216","136832","136217","136466","156255330","156871330","156256330","156505330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001346","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","136832","137438","136833","137082","156871330","157477330","156872330","157121330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001347","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","137438","138076","137439","137688","157477330","158115330","157478330","157727330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001348","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","138076","138679","138077","138326","158115330","158718330","158116330","158365330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001349","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","138679","139318","138680","138929","158718330","159357330","158719330","158968330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001350","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","139318","140003","139319","139568","159357330","160042330","159358330","159607330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001351","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","140003","140618","140004","140253","160042330","160657330","160043330","160292330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001352","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","140618","141256","140619","140868","160657330","161295330","160658330","160907330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001353","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","141256","141982","141257","141506","161295330","162021330","161296330","161545330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001354","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","141982","142722","141983","142232","162021330","162761330","162022330","162271330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001355","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","142722","143366","142723","142972","162761330","163405330","162762330","163011330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001356","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","6","1.0","143366","144133","143367","143616","163405330","164172330","163406330","163655330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001357","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","144133","144783","144134","144383","164172330","164822330","164173330","164422330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001358","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","7","1.0","144783","145389","144784","145033","164822330","165428330","164823330","165072330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001359","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","145389","146125","145390","145639","165428330","166164330","165429330","165678330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001360","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","8","1.0","146125","146732","146126","146375","166164330","166771330","166165330","166414330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001361","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","146732","147381","146733","146982","166771330","167420330","166772330","167021330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001362","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","9","1.0","147381","147987","147382","147631","167420330","168026330","167421330","167670330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001363","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","147987","148651","147988","148237","168026330","168690330","168027330","168276330","reliable_stationary","","0.5,-0.5","250","logged_drive_command_bin","0.5"
"ofnis_001364","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","10","1.0","148651","149254","148652","148901","168690330","169293330","168691330","168940330","reliable_stationary","","-0.5,0.5","250","logged_drive_command_bin","-0.5"
"ofnis_001365","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","149254","149878","149255","149504","169293330","169917330","169294330","169543330","reliable_stationary","","0.55,-0.55","250","logged_drive_command_bin","0.55"
"ofnis_001366","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","1.0","149878","177342","149879","150128","169917330","197381330","169918330","170167330","reliable_stationary","","-0.55,0.55","250","logged_drive_command_bin","-0.55"
"ofnis_001367","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","177342","177985","177343","177592","197381330","198024330","197382330","197631330","reliable_stationary","","0.55,-0.55","250","logged_drive_command_bin","0.55"
"ofnis_001368","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","2","1.0","177985","187029","177986","178235","198024330","207068330","198025330","198274330","reliable_stationary","","-0.55,0.55","250","logged_drive_command_bin","-0.55"
"ofnis_001369","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","187029","187752","187030","187279","207068330","207791330","207069330","207318330","reliable_stationary","","0.55,-0.55","250","logged_drive_command_bin","0.55"
"ofnis_001370","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","3","1.0","187752","192783","187753","188002","207791330","212822330","207792330","208041330","reliable_stationary","","-0.55,0.55","250","logged_drive_command_bin","-0.55"
"ofnis_001371","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","192783","193532","192784","193033","212822330","213571330","212823330","213072330","reliable_stationary","","0.55,-0.55","250","logged_drive_command_bin","0.55"
"ofnis_001372","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","4","1.0","193532","197266","193533","193782","213571330","217305330","213572330","213821330","reliable_stationary","","-0.55,0.55","250","logged_drive_command_bin","-0.55"
"ofnis_001373","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","197266","198179","197267","197516","217305330","218218330","217306330","217555330","reliable_stationary","","0.55,-0.55","250","logged_drive_command_bin","0.55"
"ofnis_001374","mmlog_decode_2026-05-04_16-57-53","TestResults/mmlog_decode_2026-05-04_16-57-53/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","5","1.0","198179","200523","198180","198429","218218330","220562330","218219330","218468330","reliable_stationary","","-0.55,0.55","250","logged_drive_command_bin","-0.55"
"ofnis_001244","mmlog_decode_2026-04-22_12-10-34","TestResults/mmlog_decode_2026-04-22_12-10-34/open_floor_main.csv","legacy_section_phase","SEC_10_STATIC","static_hold","1","hold","STATIC_HOLD","NONE","1","0.800000011920929","0","15002","","","28224257","44091257","","","reliable_stationary","","","0","none",""
"ofnis_001245","mmlog_decode_2026-04-22_12-10-34","TestResults/mmlog_decode_2026-04-22_12-10-34/open_floor_main.csv","legacy_section_phase","SEC_40_YAW","in_place_turn","7","startup","IP90","CLOCKWISE","1","0.800000011920929","15002","68964","57711","68964","44091257","118421257","107168257","118421257","corruption_boundary","selector_removed: Open-floor measurement selector jumper removed","0.471501,-0.471581","11254","legacy_yaw_rate_bin_radps","9.0"
"ofnis_001216","mmlog_decode_2026-04-20_10-22-09","TestResults/mmlog_decode_2026-04-20_10-22-09/open_floor_main.csv","legacy_section_phase","SEC_10_STATIC","static_hold","1","hold","STATIC_HOLD","NONE","1","0.800000011920929","0","15001","","","11627536","27129536","","","reliable_stationary","","","0","none",""
"ofnis_001217","mmlog_decode_2026-04-20_10-22-09","TestResults/mmlog_decode_2026-04-20_10-22-09/open_floor_main.csv","legacy_section_phase","SEC_40_YAW","in_place_turn","7","startup","IP90","CLOCKWISE","7","0.800000011920929","15001","99916","95513","99916","27129536","113048536","108645536","113048536","corruption_boundary","selector_removed: Open-floor measurement selector jumper removed","1.0,-1.0","4404","legacy_yaw_rate_bin_radps","9.0"
"ofnis_001093","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_10_STATIC","static_hold","1","hold","STATIC_HOLD","NONE","1","0.0","0","15000","","","26249392","41249392","","","reliable_stationary","","","0","none",""
"ofnis_001094","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","1","0.0","15000","15787","15001","15251","41249392","42537392","41751392","42001392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001095","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","2","0.0","15787","16553","15788","16038","42537392","43303392","42538392","42788392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001096","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","3","0.0","16553","17375","16554","16804","43303392","44125392","43304392","43554392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001097","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","4","0.0","17375","18170","17376","17626","44125392","44920392","44126392","44376392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001098","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","5","0.0","18170","18954","18171","18421","44920392","45704392","44921392","45171392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001099","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","6","0.0","18954","19720","18955","19205","45704392","46470392","45705392","45955392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001100","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","7","0.0","19720","20565","19721","19971","46470392","47315392","46471392","46721392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001101","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","8","0.0","20565","21312","20566","20816","47315392","48062392","47316392","47566392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001102","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","9","0.0","21312","22157","21313","21563","48062392","48907392","48063392","48313392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001103","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","10","0.0","22157","22919","22158","22408","48907392","49669392","48908392","49158392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001104","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","11","0.0","22919","23738","22920","23170","49669392","50488392","49670392","49920392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001105","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","12","0.0","23738","24501","23739","23989","50488392","51251392","50489392","50739392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001106","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","13","0.0","24501","25338","24502","24752","51251392","52088392","51252392","51502392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001107","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","14","0.0","25338","26098","25339","25589","52088392","52848392","52089392","52339392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001108","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","15","0.0","26098","26920","26099","26349","52848392","53670392","52849392","53099392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001109","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","16","0.0","26920","27677","26921","27171","53670392","54427392","53671392","53921392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001110","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","17","0.0","27677","28546","27678","27928","54427392","55296392","54428392","54678392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001111","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","18","0.0","28546","29319","28547","28797","55296392","56069392","55297392","55547392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001112","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","19","0.0","29319","30166","29320","29570","56069392","56916392","56070392","56320392","reliable_stationary","","0.25,0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001113","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","20","0.0","30166","30929","30167","30417","56916392","57679392","56917392","57167392","reliable_stationary","","-0.25,-0.25","251","observed_drive_command_magnitude","0.25"
"ofnis_001114","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","21","0.0","30929","31874","30930","31180","57679392","58624392","57680392","57930392","reliable_stationary","","0.3,0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001115","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","22","0.0","31874","32819","31875","32125","58624392","59569392","58625392","58875392","reliable_stationary","","-0.3,-0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001116","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","23","0.0","32819","33763","32820","33070","59569392","60513392","59570392","59820392","reliable_stationary","","0.3,0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001117","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","24","0.0","33763","34705","33764","34014","60513392","61455392","60514392","60764392","reliable_stationary","","-0.3,-0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001118","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","25","0.0","34705","35674","34706","34956","61455392","62424392","61456392","61706392","reliable_stationary","","0.3,0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001119","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","26","0.0","35674","36661","35675","35925","62424392","63411392","62425392","62675392","reliable_stationary","","-0.3,-0.3","251","observed_drive_command_magnitude","0.3"
"ofnis_001120","mmlog_decode_2026-04-20_04-54-09","TestResults/mmlog_decode_2026-04-20_04-54-09/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","27","0.0","36661","37669","36662","36912","63411392","64419392","63412392","63662392","reliable_stationary","","0.3,0.3","251","observed_drive_command_magnitude","0.3"
