role,k1_rad_per_m,k2_rad_per_m,k3_radps,stribeck_speed_mps,yaw_fade_mps,sliding_ratio,load_power,linear_gain_nm_per_radps,peak_yield_nm,weighted_train_rmse_nm,primary_corrected_rmse_nm,validation_corrected_rmse_nm,in_place_opposing_nm,in_place_left_command,in_place_right_command,in_place_max_abs_command,score
standard_shifted_peak,0.1,1.6,0.05,0.16,0.1,0.35,1.0,0.00545096287883392,0.009409516706821814,0.03105869888567713,0.03627084147392539,0.05323271556079674,0.009182661365467696,0.22885771190309293,-0.22885771190309293,0.22885771190309293,0.04219296752858434
standard_shifted_peak,0.05,1.6,0.4,0.04,0.05,0.35,1.0,0.02390215893808045,0.010282247974034032,0.031143984070903692,0.03632795669012343,0.0526981083919837,0.009667477593872095,0.23169893887797527,-0.23169893887797527,0.23169893887797527,0.04219301590456443
standard_shifted_peak,0.0,1.6,0.05,0.16,0.1,0.35,1.0,0.0012431947853219598,0.009409315405533934,0.031058738586251508,0.036271736496806324,0.053227813545911704,0.009182464917380442,0.22885656063469062,-0.22885656063469062,0.22885656063469062,0.04219304176721079
standard_shifted_peak,0.0,1.6,0.1,0.08,0.05,0.6,1.0,0.011481081704151578,0.010038423254424257,0.031075464346384973,0.036281894369206015,0.05283660331335787,0.009276891473363181,0.22940993996129933,-0.22940993996129933,0.22940993996129933,0.042193166147545993
standard_shifted_peak,0.1,1.1,0.1,0.08,0.1,0.15,1.0,0.004598052990782635,0.00962456497064902,0.03106947031179072,0.0362916523503907,0.05307822438227525,0.009242462924086458,0.22920817418453684,-0.22920817418453684,0.22920817418453684,0.042193225086254615
standard_shifted_peak,0.2,1.6,0.05,0.16,0.1,0.35,1.0,0.009127348065431135,0.009410071273439782,0.031059213825247834,0.036270439879112874,0.05323711858197141,0.009183202561962273,0.2288608835421368,-0.2288608835421368,0.2288608835421368,0.04219338731898373
standard_shifted_peak,0.35,1.6,0.05,0.16,0.1,0.0,1.0,0.01342698403075259,0.009442196247125596,0.03106058828553697,0.036269994343765,0.053209522502283946,0.009189883020893262,0.22890003384075977,-0.22890003384075977,0.22890003384075977,0.04219358727031418
standard_shifted_peak,0.1,1.6,0.05,0.16,0.1,0.6,1.0,0.005528961341258938,0.00939021910297422,0.031059170459107364,0.03627136670401097,0.05325684273022537,0.009181353443453383,0.22885004693007757,-0.22885004693007757,0.22885004693007757,0.042193669051205036
standard_shifted_peak,0.0,1.6,0.05,0.16,0.1,0.6,1.0,0.001335816696022265,0.009389971021684653,0.03105921011865029,0.036272259958833784,0.053251939713677796,0.009181110880209944,0.22884862540746756,-0.22884862540746756,0.22884862540746756,0.042193751356426265
standard_shifted_peak,0.0,1.1,0.1,0.08,0.05,0.15,1.0,0.0,0.010044857384997637,0.031057212737385185,0.03628207145765349,0.05274621136305297,0.00916968453783543,0.2287816622361118,-0.2287816622361118,0.2287816622361118,0.042193762870301826
standard_shifted_peak,0.35,1.1,0.05,0.16,0.05,0.6,1.0,0.0011881042400093986,0.009712594908091657,0.03102349477743129,0.036253255394657874,0.05282153080130722,0.008977899006261295,0.2276577183708374,-0.2276577183708374,0.2276577183708374,0.04219376322630617
standard_shifted_peak,0.2,1.1,0.1,0.08,0.1,0.15,1.0,0.00918755773504199,0.009618517932624734,0.03106902683248647,0.03629096380349138,0.05307996677889469,0.009236655957754946,0.22917414291987054,-0.22917414291987054,0.22917414291987054,0.04219380254489036
standard_shifted_peak,0.35,1.6,0.05,0.16,0.1,0.15,1.0,0.013454791514560355,0.00943130318184975,0.031060837549403603,0.036270207081706016,0.053224283899117125,0.009189841702459688,0.22889979169736369,-0.22889979169736369,0.22889979169736369,0.04219384379848269
standard_shifted_peak,0.0,1.6,0.05,0.16,0.05,0.35,1.0,0.0,0.009871735115806222,0.03104638895961604,0.036263165256157845,0.05284413333090112,0.009107584397600243,0.22841772929978893,-0.22841772929978893,0.22841772929978893,0.04219385708062237
standard_shifted_peak,0.2,1.6,0.05,0.16,0.1,0.6,1.0,0.009192282584028995,0.009390787032618454,0.031059685491835885,0.036270967299476924,0.053261239285367724,0.009181908740698054,0.2288533012054467,-0.2288533012054467,0.2288533012054467,0.042194086455672485
standard_shifted_peak,0.35,1.6,0.05,0.16,0.1,0.35,1.0,0.01349300183859803,0.009416334997139834,0.03106119007167338,0.03627055403323379,0.053243787185916325,0.009189315272680213,0.22889670659748007,-0.22889670659748007,0.22889670659748007,0.04219428887374898
standard_shifted_peak,0.35,1.6,0.1,0.08,0.05,0.6,1.0,0.02029494704882749,0.010036118896960608,0.03107622563583446,0.036281120431246955,0.05285098626125746,0.009274761928357526,0.22939745993204327,-0.22939745993204327,0.22939745993204327,0.04219430183787316
standard_shifted_peak,0.35,1.6,0.05,0.16,0.1,0.6,1.0,0.013542564240198821,0.009396919846902017,0.03106166282387406,0.03627108827060307,0.05326787621727949,0.009187905143436155,0.22888844264711794,-0.22888844264711794,0.22888844264711794,0.042195009544460524
standard_shifted_peak,0.2,0.75,0.1,0.08,0.1,0.35,1.0,0.0,0.00947383576547161,0.031054969049195226,0.03628325469859161,0.05310200466503564,0.009147613286065063,0.22865231541926578,-0.22865231541926578,0.22865231541926578,0.04219539958661725
standard_shifted_peak,0.35,0.75,0.1,0.08,0.1,0.0,1.0,0.0064622010674657915,0.009566375225182415,0.031055523723624835,0.03628790663727543,0.053019814682902205,0.009148796188832168,0.228659247726919,-0.228659247726919,0.228659247726919,0.042195746291817264
standard_shifted_peak,0.0,1.6,0.05,0.16,0.05,0.15,1.0,0.0,0.00987415683569448,0.03104662698362426,0.03626432709493704,0.052830977755306575,0.00909588173983487,0.22834914680404572,-0.22834914680404572,0.22834914680404572,0.04219615257950289
standard_shifted_peak,0.0,1.1,0.1,0.08,0.1,0.15,1.0,0.0,0.009611933506729417,0.031070408348669722,0.03629289136350298,0.05307187213943504,0.009230332938231523,0.22913708736648736,-0.22913708736648736,0.22913708736648736,0.0421962957276751
standard_shifted_peak,0.05,1.1,0.1,0.08,0.1,0.0,1.0,0.0018465082436342189,0.00964898936137013,0.03107006852281043,0.03629439235663864,0.053036312102450564,0.009227804159615943,0.22912226766039026,-0.22912226766039026,0.22912226766039026,0.04219640049299872
standard_shifted_peak,0.35,1.1,0.05,0.16,0.05,0.35,1.0,0.0011798191451150343,0.009715595589949949,0.031023792421498036,0.03625470575319329,0.05280526174727535,0.00896353131140465,0.22757351763702963,-0.22757351763702963,0.22757351763702963,0.042196586892387145
standard_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.6,0.5,0.0,0.009907954848987302,0.031070951902155267,0.03627020509268487,0.05291850905557394,0.009230219110018766,0.22913642028529324,-0.22913642028529324,0.22913642028529324,0.04219685929359647
standard_shifted_peak,0.1,1.1,0.1,0.16,0.05,0.6,0.5,0.0024850585088321076,0.009906388510935688,0.031070826493598887,0.03626996731890564,0.05291975241893431,0.009228759914489808,0.22912786878586808,-0.22912786878586808,0.22912786878586808,0.04219699043002284
standard_shifted_peak,0.35,1.1,0.1,0.16,0.05,0.6,0.5,0.012886664311467741,0.009905909028051064,0.03107120525129398,0.036269000402543695,0.05292673032496399,0.009228313229765056,0.2291252510255398,-0.2291252510255398,0.2291252510255398,0.04219744772052778
standard_shifted_peak,0.35,1.1,0.1,0.08,0.1,0.0,1.0,0.01429852142118178,0.00964267440275945,0.031070145881073066,0.03629316503197434,0.05304314397624065,0.009221764853409559,0.22908687478635292,-0.22908687478635292,0.22908687478635292,0.042197539637482476
standard_shifted_peak,0.0,1.6,0.4,0.04,0.05,0.35,1.0,0.023639306114922466,0.010254634231663753,0.031144117102897953,0.0363284773471073,0.0526906761421428,0.009641514863122772,0.23154678635785575,-0.23154678635785575,0.23154678635785575,0.04219771351216228
standard_shifted_peak,0.0,1.6,0.05,0.16,0.05,0.0,1.0,0.0,0.009875896243006449,0.03104680950206953,0.036265209257160716,0.05282109079479283,0.009087029518817734,0.2282972690663217,-0.2282972690663217,0.2282972690663217,0.042197891430079876
standard_shifted_peak,0.1,1.1,0.1,0.08,0.1,0.0,1.0,0.004532717263483835,0.00963790550362123,0.031069879826303184,0.03629416642407073,0.05303542818920515,0.009217204120087516,0.22906014697119195,-0.22906014697119195,0.22906014697119195,0.04219807541716743
standard_shifted_peak,0.2,1.1,0.1,0.16,0.05,0.6,0.5,0.007391795761736483,0.009895726522550798,0.03107046289291504,0.03626938204259861,0.052920838616304734,0.009218827240144702,0.22906965913728658,-0.22906965913728658,0.22906965913728658,0.04219837311879644
standard_shifted_peak,0.2,1.1,0.1,0.08,0.1,0.0,1.0,0.009135044682401216,0.009631698247463892,0.031069437037469557,0.036293478912318336,0.05303716659728637,0.009211267815046305,0.22902535772729699,-0.22902535772729699,0.22902535772729699,0.04219867630565065
standard_shifted_peak,0.35,1.1,0.05,0.16,0.05,0.15,1.0,0.0011735443943295253,0.009717868168729944,0.031024037234770173,0.03625588383310357,0.05279221328974456,0.008951911651487995,0.2275054215435824,-0.2275054215435824,0.2275054215435824,0.0421988745884627
standard_shifted_peak,0.1,1.1,0.1,0.16,0.05,0.35,0.5,0.0024593430995071526,0.009911644005689705,0.031071026450972473,0.03627131524821741,0.052903637111998705,0.00921783058853141,0.22906381833971765,-0.22906381833971765,0.22906381833971765,0.04219911190078094
standard_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.35,0.5,0.0,0.00991227265473247,0.031071151812925513,0.036271562299788604,0.052902206029401336,0.009218415232246672,0.2290672445977453,-0.2290672445977453,0.2290672445977453,0.042199134474993155
standard_shifted_peak,0.35,1.1,0.1,0.16,0.05,0.35,0.5,0.012871570885685081,0.00991108967103572,0.03107140522778649,0.036270348806527165,0.05291060525985678,0.009217315057210183,0.22906079710938243,-0.22906079710938243,0.22906079710938243,0.04219958131450502
standard_shifted_peak,0.05,1.6,0.05,0.08,0.05,0.6,1.0,0.0011878031838850134,0.009908284075790745,0.031047405218298792,0.03626617626273167,0.052824325711464615,0.009077372738857852,0.22824067627485753,-0.22824067627485753,0.22824067627485753,0.042200184930053064
standard_shifted_peak,0.1,0.75,0.1,0.16,0.05,0.6,1.0,0.0,0.009705293944138308,0.031041331460312037,0.03626745268990353,0.052801173457965284,0.009041420857977673,0.22802998313430256,-0.22802998313430256,0.22802998313430256,0.04220043196628296
standard_shifted_peak,0.2,1.1,0.1,0.16,0.05,0.35,0.5,0.007371171678122342,0.009900908179859527,0.031070663298154156,0.03627073029014263,0.052904727673985484,0.009207846268707801,0.22900530602691396,-0.22900530602691396,0.22900530602691396,0.042200504117346736
standard_shifted_peak,0.35,0.75,0.1,0.16,0.05,0.6,0.5,0.005217435484864261,0.009795429089906745,0.031056243371929085,0.03626573712431394,0.052893481089781674,0.009125390472054103,0.22852208038395447,-0.22852208038395447,0.22852208038395447,0.04220058096041045
standard_shifted_peak,0.35,1.1,0.05,0.16,0.05,0.0,1.0,0.0011690451866595718,0.009719497684264047,0.03102422475727896,0.03625677777180361,0.05278240782136983,0.008943123762314958,0.2274539208175178,-0.2274539208175178,0.2274539208175178,0.04220060713275343
standard_shifted_peak,0.35,0.45,0.2,0.08,0.05,0.6,1.0,0.024936032481260088,0.00987409584228701,0.031082525573274497,0.03629643750322027,0.0527596383536165,0.00927349939349965,0.22939006094685105,-0.22939006094685105,0.22939006094685105,0.042200823744868964
standard_shifted_peak,0.1,1.1,0.1,0.16,0.05,0.15,0.5,0.0024395790681087655,0.009915683208877998,0.031071193212993828,0.036272412888695316,0.0528906971639221,0.009208921626375266,0.2290116080750581,-0.2290116080750581,0.2290116080750581,0.042200844970742085
standard_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.15,0.5,0.0,0.009915589527709028,0.031071318565704862,0.03627266700782693,0.0528891235953505,0.009208834622532492,0.22901109819595233,-0.22901109819595233,0.22901109819595233,0.04220098561982629
standard_shifted_peak,0.1,1.6,0.05,0.08,0.05,0.6,1.0,0.0034504330450196956,0.009904467902248307,0.031047641249837634,0.03626599477547698,0.052825975466494035,0.009073876590643298,0.2282201873761091,-0.2282201873761091,0.2282201873761091,0.04220103562855436
standard_shifted_peak,0.0,1.1,0.1,0.08,0.05,0.0,1.0,0.0,0.010045437001540725,0.031058030067170075,0.03628511454763864,0.05271871672642174,0.009132493824005812,0.22856370901351525,-0.22856370901351525,0.22856370901351525,0.042201118796764615
standard_shifted_peak,0.35,1.1,0.1,0.16,0.05,0.15,0.5,0.012859971083718676,0.00991507116824821,0.031071572006440645,0.03627144680610333,0.05289765805508213,0.00920835321025374,0.22900827691755382,-0.22900827691755382,0.22900827691755382,0.04220132369891403
