vf_mps,yaw_rate_radps,applied_bank_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_wheel_speed_radps,right_wheel_speed_radps,left_command_torque_nm,right_command_torque_nm,left_launch_torque_nm,right_launch_torque_nm,variant,baseline_opposing_yaw_torque_nm,variant_c_extra_opposing_yaw_torque_nm,allocated_extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,passes_abs_0p6_gate,max_abs_command,transition_speed_mps,low_speed_gate,actual_force_utilization,force_gate,load_scale,launch_reserve_nm
0.12,2.777777778,0.013976558199244803,0.7486499371316703,-0.6440603376659838,1.392710274797654,0.237548611120515,0.0024513888794849975,18.838113490921096,0.19440038695360806,0.017696558199244802,-0.01578316867783433,0.0,0.005526610478589526,sqrt_softplus_reserve,0.041095138892176496,0.052706674608297824,0.05271183994946377,0.09380697884164027,1,0.7486499371316703,0.12387203753946595,0.05540411188982003,0.8453432084803775,0.779196527049622,1.0,0.004317069156881644
0.12,3.422222222,0.01652720623968983,0.8523087812584258,-0.8229796791149916,1.6752884603734173,0.264819888879485,-0.024819888879484997,21.000784209316812,-1.9682703314421093,0.02024720623968983,-0.020247206239829584,0.0,1.3975525974382056e-13,sqrt_softplus_reserve,0.050629211107823494,0.06029256787918172,0.06029704583873867,0.11092625694656216,1,0.8523087812584258,0.12583025630821723,0.05378511747515925,0.9996138785177618,0.83149263741997,1.0,0.004472192918336309
0.12,4.066666667,0.018665611374256305,0.9397526279919902,-0.9104235258430592,1.8501761538350494,0.2920911666807725,-0.05209116668077249,23.1634549310684,-4.130941053193695,0.022385611374256306,-0.022385611374256306,0.0,5.113379397992694e-50,sqrt_softplus_reserve,0.060163283338264734,0.06511126292500015,0.06511538586555625,0.12527866920382097,1,0.9397526279919902,0.12815566767249034,0.05195142494767211,1.128950889226379,0.862900560665671,1.0,0.004482891371472679
0.12,4.711111111,0.019716703628300736,0.984428545236438,-0.9550994430875069,1.939527988323945,0.3193624444397425,-0.07936244443974252,25.326125649464114,-6.293611771589415,0.023436703628300738,-0.023436703628300738,0.0,2.706939416597012e-112,sqrt_softplus_reserve,0.06969735555391174,0.06263167753881504,0.06263596812421934,0.13233332367813108,1,0.984428545236438,0.130828693123169,0.049955187575994375,1.1925240297504034,0.8753549737643295,1.0,0.004372852190997672
0.12,5.355555556,0.02317740492942735,1.1238830599400018,-1.0945539577910706,2.2184370177310724,0.34663372224102995,-0.10663372224102999,27.4887963712157,-8.456282493340998,0.02689740492942735,-0.02689740492942735,0.0,2.073382958048759e-200,sqrt_softplus_reserve,0.07923142778435298,0.07632573940953713,0.07632921188274329,0.15556063966709627,1,1.1238830599400018,0.13382850506504096,0.04784671502816561,1.401837388574657,0.9065807760205409,1.0,0.004337691204026805
0.12,6.0,0.028140424091767553,1.322429143865465,-1.293100041716534,2.615529185581999,0.373905,-0.133905,29.65146708961142,-10.618953211736716,0.03186042409176755,-0.03186042409176755,0.0,2.297794875e-314,sqrt_softplus_reserve,0.0887655,0.10010300907235004,0.1001056176056104,0.1888711176056104,1,1.322429143865465,0.1371336597083298,0.045672202042403784,1.702015335293253,0.9346638505450906,1.0,0.004268815622382648
0.15,0.2,0.0011286512870463663,0.23363094717017768,0.14277455440786258,0.09085639276231511,0.1584635,0.14153649999999998,12.566494845360825,11.224147501982552,0.0048486512870463665,0.002591348712953634,0.0,0.0,sqrt_softplus_reserve,0.00295885,0.004561823001445534,0.004616360283835783,0.007575210283835783,0,0.23363094717017768,0.15001631630009452,0.03845349419391292,0.06826413818379924,0.022494654997550698,1.0,8.6499808534239e-05
0.15,0.844444444,0.004758714197392115,0.37974706359345134,-0.05044370487255395,0.4301907684660053,0.18573477775897,0.11426522224103,14.729165563756542,9.061476783586835,0.008478714197392115,-0.0010387141973921144,0.0,1.0752330801053565e-229,sqrt_softplus_reserve,0.012492922215646997,0.019432688155302455,0.019446314588181843,0.03193923680382884,0,0.37974706359345134,0.15029060761078603,0.03831863494868865,0.2878209835723095,0.2903226042569503,1.0,0.001112476588987468
0.15,1.488888889,0.007790609931979311,0.5023351118358839,-0.17303175311498634,0.6753668649508702,0.21300605556025748,0.0869939444397425,16.891836285508127,6.898806061835249,0.011510609931979311,-0.004070609931979311,0.0,2.3886764038717688e-134,sqrt_softplus_reserve,0.022026994446088247,0.03025268851932165,0.030261528281355764,0.05228852272744401,0,0.5023351118358839,0.15090158498417083,0.03802074423093482,0.4711989248021157,0.5230001402790339,1.0,0.001988485456629218
0.15,2.133333333,0.009962589139224164,0.5910995476959982,-0.26179618897510054,0.8528957366710987,0.2402773333192275,0.0597226666807725,19.054507003903847,4.736135343439533,0.013682589139224165,-0.006242589139224164,0.0,7.677900511816081e-65,sqrt_softplus_reserve,0.03156106666173525,0.035297610013156434,0.035305208659298634,0.06686627532103388,0,0.5910995476959982,0.15184518431555855,0.03756737081860715,0.6025665938398584,0.6419645801379872,1.0,0.002411692143445521
