parameter_value,launch_command_signature,log_parameter,count,rms_nis,sqrt_mean_nis,rejected_rate,accepted_only_rms_nis,physical_residual_rms
0.3,"pair=0.3,-0.3;linear=0;yaw=-0.3",right_accel_nis,2500.0,2.3520354096739275,1.0897659453607458,0.0016,2.1002357302827726,1.38321125054
0.3,"pair=0.3,-0.3;linear=0;yaw=-0.3",yaw_rate_nis,2500.0,3.7891981297155732,1.7610452876720688,0.0,3.7891981297155732,0.0972754296621
0.35,"pair=0.36,-0.36;linear=0;yaw=-0.36",forward_accel_nis,2500.0,37.31926514555183,3.8292058659779578,0.1068,5.052681191840335,5.60448011372
0.35,"pair=0.36,-0.36;linear=0;yaw=-0.36",right_accel_nis,2500.0,3.2630942114992636,1.5050518827694943,0.0008,3.16133818338497,1.9215860382399998
0.35,"pair=0.36,-0.36;linear=0;yaw=-0.36",yaw_rate_nis,2500.0,6.063594977641564,2.091321212277062,0.0,6.063594977641564,0.126059950125
0.4,"pair=0.4,-0.4;linear=0;yaw=-0.4",forward_accel_nis,2500.0,40.93737773961591,4.183225876727194,0.1228,6.6022698629956995,6.05649063434
0.4,"pair=0.4,-0.4;linear=0;yaw=-0.4",right_accel_nis,2500.0,4.6380945165487955,1.7504019225663574,0.0016,4.514430272561235,2.21985190444
0.4,"pair=0.4,-0.4;linear=0;yaw=-0.4",yaw_rate_nis,2500.0,8.140681547585558,2.4277186109596802,0.0,8.140681547585558,0.144975049286
0.45,"pair=0.46,-0.46;linear=0;yaw=-0.46",forward_accel_nis,2500.0,35.02220572779505,4.042943106559874,0.1236,8.041110609989223,5.82188657495
0.45,"pair=0.46,-0.46;linear=0;yaw=-0.46",right_accel_nis,2500.0,7.757717177469155,1.9408483069142732,0.022,4.517064435502169,2.45956633575
0.45,"pair=0.46,-0.46;linear=0;yaw=-0.46",yaw_rate_nis,2500.0,9.797030059094439,2.5839577035779824,0.0,9.797030059094439,0.153815053406
0.5,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1293.0,5.9025871237419505,0.62485152819011,0.0015467904098994587,0.5525093726113547,0.893048516852
0.5,"pair=0,0;linear=0;yaw=0",right_accel_nis,1293.0,2.7704099404639,0.6096685181652103,0.002320185614849188,1.4180008036455887,0.784197918555
0.5,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1293.0,2.8207692174361902,1.1185057769188202,0.0,2.8207692174361902,0.051635355221
0.5,"pair=0.5,-0.5;linear=0;yaw=-0.5",forward_accel_nis,11500.0,23.244858641204193,3.241156549953172,0.05382608695652174,7.152535275315069,4.70641655661
0.5,"pair=0.5,-0.5;linear=0;yaw=-0.5",right_accel_nis,11500.0,5.5485909564031,1.8258681896828293,0.008434782608695653,4.146064828945154,2.31202438418
