rank,branch,source,interpretation,k1,k2,k3,peak_frac,decay0,decay_v,vf_fade,slide_nm,peak_delta_nm,peak_extra_nm,train_rmse_nm,validation_non_authoritative_rmse_nm,primary_rmse_nm,open_floor_validation_rmse_nm,latest_may4_rmse_nm,launch_extra_nm,launch_total_nm,launch_left_command,launch_right_command,launch_max_abs_command,launch_target_abs_error,selected_score,acceptable,boundary_status
139,latest_weighted,iteration2_broad,line_reaches_x2,0.17320508075688773,0.9743475801873287,1.0162447330338096,0.96,0.054,0.0,0.016200000000000006,0.019838167900344646,0.0284316486907022,0.048269816591046844,0.02891115373565203,0.030686684995007003,0.0314659711821915,0.02343702491681037,0.030070696642440976,0.04332315742119952,0.058117407421199516,0.5156359019817294,-0.5156359019817294,0.5156359019817294,0.13036409801827065,0.9051431584229257,False,
140,latest_weighted,iteration2_local,line_reaches_x2,1.1311950786527656,14.8,1.0604356985659096,0.9156057009202212,0.0903404155718826,4.812710471265571,0.03021372214932777,0.018997588409859496,0.026448572717486008,0.04544616112734551,0.028723497533607572,0.030585268219185644,0.031438279455243405,0.023087091511223304,0.029757754415958338,0.04330940404918629,0.058103654049186285,0.5155553014381208,-0.5155553014381208,0.5155553014381208,0.13044469856187924,0.9057816577928693,False,
141,latest_weighted,iteration2_local,line_reaches_x2,0.706625899366723,14.8,1.0774081990626678,0.96,0.257583795237021,0.0,0.016200000000000003,0.012620231850773543,0.03140074348075815,0.044020975331531695,0.0288170522851956,0.03053229050415265,0.03140302086383117,0.023156025910743654,0.029946168744111837,0.043305151853954324,0.05809940185395432,0.5155303817859151,-0.5155303817859151,0.5155303817859151,0.13046961821408487,0.9061306389795651,False,
142,latest_weighted,iteration2_local,line_reaches_x2,0.17354019094414402,9.953259205570236,1.0623176107493733,0.96,0.08500312581902278,5.355488941290831,0.016200000000000003,0.017597434279915548,0.02726723722764736,0.0448646715075629,0.02883260699958048,0.030720944708172847,0.031459408625803986,0.023250331153111106,0.029954393389960123,0.043278214786298584,0.058072464786298586,0.5153725192417928,-0.5153725192417928,0.5153725192417928,0.13062748075820718,0.9077642847712037,False,
143,latest_weighted,iteration2_local,line_reaches_x2,1.2,14.8,1.1259780510456365,0.96,0.2666882522505801,0.0,0.016200000000000003,0.011524605890462626,0.035058812095425086,0.046583417985887714,0.028765866409608334,0.030495281332665162,0.031392313350621655,0.023080420773022955,0.02987017118588719,0.04324788784862621,0.058042137848626205,0.5151947906338542,-0.5151947906338542,0.5151947906338542,0.1308052093661458,0.9095192624126025,False,
144,latest_weighted,iteration1_local,line_meets_x1,0.7877243598581982,1.857239041198772,2.331712988628538,0.88,0.900667510923568,2.6890462804621436,0.5509635229855564,0.0,0.01872636609855957,0.01872636609855957,0.029042356694327462,0.03094918927907678,0.031489832731583664,0.023554603426940518,0.030235158851842407,0.043409669023698076,0.05820391902369808,0.5161428963524998,-0.5161428963524998,0.5161428963524998,0.12985710364750025,0.9107144860319247,False,
145,latest_weighted,iteration1_local,line_meets_x1,1.2,4.104480966085539,2.9600000000000004,0.88,1.171170108129612,1.3639076342117051,0.4405118862874229,0.0,0.020483530265846296,0.020483530265846296,0.029090792850203467,0.030845596241955896,0.03159389347195656,0.023452265085388755,0.030190604243089076,0.043375681598739696,0.05816993159873969,0.5159437157497456,-0.5159437157497456,0.5159437157497456,0.1300562842502544,0.9119259412823875,False,
146,latest_weighted,iteration2_local,line_reaches_x2,0.16495197906200176,4.388928521596675,1.048047226103112,0.96,0.054,0.0,0.02028943847957046,0.02144207509180782,0.02214830479081312,0.04359037988262094,0.028887603862276397,0.030504422906417774,0.03153146209307683,0.023319153825819488,0.029938471604215696,0.043203985288695054,0.05799823528869505,0.5149375031706163,-0.5149375031706163,0.5149375031706163,0.13106249682938376,0.9122781963634595,False,
147,latest_weighted,iteration2_broad,line_reaches_x2,1.2,14.799999999999997,1.0162447330338096,0.96,0.054,6.0,0.016200000000000006,0.017417075853274212,0.031182471585112528,0.048599547438386737,0.02884022727037736,0.030685383879795275,0.03152342488734993,0.02325274571218575,0.029952709885573123,0.04317539748912714,0.05796964748912714,0.5147699666433176,-0.5147699666433176,0.5147699666433176,0.13123003335668237,0.9139480691763713,False,
148,latest_weighted,iteration2_local,line_meets_x1,0.8158901674293912,14.8,1.43269009437549,0.7153014939044311,0.22950758770422097,0.0,0.033768251565803785,4.370218638402812e-09,0.04338685932398481,0.04338686369420345,0.029363094135654987,0.031000882216995006,0.03178321082429063,0.022597835268234147,0.030707379318184635,0.04316760804534168,0.05796185804534168,0.5147243172270937,-0.5147243172270937,0.5147243172270937,0.13127568277290635,0.9149388425579447,False,
149,latest_weighted,iteration1_local,line_meets_x1,1.2,13.404021192181288,2.9600000000000004,0.88,1.1516557005069257,6.0,0.5401840957293245,0.0,0.020458047510535725,0.020458047510535725,0.029115405039679083,0.030853701410956634,0.03165906213709733,0.023437193939116918,0.03023634806357014,0.043318612972616154,0.058112862972616156,0.5156092696019852,-0.5156092696019852,0.5156092696019852,0.13039073039801485,0.915391367864063,False,
150,latest_weighted,iteration2_local,line_reaches_x2,0.028595758782464308,14.8,1.0189274141013729,0.96,0.054,6.0,0.01868352895709115,0.017978974560513398,0.02928881820489955,0.047267792765412944,0.028812360736213516,0.030643642376965863,0.03150549585766936,0.023249047226516408,0.029898760292209472,0.04314593250939722,0.05794018250939721,0.5145972894713952,-0.5145972894713952,0.5145972894713952,0.13140271052860486,0.9156901436544129,False,
151,latest_weighted,iteration1_local,line_meets_x1,0.9266066158063684,14.8,2.815955775732767,0.88,1.073511673265221,6.0,4.0,0.0,0.01998628027138336,0.01998628027138336,0.029139439358263235,0.030853472892292063,0.03167326393192855,0.02346441996943047,0.03026850500344735,0.0433175847180142,0.058111834718014205,0.5156032435976129,-0.5156032435976129,0.5156032435976129,0.13039675640238713,0.9157130523470391,False,
