candidate_id,stream,bin_kind,bin_value,count,segment_count,mean_residual,median_residual,rms_residual,measurement_mean,prediction_mean,positive_fraction,negative_fraction,zero_fraction,mean_sign,median_sign
skew_shear,forward_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.071404706993,-0.0767842917555,1.00644706358,-0.0409258944122,0.0304788125808,0.4524,0.5476,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.0475255897047,-0.0202522671963,0.927413461966,-0.0144219736056,0.0331036160991,0.4848,0.5152,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.0449622560442,0.0374807454789,1.11346800078,-0.0127683214604,0.0321939345838,0.5288,0.4712,-5.55111512313e-17,negative,positive
skew_shear,forward_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.0341228000894,0.0641341586033,1.63667639871,-0.0103063260694,0.0238164740199,0.5388,0.4612,5.55111512313e-17,negative,positive
skew_shear,forward_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.000651816281894,0.0117277286119,1.36974899478,-0.00743125653682,-0.00677944025492,0.508434782609,0.491565217391,0,negative,positive
skew_shear,forward_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,0.0426378029367,0.0720980743909,1.68803614232,0.0218501802138,-0.0207876227229,0.548390243902,0.451609756098,-5.55111512313e-17,positive,positive
skew_shear,forward_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,0.0552326797947,0.0246583595609,2.33198905294,0.0660636322242,0.0108309524294,0.516222222222,0.483777777778,0,positive,positive
skew_shear,forward_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0117908828084,-0.0108570345697,2.93742088784,0.261298289457,0.273089172265,0.495555555556,0.504444444444,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.665342963396,-0.542311821621,5.98745515405,1.24099593184,1.90633889523,0.450333333333,0.549666666667,1.11022302463e-16,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-3.71801142061,-2.52605162293,9.3557658276,4.20335856337,7.92136998398,0.341666666667,0.658333333333,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-10.6229760663,-7.57217978817,16.6570265543,10.827223765,21.4501998313,0.204666666667,0.795333333333,0,negative,negative
skew_shear,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.75545921393,-0.123963253786,7.03586942207,1.94570567095,3.70116488487,0.450241042345,0.549758957655,-1.11022302463e-16,negative,negative
skew_shear,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.85863469573,-0.181940456013,6.88363311797,1.44593292561,3.30456762134,0.414488599349,0.585511400651,0,negative,negative
skew_shear,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0248373850457,0.00552287158124,1.41427291069,0.202385511858,0.227222896904,0.503763313609,0.496236686391,0,negative,positive
skew_shear,forward_accel,high_command,high_command,54000,54,-5.10488056947,-2.54480458084,11.429589034,4.766222058,9.87110262747,0.323740740741,0.676259259259,1.11022302463e-16,negative,negative
skew_shear,forward_accel,high_command,low_command,120625,200,-0.0185935467275,-0.0109499492733,1.87501658529,0.059752663973,0.0783462107004,0.493496373057,0.506503626943,0,negative,negative
skew_shear,right_accel,all,all,174625,236,-0.644577118124,-0.0803455698685,4.2029812262,2.8161780138,3.46075513193,0.459418754474,0.540581245526,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,-0.0356408275651,-0.00442003274502,0.64117429406,0.0012120943502,0.0368529219153,0.4948,0.5052,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,-0.0393044947636,-0.00454988249648,0.629238591945,-0.000372106666512,0.0389323880971,0.4968,0.5032,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,-0.0382332676694,0.0182484025874,0.813831010259,-0.000346883211062,0.0378863844583,0.5124,0.4876,5.55111512313e-17,negative,positive
skew_shear,right_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.0305138236906,0.0985677955127,1.07967053723,0.000814248388437,0.031328072079,0.5568,0.4432,5.55111512313e-17,negative,positive
skew_shear,right_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.0330371755408,-0.00275361912782,0.953150027523,-0.019149952638,0.0138872229028,0.496608695652,0.503391304348,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,-0.0160238714872,0.029304308234,1.05545863145,-0.0134562338506,0.00256763763655,0.515609756098,0.484390243902,0,negative,positive
skew_shear,right_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.000316187644701,0.0154407086706,1.62360339569,0.021649375597,0.0219655632417,0.506555555556,0.493444444444,0,negative,positive
skew_shear,right_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.020283541951,-0.0277954334487,1.97576400808,0.161167154046,0.181450695997,0.493777777778,0.506222222222,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.286636593609,-0.12550038835,5.06005173493,1.92419970475,2.21083629835,0.477888888889,0.522111111111,1.11022302463e-16,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.06206604805,-0.641361220377,7.01511029287,7.54801013473,8.61007618279,0.436888888889,0.563111111111,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.74999720054,-1.17505346829,7.73230555851,21.4555554982,23.2055526988,0.436222222222,0.563777777778,-1.11022302463e-16,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0218455528842,-0.0395478887019,1.8215534489,0.257712465282,0.279558018166,0.461964497041,0.538035502959,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,0.01530448315,-0.00183319821147,0.741974891056,-0.000918749148932,-0.0162232322989,0.4984,0.5016,0,positive,negative
skew_shear,right_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,0.0151410120479,-0.00820142111428,0.71848365736,0.000416630534736,-0.0147243815132,0.4924,0.5076,0,positive,negative
skew_shear,right_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,0.000735547625512,-0.0295819646517,1.08043943567,0.000475775024914,-0.000259772600599,0.4716,0.5284,0,positive,negative
skew_shear,right_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.00768599312441,-0.0566949428319,1.60204868426,0.00375974188001,0.0114457350044,0.4596,0.5404,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.0556131674704,-0.0680873103749,1.24572231394,-0.013615916853,0.0419972506174,0.453217391304,0.546782608696,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.0866236392636,-0.094898985987,1.35255715736,-0.00349888357099,0.0831247556926,0.459414634146,0.540585365854,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.110573300972,-0.0457174486117,1.59402208527,0.042944432703,0.153517733675,0.484555555556,0.515444444444,-1.11022302463e-16,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0926629936485,-0.0487852033527,2.15144383817,0.2788360707,0.371499064349,0.487,0.513,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.667916004215,-0.306219701792,4.9718852718,1.24605435018,1.9139703544,0.452888888889,0.547111111111,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-2.3240689396,-1.16562313233,7.36125169523,5.62915539012,7.95322432972,0.388111111111,0.611888888889,0,negative,negative
skew_shear,right_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-5.87722170177,-4.83394870969,9.95891341496,15.7889729342,21.6661946359,0.235333333333,0.764666666667,-1.11022302463e-16,negative,negative
skew_shear,right_accel,command_polarity,negative_yaw_command,76750,118,-1.08300576633,-0.185947181813,4.72833893636,2.6930365537,3.77604232003,0.432013029316,0.567986970684,-1.11022302463e-16,negative,negative
skew_shear,right_accel,command_polarity,positive_yaw_command,76750,118,-0.377551783477,-0.028606374578,4.11361661499,3.64352253207,4.02107431554,0.486123778502,0.513876221498,0,negative,negative
skew_shear,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0218455528842,-0.0395478887019,1.8215534489,0.257712465282,0.279558018166,0.461964497041,0.538035502959,0,negative,negative
skew_shear,right_accel,high_command,high_command,54000,54,-1.9946510813,-0.967109249475,7.21909587269,8.93199133536,10.9266424167,0.404555555556,0.595444444444,0,negative,negative
skew_shear,right_accel,high_command,low_command,120625,200,-0.0401916755434,-0.0237752888179,1.49757917768,0.0783216874748,0.118513363018,0.483979274611,0.516020725389,1.11022302463e-16,negative,negative
skew_shear,yaw_rate,all,all,174625,236,-0.0487589643964,0.0129603005441,1.34371199193,0.117454134362,0.166213098758,0.513506084467,0.486493915533,-5.55111512313e-17,negative,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.29771207604,0.305032504066,0.304136103749,-0.0752035142808,-0.372915590321,1,0,0,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.325542761531,0.334716315191,0.331459859326,-0.0719540871657,-0.397496848697,1,0,0,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.355283204837,0.364355604955,0.364947864868,-0.089051089588,-0.444334294425,1,0,0,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.36492471864,0.386439059415,0.388646535008,-0.170132758904,-0.535057477545,0.976,0.024,2.08166817117e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.396973021425,0.409270447698,0.413874104629,-0.110568576986,-0.507541598411,0.982782608696,0.0172173913043,2.42861286637e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.408696596745,0.425219289579,0.426663658071,-0.168259490106,-0.57695608685,0.985073170732,0.0149268292683,1.38777878078e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.336045445524,0.417927116189,0.405201979346,-0.600310577189,-0.936356022713,0.909555555556,0.0904444444444,0,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.176185305254,0.290799500043,0.377028471734,-1.42017546682,-1.59636077208,0.760333333333,0.239666666667,2.77555756156e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.628127514366,-0.243149566587,1.20331860524,-6.32536156774,-5.69723405337,0.337222222222,0.662777777778,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.54582468559,-0.929219597724,2.38010153333,-14.3499113214,-12.8040866358,0.0991111111111,0.900888888889,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.63756538703,-2.42856266457,3.27160224402,-25.6021924211,-23.964627034,0.225222222222,0.774777777778,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,0.0244523148583,0.000790236621301,0.821204786164,0.127213694775,0.102761379917,0.504520710059,0.495479289941,-5.55111512313e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.28864342908,-0.306836357531,0.299215315764,0.0945932159511,0.383236645031,0.0012,0.9988,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.307777945773,-0.331441295151,0.321636886428,0.121437474874,0.429215420648,0.0036,0.9964,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.325419096423,-0.358275453874,0.358315501417,0.169318301741,0.494737398164,0.0536,0.9464,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.332684735648,-0.380515373037,0.394431474803,0.243051639113,0.575736374762,0.102,0.898,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.376647573591,-0.400225167188,0.400735999278,0.191488714472,0.568136288063,0.0252173913043,0.974782608696,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.363456683662,-0.399547439389,0.390923940808,0.362819136287,0.726275819949,0.0229268292683,0.977073170732,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.308562039073,-0.405014374618,0.383073760421,0.721348208746,1.02991024782,0.126,0.874,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0130265126094,-0.204377575413,0.478295085086,2.11462312124,2.12764963385,0.410333333333,0.589666666667,0,negative,negative
skew_shear,yaw_rate,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,0.467585633208,0.235448262482,0.952006019434,6.75318420861,6.2855985754,0.662333333333,0.337666666667,0,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,1.35923696053,0.875719953753,2.01490891108,15.1955381197,13.8363011592,0.895222222222,0.104777777778,-2.77555756156e-17,positive,positive
skew_shear,yaw_rate,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,0.688398910416,1.04832329785,2.98540537997,25.1069324739,24.4185335634,0.768888888889,0.231111111111,5.55111512313e-17,positive,positive
skew_shear,yaw_rate,command_polarity,negative_yaw_command,76750,118,0.111394207832,-0.29654802086,1.31587420069,5.94809971508,5.83670550725,0.347765472313,0.652234527687,0,positive,negative
skew_shear,yaw_rate,command_polarity,positive_yaw_command,76750,118,-0.229063123911,0.338118214932,1.48018615047,-5.71587770973,-5.48681458581,0.681719869707,0.318280130293,0,negative,positive
skew_shear,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0244523148583,0.000790236621301,0.821204786164,0.127213694775,0.102761379917,0.504520710059,0.495479289941,-5.55111512313e-17,positive,positive
skew_shear,yaw_rate,high_command,high_command,54000,54,-0.216049347138,-0.00436877464799,2.29837112181,0.12969824867,0.345747595808,0.498,0.502,0,negative,negative
skew_shear,yaw_rate,high_command,low_command,120625,200,0.0261316525408,0.015389310434,0.499041318181,0.111972831376,0.0858411788353,0.520447668394,0.479552331606,-5.55111512313e-17,positive,positive
slip_envelope,forward_accel,all,all,174625,236,-1.63906576689,-0.135904400888,6.43769905189,1.5151533642,3.1542191311,0.432836077309,0.567163922691,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.0292994844661,-0.0196655632441,0.737217834402,-0.0209751283474,-0.0502746128135,0.4908,0.5092,0,positive,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.0471427742067,0.00494069812701,0.744987909222,-0.0052426624264,-0.0523854366331,0.5036,0.4964,-5.55111512313e-17,positive,positive
slip_envelope,forward_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.0442862714657,-0.00889066871596,0.833465364487,-0.00989983313462,-0.0541861046004,0.494,0.506,0,positive,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.0455136541664,-0.052661430745,1.1650531939,-0.0124594598063,-0.0579731139727,0.472,0.528,0,positive,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.000662108739856,-0.0306735881992,0.97135923875,-0.0169359281858,-0.0162738194459,0.480956521739,0.519043478261,-1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.0107739204342,-0.0361001282315,1.08239462775,0.005246430916,-0.00552748951819,0.469463414634,0.530536585366,0,positive,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.0173634972313,-0.0559199387487,1.83488051879,0.0149141225807,0.032277619812,0.449555555556,0.550444444444,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.0164077683564,-0.0235182869089,2.84256488654,0.0190853459729,0.0354931143292,0.492444444444,0.507555555556,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.568765943697,-0.0375237333284,4.90623442581,0.575466862929,1.14423280663,0.494666666667,0.505333333333,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-3.84125334862,-2.16990707101,8.57469437626,2.91072516687,6.75197851549,0.325111111111,0.674888888889,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-11.121004511,-7.06379237098,16.7083063739,8.83956205802,19.960566569,0.167444444444,0.832555555556,-1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0443686458196,0.000585506996418,1.27672893679,0.202385511858,0.246754157678,0.500402366864,0.499597633136,-5.55111512313e-17,negative,positive
slip_envelope,forward_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.113304704053,-0.092419610494,0.853343412784,-0.0409258944122,0.0723788096409,0.4396,0.5604,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.0916721461905,-0.0384648854123,0.815416078997,-0.0144219736056,0.0772501725849,0.4684,0.5316,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.099915934549,-0.00200431186037,0.943829760243,-0.0127683214604,0.0871476130886,0.4988,0.5012,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.107889260049,0.0138638559808,1.31604272929,-0.0103063260694,0.0975829339794,0.5084,0.4916,5.55111512313e-17,negative,positive
slip_envelope,forward_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.0617923431831,-0.0230908656261,1.11713761491,-0.00743125653682,0.0543610866463,0.48347826087,0.51652173913,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.042672197608,0.0334981174843,1.38267599923,0.0218501802138,0.0645223778218,0.522926829268,0.477073170732,0,negative,positive
slip_envelope,forward_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.0442124780577,-0.0252188162136,1.88897411468,0.0660636322242,0.110276110282,0.483777777778,0.516222222222,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.130952598018,-0.0627679862414,2.55386748457,0.261298289457,0.392250887475,0.464111111111,0.535888888889,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.742467951046,-0.680097111555,5.1318574158,1.24099593184,1.98346388288,0.425111111111,0.574888888889,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-3.81497702522,-2.56992016671,8.64875227312,4.20335856337,8.01833558859,0.314222222222,0.685777777778,0,negative,negative
slip_envelope,forward_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-11.2162658467,-7.41626764539,17.1044194621,10.827223765,22.0434896117,0.168111111111,0.831888888889,0,negative,negative
slip_envelope,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.89862983943,-0.177859888761,6.92263819266,1.94570567095,3.84433551037,0.422228013029,0.577771986971,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.81843298665,-0.152923716339,6.77669362843,1.44593292561,3.26436591226,0.424846905537,0.575153094463,0,negative,negative
slip_envelope,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0443686458196,0.000585506996418,1.27672893679,0.202385511858,0.246754157678,0.500402366864,0.499597633136,-5.55111512313e-17,negative,positive
slip_envelope,forward_accel,high_command,high_command,54000,54,-5.21745577105,-2.38909883041,11.3318287971,4.766222058,9.98367782905,0.315777777778,0.684222222222,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,high_command,low_command,120625,200,-0.0371336614084,-0.0224716947259,1.58488856423,0.059752663973,0.0968863253814,0.485239378238,0.514760621762,0,negative,negative
slip_envelope,right_accel,all,all,174625,236,-0.645446948678,-0.0848529159706,3.99413017319,2.8161780138,3.46162496249,0.453783822477,0.546216177523,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,-0.0678745905586,-0.0167165228526,0.614303656546,0.0012120943502,0.0690866849088,0.48,0.52,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,-0.0741316248336,-0.0174608621433,0.627958768416,-0.000372106666512,0.073759518167,0.484,0.516,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,-0.0813343849529,-0.00460340291966,0.784683340693,-0.000346883211062,0.0809875017418,0.4964,0.5036,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.0888415426604,0.0462691287909,1.01279060431,0.000814248388437,0.0896557910488,0.532,0.468,-5.55111512313e-17,negative,positive
slip_envelope,right_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.0703841588056,-0.0185951359648,0.891437834125,-0.019149952638,0.0512342061676,0.479217391304,0.520782608696,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,-0.0620244300837,0.000975378587001,0.98379080914,-0.0134562338506,0.0485681962331,0.500487804878,0.499512195122,0,negative,positive
slip_envelope,right_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.0587507492812,-0.0268904635232,1.51211190811,0.021649375597,0.0804001248782,0.487222222222,0.512777777778,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.0979757009097,-0.0873359964659,1.82146563176,0.161167154046,0.259142854956,0.475444444444,0.524555555556,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.440980143722,-0.198488399055,4.99211163335,1.92419970475,2.36517984847,0.461,0.539,-1.11022302463e-16,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.22146580819,-0.699884990865,6.85012550979,7.54801013473,8.76947594292,0.418888888889,0.581111111111,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-2.29103480912,-1.75878459759,7.5949909459,21.4555554982,23.7465903073,0.396333333333,0.603666666667,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0518881003714,-0.0413436987899,1.77812187944,0.257712465282,0.309600565653,0.460639053254,0.539360946746,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,0.0493753204806,-0.000868459058558,0.646116054641,-0.000918749148932,-0.0502940696295,0.4992,0.5008,0,positive,negative
slip_envelope,right_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,0.0516505886942,-0.00213115013224,0.661854705383,0.000416630534736,-0.0512339581595,0.4976,0.5024,0,positive,negative
slip_envelope,right_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,0.0543445191225,-0.0224016125212,0.946558671378,0.000475775024914,-0.0538687440976,0.478,0.522,0,positive,negative
slip_envelope,right_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,0.0614266415239,-0.0323535675671,1.41230366151,0.00375974188001,-0.0576668996439,0.4756,0.5244,0,positive,negative
slip_envelope,right_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.00422185622434,-0.0524787165234,1.03208361667,-0.013615916853,-0.00939406062867,0.456782608696,0.543217391304,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.0110854032618,-0.0643801750292,1.07806993809,-0.00349888357099,0.00758651969081,0.466926829268,0.533073170732,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.026358367224,-0.0227240830612,1.27253546199,0.042944432703,0.069302799927,0.490666666667,0.509333333333,1.11022302463e-16,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0372418270564,-0.0332069938568,1.90884653254,0.2788360707,0.316077897757,0.488333333333,0.511666666667,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.490570291743,-0.198637982748,4.39211009601,1.24605435018,1.73662464192,0.464888888889,0.535111111111,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-1.99266306608,-0.880512766469,6.606147651,5.62915539012,7.6218184562,0.394111111111,0.605888888889,0,negative,negative
slip_envelope,right_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-5.53954030833,-4.21911607352,9.60578219028,15.7889729342,21.3285132425,0.253555555556,0.746444444444,0,negative,negative
slip_envelope,right_accel,command_polarity,negative_yaw_command,76750,118,-0.943290538102,-0.13969895615,4.38790326698,2.6930365537,3.6363270918,0.439596091205,0.560403908795,0,negative,negative
slip_envelope,right_accel,command_polarity,positive_yaw_command,76750,118,-0.510977048771,-0.0649028065453,4.02159235766,3.64352253207,4.15449958084,0.466084690554,0.533915309446,0,negative,negative
slip_envelope,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0518881003714,-0.0413436987899,1.77812187944,0.257712465282,0.309600565653,0.460639053254,0.539360946746,0,negative,negative
slip_envelope,right_accel,high_command,high_command,54000,54,-1.99604240453,-0.863617599609,6.8887850271,8.93199133536,10.9280337399,0.39812962963,0.60187037037,0,negative,negative
slip_envelope,right_accel,high_command,low_command,120625,200,-0.0408280503062,-0.0296877830445,1.36033057412,0.0783216874748,0.119149737781,0.478698445596,0.521301554404,0,negative,negative
slip_envelope,yaw_rate,all,all,174625,236,0.028946426027,0.0146170350018,1.34985202934,0.117454134362,0.0885077083347,0.513007874016,0.486992125984,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.475083454718,0.485757301256,0.47943472349,-0.0752035142808,-0.550286968999,1,0,0,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.516440270655,0.527983923329,0.520602890433,-0.0719540871657,-0.58839435782,1,0,0,positive,positive
