candidate,mode,speed_knee_mps,util_knee,alpha,primary_corrected_rmse_nm,validation_corrected_rmse_nm,validation_rb_corrected_rmse_nm,straight_forward_corrected_rmse_nm,mean_blend,validation_mean_blend,in_place_left_command,in_place_right_command,in_place_max_abs_command,in_place_extra_opposing_nm,in_place_blend_gate,passes_in_place_0p6,selected
speed_force_partition,speed_force_partition,0.13,0.18,0.75,0.02212786268437976,0.02970183772169892,0.028311592944196644,0.012679712789809639,0.06604551155632583,0.04736880184301618,0.5699431529316191,-0.5699431529316191,0.5699431529316191,0.052589941389286674,0.7028128729102413,False,False
speed_force_partition_squared,speed_force_partition_squared,0.7,0.28,1.25,0.021905853932505093,0.029872316983996956,0.028312732839530265,0.013445232578940399,0.08840218577761748,0.06702576492133146,0.6421898725966059,-0.6421898725966059,0.6421898725966059,0.06491784847035287,0.9550504667964149,True,False
speed_force_partition,speed_force_partition,0.5,0.18,0.5,0.022192282112082313,0.02976909556747014,0.02831277366299361,0.012837661505960014,0.0663965270417177,0.04724408253134201,0.5037481586306388,-0.5037481586306388,0.5037481586306388,0.041294677842951905,0.4717038873782641,False,False
positive_launch_overlay,positive_launch_overlay,0.7,0.4,0.75,0.022494483843644424,0.02995445594434742,0.028313033590292143,0.012675388376640671,0.0614939071479491,0.04590960211353221,0.5346523302872377,-0.5346523302872377,0.5346523302872377,0.04656804884673614,0.5796007432611697,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.18,1.0,0.02235499472477065,0.029662593929312735,0.028313595328969526,0.012729181006709311,0.05997560942621421,0.047628840761983086,0.6300993623491491,-0.6300993623491491,0.6300993623491491,0.06285476951556457,0.9128384296573422,True,False
speed_force_partition_squared,speed_force_partition_squared,0.7,0.28,1.0,0.022111941651536852,0.02983183206144697,0.028313974825213667,0.013238024345798452,0.07096308498367881,0.0538895571717321,0.5874801346249597,-0.5874801346249597,0.5874801346249597,0.05558238563866394,0.7640403734371319,False,False
positive_launch_overlay,positive_launch_overlay,0.13,0.28,1.0,0.022083533538532967,0.02975302120500112,0.02831481354086567,0.012639654925005978,0.06620832285231393,0.04707143112961249,0.6172331834339606,-0.6172331834339606,0.6172331834339606,0.06065933339209327,0.867918272352969,True,False
speed_force_partition,speed_force_partition,0.06,0.28,1.25,0.022303858159802535,0.029660583925780817,0.028316298508655517,0.0127273041726579,0.055744915365972515,0.04323586297047312,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
speed_force_partition,speed_force_partition,0.26,0.1,0.5,0.02218184597999427,0.029745335284653323,0.02831656450276711,0.012715158823514504,0.07327730655989736,0.05256416922663804,0.5090175017345905,-0.5090175017345905,0.5090175017345905,0.04219381862699022,0.49010093615867517,False,False
positive_launch_overlay,positive_launch_overlay,0.04,0.18,1.25,0.02251440604313362,0.029653389866835425,0.028317779320754,0.012784597612107818,0.05809815217897214,0.05048947827564923,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
speed_force_partition_squared,speed_force_partition_squared,0.36,0.1,0.5,0.022189911013665287,0.029769032874417786,0.028318611457675134,0.01276997436834651,0.06537830038124925,0.046019149908812465,0.5066066809679362,-0.5066066809679362,0.5066066809679362,0.04178244528660557,0.4816839501378358,False,False
speed_force_partition,speed_force_partition,0.06,0.1,0.75,0.022506183209974075,0.029658457066129483,0.028322228085768168,0.01276213247734968,0.05862249913358875,0.04840146785734712,0.5726516923362667,-0.5726516923362667,0.5726516923362667,0.05305211631239371,0.7122692948148235,False,False
speed_force_partition_squared,speed_force_partition_squared,0.26,0.28,1.0,0.022215308218506195,0.02982172307780053,0.028323143529244955,0.012771999214513061,0.05479580194375995,0.04021410247308583,0.5871392347690307,-0.5871392347690307,0.5871392347690307,0.05552421577617982,0.7628501774003513,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.28,1.25,0.02232594531546859,0.029679356539692767,0.028324628382747692,0.012720123437702936,0.055744915365972515,0.04323586297047312,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
positive_launch_overlay,positive_launch_overlay,0.13,0.4,1.25,0.022119416309566594,0.029777609172123798,0.02832469835999796,0.012641758047539465,0.06098247091198636,0.04358653556331864,0.6434058628872092,-0.6434058628872092,0.6434058628872092,0.06512534045592053,0.9592958978210072,True,False
speed_force_partition_squared,speed_force_partition_squared,0.09,0.1,0.75,0.022282451455975714,0.029682898932418322,0.028325250629632284,0.012707336189757657,0.05955444616499743,0.04406848616634514,0.572701796324768,-0.572701796324768,0.572701796324768,0.05306066586755,0.7124442246879347,False,False
speed_force_partition_squared,speed_force_partition_squared,0.04,0.1,1.0,0.02264377690986902,0.029654606912059893,0.028325628214724292,0.012812181742276996,0.05012265698396695,0.04364375218501644,0.6252087029679062,-0.6252087029679062,0.6252087029679062,0.062020245890178065,0.8957634930988122,True,False
positive_launch_overlay,positive_launch_overlay,0.7,0.6,1.0,0.022636279933824666,0.029993989217051258,0.028326360830213705,0.012697297653941607,0.055362778578448194,0.0434226759511905,0.541063308250569,-0.541063308250569,0.541063308250569,0.04766199388669365,0.6019836232511064,False,False
speed_force_partition_squared,speed_force_partition_squared,0.06,0.18,1.25,0.022294420195746366,0.029672472423962738,0.028326445487607304,0.012724615042981094,0.05384606172717451,0.04089026650111858,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
speed_force_partition,speed_force_partition,0.025,0.1,1.25,0.02286967850860675,0.029657662031213065,0.028326468613902315,0.012867547198574341,0.05507697261869339,0.05624202199582531,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
positive_launch_overlay,positive_launch_overlay,0.36,0.1,0.5,0.02231524199036305,0.029854372173690174,0.028327841911279968,0.012655626681330613,0.07987463978014255,0.05719179583760276,0.5091389609598473,-0.5091389609598473,0.5091389609598473,0.042214543969954554,0.4905249911590427,False,False
positive_launch_overlay,positive_launch_overlay,0.26,0.28,0.75,0.02224917314490735,0.029858189211737416,0.028328149729315414,0.012648065678234616,0.06439368255051002,0.045883292309113546,0.5560959339112915,-0.5560959339112915,0.5560959339112915,0.05022710429155612,0.6544675746891099,False,False
speed_force_partition,speed_force_partition,0.5,0.4,0.75,0.022312645220511913,0.0298175344523637,0.02832821497549332,0.012929844616916864,0.05774167019233537,0.04291144345447915,0.5346125464719227,-0.5346125464719227,0.5346125464719227,0.04656126028691218,0.5794618445831794,False,False
speed_force_partition,speed_force_partition,0.09,0.28,1.0,0.022238728355993168,0.029696967775922848,0.028328970236887584,0.012698615162154338,0.055727483453529285,0.04067629452547912,0.6153065805841407,-0.6153065805841407,0.6153065805841407,0.060330585166224526,0.8611918539153385,True,False
positive_launch_overlay,positive_launch_overlay,0.7,0.18,0.5,0.022442244989461943,0.02991274319221106,0.02833153423233593,0.012671436087654692,0.07011724139005596,0.04993988554019343,0.5037805441630325,-0.5037805441630325,0.5037805441630325,0.0413002039877509,0.47181695616264085,False,False
positive_launch_overlay,positive_launch_overlay,0.025,0.1,1.25,0.022877337936241842,0.029667427649810472,0.028331697497802823,0.012866922226828127,0.05507697261869339,0.05624202199582531,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
positive_launch_overlay,positive_launch_overlay,0.13,0.18,0.75,0.02219972906474444,0.02974920272547099,0.0283322382764897,0.012659302198887133,0.06604551155632583,0.04736880184301618,0.5699431529316191,-0.5699431529316191,0.5699431529316191,0.052589941389286674,0.7028128729102413,False,False
speed_force_partition,speed_force_partition,0.18,0.4,1.0,0.02219618694947178,0.029780325855208217,0.028333404832796703,0.01271070604060204,0.05604813532362279,0.040201848710386956,0.5892115396253809,-0.5892115396253809,0.5892115396253809,0.05587782604154816,0.7700852905402734,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.1,0.75,0.022531184860517344,0.029681089583647506,0.028333916927835563,0.012759326662362968,0.05862249913358875,0.04840146785734712,0.5726516923362667,-0.5726516923362667,0.5726516923362667,0.05305211631239371,0.7122692948148235,False,False
speed_force_partition,speed_force_partition,0.7,0.4,0.75,0.022286285153521875,0.029813047252772073,0.028334307436975337,0.013065908005842635,0.0614939071479491,0.04590960211353221,0.5346523302872377,-0.5346523302872377,0.5346523302872377,0.04656804884673614,0.5796007432611697,False,False
speed_force_partition_squared,speed_force_partition_squared,0.09,0.18,1.0,0.022225256213598665,0.02970471237980901,0.028334847048672975,0.012696633389471143,0.05388476599400705,0.03860931010755178,0.6200148820521315,-0.6200148820521315,0.6200148820521315,0.06113399192678321,0.8776301176743546,True,False
speed_force_partition,speed_force_partition,0.26,0.6,1.25,0.022327938506090637,0.029834652371517226,0.028335356362288677,0.012796904979278155,0.052821135060266956,0.03997093199298804,0.5838330979951049,-0.5838330979951049,0.5838330979951049,0.054960069097475944,0.7513073421161942,False,False
positive_launch_overlay,positive_launch_overlay,0.5,0.4,0.75,0.022505857381320143,0.029947437337454013,0.02833734838472078,0.012678550951572583,0.05774167019233537,0.04291144345447915,0.5346125464719227,-0.5346125464719227,0.5346125464719227,0.04656126028691218,0.5794618445831794,False,False
speed_force_partition,speed_force_partition,0.04,0.18,1.0,0.0226953074482735,0.02966908486506262,0.028337717195412542,0.01281844794660376,0.04674782931217029,0.040746771713242876,0.619778699348699,-0.619778699348699,0.619778699348699,0.06109369060326885,0.8768055244318159,True,False
speed_force_partition,speed_force_partition,0.36,0.18,0.5,0.02227743568667436,0.029791022993021398,0.028340198976119082,0.012777566382726202,0.061803756377981016,0.043874187139380946,0.5036867745275495,-0.5036867745275495,0.5036867745275495,0.04128420349169208,0.4714895748317853,False,False
positive_launch_overlay,positive_launch_overlay,0.09,0.28,1.0,0.022275852970691682,0.029725109708519878,0.028340755033741786,0.012685336033444445,0.055727483453529285,0.04067629452547912,0.6153065805841407,-0.6153065805841407,0.6153065805841407,0.060330585166224526,0.8611918539153385,True,False
speed_force_partition,speed_force_partition,0.09,0.18,0.75,0.02235178908963176,0.02970247692211118,0.02834299993959868,0.012715627836859105,0.05583102291614199,0.04144554039164228,0.5683830506420702,-0.5683830506420702,0.5683830506420702,0.05232373143329557,0.6973660311774001,False,False
speed_force_partition,speed_force_partition,0.09,0.4,1.25,0.02227361802551254,0.029719719236002782,0.028343402316208043,0.012703424100399173,0.051007369786033555,0.03709576853809443,0.6412764202087501,-0.6412764202087501,0.6412764202087501,0.06476198040862385,0.9518612973294733,True,False
positive_launch_overlay,positive_launch_overlay,0.04,0.18,1.0,0.022706735298043502,0.029680418428737355,0.028343402846057155,0.012816220777398891,0.04674782931217029,0.040746771713242876,0.619778699348699,-0.619778699348699,0.619778699348699,0.06109369060326885,0.8768055244318159,True,False
speed_force_partition,speed_force_partition,0.18,0.28,0.75,0.02224006910114884,0.029774656614202376,0.028347005105861953,0.012707394608101167,0.056671330495624075,0.04011442308779287,0.5557286375025485,-0.5557286375025485,0.5557286375025485,0.05016443022110434,0.6531852194096732,False,False
speed_force_partition,speed_force_partition,0.04,0.28,1.25,0.02266859086711945,0.029680929643896868,0.02834766749080617,0.012812300813233595,0.0431632743348045,0.0366141836680864,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
speed_force_partition_squared,speed_force_partition_squared,0.13,0.28,1.25,0.02219257090895936,0.02977323614190985,0.02834776852180204,0.012692536018911299,0.05151832213219879,0.036577454107080555,0.6402910787258969,-0.6402910787258969,0.6402910787258969,0.0645938454635348,0.9484211388566224,True,False
speed_force_partition,speed_force_partition,0.7,0.6,1.25,0.022255350823111558,0.02985747692155449,0.02834798133627236,0.01331826587474199,0.06920092312536928,0.054274101634830374,0.5841688396286175,-0.5841688396286175,0.5841688396286175,0.05501735878039001,0.7524795290638829,False,False
speed_force_partition,speed_force_partition,0.36,0.4,0.75,0.022371793727502122,0.029832528979872604,0.028349250057478122,0.01283152817222274,0.053204651673484406,0.03920342964059486,0.5345371395343163,-0.5345371395343163,0.5345371395343163,0.04654839313219025,0.5791985736057232,False,False
speed_force_partition_squared,speed_force_partition_squared,0.18,0.18,0.75,0.02222549946545246,0.02978019634653793,0.0283497936665218,0.012707034380309111,0.05475493442973046,0.03825232812797537,0.5592997267011219,-0.5592997267011219,0.5592997267011219,0.05077378737977334,0.6656530927079761,False,False
speed_force_partition_squared,speed_force_partition_squared,0.025,0.1,1.25,0.022916523335431933,0.029683775233910088,0.028350638903110785,0.012873442356349086,0.044893446813935055,0.04418471639336947,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
positive_launch_overlay,positive_launch_overlay,0.5,0.18,0.5,0.022454650889399987,0.029907321712607425,0.02835100421825214,0.012674917592879493,0.0663965270417177,0.04724408253134201,0.5037481586306388,-0.5037481586306388,0.5037481586306388,0.041294677842951905,0.4717038873782641,False,False
positive_launch_overlay,positive_launch_overlay,0.26,0.6,1.25,0.02243510229247806,0.02992482704832915,0.028351382900470335,0.012672481817848143,0.052821135060266956,0.03997093199298804,0.5838330979951049,-0.5838330979951049,0.5838330979951049,0.054960069097475944,0.7513073421161942,False,False
positive_launch_overlay,positive_launch_overlay,0.04,0.28,1.25,0.02267875346909928,0.02969073700062806,0.02835222474027451,0.012809209436878896,0.0431632743348045,0.0366141836680864,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
positive_launch_overlay,positive_launch_overlay,0.18,0.4,1.0,0.022281768376201244,0.029841955205064365,0.02835268551264303,0.012656691402773932,0.05604813532362279,0.040201848710386956,0.5892115396253809,-0.5892115396253809,0.5892115396253809,0.05587782604154816,0.7700852905402734,False,False
positive_launch_overlay,positive_launch_overlay,0.5,0.6,1.0,0.022646848360634922,0.0299869921559909,0.028353237516233958,0.012700339798113023,0.051632881739698495,0.04025169762695275,0.5410219880735879,-0.5410219880735879,0.5410219880735879,0.04765494316792388,0.6018393606178825,False,False
speed_force_partition_squared,speed_force_partition_squared,0.36,0.4,1.25,0.022483752786986572,0.02988776575140378,0.028353396743918822,0.012930004615150653,0.049092572957846914,0.039181011769661295,0.5823688148617344,-0.5823688148617344,0.5823688148617344,0.054710209360005924,0.74619503728018,False,False
positive_launch_overlay,positive_launch_overlay,0.09,0.4,1.25,0.022306798429587223,0.02974685100484918,0.02835363523663167,0.012687273188005032,0.051007369786033555,0.03709576853809443,0.6412764202087501,-0.6412764202087501,0.6412764202087501,0.06476198040862385,0.9518612973294733,True,False
speed_force_partition_squared,speed_force_partition_squared,0.5,0.4,1.25,0.022470646795884144,0.029892427055226257,0.02835381615369202,0.013107766206159692,0.0541606801411151,0.04383010399065742,0.5824659633789835,-0.5824659633789835,0.5824659633789835,0.054726786415673814,0.7465342154235493,False,False
speed_force_partition,speed_force_partition,0.025,0.1,1.0,0.023029585650289668,0.029694348698171735,0.028355221570189385,0.012886403693566044,0.04473895546505016,0.04602800611327013,0.603847258471954,-0.603847258471954,0.603847258471954,0.058375209768336295,0.8211835068160116,True,False
speed_force_partition_squared,speed_force_partition_squared,0.04,0.18,1.25,0.022657196654581276,0.02968904206022646,0.028355508643116385,0.01280971750402884,0.04160238723829147,0.03451876275681524,0.6550644654532793,-0.6550644654532793,0.6550644654532793,0.06711472031698633,1.0,True,False
speed_force_partition_squared,speed_force_partition_squared,0.26,0.1,0.5,0.022298217002711163,0.029788748620862608,0.028355710403927946,0.012735913186486822,0.05989606232101299,0.04207591364832337,0.5064874108788338,-0.5064874108788338,0.5064874108788338,0.04176209348955759,0.4812675381479592,False,False
speed_force_partition_squared,speed_force_partition_squared,0.06,0.1,0.75,0.02258103843261953,0.02969586498068054,0.028355896745249635,0.012774015247722937,0.0481175179596069,0.038139108245263745,0.568974682364052,-0.568974682364052,0.568974682364052,0.05242468523339368,0.699431616476102,False,False
positive_launch_overlay,positive_launch_overlay,0.09,0.18,0.75,0.022390020817930074,0.029730873064329238,0.02835611554174529,0.012706339947834011,0.05583102291614199,0.04144554039164228,0.5683830506420702,-0.5683830506420702,0.5683830506420702,0.05232373143329557,0.6973660311774001,False,False
positive_launch_overlay,positive_launch_overlay,0.26,0.1,0.5,0.022357754073992722,0.02984117395587748,0.02835722410694337,0.012666007290190504,0.07327730655989736,0.05256416922663804,0.5090175017345905,-0.5090175017345905,0.5090175017345905,0.04219381862699022,0.49010093615867517,False,False
speed_force_partition,speed_force_partition,0.025,0.18,1.25,0.02295715449598123,0.029694236086544097,0.028358674298298924,0.012877553336971395,0.041944815526700416,0.04137512663033461,0.6512394566393722,-0.6512394566393722,0.6512394566393722,0.06646203527521882,0.9866456079350419,True,False
positive_launch_overlay,positive_launch_overlay,0.025,0.1,1.0,0.023035843248379137,0.029702253012293636,0.02835947479724979,0.012885910114456106,0.04473895546505016,0.04602800611327013,0.603847258471954,-0.603847258471954,0.603847258471954,0.058375209768336295,0.8211835068160116,True,False
speed_force_partition,speed_force_partition,0.18,0.1,0.5,0.022334633298160822,0.029761207054034594,0.028359664652443103,0.012708291496813509,0.06501147146784855,0.0470057553878582,0.5087424501953935,-0.5087424501953935,0.5087424501953935,0.04214688487230285,0.4891406387394509,False,False
speed_force_partition,speed_force_partition,0.06,0.28,1.0,0.022538334959348098,0.029704213872445793,0.028359827342730546,0.012764523681086055,0.04466580157665735,0.034650735914912266,0.6108013013351036,-0.6108013013351036,0.6108013013351036,0.05956182134948752,0.845462408996151,True,False
speed_force_partition,speed_force_partition,0.04,0.1,0.75,0.02284848321384064,0.02969691116345618,0.028360783081301005,0.01283939453129575,0.045947373107182186,0.04172668174500934,0.5645986885203433,-0.5645986885203433,0.5645986885203433,0.051677982189397835,0.6841535503837427,False,False
positive_launch_overlay,positive_launch_overlay,0.025,0.18,1.25,0.02296271952339156,0.029700741084102714,0.02836201525607157,0.012876503015984503,0.041944815526700416,0.04137512663033461,0.6512394566393722,-0.6512394566393722,0.6512394566393722,0.06646203527521882,0.9866456079350419,True,False
speed_force_partition_squared,speed_force_partition_squared,0.06,0.18,1.0,0.022523797921089772,0.02970925096297506,0.028364352794058172,0.012761759321251493,0.0431797791546055,0.032811876845594515,0.6154236069030322,-0.6154236069030322,0.6154236069030322,0.060350554094807385,0.8616004321488621,True,False
speed_force_partition,speed_force_partition,0.5,0.6,1.0,0.022503843826018635,0.029865092311924076,0.02836451281950377,0.013002032965361046,0.051632881739698495,0.04025169762695275,0.5410219880735879,-0.5410219880735879,0.5410219880735879,0.04765494316792388,0.6018393606178825,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.28,1.0,0.02255598288025493,0.02971929627706298,0.028366542783261936,0.012758837754574972,0.04466580157665735,0.034650735914912266,0.6108013013351036,-0.6108013013351036,0.6108013013351036,0.05956182134948752,0.845462408996151,True,False
speed_force_partition_squared,speed_force_partition_squared,0.5,0.28,0.75,0.022464689746757673,0.029860929747852465,0.028367335613762052,0.012948823329326148,0.04978892026924271,0.03758391650884002,0.5327310638348215,-0.5327310638348215,0.5327310638348215,0.04624021120354371,0.5728929559814314,False,False
positive_launch_overlay,positive_launch_overlay,0.04,0.1,0.75,0.02286043931086423,0.029709576392790607,0.028367510617204602,0.012838327986114615,0.045947373107182186,0.04172668174500934,0.5645986885203433,-0.5645986885203433,0.5645986885203433,0.051677982189397835,0.6841535503837427,False,False
positive_launch_overlay,positive_launch_overlay,0.18,0.28,0.75,0.022329683652700893,0.02983272462316024,0.028368144796940786,0.012666178912093127,0.056671330495624075,0.04011442308779287,0.5557286375025485,-0.5557286375025485,0.5557286375025485,0.05016443022110434,0.6531852194096732,False,False
positive_launch_overlay,positive_launch_overlay,0.36,0.4,0.75,0.02252700729137266,0.02993711558715938,0.028369953709159595,0.012684036288003658,0.053204651673484406,0.03920342964059486,0.5345371395343163,-0.5345371395343163,0.5345371395343163,0.04654839313219025,0.5791985736057232,False,False
speed_force_partition,speed_force_partition,0.13,0.4,1.0,0.0223412301130289,0.0297785338910851,0.028371993857114017,0.01271017231687892,0.04880436159166777,0.034877415802247194,0.5884529268574423,-0.5884529268574423,0.5884529268574423,0.05574837922711806,0.7674367182568057,False,False
speed_force_partition_squared,speed_force_partition_squared,0.18,0.28,1.0,0.02233518926345664,0.029824194824522345,0.028372998725910422,0.012727412553576989,0.04758246057100199,0.034174286449075914,0.586711112519122,-0.586711112519122,0.586711112519122,0.05545116261417213,0.7613554586545476,False,False
speed_force_partition,speed_force_partition,0.06,0.18,0.75,0.022642011327588998,0.029716882924153698,0.02837397904604254,0.012781363708362966,0.044981707069660655,0.03572163057148732,0.5647348174464555,-0.5647348174464555,0.5647348174464555,0.051701210714650475,0.6846288222430066,False,False
speed_force_partition_squared,speed_force_partition_squared,0.7,0.28,0.75,0.022446410400716304,0.029857806715311224,0.028374516995615814,0.013085547424966218,0.05322231373775912,0.04041716787879908,0.5327703966533133,-0.5327703966533133,0.5327703966533133,0.04624692280697501,0.573030280077849,False,False
speed_force_partition,speed_force_partition,0.06,0.4,1.25,0.022565915421942924,0.02972494117048652,0.028375274760985187,0.012767353839758803,0.04061612816070474,0.031154731323175568,0.6362968086026685,-0.6362968086026685,0.6362968086026685,0.06391227831191641,0.9344757986406735,True,False
speed_force_partition,speed_force_partition,0.26,0.18,0.5,0.02238033517773144,0.029810523870004442,0.028376603291724627,0.01274403445197749,0.05653631474473578,0.04001891017132871,0.5035700286746206,-0.5035700286746206,0.5035700286746206,0.04126428242076068,0.47108197579925454,False,False
positive_launch_overlay,positive_launch_overlay,0.36,0.18,0.5,0.022477516689465564,0.029899165375259832,0.028376968590126495,0.012680839050035125,0.061803756377981016,0.043874187139380946,0.5036867745275495,-0.5036867745275495,0.5036867745275495,0.04128420349169208,0.4714895748317853,False,False
speed_force_partition,speed_force_partition,0.36,0.6,1.0,0.02254378824530269,0.02987502230603828,0.02837902181970336,0.012880167498499524,0.04717696432669686,0.0363528891770139,0.540943669089276,-0.540943669089276,0.540943669089276,0.047641579112562504,0.6015659227060983,False,False
speed_force_partition,speed_force_partition,0.7,0.28,0.5,0.022445514203948025,0.029833264139248455,0.028380268023515835,0.012948623015892223,0.0539544712806716,0.03908602778539825,0.49380599432850625,-0.49380599432850625,0.49380599432850625,0.039598184517445484,0.436992448392249,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.4,1.25,0.022581556444876076,0.029739042387515256,0.02838098731429913,0.01276040879540578,0.04061612816070474,0.031154731323175568,0.6362968086026685,-0.6362968086026685,0.6362968086026685,0.06391227831191641,0.9344757986406735,True,False
speed_force_partition_squared,speed_force_partition_squared,0.7,0.18,0.5,0.022435318674027253,0.029837110744419377,0.02838120876685039,0.01295314888957847,0.052232741654898766,0.037588459365282885,0.49619511607520184,-0.49619511607520184,0.49619511607520184,0.04000585521910767,0.445333675837343,False,False
speed_force_partition_squared,speed_force_partition_squared,0.025,0.1,1.0,0.023077857529885674,0.029723122123857828,0.028381399975118765,0.012891251546091559,0.03619943463227604,0.03576262348956888,0.599607991153312,-0.599607991153312,0.599607991153312,0.05765183722161918,0.8063827990018302,False,False
positive_launch_overlay,positive_launch_overlay,0.06,0.18,0.75,0.022660459017436414,0.029732716046882417,0.028381665779734944,0.012777460952463753,0.044981707069660655,0.03572163057148732,0.5647348174464555,-0.5647348174464555,0.5647348174464555,0.051701210714650475,0.6846288222430066,False,False
speed_force_partition,speed_force_partition,0.13,0.28,0.75,0.022387585886803802,0.029776358640825364,0.028381890508006408,0.012713724830887257,0.049656242139235446,0.03530357334720937,0.5550851832600642,-0.5550851832600642,0.5550851832600642,0.050054633622047,0.6509387042647268,False,False
speed_force_partition_squared,speed_force_partition_squared,0.09,0.28,1.25,0.022395299625339257,0.0297637565932347,0.02838235485967979,0.012718045314434922,0.0428726142711347,0.03069278010632017,0.6381857758106844,-0.6381857758106844,0.6381857758106844,0.06423460453416682,0.941070818396438,True,False
speed_force_partition_squared,speed_force_partition_squared,0.13,0.18,0.75,0.02237166957028151,0.029780265832743166,0.028384167914774466,0.012712082876603754,0.04798863889029736,0.03358450272863452,0.5586439903283473,-0.5586439903283473,0.5586439903283473,0.0506618950044416,0.6633636965158817,False,False
speed_force_partition,speed_force_partition,0.7,0.6,1.0,0.02250027548170273,0.029870734664587836,0.02838513837672884,0.013172774534733787,0.055362778578448194,0.0434226759511905,0.541063308250569,-0.541063308250569,0.541063308250569,0.04766199388669365,0.6019836232511064,False,False
positive_launch_overlay,positive_launch_overlay,0.13,0.4,1.0,0.022391839343236165,0.029817119246053094,0.028385482428206633,0.012682801181105704,0.04880436159166777,0.034877415802247194,0.5884529268574423,-0.5884529268574423,0.5884529268574423,0.05574837922711806,0.7674367182568057,False,False
speed_force_partition,speed_force_partition,0.26,0.4,0.75,0.022455288704528002,0.029848234022114617,0.028386485623904265,0.012774076958411281,0.04812230574682539,0.03501313853187675,0.5343937237832578,-0.5343937237832578,0.5343937237832578,0.04652392121068005,0.5786978609901176,False,False
positive_launch_overlay,positive_launch_overlay,0.7,0.85,1.25,0.022885809432099877,0.03004186332273864,0.02838692917706691,0.01274003213162588,0.045875919227384584,0.0377609674235513,0.5225203746683302,-0.5225203746683302,0.5225203746683302,0.04449789781046713,0.5372440063928785,False,False
speed_force_partition_squared,speed_force_partition_squared,0.36,0.28,0.75,0.022513766670630136,0.029874495900939657,0.028387036940941513,0.01284955489664443,0.04566958101011793,0.03409161401014615,0.5326565117244614,-0.5326565117244614,0.5326565117244614,0.04622748991331102,0.5726326694933582,False,False
speed_force_partition_squared,speed_force_partition_squared,0.26,0.4,1.25,0.02253800822482489,0.029893048264925066,0.028387047978493476,0.012825648628095708,0.04356316281554806,0.03398312917920126,0.5821840490032113,-0.5821840490032113,0.5821840490032113,0.0546786816125014,0.7455499575339669,False,False
speed_force_partition,speed_force_partition,0.18,0.6,1.25,0.0224414473784309,0.029840087277114635,0.02838716118693357,0.012748124087727072,0.04560180130978524,0.033695053024576094,0.583411453746721,-0.583411453746721,0.583411453746721,0.05488812131715527,0.7498352402521714,False,False
positive_launch_overlay,positive_launch_overlay,0.18,0.1,0.5,0.02243979169074297,0.02982430131269069,0.028388461878392758,0.012685634717858668,0.06501147146784855,0.0470057553878582,0.5087424501953935,-0.5087424501953935,0.5087424501953935,0.04214688487230285,0.4891406387394509,False,False
positive_launch_overlay,positive_launch_overlay,0.36,0.6,1.0,0.02266637417583676,0.029976859368848145,0.028389404836417758,0.012705615195710942,0.04717696432669686,0.0363528891770139,0.540943669089276,-0.540943669089276,0.540943669089276,0.047641579112562504,0.6015659227060983,False,False
speed_force_partition,speed_force_partition,0.5,0.28,0.5,0.022492560300431532,0.029848375965078354,0.028389877398540878,0.01286942238459503,0.05089693521951002,0.03676138195888522,0.4937759991515454,-0.4937759991515454,0.4937759991515454,0.03959306625385969,0.4368877251425307,False,False
speed_force_partition_squared,speed_force_partition_squared,0.5,0.18,0.5,0.022480655741447825,0.029851607595226665,0.028390311064023278,0.01287188825503823,0.049243753955453475,0.03530294733325652,0.4961645483560969,-0.4961645483560969,0.4961645483560969,0.04000063925909521,0.44522695365046255,False,False
speed_force_partition,speed_force_partition,0.13,0.1,0.5,0.022486721383551518,0.02976937858345817,0.028390751102401482,0.012724108758105993,0.05727257506509467,0.042195630478639314,0.5082605966417372,-0.5082605966417372,0.5082605966417372,0.04206466320378,0.48745832594319677,False,False
speed_force_partition_squared,speed_force_partition_squared,0.04,0.1,0.75,0.02290914698118649,0.02973265326046975,0.028392876712391005,0.012846982647826858,0.03759199273797521,0.032732814138762334,0.5610668229105236,-0.5610668229105236,0.5610668229105236,0.0510753179956106,0.6718226198241092,False,False
speed_force_partition,speed_force_partition,0.025,0.18,1.0,0.02311943157251508,0.029739860530218255,0.02839501043876726,0.012894656498727824,0.03369853399006854,0.03329577693172035,0.5947198018591727,-0.5947198018591727,0.5947198018591727,0.0568177350825567,0.7893164863480334,False,False
