candidate,mode,blend_gate,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,max_abs_command,speed_knee_mps,util_knee,alpha,baseline_opposing_yaw_torque_nm
speed_force_partition_squared,speed_force_partition_squared,0.7391059239960244,0.05436373471874503,0.06915798471874503,0.5803383277633487,-0.5803383277633487,1.1606766555266974,0.5803383277633487,0.06,0.28,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.845462408996151,0.05956182134948752,0.07435607134948752,0.6108013013351036,-0.6108013013351036,1.2216026026702071,0.6108013013351036,0.06,0.28,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.06,0.28,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9238824049950305,0.06339453482045423,0.07818878482045423,0.6332626140195922,-0.6332626140195922,1.2665252280391843,0.6332626140195922,0.06,0.28,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.06,0.28,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.3737903194562694,0.03650923191191149,0.05130348191191149,0.47570343308409235,-0.47570343308409235,0.9514068661681847,0.47570343308409235,0.06,0.4,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2889376743025376,0.0323621279496451,0.0471563779496451,0.45139965991211756,-0.45139965991211756,0.9027993198242351,0.45139965991211756,0.06,0.4,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.3737903194562694,0.03650923191191149,0.05130348191191149,0.47570343308409235,-0.47570343308409235,0.9514068661681847,0.47570343308409235,0.06,0.4,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.560685479184404,0.04564358071191313,0.060437830711913124,0.5292345582569511,-0.5292345582569511,1.0584691165139022,0.5292345582569511,0.06,0.4,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4334065114538064,0.039422924768513556,0.05421717476851355,0.49277889849898904,-0.49277889849898904,0.9855577969979781,0.49277889849898904,0.06,0.4,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.560685479184404,0.04564358071191313,0.060437830711913124,0.5292345582569511,-0.5292345582569511,1.0584691165139022,0.5292345582569511,0.06,0.4,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.7475806389125388,0.05477792951191477,0.06957217951191477,0.5827656834298098,-0.5827656834298098,1.1655313668596197,0.5827656834298098,0.06,0.4,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5778753486050752,0.04648372158738201,0.061277971587382005,0.5341581370858601,-0.5341581370858601,1.0683162741717203,0.5341581370858601,0.06,0.4,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7475806389125388,0.05477792951191477,0.06957217951191477,0.5827656834298098,-0.5827656834298098,1.1655313668596197,0.5827656834298098,0.06,0.4,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.9344757986406735,0.06391227831191641,0.07870652831191641,0.6362968086026685,-0.6362968086026685,1.272593617205337,0.6362968086026685,0.06,0.4,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.722344185756344,0.05354451840625046,0.06833876840625046,0.5755373756727317,-0.5755373756727317,1.1510747513454633,0.5755373756727317,0.06,0.4,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9344757986406735,0.06391227831191641,0.07870652831191641,0.6362968086026685,-0.6362968086026685,1.272593617205337,0.6362968086026685,0.06,0.4,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.291168947062255,0.0324711795895316,0.0472654295895316,0.45203874838058816,-0.45203874838058816,0.9040774967611763,0.45203874838058816,0.06,0.6,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.17532271414847678,0.026809289254116,0.041603539254116,0.4188576900592685,-0.4188576900592685,0.837715380118537,0.4188576900592685,0.06,0.6,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.291168947062255,0.0324711795895316,0.0472654295895316,0.45203874838058816,-0.45203874838058816,0.9040774967611763,0.45203874838058816,0.06,0.6,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.4367534205933825,0.0395865022283433,0.05438075222834329,0.4937375312016948,-0.4937375312016948,0.9874750624033896,0.4937375312016948,0.06,0.6,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.26298407122271517,0.031093666725219897,0.0458879167252199,0.4439659437197152,-0.4439659437197152,0.8879318874394304,0.4439659437197152,0.06,0.6,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4367534205933825,0.0395865022283433,0.05438075222834329,0.4937375312016948,-0.4937375312016948,0.9874750624033896,0.4937375312016948,0.06,0.6,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.58233789412451,0.046701824867155,0.061496074867155,0.5354363140228015,-0.5354363140228015,1.070872628045603,0.5354363140228015,0.06,0.6,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.35064542829695355,0.035378044196323795,0.0501722941963238,0.469074197380162,-0.469074197380162,0.938148394760324,0.469074197380162,0.06,0.6,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.58233789412451,0.046701824867155,0.061496074867155,0.5354363140228015,-0.5354363140228015,1.070872628045603,0.5354363140228015,0.06,0.6,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.7279223676556376,0.0538171475059667,0.0686113975059667,0.5771350968439083,-0.5771350968439083,1.1542701936878166,0.5771350968439083,0.06,0.6,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.438306785371192,0.0396624216674277,0.054456671667427695,0.4941824510406087,-0.4941824510406087,0.9883649020812174,0.4941824510406087,0.06,0.6,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7279223676556376,0.0538171475059667,0.0686113975059667,0.5771350968439083,-0.5771350968439083,1.1542701936878166,0.5771350968439083,0.06,0.6,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.20788442158888493,0.028400716200201445,0.04319496620020144,0.4281841211951524,-0.4281841211951524,0.8563682423903048,0.4281841211951524,0.06,0.85,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.08937004246825417,0.022608422390783388,0.03740267239078339,0.3942388436785027,-0.3942388436785027,0.7884776873570054,0.3942388436785027,0.06,0.85,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.20788442158888493,0.028400716200201445,0.04319496620020144,0.4281841211951524,-0.4281841211951524,0.8563682423903048,0.4281841211951524,0.06,0.85,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.31182663238332736,0.03348080714434806,0.04827505714434806,0.4579555904235412,-0.4579555904235412,0.9159111808470825,0.4579555904235412,0.06,0.85,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.13405506370238124,0.02479236643022098,0.039586616430220975,0.40703767414856656,-0.40703767414856656,0.8140753482971331,0.40703767414856656,0.06,0.85,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.31182663238332736,0.03348080714434806,0.04827505714434806,0.4579555904235412,-0.4579555904235412,0.9159111808470825,0.4579555904235412,0.06,0.85,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.41576884317776985,0.03856089808849468,0.053355148088494675,0.48772705965193,-0.48772705965193,0.97545411930386,0.48772705965193,0.06,0.85,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.17874008493650834,0.026976310469658572,0.041770560469658574,0.4198365046186305,-0.4198365046186305,0.839673009237261,0.4198365046186305,0.06,0.85,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.41576884317776985,0.03856089808849468,0.053355148088494675,0.48772705965193,-0.48772705965193,0.97545411930386,0.48772705965193,0.06,0.85,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.5197110539722123,0.043640989032641304,0.058435239032641306,0.5174985288803187,-0.5174985288803187,1.0349970577606373,0.5174985288803187,0.06,0.85,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2234251061706354,0.029160254509096165,0.04395450450909616,0.4326353350886943,-0.4326353350886943,0.8652706701773886,0.4326353350886943,0.06,0.85,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.5197110539722123,0.043640989032641304,0.058435239032641306,0.5174985288803187,-0.5174985288803187,1.0349970577606373,0.5174985288803187,0.06,0.85,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.13273577714366822,0.02472788737355644,0.039522137373556435,0.40665979976157834,-0.40665979976157834,0.8133195995231567,0.40665979976157834,0.06,1.2,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.036435444082019895,0.020021286983150467,0.034815536983150465,0.37907714223952244,-0.37907714223952244,0.7581542844790449,0.37907714223952244,0.06,1.2,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.13273577714366822,0.02472788737355644,0.039522137373556435,0.40665979976157834,-0.40665979976157834,0.8133195995231567,0.40665979976157834,0.06,1.2,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.19910366571550234,0.02797156390438056,0.042765813904380556,0.42566910827318016,-0.42566910827318016,0.8513382165463603,0.42566910827318016,0.06,1.2,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.05465316612302983,0.020911663318771596,0.0357059133187716,0.38429512199009613,-0.38429512199009613,0.7685902439801923,0.38429512199009613,0.06,1.2,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.19910366571550234,0.02797156390438056,0.042765813904380556,0.42566910827318016,-0.42566910827318016,0.8513382165463603,0.42566910827318016,0.06,1.2,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.26547155428733643,0.03121524043520468,0.04600949043520468,0.44467841678478187,-0.44467841678478187,0.8893568335695637,0.44467841678478187,0.06,1.2,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.07287088816403979,0.02180203965439273,0.036596289654392725,0.3895131017406699,-0.3895131017406699,0.7790262034813398,0.3895131017406699,0.06,1.2,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.26547155428733643,0.03121524043520468,0.04600949043520468,0.44467841678478187,-0.44467841678478187,0.8893568335695637,0.44467841678478187,0.06,1.2,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.33183944285917055,0.0344589169660288,0.0492531669660288,0.4636877252963835,-0.4636877252963835,0.927375450592767,0.4636877252963835,0.06,1.2,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.09108861020504973,0.022692415990013863,0.037486665990013865,0.39473108149124364,-0.39473108149124364,0.7894621629824873,0.39473108149124364,0.06,1.2,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.33183944285917055,0.0344589169660288,0.0492531669660288,0.4636877252963835,-0.4636877252963835,0.927375450592767,0.4636877252963835,0.06,1.2,1.25,0.014794249999999998
speed_only_partition,speed_only_partition,0.4925581812973264,0.042313914482956724,0.05710816448295672,0.5097213139536381,-0.5097213139536381,1.0194426279072761,0.5097213139536381,0.09,0.0,0.5,0.014794249999999998
speed_only_partition,speed_only_partition,0.7388372719459897,0.054350604568480995,0.06914485456848099,0.5802613795612697,-0.5802613795612697,1.1605227591225393,0.5802613795612697,0.09,0.0,0.75,0.014794249999999998
speed_only_partition,speed_only_partition,0.9851163625946529,0.06638729465400525,0.08118154465400525,0.6508014451689014,-0.6508014451689014,1.3016028903378027,0.6508014451689014,0.09,0.0,1.0,0.014794249999999998
speed_only_partition,speed_only_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.0,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.4836804948090374,0.04188002478223332,0.056674274782233316,0.5071785378467486,-0.5071785378467486,1.0143570756934972,0.5071785378467486,0.09,0.1,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4749628164586231,0.04145395534900273,0.056248205349002725,0.5046815917959704,-0.5046815917959704,1.0093631835919408,0.5046815917959704,0.09,0.1,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4836804948090374,0.04188002478223332,0.056674274782233316,0.5071785378467486,-0.5071785378467486,1.0143570756934972,0.5071785378467486,0.09,0.1,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.7255207422135561,0.053699770017395884,0.06849402001739588,0.5764472154009355,-0.5764472154009355,1.152894430801871,0.5764472154009355,0.09,0.1,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7124442246879347,0.05306066586755,0.06785491586754999,0.572701796324768,-0.572701796324768,1.145403592649536,0.572701796324768,0.09,0.1,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7255207422135561,0.053699770017395884,0.06849402001739588,0.5764472154009355,-0.5764472154009355,1.152894430801871,0.5764472154009355,0.09,0.1,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9673609896180748,0.06551951525255845,0.08031376525255844,0.6457158929551226,-0.6457158929551226,1.291431785910245,0.6457158929551226,0.09,0.1,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9499256329172462,0.06466737638609726,0.07946162638609726,0.6407220008535658,-0.6407220008535658,1.2814440017071316,0.6407220008535658,0.09,0.1,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9673609896180748,0.06551951525255845,0.08031376525255844,0.6457158929551226,-0.6457158929551226,1.291431785910245,0.6457158929551226,0.09,0.1,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.1,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.1,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.1,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.4649106874516001,0.04096266572616644,0.05575691572616644,0.5018024280075052,-0.5018024280075052,1.0036048560150104,0.5018024280075052,0.09,0.18,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4388150588371773,0.03968726311934571,0.05448151311934571,0.4943280323952532,-0.4943280323952532,0.9886560647905064,0.4943280323952532,0.09,0.18,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4649106874516001,0.04096266572616644,0.05575691572616644,0.5018024280075052,-0.5018024280075052,1.0036048560150104,0.5018024280075052,0.09,0.18,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.6973660311774001,0.05232373143329557,0.06711798143329557,0.5683830506420702,-0.5683830506420702,1.1367661012841404,0.5683830506420702,0.09,0.18,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.6582225882557661,0.050410627523064466,0.06520487752306446,0.5571714572236923,-0.5571714572236923,1.1143429144473846,0.5571714572236923,0.09,0.18,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.6973660311774001,0.05232373143329557,0.06711798143329557,0.5683830506420702,-0.5683830506420702,1.1367661012841404,0.5683830506420702,0.09,0.18,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9298213749032002,0.06368479714042469,0.07847904714042468,0.6349636732766353,-0.6349636732766353,1.2699273465532706,0.6349636732766353,0.09,0.18,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.8776301176743546,0.06113399192678321,0.07592824192678321,0.6200148820521315,-0.6200148820521315,1.240029764104263,0.6200148820521315,0.09,0.18,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9298213749032002,0.06368479714042469,0.07847904714042468,0.6349636732766353,-0.6349636732766353,1.2699273465532706,0.6349636732766353,0.09,0.18,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.18,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.18,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.18,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.43059592695766924,0.03928555973906636,0.054079809739066356,0.49197388166125766,-0.49197388166125766,0.9839477633225153,0.49197388166125766,0.09,0.28,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.37642832735857523,0.03663816240081165,0.051432412400811645,0.47645901996729867,-0.47645901996729867,0.9529180399345973,0.47645901996729867,0.09,0.28,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.43059592695766924,0.03928555973906636,0.054079809739066356,0.49197388166125766,-0.49197388166125766,0.9839477633225153,0.49197388166125766,0.09,0.28,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.6458938904365039,0.049808072452645444,0.06460232245264544,0.5536402311226991,-0.5536402311226991,1.1072804622453982,0.5536402311226991,0.09,0.28,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5646424910378629,0.04583697644526337,0.060631226445263364,0.5303679385817603,-0.5303679385817603,1.0607358771635207,0.5303679385817603,0.09,0.28,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.6458938904365039,0.049808072452645444,0.06460232245264544,0.5536402311226991,-0.5536402311226991,1.1072804622453982,0.5536402311226991,0.09,0.28,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.8611918539153385,0.060330585166224526,0.07512483516622452,0.6153065805841407,-0.6153065805841407,1.2306131611682813,0.6153065805841407,0.09,0.28,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7528566547171505,0.055035790489715096,0.0698300404897151,0.5842768571962226,-0.5842768571962226,1.1685537143924452,0.5842768571962226,0.09,0.28,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.8611918539153385,0.060330585166224526,0.07512483516622452,0.6153065805841407,-0.6153065805841407,1.2306131611682813,0.6153065805841407,0.09,0.28,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.28,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.941070818396438,0.06423460453416682,0.07902885453416682,0.6381857758106844,-0.6381857758106844,1.2763715516213687,0.6381857758106844,0.09,0.28,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.09,0.28,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.38074451893178934,0.036849112750594465,0.05164336275059446,0.47769527772652504,-0.47769527772652504,0.9553905554530501,0.47769527772652504,0.09,0.4,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2943132287738666,0.03262485379875727,0.04741910379875727,0.4529393438702085,-0.4529393438702085,0.905878687740417,0.4529393438702085,0.09,0.4,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.38074451893178934,0.036849112750594465,0.05164336275059446,0.47769527772652504,-0.47769527772652504,0.9553905554530501,0.47769527772652504,0.09,0.4,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.571116778397684,0.0461534019699376,0.060947651969937594,0.5322223252206,-0.5322223252206,1.0644446504412,0.5322223252206,0.09,0.4,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4414698431608,0.03981701354218181,0.05461126354218181,0.49508842443612533,-0.49508842443612533,0.9901768488722507,0.49508842443612533,0.09,0.4,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.571116778397684,0.0461534019699376,0.060947651969937594,0.5322223252206,-0.5322223252206,1.0644446504412,0.5322223252206,0.09,0.4,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.7614890378635787,0.055457691189280726,0.07025194118928073,0.5867493727146753,-0.5867493727146753,1.1734987454293506,0.5867493727146753,0.09,0.4,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5886264575477332,0.047009173285606345,0.06180342328560634,0.537237505002042,-0.537237505002042,1.074475010004084,0.537237505002042,0.09,0.4,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7614890378635787,0.055457691189280726,0.07025194118928073,0.5867493727146753,-0.5867493727146753,1.1734987454293506,0.5867493727146753,0.09,0.4,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.9518612973294733,0.06476198040862385,0.07955623040862385,0.6412764202087501,-0.6412764202087501,1.2825528404175002,0.6412764202087501,0.09,0.4,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7357830719346665,0.05420133302903087,0.06899558302903087,0.5793865855679586,-0.5793865855679586,1.1587731711359173,0.5793865855679586,0.09,0.4,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9518612973294733,0.06476198040862385,0.07955623040862385,0.6412764202087501,-0.6412764202087501,1.2825528404175002,0.6412764202087501,0.09,0.4,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.29658601335196916,0.032735934294976926,0.04753018429497692,0.4535903222899723,-0.4535903222899723,0.9071806445799446,0.4535903222899723,0.09,0.6,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.17858451378136084,0.02696870705608487,0.04176295705608487,0.41979194541767745,-0.41979194541767745,0.8395838908353549,0.41979194541767745,0.09,0.6,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.29658601335196916,0.032735934294976926,0.04753018429497692,0.4535903222899723,-0.4535903222899723,0.9071806445799446,0.4535903222899723,0.09,0.6,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.44487902002795376,0.03998363428651129,0.054777884286511286,0.49606489206577115,-0.49606489206577115,0.9921297841315423,0.49606489206577115,0.09,0.6,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2678767706720413,0.0313327934281732,0.0461270434281732,0.4453673267573285,-0.4453673267573285,0.890734653514657,0.4453673267573285,0.09,0.6,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.44487902002795376,0.03998363428651129,0.054777884286511286,0.49606489206577115,-0.49606489206577115,0.9921297841315423,0.49606489206577115,0.09,0.6,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.5931720267039383,0.047231334278045656,0.06202558427804565,0.5385394618415699,-0.5385394618415699,1.0770789236831397,0.5385394618415699,0.09,0.6,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.3571690275627217,0.03569687980026154,0.05049112980026153,0.47094270809697986,-0.47094270809697986,0.9418854161939597,0.47094270809697986,0.09,0.6,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.5931720267039383,0.047231334278045656,0.06202558427804565,0.5385394618415699,-0.5385394618415699,1.0770789236831397,0.5385394618415699,0.09,0.6,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.7414650333799229,0.054479034269580014,0.06927328426958002,0.5810140316173685,-0.5810140316173685,1.162028063234737,0.5810140316173685,0.09,0.6,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4464612844534021,0.040060966172349874,0.05485521617234987,0.49651808943663106,-0.49651808943663106,0.9930361788732621,0.49651808943663106,0.09,0.6,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7414650333799229,0.054479034269580014,0.06927328426958002,0.5810140316173685,-0.5810140316173685,1.162028063234737,0.5810140316173685,0.09,0.6,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.2117520170303215,0.02858974177919861,0.043383991779198605,0.4292918905777019,-0.4292918905777019,0.8585837811554038,0.4292918905777019,0.09,0.85,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.09103273160200162,0.022689684968774784,0.03748393496877478,0.39471507655832494,-0.39471507655832494,0.7894301531166499,0.39471507655832494,0.09,0.85,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.2117520170303215,0.02858974177919861,0.043383991779198605,0.4292918905777019,-0.4292918905777019,0.8585837811554038,0.4292918905777019,0.09,0.85,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.3176280255454823,0.03376434551284381,0.048558595512843805,0.45961724449736546,-0.45961724449736546,0.9192344889947309,0.45961724449736546,0.09,0.85,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.13654909740300245,0.024914260297208075,0.03970851029720807,0.4077520234683001,-0.4077520234683001,0.8155040469366002,0.4077520234683001,0.09,0.85,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.3176280255454823,0.03376434551284381,0.048558595512843805,0.45961724449736546,-0.45961724449736546,0.9192344889947309,0.45961724449736546,0.09,0.85,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.423504034060643,0.03893894924648901,0.053733199246489005,0.489942598417029,-0.489942598417029,0.979885196834058,0.489942598417029,0.09,0.85,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.18206546320400324,0.027138835625641365,0.04193308562564137,0.4207889703782752,-0.4207889703782752,0.8415779407565503,0.4207889703782752,0.09,0.85,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.423504034060643,0.03893894924648901,0.053733199246489005,0.489942598417029,-0.489942598417029,0.979885196834058,0.489942598417029,0.09,0.85,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.5293800425758037,0.04411355298013421,0.058907802980134205,0.5202679523366924,-0.5202679523366924,1.0405359046733849,0.5202679523366924,0.09,0.85,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.22758182900500404,0.029363410954074652,0.044157660954074654,0.43382591728825026,-0.43382591728825026,0.8676518345765005,0.43382591728825026,0.09,0.85,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.5293800425758037,0.04411355298013421,0.058907802980134205,0.5202679523366924,-0.5202679523366924,1.0405359046733849,0.5202679523366924,0.09,0.85,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.13520526611582237,0.02484858163691899,0.03964283163691899,0.407367118899611,-0.407367118899611,0.814734237799222,0.407367118899611,0.09,1.2,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.03711330900504437,0.020054417079484684,0.03484866707948468,0.3792712985360123,-0.3792712985360123,0.7585425970720246,0.3792712985360123,0.09,1.2,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.13520526611582237,0.02484858163691899,0.03964283163691899,0.407367118899611,-0.407367118899611,0.814734237799222,0.407367118899611,0.09,1.2,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.20280789917373357,0.02815260529942439,0.04294685529942439,0.42673008698022896,-0.42673008698022896,0.8534601739604579,0.42673008698022896,0.09,1.2,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.05566996350756656,0.020961358463272923,0.03575560846327292,0.3845863564348311,-0.3845863564348311,0.7691727128696622,0.3845863564348311,0.09,1.2,0.75,0.014794249999999998
