model,group,rows,runs,coverage_fraction,baseline_rmse_nm,corrected_rmse_nm,rmse_delta_nm,rmse_improvement_fraction,baseline_mae_nm,corrected_mae_nm,mae_delta_nm,baseline_median_abs_nm,corrected_median_abs_nm,median_residual_before_nm,median_residual_after_nm
vf_yaw_ridge_surface,selected_run:2026-04-20_12-10-58:phase:plateau,1454,1,1.0,0.027507699660066793,0.027320314133927666,-0.00018738552613912704,0.006812111825226785,0.015796814626547456,0.015541950454396354,-0.00025486417215110115,0.0087010855,0.009064994544417827,0.001256845,-0.000838044787250808
vf_yaw_ridge_surface,selected_run:2026-04-20_12-10-58:phase:exit,742,1,1.0,0.04919641318442034,0.0497343872359426,0.0005379740515222553,-0.010935229149848347,0.03781508137735849,0.03668832613900645,-0.0011267552383520396,0.0292304925,0.025469060057056313,0.0137714845,0.002132235994235979
vf_yaw_ridge_surface,selected_run:2026-04-20_08-38-39:all,7284,1,1.0,0.05622535775152191,0.06056912161440373,0.004343763862881822,-0.07725631346052664,0.042291618721306976,0.04578629351854557,0.0034946747972385978,0.036814327499999994,0.037616994099576154,0.0001673695,-0.0023790804759824106
vf_yaw_ridge_surface,selected_run:2026-04-20_08-38-39:phase:entry,2591,1,1.0,0.06752664110688499,0.07261198701023631,0.005085345903351329,-0.07530873474517952,0.05647215367734466,0.06045675223472777,0.003984598557383111,0.050559434,0.05460859833554474,0.00187984,-0.0008341402342185791
vf_yaw_ridge_surface,selected_run:2026-04-20_08-38-39:phase:plateau,2154,1,1.0,0.03120441503058431,0.03445873633473934,0.0032543213041550285,-0.1042904121408903,0.01616292601114206,0.019321195613927956,0.003158269602785896,0.0043771195,0.007633345763557475,3.05855e-05,-0.002152859653251687
vf_yaw_ridge_surface,selected_run:2026-04-20_08-38-39:phase:exit,2539,1,1.0,0.059916231104339655,0.0643184604184644,0.004402229314124741,-0.07347306786467578,0.049987340669554944,0.05326745238145155,0.0032801117118966064,0.045706492,0.04734026799302205,0.000549714,-0.006163540523211131
vf_yaw_ridge_surface,selected_run:diag003:all,5580,1,1.0,0.08523812922205401,0.0921811109253364,0.0069429817032823915,-0.081453942814667,0.07495094215232975,0.08161120344432622,0.006660261291996469,0.085086003,0.09029795866994529,-0.0124400895,-0.018254342148099303
vf_yaw_ridge_surface,selected_run:diag003:phase:entry,1668,1,1.0,0.10441698200719934,0.11275676902467419,0.008339787017474842,-0.07987002551845279,0.09925291651978417,0.10735772059404346,0.008104804074259286,0.109794751,0.11907270945214156,-0.035180658000000004,-0.04202189328989311
vf_yaw_ridge_surface,selected_run:diag003:phase:plateau,2243,1,1.0,0.06431546097204885,0.06986459292166439,0.005549131949615538,-0.08627990635140059,0.05055161546009808,0.0558151178500136,0.00526350238991552,0.043877696,0.04861711760730519,-0.003892552,-0.008161039537251088
vf_yaw_ridge_surface,selected_run:diag003:phase:exit,1669,1,1.0,0.0885186559772108,0.09561986682904346,0.007101210851832657,-0.08022275952383273,0.08345423545715998,0.09054794962905655,0.007093714171896567,0.090885736,0.09682026013772944,-0.044130909,-0.05218803870216569
contact_feature_ridge_surface,split:primary_open_floor_fit_authoritative:all,47317,15,1.0,0.036866176895009706,0.027495049701542297,-0.009371127193467409,0.25419308381650785,0.02548019573643722,0.017581049126980552,-0.007899146609456668,0.016044602,0.011038653847909037,0.001648731,-0.0006980502612009966
contact_feature_ridge_surface,split:primary_open_floor_fit_authoritative:phase:entry,9719,15,1.0,0.045837011822076036,0.03355422608324069,-0.012282785738835345,0.2679665460417231,0.033563032683506536,0.022885197752397345,-0.01067783493110919,0.024289024,0.014788435182243098,0.002079796,-0.0012863230711756893
contact_feature_ridge_surface,split:primary_open_floor_fit_authoritative:phase:plateau,26778,15,1.0,0.02877127129678063,0.020801167013194337,-0.007970104283586292,0.27701606235516296,0.01901283047434461,0.013368185427499037,-0.005644645046845573,0.011055656,0.008734892973697051,0.001152246,-0.0005691223372773578
contact_feature_ridge_surface,split:primary_open_floor_fit_authoritative:phase:exit,10820,15,1.0,0.044806900200245255,0.0349829357949733,-0.009823964405271952,0.2192511501882065,0.03422566844436229,0.02324288310612012,-0.010982785338242172,0.0273970075,0.015378651805492683,0.004929683,-0.0007301019945007269
contact_feature_ridge_surface,split:open_floor_fit_downweighted:all,31165,9,1.0,0.043194073119807955,0.033002236312485,-0.010191836807322954,0.23595452040500386,0.027849684910123535,0.019866973161403872,-0.007982711748719663,0.013314394,0.009447140980583843,0.000637863,-0.0006586350343125791
contact_feature_ridge_surface,split:open_floor_fit_downweighted:phase:entry,8341,9,1.0,0.05617769021464853,0.03988885728493499,-0.01628883292971354,0.2899519874789399,0.04154216224553411,0.028050408547540154,-0.013491753697993953,0.030788281,0.01835164058500641,0.001756669,-0.00031807187331147485
contact_feature_ridge_surface,split:open_floor_fit_downweighted:phase:plateau,14651,9,1.0,0.024365235700422493,0.018515150712608074,-0.005850084987814419,0.2400996674008361,0.013101952217527814,0.009544111601479919,-0.0035578406160478946,0.005601714,0.005048564846534747,0.000276839,-0.0007841435657708396
contact_feature_ridge_surface,split:open_floor_fit_downweighted:phase:exit,8173,9,1.0,0.053191308370772995,0.04375781787031979,-0.009433490500453202,0.17735022486562146,0.04031268236816346,0.030020186199294873,-0.010292496168868587,0.031938671,0.018984932129617216,0.002346486,-0.00023834223756697965
contact_feature_ridge_surface,split:open_floor_validation_only:all,14542,9,1.0,0.016930709100069437,0.008414459886600735,-0.008516249213468703,0.5030060562220501,0.010368821404827396,0.005739372837056743,-0.004629448567770653,0.005201232,0.004100647518830207,-0.000858939,-0.0009944238925402409
contact_feature_ridge_surface,split:open_floor_validation_only:phase:entry,2104,9,1.0,0.022224834525144614,0.011250791819100475,-0.01097404270604414,0.4937738768596178,0.014874971672053231,0.0076725338473962994,-0.007202437824656932,0.008434416,0.0057217242730492855,-0.0029512495,-0.0016695279977039078
contact_feature_ridge_surface,split:open_floor_validation_only:phase:plateau,10533,9,1.0,0.013256838243914581,0.00666136052574375,-0.006595477718170832,0.497515138739693,0.007978205793411184,0.004850430808512704,-0.0031277749848984803,0.004279471,0.0036435955116535306,-0.000330051,-0.0006474106032532696
contact_feature_ridge_surface,split:open_floor_validation_only:phase:exit,1905,9,1.0,0.025901922754757487,0.012463190323457817,-0.01343873243129967,0.5188314612215935,0.01860998364776903,0.008519349540941225,-0.010090634106827805,0.012153925,0.006570339555657478,-0.004435259,-0.0029590069114008213
contact_feature_ridge_surface,split:diag_validation_only:all,11108,3,1.0,0.0846209251204878,0.03249049400492702,-0.05213043111556078,0.6160465752570619,0.0738060716588945,0.02619132619778114,-0.047614745461113356,0.082360023,0.022894162652158444,-0.006359523000000001,0.0005660295813284254
contact_feature_ridge_surface,split:diag_validation_only:phase:entry,3215,3,1.0,0.10590823322237675,0.04008670759273989,-0.06582152562963686,0.6214958330145177,0.10058718607029549,0.0334492490658011,-0.06713793700449439,0.110339143,0.03238271761915258,-0.026745843,0.007125315956461403
contact_feature_ridge_surface,split:diag_validation_only:phase:plateau,4712,3,1.0,0.06448450059620303,0.023497333246093557,-0.040987167350109474,0.6356126971776979,0.05078566537882004,0.018275064992921954,-0.032510600385898085,0.0456507775,0.015294835784654844,-0.0027473784999999997,-0.0012203451380591002
contact_feature_ridge_surface,split:diag_validation_only:phase:exit,3181,3,1.0,0.08665455675983384,0.035274224054901514,-0.05138033270493233,0.5929328430740779,0.08083872540270355,0.03058214693862122,-0.05025657846408233,0.087034652,0.028655306295107347,-0.03620564,-0.0007654562405163857
contact_feature_ridge_surface,split:aux_downweighted_validation:all,14448,13,1.0,0.05126637392308136,0.0333752974488893,-0.01789107647419206,0.34898267821779894,0.03305637759772979,0.018197651361376917,-0.01485872623635287,0.016359514999999998,0.008468712044116745,-0.0012553224999999999,-0.0018598543526317742
contact_feature_ridge_surface,split:aux_downweighted_validation:phase:entry,2710,13,1.0,0.07408321980038726,0.04636432617466231,-0.027718893625724952,0.374158867560182,0.05146439698413284,0.028093972661117073,-0.023370424323015768,0.027799833,0.014440767782038986,-0.0034258485,-0.0026642582449398376
contact_feature_ridge_surface,split:aux_downweighted_validation:phase:plateau,8708,13,1.0,0.03722139915039368,0.024298776172077714,-0.012922622978315965,0.3471826227193098,0.023270042604501606,0.012404435119343795,-0.01086560748515781,0.011437506,0.005997608191345016,-0.000406586,-0.0014228697869912374
contact_feature_ridge_surface,split:aux_downweighted_validation:phase:exit,3030,13,1.0,0.06034861345329037,0.041133911973115056,-0.019214701480175317,0.31839507787610455,0.04471765567821782,0.02599576895653487,-0.018721886721682946,0.030535899,0.014119490032008325,-0.0065930465,-0.0034255852865252854
contact_feature_ridge_surface,selected:all,36861,9,1.0,0.05167996349438148,0.029117133553909408,-0.022562829940472075,0.43658757504588885,0.03881901686649847,0.02087793821722876,-0.017941078649269707,0.029755468,0.01496525480909195,0.003129073,0.00028038737349957155
contact_feature_ridge_surface,selected_run:2026-05-04_20-35-47:all,3456,1,1.0,0.035845955637305665,0.017513695921524797,-0.01833225971578087,0.5114177984615393,0.028876796463541667,0.012674310367792405,-0.01620248609574926,0.025485003,0.009115318562380254,0.0093600005,0.0016995684367574326
contact_feature_ridge_surface,selected_run:2026-05-04_20-35-47:phase:entry,765,1,1.0,0.03840614124763392,0.023740422060471972,-0.014665719187161946,0.38185870047711323,0.031389705568627455,0.01781527086728105,-0.013574434701346404,0.028145764,0.01262469399409751,0.014645599,0.0023344182892646517
contact_feature_ridge_surface,selected_run:2026-05-04_20-35-47:phase:plateau,1813,1,1.0,0.03335337465933129,0.01360208954380423,-0.01975128511552706,0.5921825097839457,0.026051473639271926,0.00985487129680649,-0.016196602342465435,0.020885514,0.007548694433103116,0.00733589,0.001419317729592094
contact_feature_ridge_surface,selected_run:2026-05-04_20-35-47:phase:exit,878,1,1.0,0.038411809214783474,0.018282207259266037,-0.020129601955517436,0.5240472231589185,0.03252136914578588,0.014016916579169002,-0.018504452566616876,0.031991409,0.011229328167786084,0.0118378625,0.0020933717244103946
contact_feature_ridge_surface,selected_run:2026-05-04_16-57-53:all,1761,1,1.0,0.023277853453219116,0.010645393200374501,-0.012632460252844615,0.5426814924422363,0.017940518580919933,0.008582010816671625,-0.009358507764248307,0.013238941,0.007521351882796949,-0.000686103,-0.0009103340436421111
contact_feature_ridge_surface,selected_run:2026-05-04_16-57-53:phase:entry,259,1,1.0,0.02669019182116678,0.013138344594492733,-0.013551847226674046,0.5077463405836855,0.0213292169034749,0.010298841137054975,-0.011030375766419926,0.018361356,0.008439673153201582,-0.002436528,-0.0003051271414123147
contact_feature_ridge_surface,selected_run:2026-05-04_16-57-53:phase:plateau,1096,1,1.0,0.019447746810446295,0.009256788151350052,-0.010190958659096243,0.524017448315514,0.014593522760036497,0.007669252272002247,-0.00692427048803425,0.010160928,0.00710225041450669,-0.000234656,-0.0008675176508243102
contact_feature_ridge_surface,selected_run:2026-05-04_16-57-53:phase:exit,406,1,1.0,0.0295777503586754,0.012251722049001589,-0.017326028309673808,0.5857791109725808,0.0248140027044335,0.009950789910214365,-0.014863212794219134,0.024022324999999997,0.008515610045964142,-0.002697904,-0.0017975392588838804
contact_feature_ridge_surface,selected_run:2026-04-22_12-10-34:all,2187,1,1.0,0.016217132966177106,0.012991042234251515,-0.0032260907319255905,0.19893101565202764,0.013081637973022406,0.010871884508347033,-0.002209753464675373,0.011327229,0.010193620422100234,-0.003115615,-0.0028664885005763863
contact_feature_ridge_surface,selected_run:2026-04-22_12-10-34:phase:entry,440,1,1.0,0.01590617220595999,0.013502241647724242,-0.002403930558235746,0.15113193338463926,0.013212232918181818,0.011243786688990174,-0.0019684462291916435,0.011904389000000001,0.010429035084254634,-0.0030940275,-0.0033956366349483422
contact_feature_ridge_surface,selected_run:2026-04-22_12-10-34:phase:plateau,1381,1,1.0,0.01560436010723229,0.012748593702613756,-0.002855766404618534,0.18301079858410518,0.012653617566256336,0.01065669844700098,-0.0019969191192553554,0.011103187,0.009995888149843738,-0.003174829,-0.0026100028383608306
contact_feature_ridge_surface,selected_run:2026-04-22_12-10-34:phase:exit,366,1,1.0,0.01867028512390831,0.013267723918605149,-0.00540256120530316,0.28936682913239975,0.014539655475409835,0.011236734211177409,-0.003302921264232426,0.012505629,0.010688193114655919,-0.002752572,-0.0023556781283424083
contact_feature_ridge_surface,selected_run:2026-04-22_01-06-32:all,1031,1,1.0,0.04497527944035794,0.041923186614424304,-0.0030520928259336333,0.06786156448413039,0.033356145290009694,0.02355580274030725,-0.009800342549702443,0.026813516,0.011681116499998674,0.009991152,0.0006129909825187754
contact_feature_ridge_surface,selected_run:2026-04-22_01-06-32:phase:entry,240,1,1.0,0.037658666881410854,0.030376690519636464,-0.007281976361774391,0.1933678742454087,0.02938572365833333,0.017042516883170086,-0.012343206775163245,0.0265343305,0.010860476647457108,0.009705196,-0.001066875552051991
contact_feature_ridge_surface,selected_run:2026-04-22_01-06-32:phase:plateau,635,1,1.0,0.04136225066822941,0.03703752284339767,-0.004324727824831745,0.10455736220740985,0.030803013325984254,0.02075475631186224,-0.010048257014122014,0.025446906,0.011084081964156531,0.010208854,0.0007660209713687
contact_feature_ridge_surface,selected_run:2026-04-22_01-06-32:phase:exit,156,1,1.0,0.0649821988886945,0.06791304044891773,0.0029308415602232324,-0.045102221998417624,0.049857042653846155,0.044977937918355346,-0.004879104735490809,0.0338099535,0.015935077815317715,0.0083830265,0.002785233705924029
contact_feature_ridge_surface,selected_run:2026-04-21_05-32-06:all,8880,1,1.0,0.04258417382836225,0.02672820659027877,-0.01585596723808348,0.37234413193013416,0.036559892826801804,0.02148379087243014,-0.015076101954371663,0.034704941,0.019023049112846996,0.0121550075,0.0021904905663886892
contact_feature_ridge_surface,selected_run:2026-04-21_05-32-06:phase:entry,1454,1,1.0,0.04715130695517243,0.03052607138578047,-0.016625235569391963,0.3525933138014151,0.03970754188033012,0.023831441143161197,-0.015876100737168924,0.037709093,0.020600552183766364,0.0060587535,0.0008880668146902197
contact_feature_ridge_surface,selected_run:2026-04-21_05-32-06:phase:plateau,5405,1,1.0,0.041506384630631964,0.025455571341873953,-0.01605081328875801,0.38670709173047113,0.03627959654412581,0.021173347444278574,-0.015106249099847237,0.034642135,0.019213636356713457,0.015352418,0.003873356461634496
contact_feature_ridge_surface,selected_run:2026-04-21_05-32-06:phase:exit,2021,1,1.0,0.04196362963145083,0.027121364884432553,-0.014842264747018278,0.35369354074878023,0.03504495946907472,0.020625039380849843,-0.014419920088224875,0.033172364,0.017148871958204942,0.006846222,-0.0003065312215223201
contact_feature_ridge_surface,selected_run:2026-04-21_00-16-10:all,3757,1,1.0,0.039823975586254654,0.031460881876074966,-0.008363093710179688,0.21000147742824127,0.02832533189938781,0.022178916830066203,-0.006146415069321606,0.019252263,0.015019456094551485,0.008941154,0.0016322555621182625
contact_feature_ridge_surface,selected_run:2026-04-21_00-16-10:phase:entry,974,1,1.0,0.048156574858289905,0.03751808380334528,-0.010638491054944625,0.22091461210126462,0.03637249639938399,0.028418785748657516,-0.007953710650726472,0.028694714,0.021659140414972942,0.013506823000000001,0.0027604999677793753
contact_feature_ridge_surface,selected_run:2026-04-21_00-16-10:phase:plateau,1530,1,1.0,0.026408750147834028,0.021512649931901502,-0.004896100215932526,0.18539689264067993,0.017278139066666667,0.014769855893700064,-0.002508283172966603,0.011087462999999999,0.011228205080853475,0.002903659,-0.0007120311292201672
contact_feature_ridge_surface,selected_run:2026-04-21_00-16-10:phase:exit,1253,1,1.0,0.04583702755741638,0.03617314779913796,-0.00966387975827842,0.21083129236888776,0.03555938362410216,0.02637542992338803,-0.009183953700714127,0.028568378,0.018377568102000114,0.02027721,0.006060098754862927
contact_feature_ridge_surface,selected_run:2026-04-20_12-10-58:all,2925,1,1.0,0.04035482301988178,0.036973461043610864,-0.0033813619762709177,0.08379077699349613,0.027066004325470086,0.024144812694627378,-0.002921191630842708,0.015359407,0.014875698234433365,0.003674954,-0.0012254420022775325
contact_feature_ridge_surface,selected_run:2026-04-20_12-10-58:phase:entry,729,1,1.0,0.050611358541933486,0.04395577539657072,-0.006655583145362763,0.13150374416146826,0.038601788481481485,0.03209513006341039,-0.006506658418071097,0.02999872,0.02181206062584619,0.007373373,-0.0026912454614910243
contact_feature_ridge_surface,selected_run:2026-04-20_12-10-58:phase:plateau,1454,1,1.0,0.027507699660066793,0.028327901834809547,0.000820202174742754,-0.029817185183734107,0.015796814626547456,0.017038020145231,0.0012412055186835427,0.0087010855,0.01180052725065545,0.001256845,-0.0018379265246797876
contact_feature_ridge_surface,selected_run:2026-04-20_12-10-58:phase:exit,742,1,1.0,0.04919641318442034,0.04379693033879145,-0.00539948284562889,0.10975358763225473,0.03781508137735849,0.030260035073305977,-0.007555046304052515,0.0292304925,0.020217027253112838,0.0137714845,0.0017218119990653515
contact_feature_ridge_surface,selected_run:2026-04-20_08-38-39:all,7284,1,1.0,0.05622535775152191,0.033791446604831965,-0.022433911146689946,0.398999882683409,0.042291618721306976,0.024105609051000572,-0.018186009670306404,0.036814327499999994,0.016972636169727412,0.0001673695,-0.00048623339416738014
contact_feature_ridge_surface,selected_run:2026-04-20_08-38-39:phase:entry,2591,1,1.0,0.06752664110688499,0.037419289652609586,-0.0301073514542754,0.4458588634168814,0.05647215367734466,0.029429399846021335,-0.027042753831323322,0.050559434,0.024849821653254167,0.00187984,0.001131229641797113
contact_feature_ridge_surface,selected_run:2026-04-20_08-38-39:phase:plateau,2154,1,1.0,0.03120441503058431,0.019688842913365187,-0.011515572117219122,0.36903662850056285,0.01616292601114206,0.010651124905778648,-0.005511801105363413,0.0043771195,0.004158994929519878,3.05855e-05,-0.0008794523234068128
contact_feature_ridge_surface,selected_run:2026-04-20_08-38-39:phase:exit,2539,1,1.0,0.059916231104339655,0.038962499880919155,-0.0209537312234205,0.34971711065956634,0.049987340669554944,0.030087104481843117,-0.019900236187711827,0.045706492,0.024392817558706745,0.000549714,-2.4567624542365385e-05
contact_feature_ridge_surface,selected_run:diag003:all,5580,1,1.0,0.08523812922205401,0.031200294320621824,-0.054037834901432186,0.6339631734602964,0.07495094215232975,0.02550043225161231,-0.04945050990071744,0.085086003,0.02268607151742507,-0.0124400895,-8.994153568472627e-05
contact_feature_ridge_surface,selected_run:diag003:phase:entry,1668,1,1.0,0.10441698200719934,0.03725705890781883,-0.06715992309938051,0.643189659463151,0.09925291651978417,0.031168630508437614,-0.06808428601134656,0.109794751,0.030226346784863106,-0.035180658000000004,0.006587334926483217
contact_feature_ridge_surface,selected_run:diag003:phase:plateau,2243,1,1.0,0.06431546097204885,0.022620363164090784,-0.04169509780795806,0.6482904293584792,0.05055161546009808,0.01775665562962242,-0.03279495983047566,0.043877696,0.014893861334043142,-0.003892552,-0.0014421258202245689
contact_feature_ridge_surface,selected_run:diag003:phase:exit,1669,1,1.0,0.0885186559772108,0.034346296790317234,-0.054172359186893566,0.6119880446540025,0.08345423545715998,0.030242634930305375,-0.0532116005268546,0.090885736,0.028594336437717076,-0.044130909,-0.005049982815376831
vf_yaw_vbar_kernel_cell_surface,split:primary_open_floor_fit_authoritative:all,47317,15,0.9890948284971575,0.036866176895009706,0.03475929985972545,-0.0021068770352842547,0.05714932256969252,0.02548019573643722,0.02298429209373135,-0.002495903642705872,0.016044602,0.013892411559154796,0.001648731,-0.0014227648198160347
vf_yaw_vbar_kernel_cell_surface,split:primary_open_floor_fit_authoritative:phase:entry,9719,15,0.961621566004733,0.045837011822076036,0.045514689271798796,-0.00032232255027724033,0.007031927638049162,0.033563032683506536,0.030987125988813806,-0.0025759066946927298,0.024289024,0.019608919087932216,0.002079796,-0.0019001413192199375
vf_yaw_vbar_kernel_cell_surface,split:primary_open_floor_fit_authoritative:phase:plateau,26778,15,0.99906639778923,0.02877127129678063,0.02673279560260006,-0.0020384756941805686,0.07085108173195898,0.01901283047434461,0.017701302039398573,-0.0013115284349460368,0.011055656,0.010387467758854933,0.001152246,-0.0014954560642807557
vf_yaw_vbar_kernel_cell_surface,split:primary_open_floor_fit_authoritative:phase:exit,10820,15,0.98909426987061,0.044806900200245255,0.040671779406467545,-0.004135120793777709,0.09228758908332324,0.03422566844436229,0.02887046261578464,-0.005355205828577649,0.0273970075,0.020248621263605108,0.004929683,-0.0005491554788810003
vf_yaw_vbar_kernel_cell_surface,split:open_floor_fit_downweighted:all,31165,9,0.9727579014920584,0.043194073119807955,0.05125387499676821,0.008059801876960253,-0.1865950880484153,0.027849684910123535,0.03164940975997661,0.0037997248498530777,0.013314394,0.013059978295309013,0.000637863,-0.0024852758348245605
vf_yaw_vbar_kernel_cell_surface,split:open_floor_fit_downweighted:phase:entry,8341,9,0.9600767294089437,0.05617769021464853,0.06708825274733253,0.010910562532684,-0.19421522122030987,0.04154216224553411,0.04814875564707649,0.0066065934015423836,0.030788281,0.031247515730552004,0.001756669,-0.0026846055876409425
vf_yaw_vbar_kernel_cell_surface,split:open_floor_fit_downweighted:phase:plateau,14651,9,0.9906491024503447,0.024365235700422493,0.027036522575226714,0.0026712868748042205,-0.10963517478954254,0.013101952217527814,0.013846777618656372,0.0007448254011285585,0.005601714,0.006198303525231083,0.000276839,-0.002289787963297139
vf_yaw_vbar_kernel_cell_surface,split:open_floor_fit_downweighted:phase:exit,8173,9,0.9536277988498715,0.053191308370772995,0.064135253417338,0.010943945046565005,-0.2057468669557745,0.04031268236816346,0.04672408484356682,0.006411402475403359,0.031938671,0.03224029264301293,0.002346486,-0.003730115825953853
vf_yaw_vbar_kernel_cell_surface,split:open_floor_validation_only:all,14542,9,1.0,0.016930709100069437,0.017605678050880844,0.0006749689508114068,-0.03986654940569734,0.010368821404827396,0.010989332107520695,0.0006205107026932988,0.005201232,0.00608212757026654,-0.000858939,-0.0034743549397686386
vf_yaw_vbar_kernel_cell_surface,split:open_floor_validation_only:phase:entry,2104,9,1.0,0.022224834525144614,0.022965841097594513,0.0007410065724498989,-0.03334137636037493,0.014874971672053231,0.015500304997459087,0.0006253333254058555,0.008434416,0.009258048996201192,-0.0029512495,-0.00557882823395275
vf_yaw_vbar_kernel_cell_surface,split:open_floor_validation_only:phase:plateau,10533,9,1.0,0.013256838243914581,0.013835574922331801,0.0005787366784172198,-0.043655709436062784,0.007978205793411184,0.008545731069929131,0.0005675252765179467,0.004279471,0.005173414605605967,-0.000330051,-0.00292543514347444
vf_yaw_vbar_kernel_cell_surface,split:open_floor_validation_only:phase:exit,1905,9,1.0,0.025901922754757487,0.026929133948657848,0.0010272111939003611,-0.03965771976181531,0.01860998364776903,0.019518131461075335,0.0009081478133063058,0.012153925,0.012770892928727753,-0.004435259,-0.0072229216036251735
vf_yaw_vbar_kernel_cell_surface,split:diag_validation_only:all,11108,3,0.9628195894850559,0.0846209251204878,0.1016929809512621,0.0170720558307743,-0.2017474496581808,0.0738060716588945,0.0867489302153466,0.012942858556452108,0.082360023,0.08763165849861543,-0.006359523000000001,-0.009854400138627269
vf_yaw_vbar_kernel_cell_surface,split:diag_validation_only:phase:entry,3215,3,0.9440124416796267,0.10590823322237675,0.13154843762076882,0.02564020439839207,-0.2420983111346502,0.10058718607029549,0.12379061598444495,0.023203429914149462,0.110339143,0.1381877290629157,-0.026745843,-0.03140023635074861
vf_yaw_vbar_kernel_cell_surface,split:diag_validation_only:phase:plateau,4712,3,0.9806876061120543,0.06448450059620303,0.07425726993718594,0.00977276934098291,-0.15155222186148642,0.05078566537882004,0.0567171704834022,0.005931505104582159,0.0456507775,0.04600606016370219,-0.0027473784999999997,-0.00620647165926753
vf_yaw_vbar_kernel_cell_surface,split:diag_validation_only:phase:exit,3181,3,0.9553599497013517,0.08665455675983384,0.10224573406980918,0.015591177309975335,-0.17992334036381763,0.08083872540270355,0.0937972270117222,0.012958501609018652,0.087034652,0.09733131266093904,-0.03620564,-0.042246868832902594
vf_yaw_vbar_kernel_cell_surface,split:aux_downweighted_validation:all,14448,13,0.9730758582502769,0.05126637392308136,0.05823048385236297,0.006964109929281613,-0.13584167157463423,0.03305637759772979,0.036290889573770274,0.003234511976040487,0.016359514999999998,0.016936021323621542,-0.0012553224999999999,-0.004016913819010176
vf_yaw_vbar_kernel_cell_surface,split:aux_downweighted_validation:phase:entry,2710,13,0.929520295202952,0.07408321980038726,0.08458907266734426,0.010505852866957002,-0.1418115046195938,0.05146439698413284,0.05758650075500513,0.006122103770872286,0.027799833,0.027788295383588995,-0.0034258485,-0.006262686555237162
vf_yaw_vbar_kernel_cell_surface,split:aux_downweighted_validation:phase:plateau,8708,13,0.9917317409278824,0.03722139915039368,0.041448769406624335,0.004227370256230656,-0.11357365259564522,0.023270042604501606,0.025028892481886292,0.0017588498773846856,0.011437506,0.011354645119523596,-0.000406586,-0.003144671227387928
vf_yaw_vbar_kernel_cell_surface,split:aux_downweighted_validation:phase:exit,3030,13,0.9584158415841584,0.06034861345329037,0.06950765435278924,0.009159040899498871,-0.15176887049091747,0.04471765567821782,0.04961048177673373,0.004892826098515914,0.030535899,0.03073997843983514,-0.0065930465,-0.009137698664013871
vf_yaw_vbar_kernel_cell_surface,selected:all,36861,9,0.9835598600146497,0.05167996349438148,0.05855224918318807,0.006872285688806587,-0.13297775818966517,0.03881901686649847,0.04097684340472944,0.0021578265382309753,0.029755468,0.026367809546669382,0.003129073,-0.0012276648345927402
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_20-35-47:all,3456,1,1.0,0.035845955637305665,0.033623267753305,-0.0022226878840006653,0.0620066572220902,0.028876796463541667,0.02650007615598394,-0.002376720307557728,0.025485003,0.02207143096918129,0.0093600005,0.005885897537660339
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_20-35-47:phase:entry,765,1,1.0,0.03840614124763392,0.03543284568123428,-0.0029732955663996363,0.0774171908400928,0.031389705568627455,0.02726160130659845,-0.004128104262029003,0.028145764,0.02181023398709808,0.014645599,0.007280323848184131
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_20-35-47:phase:plateau,1813,1,1.0,0.03335337465933129,0.03134149349138903,-0.0020118811679422574,0.06032016815364116,0.026051473639271926,0.024165028633660348,-0.0018864450056115777,0.020885514,0.018816144077995877,0.00733589,0.004261539057559101
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_20-35-47:phase:exit,878,1,1.0,0.038411809214783474,0.03643813757731737,-0.001973671637466104,0.05138189733345078,0.03252136914578588,0.03065824747460874,-0.001863121671177137,0.031991409,0.02982898432544833,0.0118378625,0.009512311989222456
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_16-57-53:all,1761,1,1.0,0.023277853453219116,0.02299428012937379,-0.0002835733238453278,0.012182107960049593,0.017940518580919933,0.01778851908028721,-0.00015199950063272266,0.013238941,0.013361743303856016,-0.000686103,-0.003178471855138325
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_16-57-53:phase:entry,259,1,1.0,0.02669019182116678,0.024970378236551346,-0.001719813584615433,0.06443616427108356,0.0213292169034749,0.019592965860447346,-0.001736251043027555,0.018361356,0.016753744446293562,-0.002436528,-0.003933512113292605
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_16-57-53:phase:plateau,1096,1,1.0,0.019447746810446295,0.019436424058789172,-1.132275165712307e-05,0.0005822140614788474,0.014593522760036497,0.014740085465219975,0.0001465627051834787,0.010160928,0.011051468820859705,-0.000234656,-0.002884260488347272
vf_yaw_vbar_kernel_cell_surface,selected_run:2026-05-04_16-57-53:phase:exit,406,1,1.0,0.0295777503586754,0.029593849566562313,1.60992078869146e-05,-0.0005443012971468875,0.0248140027044335,0.024866675548396104,5.26728439626048e-05,0.024022324999999997,0.024884341905474425,-0.002697904,-0.004699589108134429
