variant,k1,k2,k3_radps,stribeck_speed_mps,speed_fade_mps,rel_weight,load_exponent,sliding_nm,static_extra_nm,train_weighted_rmse_nm,primary_rmse_nm,validation_rmse_nm,launch_extra_nm,launch_left_command,launch_right_command,launch_max_abs_command,passes_abs_0p6_gate,score
latest_weighted,0.1552316692641352,0.8656067777371094,0.03792391659761894,0.01007185662368244,1.1420420578871182,0.06493713097227818,0.0,0.0,0.06610845500374204,0.0034521273968889598,0.03755662332992746,0.06534907380849081,0.06551589555285439,0.6456946799926891,-0.6456946799926891,0.6456946799926891,True,0.0034521273968889598
latest_weighted,0.04721953116878163,2.5639106974637405,0.4482617465672958,0.01100889302192596,1.4748852302572009,0.003987659190575465,0.0,0.0,0.06551524543790113,0.0034710539745659865,0.037768481764675677,0.06632686314380325,0.06551337524253469,0.6456799099143671,-0.6456799099143671,0.6456799099143671,True,0.0034710539745659865
latest_weighted,0.028077413688817793,1.5892584929270481,0.5036137063270165,0.01122415976687878,0.8833673522636427,0.12302192588447147,0.5,0.0,0.06722520749197218,0.003472698387268683,0.03758184863719763,0.06550839063835981,0.06551267554607847,0.645675809398895,-0.645675809398895,0.645675809398895,True,0.003472698387268683
latest_weighted,0.408714577458395,2.0722587031156876,0.19003237091378228,0.012509371849332025,0.7475262065229539,0.10434133943418766,0.25,0.0,0.06650249178165181,0.0034853009269243474,0.03765229184004358,0.06640540573973684,0.06551060769765228,0.6456636909375396,-0.6456636909375396,0.6456636909375396,True,0.0034853009269243474
latest_weighted,0.16677990368193207,2.57349359248627,0.7225554603543181,0.012719290126133143,2.1707477715174557,0.11047105982522508,0.25,0.0,0.06658508478736101,0.0034904228206321174,0.03768132459564384,0.06649647548870939,0.06550991384762651,0.6456596246846087,-0.6456596246846087,0.6456596246846087,True,0.0034904228206321174
latest_weighted,0.22238972275559254,0.24906156655890768,0.10172295540582564,0.012432643641034889,0.15086618936612894,0.1562505313181671,0.75,0.0,0.06777685910195776,0.00349142130249105,0.037648241913917635,0.06584689325623311,0.0655098829972006,0.6456594438881395,-0.6456594438881395,0.6456594438881395,True,0.00349142130249105
latest_weighted,0.14474859950315885,1.2979725434567193,0.6742540428261793,0.012782947884453177,0.4764703146510552,0.10899261964421135,0.0,0.0,0.06654650503929517,0.00349372959279213,0.037690583685866606,0.06661074530157063,0.0655096010193178,0.645657791379168,-0.645657791379168,0.645657791379168,True,0.00349372959279213
latest_weighted,0.02091373811078654,0.15341011104779823,0.4482606981965256,0.013869012811607647,0.1281104894624179,0.09949029704891398,1.0,0.0,0.06625068352747483,0.0034970561220571098,0.03779913109990916,0.06687361292227273,0.06550857210116921,0.6456517614861332,-0.6456517614861332,0.6456517614861332,True,0.0034970561220571098
latest_weighted,0.03140722502196642,0.4477873552193729,0.04490273013240316,0.014386222265784569,0.13394591037947026,0.1393252022741923,0.25,0.0,0.06685902605784186,0.003513498956595618,0.0378004294450729,0.06700395665150746,0.06550658913544662,0.6456401404731161,-0.6456401404731161,0.6456401404731161,True,0.003513498956595618
latest_weighted,0.15227239315277707,0.20486122797024836,0.1427982481788995,0.015361616266636988,1.5091456273775465,0.11614830631380384,1.0,0.0,0.06632010960858588,0.0035174864211675568,0.03789389277648658,0.06753496807409054,0.06550529660425378,0.6456325656967867,-0.6456325656967867,0.6456325656967867,True,0.0035174864211675568
latest_weighted,0.055042677390493,2.4707235234210447,0.3135686653497885,0.014016323402672316,1.4016028466403065,0.17330563263716173,0.25,0.0,0.06768510956562787,0.003517859117053638,0.037762856619062285,0.0667444612672503,0.06550605795668593,0.6456370275422056,-0.6456370275422056,0.6456370275422056,True,0.003517859117053638
latest_weighted,0.0843254199420732,0.12646302795273456,0.08225695172256808,0.014941955240760559,0.5634331092850361,0.14877356076477585,0.25,0.0,0.06691894068394966,0.0035228450021864235,0.037835834817332895,0.06730730313873161,0.06550507692609436,0.6456312782903929,-0.6456312782903929,0.6456312782903929,True,0.0035228450021864235
latest_weighted,0.3828078517169844,0.4995952065736169,0.008622475872786061,0.011830170933603711,0.5987886615258255,0.22388119991493108,0.0,0.0,0.07061294206431117,0.0035228763517118453,0.03765321283279147,0.06570842912774717,0.06550665347848046,0.645640517550352,-0.645640517550352,0.645640517550352,True,0.0035228763517118453
latest_weighted,0.27006267980148496,1.0520329369017967,0.00650774877825954,0.015733478990142977,0.7631640575118681,0.07094857123263616,0.75,0.0,0.0657944372358405,0.0035242531240277757,0.03799764316660248,0.06810235634588645,0.06550451706526997,0.6456279972705274,-0.6456279972705274,0.6456279972705274,True,0.0035242531240277757
latest_weighted,0.7635592340722763,1.4386425717070939,0.045700526532412925,0.016117645026835114,0.12194721555326782,0.06811000525418005,0.25,0.0,0.06576336997781974,0.0035274335548128527,0.03797610683755001,0.06823484041372431,0.06550441558878943,0.6456274025756783,-0.6456274025756783,0.6456274025756783,True,0.0035274335548128527
latest_weighted,0.8539701907761732,0.9168791997503496,0.012564561638090652,0.016042362830512316,0.4341190475737429,0.17593724613744016,0.5,0.0,0.06722022660221337,0.0035292048239724326,0.03781953204828134,0.06743412319135662,0.06550375236334612,0.6456235157956789,-0.6456235157956789,0.6456235157956789,True,0.0035292048239724326
latest_weighted,0.015493668543252395,0.4395737898695589,0.17396255625593846,0.01368881644497398,0.24406895255194588,0.2345831195047979,1.0,0.0,0.06970372303127899,0.003531191616437645,0.03778516687244036,0.06622035019519096,0.06550450968516418,0.6456279540200041,-0.6456279540200041,0.6456279540200041,True,0.003531191616437645
latest_weighted,0.8312293698020962,0.9150683908005457,0.3417999833819599,0.0166255070003523,0.9155392030353869,0.04966574586493105,0.75,0.0,0.06563043628928912,0.0035329801663420493,0.038070496847696485,0.06854101796222399,0.06550321662008002,0.645620376114847,-0.645620376114847,0.645620376114847,True,0.0035329801663420493
latest_weighted,0.016458876249562666,0.25114995586762207,0.06476942464250504,0.015343219586171032,0.7545008589891148,0.20066923734043018,0.0,0.0,0.0679415234782968,0.0035412198277603745,0.03787029651584062,0.06728320999067787,0.06550282065147087,0.6456180555722836,-0.6456180555722836,0.6456180555722836,True,0.0035412198277603745
latest_weighted,0.06450821851640587,0.09671636131987602,0.15066098097947833,0.01690528780927745,0.22167867147072187,0.06539695244046766,0.75,0.0,0.06571665064227745,0.003541443512639663,0.038153510751927903,0.068582908349421,0.0655021463371391,0.6456141038067346,-0.6456141038067346,0.6456141038067346,True,0.003541443512639663
latest_weighted,0.022084822166118966,0.09978045080833937,0.0069939296544268064,0.01655324207083116,1.1337588619391816,0.07150070587238913,0.25,0.0,0.06576813006449199,0.0035431603350393106,0.038110349989713424,0.06862335471021486,0.06550218782776795,0.6456143469592674,-0.6456143469592674,0.6456143469592674,True,0.0035431603350393106
latest_weighted,0.5106308331079399,1.5439429321750107,0.12687226454311215,0.017682620494157263,0.1407774535218589,0.13079026699423885,0.5,0.0,0.06629367362347739,0.0035438432244522737,0.03802317124732167,0.06832689633012569,0.06550158793493836,0.6456108313350173,-0.6456108313350173,0.6456108313350173,True,0.0035438432244522737
latest_weighted,0.08597434836321485,0.17309456896386366,0.6534283951886763,0.01686210352079627,0.15064614639326293,0.1847242572674217,0.5,0.0,0.06723390016696798,0.0035454643868052783,0.03797971044542587,0.06769811924440017,0.06550165904215055,0.6456112480531828,-0.6456112480531828,0.6456112480531828,True,0.0035454643868052783
latest_weighted,0.3393373595045693,1.584393046556429,0.7202162926345308,0.01724203223775297,0.5968906693964315,0.09714347376698355,0.25,0.0,0.06595406806257334,0.0035474088959172277,0.03807907334711251,0.06867029601046225,0.06550132768092197,0.6456093061370384,-0.6456093061370384,0.6456093061370384,True,0.0035474088959172277
latest_weighted,0.3252515622725083,1.3723483038947948,0.18295404918856806,0.012131765250362773,0.5377533137247427,0.26623027028796475,0.5,0.0,0.07237035976031059,0.00354762146273388,0.037737661124155976,0.06585306733019129,0.06550348044709695,0.6456219222521115,-0.6456219222521115,0.6456219222521115,True,0.00354762146273388
latest_weighted,0.1356580901976749,0.23088883506656205,0.1078789336931539,0.017068569792560953,0.22479437695959315,0.1261033739918483,0.0,0.0,0.06628369781716593,0.0035492426831114764,0.03804017248758119,0.06843937748647773,0.06550131478088926,0.6456092305374219,-0.6456092305374219,0.6456092305374219,True,0.0035492426831114764
latest_weighted,0.015152905734955958,0.6028109165070215,0.11573593252429858,0.014009138164892354,0.27187127519197557,0.2817888053565364,1.0,0.0,0.0712837307049531,0.0035574174186985665,0.037866729048383355,0.06639482992233145,0.06550128788396681,0.6456090729101456,-0.6456090729101456,0.6456090729101456,True,0.0035574174186985665
latest_weighted,0.030954986050189794,0.16113063133086206,0.02084941241121412,0.01802874051866451,0.1736940107762113,0.05326009296047192,0.5,0.0,0.0656254514809234,0.0035599801296392697,0.038304315678849926,0.06912354139208512,0.06549974450107607,0.6456000280373775,-0.6456000280373775,0.6456000280373775,True,0.0035599801296392697
latest_weighted,0.7882858696843483,1.0556662711843365,0.5997769884170739,0.012623231064432182,0.41927390693164396,0.3017366014750303,1.0,6.0311908155886646e-05,0.07358351579133089,0.003567710481551948,0.03778094185708904,0.06608086874685297,0.0655007604915195,0.6456059821686235,-0.6456059821686235,0.6456059821686235,True,0.003567710481551948
latest_weighted,0.605445517907825,1.367098762158198,0.1347233270320105,0.016721296460141,2.25790984451235,0.27206536860074193,0.0,0.0,0.06927158474805326,0.003569127257028907,0.03793290364647752,0.06753811843669272,0.06549890530704017,0.6455951100074269,-0.6455951100074269,0.6455951100074269,True,0.003569127257028907
latest_weighted,0.047119968573349484,0.6636966761368223,0.08763626173850153,0.01901222438812794,0.8104406164120062,0.1816201973013862,0.5,0.0,0.06679871844871041,0.0035716337359153207,0.03820427105157453,0.06865110302609496,0.06549760382389419,0.6455874827688876,-0.6455874827688876,0.6455874827688876,True,0.0035716337359153207
latest_weighted,0.13817754984408906,0.17313278266007875,0.35839853690251733,0.01338043196182589,0.7726229347088666,0.2979684540197762,0.25,0.0,0.07256911433043094,0.0035729902353705788,0.037860186580255514,0.06647038137396541,0.06549992764475766,0.6456011013363678,-0.6456011013363678,0.6456011013363678,True,0.0035729902353705788
latest_weighted,0.5828037328453383,3.000971862356588,0.036016939227878325,0.01886974884474961,1.9747325866483674,0.020246298719766267,0.25,0.0,0.06551423204182698,0.0035739968617486254,0.03839380564390022,0.06968434257142066,0.06549782578036024,0.6455887835271163,-0.6455887835271163,0.6455887835271163,True,0.0035739968617486254
latest_weighted,0.024347842287425887,0.07815982342197703,0.35078691105292004,0.01923384403035459,0.9087322052387627,0.19181310706049848,0.5,0.0,0.06691490489420228,0.0035755255028603445,0.03822626746566454,0.06866675397206062,0.06549705928458831,0.6455842915395636,-0.6455842915395636,0.6455842915395636,True,0.0035755255028603445
latest_weighted,0.33321614638090197,0.4225144821850104,0.12741875485260032,0.01685295394646215,0.2783813090540672,0.3050044264768338,1.0,0.0,0.07018341339131197,0.00357618542697847,0.038021619880378915,0.0672497272799726,0.06549773673089769,0.6455882616598185,-0.6455882616598185,0.6455882616598185,True,0.00357618542697847
latest_weighted,0.7845684942388903,2.464981561074799,0.6571946806910527,0.019937772875825488,0.7980677210703068,0.006045766931172203,0.75,0.0,0.0654979621043405,0.0035793167401843877,0.03848533891528478,0.06982312824967461,0.06549665104115054,0.6455818990613427,-0.6455818990613427,0.6455818990613427,True,0.0035793167401843877
latest_weighted,0.427276194184904,0.47671056259998235,0.007637171456480113,0.01758194739807763,1.0260807184895053,0.30644340014669674,1.0,0.0,0.06982715406595245,0.0035797227160673127,0.038058479160259964,0.06749009819875945,0.06549695686991584,0.6455836913465153,-0.6455836913465153,0.6455836913465153,True,0.0035797227160673127
latest_weighted,0.3433997766174221,1.9401286578512655,0.36393520429254766,0.020619233585982506,0.12074212625102658,0.19854922021497243,0.5,0.0,0.06685685169189969,0.003580426087323408,0.03824936035023264,0.0688042917075557,0.06549627142674604,0.6455796743612956,-0.6455796743612956,0.6455796743612956,True,0.003580426087323408
latest_weighted,0.13559688520993357,0.3289609464298451,0.720422235022231,0.01738189388186634,0.41010139278565516,0.28126763116302517,0.25,0.0,0.06923553163403168,0.0035807467247163044,0.03806929855749809,0.06770969051771565,0.0654972153296772,0.6455852060294052,-0.6455852060294052,0.6455852060294052,True,0.0035807467247163044
latest_weighted,0.8812991565046506,1.4836471742248278,0.3579447870122626,0.020642251433690383,0.726946359687811,0.14363999096970106,0.25,0.0,0.0661866750061428,0.0035807954410204384,0.03824631228663223,0.06946050866885269,0.06549613310139567,0.6455788637165735,-0.6455788637165735,0.6455788637165735,True,0.0035807954410204384
latest_weighted,0.29188108436042315,0.36224850019463883,0.08374513363244476,0.01896391902268186,0.309437828563624,0.2527935186728671,0.25,0.0,0.06803844607988171,0.0035818166887818066,0.03814411929329242,0.06826621692897739,0.0654964864884537,0.6455809347133409,-0.6455809347133409,0.6455809347133409,True,0.0035818166887818066
latest_weighted,0.03828444065170905,0.43322507814641953,0.029336313890061003,0.019656656054466114,0.5032703201808805,0.10380787886065086,0.25,0.0,0.06589441750202349,0.003582237003788382,0.038376432853852074,0.06954435111973593,0.06549639390620694,0.645580392142442,-0.645580392142442,0.645580392142442,True,0.003582237003788382
latest_weighted,0.057353784916398226,0.282151465199869,0.015719082959025542,0.01810424700165304,1.0225194276606835,0.29432379320032415,0.25,0.0,0.06926304876097572,0.0035906701068173755,0.03815037671709531,0.06793414765511577,0.06549574295528592,0.6455765772963046,-0.6455765772963046,0.6455765772963046,True,0.0035906701068173755
latest_weighted,0.2259127010944731,1.2126784965877189,0.0094872384715619,0.020218357652319795,1.1234245987120353,0.22420151790374265,0.25,0.0,0.0672476889206704,0.0035910710678314184,0.03827746301292708,0.06888430093544111,0.06549493279327535,0.645571829406231,-0.645571829406231,0.645571829406231,True,0.0035910710678314184
latest_weighted,0.01736850105766052,1.7544134719099336,0.01261691483249707,0.011140431048532882,0.8349482278866747,0.3107830376513403,1.0,0.0005148658377719178,0.07598885892602701,0.0035915200610992376,0.03784034926887363,0.06603149614752526,0.0654986981294819,0.6455938958598124,-0.6455938958598124,0.6455938958598124,True,0.0035915200610992376
latest_weighted,0.3633246569755075,0.4790658810282087,0.022507284906317187,0.02031965109706158,0.23512199947572285,0.019618449661416525,0.0,0.0,0.06550803195571349,0.0035985472766164577,0.03858175156099528,0.07023740506507385,0.06549465001921635,0.6455701722313322,-0.6455701722313322,0.6455701722313322,True,0.0035985472766164577
latest_weighted,0.26431920629683053,0.36205573750329206,0.009534245679435685,0.02129626133616536,0.2524794060437996,0.08981210434327028,0.25,0.0,0.0657490396399689,0.003600226988099118,0.03854048405551797,0.07010426199487949,0.0654938059070768,0.6455652253792259,-0.6455652253792259,0.6455652253792259,True,0.003600226988099118
latest_weighted,0.1630950394699019,0.25875952668283886,0.9819016936478472,0.014961940472140627,0.13252719184247128,0.35759385418942036,1.0,0.0,0.07375106149296991,0.003608677481089194,0.03805191814707926,0.06690653009900048,0.06549495470660215,0.6455719578275411,-0.6455719578275411,0.6455719578275411,True,0.003608677481089194
latest_weighted,0.015114318652560898,0.04856533932574234,0.006114934095134169,0.02145266756720012,0.8115364711351497,0.24238580768904064,0.25,0.0,0.06731261680677632,0.0036097394073922803,0.0384515160026154,0.06920591759202917,0.06549233723200912,0.6455566183257172,-0.6455566183257172,0.6455566183257172,True,0.0036097394073922803
latest_weighted,0.019875684074444223,1.0520579103441412,0.015097478750691217,0.02264956033062605,0.8012191298785531,0.145572650358613,0.5,0.0,0.06608034632612156,0.0036155304333513024,0.038667105921649944,0.07011380114159026,0.06549128889427085,0.6455504746257209,-0.6455504746257209,0.6455504746257209,True,0.0036155304333513024
latest_weighted,0.0776993055642457,0.10865112223801764,0.15458031897867186,0.022332812730837332,0.18257175784228602,0.3044154540621316,1.0,0.0,0.06817974076883532,0.003615591370936193,0.0385096589654279,0.06876345892186993,0.06549116511733513,0.6455497492408263,-0.6455497492408263,0.6455497492408263,True,0.003615591370936193
latest_weighted,0.6080169116147753,1.2071943395706808,0.008911902499114565,0.017275768629484874,0.5226791404846889,0.3904577050993851,0.5,0.0,0.07277969941515777,0.003621815265626491,0.03813872107193546,0.06763861557861052,0.06549227276749242,0.6455562405365406,-0.6455562405365406,0.6455562405365406,True,0.003621815265626491
latest_weighted,0.05236476156149463,0.3192976786584006,0.15318804935932054,0.017149247173913834,0.26072818745664655,0.38554382943606685,1.0,0.0,0.0727284542148162,0.0036220663715042945,0.03822161683193857,0.06751078963981237,0.06549223467743992,0.6455560173128153,-0.6455560173128153,0.6455560173128153,True,0.0036220663715042945
latest_weighted,0.019696431129368943,1.4536405109131052,0.20607665562114927,0.010831165728331097,2.2169861671314366,0.33338814131243183,0.5,0.0006614382988940676,0.07819782854965765,0.003625208116308014,0.03791147243843087,0.06643898124675103,0.06549496667678574,0.6455720279778506,-0.6455720279778506,0.6455720279778506,True,0.003625208116308014
latest_weighted,0.5803924586336127,1.4155044211559655,0.010442539457724111,0.023187800161923473,1.0319309389429567,0.35476916441162254,1.0,0.0,0.06882621059076592,0.003627978982698329,0.03852242854735338,0.06888000876889161,0.0654892061316064,0.6455382687606576,-0.6455382687606576,0.6455382687606576,True,0.003627978982698329
latest_weighted,0.3690318012664147,2.15397142066111,0.11375554938667862,0.01998059365331067,0.44762734397298604,0.3921286800096783,0.75,0.0,0.07098991968811276,0.003629460279653621,0.03835841325708535,0.0681823265149574,0.06549023455043977,0.6455442957274948,-0.6455442957274948,0.6455442957274948,True,0.003629460279653621
latest_weighted,0.43282856258730434,0.6201227170438208,0.23689096323697617,0.0141975053173957,0.7134835696005812,0.3901837616965131,0.75,0.0,0.07625882907160637,0.0036350473706667405,0.038064204754756914,0.0671237742283303,0.06549202225244895,0.6455547724130387,-0.6455547724130387,0.6455547724130387,True,0.0036350473706667405
latest_weighted,0.8942849880164443,3.1842369798479,0.06287330779521165,0.023183425344114106,0.592982285179716,0.36891699504404757,0.25,0.0,0.06910242323059734,0.0036351060778277646,0.03844863279398155,0.06904566333760262,0.06548871989508671,0.6455354192101782,-0.6455354192101782,0.6455354192101782,True,0.0036351060778277646
latest_weighted,0.5864909814111166,0.6475145891182994,0.9809908559591531,0.011114501789765746,1.1977039762613721,0.34828741116105516,0.5,0.0013738823495310852,0.07781892266910895,0.0036385149789325932,0.03790463110958671,0.06684438394379122,0.06549302324991393,0.645560638679126,-0.645560638679126,0.645560638679126,True,0.0036385149789325932
latest_weighted,0.04544248806977901,0.14663535490577123,0.011037894073331944,0.022702401289170317,1.8528817269971232,0.3167106017829244,0.0,0.0,0.06826174671740318,0.003639880519344651,0.038606706719815136,0.06937642580011093,0.06548843787931392,0.6455337664791556,-0.6455337664791556,0.6455337664791556,True,0.003639880519344651
latest_weighted,0.031108922375680775,1.5215046390461529,0.0871065063581091,0.02450343115304854,0.1243559790217403,0.02898349802477065,0.5,0.0,0.06550921503923811,0.0036401048852080322,0.03905803491212434,0.07100321508873443,0.06548850673230756,0.6455341699866527,-0.6455341699866527,0.6455341699866527,True,0.0036401048852080322
latest_weighted,0.06553490231805104,1.9809276002129579,0.4566025831750199,0.024993695209032017,0.6651046427101204,0.15555897063855365,0.25,0.0,0.06603956571892675,0.0036479880495628443,0.03893933799860882,0.07083044417062215,0.06548687079017815,0.6455245826778226,-0.6455245826778226,0.6455245826778226,True,0.0036479880495628443
latest_weighted,0.15636476225317955,0.9989973092213758,0.02787737220048084,0.024446116150528444,0.9636743423148086,0.3465060324252615,0.75,0.0,0.06835083378503899,0.003648872340673559,0.038777239958549155,0.06939001758920987,0.06548646432315236,0.6455222006101229,-0.6455222006101229,0.6455222006101229,True,0.003648872340673559
latest_weighted,0.6109361356676495,1.1307757133959455,0.6455877004017605,0.02730210640958953,0.5955301064962303,0.11433805186097237,0.75,0.0,0.06573531352123675,0.0036577369992618503,0.03912882598751506,0.07131914425788327,0.06548491607999174,0.6455131272541296,-0.6455131272541296,0.6455131272541296,True,0.0036577369992618503
latest_weighted,0.03274713266617104,0.07248348169120564,0.3748649691434379,0.023526731541711435,0.2409721906059091,0.41669780608722184,0.5,0.0,0.06999996061832911,0.0036644398301491844,0.038766269416216755,0.06904982355840826,0.06548508694583664,0.6455141285998338,-0.6455141285998338,0.6455141285998338,True,0.0036644398301491844
latest_weighted,0.027334645730527626,0.7676221274009642,0.9781983952689928,0.025102443508078144,1.286823438884291,0.339454546488052,0.25,0.0,0.06809097575133513,0.0036645328650004422,0.038894287776770495,0.06983970419599615,0.06548466198136894,0.6455116381293456,-0.6455116381293456,0.6455116381293456,True,0.0036645328650004422
latest_weighted,0.29106391325201114,0.32534477533087736,0.050279918530482644,0.0284114188202515,0.14802170483324126,0.3348415668837485,1.0,0.0,0.06753763539233328,0.00366463912503736,0.039033183948817746,0.06995260376908254,0.06548369211301601,0.6455059542929453,-0.6455059542929453,0.6455059542929453,True,0.00366463912503736
latest_weighted,0.5967492413017682,0.6748473297176995,0.08947845761112942,0.01174402471471125,0.3979319521204139,0.38867636397942157,0.5,0.0022232343899945997,0.0783586834278627,0.003668812262884701,0.03801472170009101,0.06746275989779495,0.06548881616166337,0.6455359833727999,-0.6455359833727999,0.6455359833727999,True,0.003668812262884701
latest_weighted,0.17334302850227887,0.7093051242045699,0.4350928210953639,0.02560352869087245,0.4923327010626623,0.38152319715819444,0.5,0.0,0.06865623886241272,0.0036691451246546112,0.03891539675511206,0.06964598281546129,0.0654838248231957,0.6455067320304061,-0.6455067320304061,0.6455067320304061,True,0.0036691451246546112
latest_weighted,0.0730196669741309,0.12382295281551953,0.02757437335080532,0.02456657117357326,0.43923179104389154,0.433732454982496,1.0,0.0,0.06993936607148793,0.003671700518104914,0.03890011735954632,0.0691462372136535,0.06548362636245221,0.6455055689669918,-0.6455055689669918,0.6455055689669918,True,0.003671700518104914
latest_weighted,0.02705659137718114,2.3773788197226597,0.026477698536335387,0.027408533105868785,0.21207699054171145,0.08097992754287645,0.5,0.0,0.06560945071757922,0.0036768916099086646,0.03938507198401507,0.07164924474486793,0.06548300523576632,0.6455019289034144,-0.6455019289034144,0.6455019289034144,True,0.0036768916099086646
latest_weighted,0.25150727202057466,0.591752831012291,0.10143663711008692,0.031147610656836935,0.12124640469332172,0.3368233862322228,1.0,0.0,0.06725965837607437,0.0036832673829939573,0.039262269003240646,0.07037014382952206,0.06548099795466374,0.6454901653920451,-0.6454901653920451,0.6454901653920451,True,0.0036832673829939573
latest_weighted,0.024873720058952282,1.7999823730810973,0.041965588669773485,0.023889790302052568,0.1821568984886075,0.47030083958948127,0.5,0.0,0.07110693511341744,0.003684017643253396,0.03886201637119988,0.06904551281604634,0.06548270994282322,0.6455001983625903,-0.6455001983625903,0.6455001983625903,True,0.003684017643253396
latest_weighted,0.2011923468860793,0.4628744166534348,0.14411460523334418,0.026494983032347375,0.2371737863134438,0.4335915056487513,0.5,0.0,0.06934754897439142,0.0036848788103255046,0.03901246510018879,0.06961771174306963,0.06548177291325209,0.6454947069752609,-0.6454947069752609,0.6454947069752609,True,0.0036848788103255046
latest_weighted,0.022194808563996058,1.8534263453075428,0.010354337353740136,0.01748184622392442,1.9995630943262463,0.47690072333162675,0.75,0.0,0.07608775761334448,0.0036861098253018034,0.03847214569998088,0.06818363483314731,0.06548443310587419,0.6455102968226989,-0.6455102968226989,0.6455102968226989,True,0.0036861098253018034
latest_weighted,0.1375467957854178,0.19299194546203013,0.017104449247916268,0.02735312169225369,0.8275583682209314,0.41201516003797245,0.75,0.0,0.06871692153878983,0.003688395949303758,0.039157816081185695,0.06988169490699403,0.06548091795872689,0.6454896965822151,-0.6454896965822151,0.6454896965822151,True,0.003688395949303758
latest_weighted,0.048451182952171566,2.4068975414359173,0.17825873710995543,0.028064237233775175,0.3450230284946676,0.045872963240584055,0.75,0.0,0.0655195488191655,0.003689237730265573,0.03959887377633493,0.07189728938787839,0.06548123339992509,0.6454915452002868,-0.6454915452002868,0.6454915452002868,True,0.003689237730265573
latest_weighted,0.30949718708877094,0.3594078508283937,0.40670004927519776,0.02992021103289007,0.3957899289043456,0.14086961105991627,1.0,0.0,0.0657979666876066,0.0036892750918208943,0.039519485143634146,0.0716756213493582,0.065480361803094,0.6454864372763301,-0.6454864372763301,0.6454864372763301,True,0.0036892750918208943
