response_lag_samples,gain_ns_per_m,fit_old_rmse_radps,fit_new_rmse_radps,fit_relative_delta_pct,open_floor_new_rmse_radps,all_new_rmse_radps,in_place_new_rmse_radps,moving_new_rmse_radps,validation_new_rmse_radps,validation_relative_delta_pct,competition_new_rmse_radps,competition_relative_delta_pct
1,-8.616484227,0.147584238,0.121997334,-17.337152,0.127692725,0.179258276,0.309970019,0.214513313,0.071084755,2.417635,0.302761822,-16.230180
1,-8.539615003,0.147584238,0.121916259,-17.392087,0.127536826,0.179290936,0.310155422,0.214416630,0.071060399,2.382543,0.303100860,-16.136373
1,-8.447873817,0.147584238,0.121827292,-17.452369,0.127357893,0.179336010,0.310381745,0.214312095,0.071031545,2.340971,0.303510514,-16.023028
1,-8.116484227,0.147584238,0.121576834,-17.622075,0.126776654,0.179553977,0.311244859,0.214033130,0.070929267,2.193610,0.305035474,-15.601093
1,-8.039615003,0.147584238,0.121534657,-17.650653,0.126656502,0.179616858,0.311455227,0.213990541,0.070905980,2.160058,0.305399244,-15.500443
1,-8.000000000,0.147584238,0.121515267,-17.663791,0.126596751,0.179651073,0.311565129,0.213971849,0.070894043,2.142860,0.305588180,-15.448167
1,-7.947873817,0.147584238,0.121492187,-17.679429,0.126520382,0.179697965,0.311711281,0.213950630,0.070878403,2.120326,0.305838303,-15.378962
1,-7.616484227,0.147584238,0.121410204,-17.734979,0.126095036,0.180045733,0.312681199,0.213905523,0.070780750,1.979630,0.307468445,-14.927925
1,-7.539615003,0.147584238,0.121407190,-17.737022,0.126011298,0.180138629,0.312916204,0.213917238,0.070758538,1.947627,0.307856379,-14.820590
1,-7.447873817,0.147584238,0.121411483,-17.734113,0.125918750,0.180255505,0.313201592,0.213942149,0.070732247,1.909747,0.308324160,-14.691161
1,-7.116484227,0.147584238,0.121498490,-17.675158,0.125651688,0.180731945,0.314276822,0.214131124,0.070639248,1.775756,0.310056985,-14.211714
1,-7.039615003,0.147584238,0.121534657,-17.650653,0.125604838,0.180854555,0.314536107,0.214197084,0.070618118,1.745313,0.310468495,-14.097855
1,-6.947873817,0.147584238,0.121585687,-17.616076,0.125556386,0.181006823,0.314850396,0.214286693,0.070593120,1.709295,0.310964295,-13.960674
1,-6.616484227,0.147584238,0.121841138,-17.442988,0.125449134,0.181610406,0.316029318,0.214708817,0.070504803,1.582050,0.312797231,-13.453527
1,-6.539615003,0.147584238,0.121916259,-17.392087,0.125439442,0.181762340,0.316312494,0.214828700,0.070484762,1.553176,0.313231716,-13.333311
1,-6.447873817,0.147584238,0.122013706,-17.326059,0.125435366,0.181949517,0.316655215,0.214982566,0.070461064,1.519032,0.313754813,-13.188578
1,-6.116484227,0.147584238,0.122436011,-17.039914,0.125488542,0.182678345,0.317936092,0.215635775,0.070377456,1.398571,0.315685234,-12.654459
1,-6.039615003,0.147584238,0.122549622,-16.962934,0.125516063,0.182859129,0.318242745,0.215808995,0.070358510,1.371273,0.316142080,-12.528056
1,-6.000000000,0.147584238,0.122610462,-16.921710,0.125532478,0.182954011,0.318402176,0.215901442,0.070348811,1.357300,0.316378840,-12.462548
1,-5.947873817,0.147584238,0.122692884,-16.865862,0.125556386,0.183080632,0.318613401,0.216026372,0.070336119,1.339013,0.316691739,-12.375973
1,-5.616484227,0.147584238,0.123279458,-16.468412,0.125769683,0.183932460,0.319994385,0.216907518,0.070257245,1.225373,0.318716976,-11.815619
1,-5.539615003,0.147584238,0.123430870,-16.365818,0.125834260,0.184141542,0.320324079,0.217133249,0.070239399,1.199661,0.319195561,-11.683202
1,-5.447873817,0.147584238,0.123619082,-16.238289,0.125918750,0.184396700,0.320722142,0.217413100,0.070218323,1.169294,0.319771039,-11.523975
1,-5.116484227,0.147584238,0.124366423,-15.731907,0.126290944,0.185368973,0.322201295,0.218518028,0.070144207,1.062509,0.321888396,-10.938133
1,-5.039615003,0.147584238,0.124554742,-15.604306,0.126392207,0.185605734,0.322553571,0.218795215,0.070127467,1.038391,0.322388093,-10.799874
1,-5.000000000,0.147584238,0.124653974,-15.537068,0.126446578,0.185729390,0.322736458,0.218941113,0.070118906,1.026057,0.322646861,-10.728277
1,-4.947873817,0.147584238,0.124786800,-15.447068,0.126520382,0.185893793,0.322978490,0.219136241,0.070107711,1.009928,0.322988641,-10.633711
1,-4.616484227,0.147584238,0.125690588,-14.834681,0.127049369,0.186983680,0.324553789,0.220459880,0.070038376,0.910031,0.325195408,-10.023131
1,-4.539615003,0.147584238,0.125914741,-14.682799,0.127186749,0.187247440,0.324928171,0.220787267,0.070022747,0.887513,0.325715587,-9.879205
1,-4.447873817,0.147584238,0.126189332,-14.496742,0.127357893,0.187567577,0.325379375,0.221187931,0.070004319,0.860962,0.326340454,-9.706313
1,-4.116484227,0.147584238,0.127244547,-13.781750,0.128040743,0.188772009,0.327048726,0.222724408,0.069939786,0.767984,0.328633918,-9.071745
1,-4.039615003,0.147584238,0.127503312,-13.606417,0.128213488,0.189062035,0.327444722,0.223100563,0.069925273,0.747074,0.329173951,-8.922325
1,-4.000000000,0.147584238,0.127638702,-13.514679,0.128304607,0.189213053,0.327650081,0.223297294,0.069917861,0.736395,0.329453431,-8.844997
1,-3.947873817,0.147584238,0.127818950,-13.392547,0.128426667,0.189413367,0.327921621,0.223559126,0.069908177,0.722443,0.329822386,-8.742913
1,-3.539615003,0.147584238,0.129312031,-12.380866,0.129466900,0.191044593,0.330099978,0.225725228,0.069835074,0.617117,0.332759104,-7.930365
1,-3.447873817,0.147584238,0.129667091,-12.140285,0.129720990,0.191426188,0.330601969,0.226239779,0.069819317,0.594414,0.333430362,-7.744638
1,-3.039615003,0.147584238,0.131331802,-11.012311,0.130940475,0.193189943,0.332890619,0.228650539,0.069752180,0.497684,0.336466993,-6.904446
1,-3.000000000,0.147584238,0.131500571,-10.897957,0.131066427,0.193366721,0.333117410,0.228894831,0.069745925,0.488672,0.336765897,-6.821744
1,-2.947873817,0.147584238,0.131724559,-10.746188,0.131234186,0.193600831,0.333417086,0.229219034,0.069737765,0.476916,0.337160333,-6.712609
1,-2.539615003,0.147584238,0.133553051,-9.507239,0.132626876,0.195492726,0.335813271,0.231865116,0.069676615,0.388811,0.340293606,-5.845678
1,-2.447873817,0.147584238,0.133981709,-9.216790,0.132958784,0.195931907,0.336363589,0.232485411,0.069663548,0.369984,0.341008299,-5.647933
1,-2.000000000,0.147584238,0.136164969,-7.737458,0.134676446,0.198148266,0.339111664,0.235645280,0.069603314,0.283201,0.344552050,-4.667428
1,-1.947873817,0.147584238,0.136428632,-7.558806,0.134886676,0.198413902,0.339438058,0.236026990,0.069596688,0.273654,0.344970309,-4.551702
1,-1.447873817,0.147584238,0.139055310,-5.779024,0.137009279,0.201041228,0.342637046,0.239831580,0.069537207,0.187956,0.349042481,-3.424991
1,-1.000000000,0.147584238,0.141552586,-4.086921,0.139068627,0.203513435,0.345605426,0.243452756,0.069490209,0.120241,0.352780528,-2.390727
1,-0.500000000,0.147584238,0.144492747,-2.094730,0.141535781,0.206400851,0.349030995,0.247722178,0.069444767,0.054770,0.357051146,-1.209109
1,-0.250000000,0.147584238,0.146020166,-1.059783,0.142833140,0.207893321,0.350786944,0.249942960,0.069424831,0.026046,0.359223938,-0.607928
1,-0.100000000,0.147584238,0.146954285,-0.426843,0.143631309,0.208804009,0.351854079,0.251302105,0.069413761,0.010097,0.360539349,-0.243973
1,-0.050000000,0.147584238,0.147268547,-0.213906,0.143900603,0.209110073,0.352212032,0.251759527,0.069410220,0.004995,0.360979753,-0.122120
1,-0.020000000,0.147584238,0.147457791,-0.085678,0.144062950,0.209294307,0.352427338,0.252035022,0.069408131,0.001985,0.361244458,-0.048880
1,0.000000000,0.147584238,0.147584238,0.000000,0.144171501,0.209417378,0.352571099,0.252219117,0.069406753,0.000000,0.361421120,0.000000
1,0.020000000,0.147584238,0.147710913,0.085832,0.144280308,0.209540647,0.352715037,0.252403557,0.069405387,-0.001968,0.361597934,0.048922
1,0.050000000,0.147584238,0.147901349,0.214868,0.144443994,0.209725920,0.352931277,0.252680862,0.069403361,-0.004888,0.361863444,0.122385
1,0.100000000,0.147584238,0.148219871,0.430692,0.144718073,0.210035692,0.353292563,0.253144751,0.069400043,-0.009668,0.362306722,0.245033
1,0.250000000,0.147584238,0.149183811,1.083837,0.145549735,0.210972337,0.354383033,0.254549162,0.069390536,-0.023366,0.363642249,0.614554
1,0.500000000,0.147584238,0.150817754,2.190963,0.146966719,0.212557520,0.356222323,0.256931628,0.069376179,-0.044051,0.365886889,1.235614
1,1.000000000,0.147584238,0.154184360,4.472105,0.149912513,0.215815882,0.359981287,0.261848073,0.069353055,-0.077368,0.370444990,2.496774
2,-14.069226735,0.144705675,0.138594750,-4.223003,0.146879239,0.185929101,0.302530317,0.233961464,0.073060595,5.886468,0.289276583,-19.853346
2,-13.569226735,0.144705675,0.135758015,-6.183352,0.143787540,0.184116009,0.301912719,0.229999467,0.072823693,5.543127,0.289604186,-19.762581
2,-13.069226735,0.144705675,0.133093433,-8.024732,0.140843606,0.182478500,0.301466093,0.226302185,0.072593153,5.209005,0.290117701,-19.620307
2,-12.569226735,0.144705675,0.130611541,-9.739863,0.138056892,0.181021338,0.301191201,0.222882793,0.072369035,4.884191,0.290816142,-19.426798
2,-12.531672051,0.144705675,0.130432800,-9.863383,0.137854201,0.180919298,0.301177503,0.222637549,0.072352462,4.860173,0.290876033,-19.410204
2,-12.069226735,0.144705675,0.128322939,-11.321419,0.135437102,0.179748910,0.301088512,0.219754263,0.072151398,4.568772,0.291698181,-19.182421
2,-12.031672051,0.144705675,0.128159143,-11.434612,0.135247345,0.179660910,0.301087759,0.219531379,0.072135315,4.545462,0.291771799,-19.162024
2,-11.569226735,0.144705675,0.126238141,-12.762135,0.132994101,0.178665161,0.301158203,0.216929180,0.071940303,4.262832,0.292762158,-18.887636
2,-11.531672051,0.144705675,0.126090070,-12.864461,0.132818024,0.178591479,0.301170396,0.216729581,0.071924713,4.240238,0.292849365,-18.863475
2,-11.419143026,0.144705675,0.125653665,-13.166042,0.132296773,0.178377203,0.301212749,0.216142208,0.071878224,4.172861,0.293116744,-18.789395
2,-11.069226735,0.144705675,0.124367396,-14.054928,0.130737801,0.177773544,0.301400155,0.214419538,0.071735806,3.966455,0.294006098,-18.542992
2,-11.031672051,0.144705675,0.124235805,-14.145865,0.130576145,0.177714417,0.301425273,0.214244095,0.071720714,3.944583,0.294106734,-18.515110
2,-10.919143026,0.144705675,0.123849109,-14.413095,0.130098439,0.177543850,0.301506340,0.213729477,0.071675719,3.879371,0.294414273,-18.429903
2,-10.569226735,0.144705675,0.122720494,-15.193033,0.128678022,0.177076960,0.301813952,0.212236527,0.071537964,3.679724,0.295427729,-18.149116
2,-10.531672051,0.144705675,0.122606093,-15.272091,0.128531517,0.177032583,0.301851952,0.212086042,0.071523375,3.658579,0.295541611,-18.117564
2,-10.419143026,0.144705675,0.122271212,-15.503513,0.128099533,0.176906288,0.301971595,0.211646547,0.071479886,3.595551,0.295888754,-18.021385
2,-10.069226735,0.144705675,0.121306551,-16.170150,0.126824340,0.176577718,0.302398889,0.210390316,0.071346833,3.402718,0.297024497,-17.706717
2,-10.031672051,0.144705675,0.121209993,-16.236877,0.126693692,0.176548239,0.302449708,0.210265505,0.071332750,3.382307,0.297151424,-17.671551
