vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.09,6.0,ForceDomainStribeck,0.0887655,0.06541941315246438,0.15418491315246438,1.1154872616505236,-1.0934904350388253,2.208977696689349,0.343905,-0.163905,0.02669243167546022,-0.02669243167546022,1.1154872616505236,True,2.429929584553238,1.4299295845532378,True,False,projected-force utilization Stribeck rewrite
0.09,6.0,C_combined_slip,0.0887655,0.09273851031409679,0.1815040103140968,1.2755886593296415,-1.253591832717943,2.529180492047584,0.343905,-0.163905,0.03076277863839736,-0.03076277863839736,1.2755886593296415,True,2.429929584553238,1.4299295845532378,True,False,prior combined-slip surface
0.09,6.0,Pade_static_yield_plus_C,0.0887655,-0.028721477940437164,0.06004402205956283,0.5637820514249553,-0.541785224813257,1.1055672762382123,0.343905,-0.163905,0.012666122977149964,-0.012666122977149964,0.5637820514249553,False,2.429929584553238,1.4299295845532378,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.12,0.2,Baseline,0.00295885,0.0,0.00295885,0.20291099685205777,0.16616222918874973,0.036748767663308035,0.1284635,0.1115365,0.004160847149524429,0.003279152850475572,0.20291099685205777,False,0.08099765281844126,0.0,False,False,current raw right-contact scrub approximation
0.12,0.2,ForceDomainStribeck,0.00295885,0.0007127685139490582,0.003671618513949058,0.20708812007943797,0.1619851059613695,0.04510301411806847,0.1284635,0.1115365,0.0042670444787723475,0.003172955521227653,0.20708812007943797,False,0.08099765281844126,0.0,False,False,projected-force utilization Stribeck rewrite
0.12,0.2,C_combined_slip,0.00295885,0.004248085380231082,0.007206935380231082,0.2278065635983266,0.14126666244248093,0.08653990115584567,0.1284635,0.1115365,0.004793781002477864,0.002646218997522137,0.2278065635983266,False,0.08099765281844126,0.0,False,False,prior combined-slip surface
0.12,0.2,Pade_static_yield_plus_C,0.00295885,0.021057949913124627,0.024016799913124626,0.3263194386977492,0.04275378734305829,0.2835656513546909,0.1284635,0.1115365,0.007298328669043558,0.00014167133095644227,0.3263194386977492,False,0.08099765281844126,0.0,False,False,Pade static yield plus rational-gated moving combined-slip residual
0.12,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.2621173447132221,0.1069558813275854,0.15516146338563672,0.15573477775897,0.08426522224103,0.005581354630345704,0.0018586453696542967,0.2621173447132221,False,0.3419900894978683,0.0,False,False,current raw right-contact scrub approximation
0.12,0.844444444,ForceDomainStribeck,0.012492922215646997,0.06460518639921942,0.0770981086148664,0.6407309049871481,-0.3187598218034834,0.9594907267906315,0.15573477775897,0.08426522224103,0.015207057950416086,-0.007767057950416084,0.6407309049871481,False,0.3419900894978683,0.0,False,False,projected-force utilization Stribeck rewrite
0.12,0.844444444,C_combined_slip,0.012492922215646997,0.01791670698124687,0.030409629196893866,0.3671167820128341,-0.045145698829169405,0.4122624808420035,0.15573477775897,0.08426522224103,0.008250813778848369,-0.0008108137788483682,0.3671167820128341,False,0.3419900894978683,0.0,False,False,prior combined-slip surface
0.12,0.844444444,Pade_static_yield_plus_C,0.012492922215646997,0.0030604037215838003,0.015553325937230796,0.28005259749222217,0.08902062854858538,0.19103196894363678,0.15573477775897,0.08426522224103,0.006037332546446273,0.001402667453553727,0.28005259749222217,False,0.3419900894978683,0.0,False,False,Pade static yield plus rational-gated moving combined-slip residual
