variant,stage,interpretation,k1,k2,delta_k,k3_radps,stribeck_speed_mps,speed_fade_mps,rel_weight,load_exponent,sliding_nm,static_extra_nm,peak_nm,coarse_train_rmse_nm,train_weighted_rmse_nm,primary_rmse_nm,validation_rmse_nm,selected_log_rmse_nm,latest_rmse_nm,launch_extra_nm,launch_left_command,launch_right_command,launch_max_abs_command,launch_target_abs_error,gate_pass,gate_reason,objective,round_index
standard,local_refine_2,reach_x2,0.0378560423346642,2.0725751602498694,2.034719117915205,1.027082926256265,0.008759390087075955,0.7189389754656537,0.24313324877014575,1.5,0.00014025595261579486,0.07646525443093077,0.07660551038354657,0.037014718598396404,0.0376462529765316,0.036483526966391455,0.05532701098630099,0.05551843139403484,0.0325488616821745,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03870394134200924,1
standard,local_refine_2,reach_x2,0.03361326154096581,2.319345434253843,2.285732172712877,1.1226818652383859,0.009937989893628442,0.6068528322651596,0.2725206361432625,1.4928047891243303,0.0,0.07749013800273119,0.07749013800273119,0.036999826451477806,0.0376315600726016,0.036448419580490055,0.05552717454392807,0.05567628543114042,0.03232890157279143,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03870728513866636,1
standard,broad,reach_x2,0.6623699383822377,0.7070244689906798,0.04465453060844212,1.2348314907880382,0.0048195416181406915,0.08755151774792762,0.09357630843174647,0.6806906373044566,0.007394066654170962,0.06603070555581704,0.073424772209988,0.037059567449508585,0.03769428785377549,0.036460310489532424,0.05531589092425026,0.05557008324135463,0.031682986106367085,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03871066603862554,1
standard,local_refine_1,reach_x2,0.19252627082506854,5.192526270825068,5.0,1.4127415836887758,0.00746021831646949,0.11934820493021304,0.23126458509203635,0.3899133172691318,0.00310039790094458,0.08586295434104602,0.08896335224199059,0.03705924828063525,0.03770017997436758,0.036456623186996634,0.05528847828853551,0.055584766471286656,0.03184707412935088,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03871107563207468,1
standard,local_refine_1,reach_x2,0.17798440273114072,4.789155397334943,4.611170994603802,1.2157564329103652,0.009062398813308723,0.1231070541705162,0.32622840698442485,0.39102061409576855,0.00258988829324607,0.08482450140817137,0.08741438970141743,0.03703161457013141,0.03766673891817379,0.03640664152044485,0.05543033538006738,0.05565015315475056,0.03221669371648896,0.06556799420449656,0.646,-0.646,0.646,0.0,True,pass,0.03871187536583617,1
standard,local_refine_2,reach_x2,0.029598265828962158,2.268883754401759,2.239285488572797,0.9926465119798423,0.008784931923108029,0.8327089123949415,0.26546278572292314,1.5,3.4824162683204355e-05,0.0785538503951693,0.0785886745578525,0.037012357742291696,0.037642226784434185,0.03648169542752258,0.05529330381771916,0.05547920852221905,0.032741284567296566,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03871241600470767,1
standard,local_refine_2,reach_x2,0.03378278920560227,1.062010615963949,1.028227826758347,1.2151523024845061,0.01013332461925722,0.7083943048841881,0.2655496343101603,1.4415526334468882,0.0,0.07849477628856329,0.07849477628856329,0.037004187173185675,0.03763719563996896,0.03644352705275679,0.055637203586053084,0.055777914318395315,0.0321535936936304,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038717836357179576,1
standard,local_refine_1,reach_x2,0.26340563216942137,4.998586851277906,4.735181219108485,1.3077969351603316,0.007520628187306959,0.10810691135194701,0.22556095630894407,0.27031530025253747,0.003443174362997464,0.08056747981076877,0.08401065417376623,0.03706399222436574,0.03770325527438916,0.03644957319832017,0.05533826550857025,0.05562390428851725,0.03192462424472082,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03872410837610321,1
standard,local_refine_1,reach_x2,0.02989164281061927,0.08736113461251088,0.057469491801891606,0.9374632211779569,0.006511198914944444,0.31838724623985554,0.21820790654510508,0.6605271061247062,0.001962819448459789,0.0791551054061401,0.08111792485459988,0.03705724992086354,0.03769079708348083,0.03649064965200131,0.05509469199349706,0.05535219279248848,0.03282060898697882,0.06556799420449656,0.646,-0.646,0.646,0.0,True,pass,0.03872919638087813,1
standard,local_refine_2,reach_x2,0.03436348061537515,1.001210363678657,0.9668468830632817,1.0462732183535777,0.009959895179452956,0.7892776221581845,0.29823882325313605,1.4411799572152229,0.0,0.07856537376056423,0.07856537376056423,0.03699764027593553,0.03762660302112694,0.03644082567264859,0.05552902107827719,0.055656766239176404,0.03260270762585933,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03873007799936831,1
standard,local_refine_2,reach_x2,0.03567925337531082,2.4161495056990665,2.3804702523237555,1.2132805399468,0.01044661824355801,0.658742050898105,0.26774114383373937,1.4219442265394928,0.0,0.07798063621436754,0.07798063621436754,0.03700714002322695,0.037639933316937414,0.03643883720030634,0.05573991683060757,0.05586056622356072,0.03214979830718477,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03874111668305893,1
standard,local_refine_2,reach_x2,0.8421270955982729,0.8830674670574569,0.04094037145918393,0.9125371441113979,0.004798553377761326,0.07957158902533926,0.20485812802060166,0.7481581372038292,0.00906547469210471,0.07903918292612287,0.08810465761822758,0.03700967460412463,0.037636236912000985,0.0363796564825706,0.05547708023956553,0.055589477713522316,0.032727837880904914,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038741836748004584,1
standard,local_refine_1,reach_x2,0.12616080126694412,5.066840540225364,4.94067973895842,0.9952398140697071,0.006887858103993561,0.12938002529474762,0.24686334455798425,0.3255331141801151,0.0041284156786716465,0.07867629587978704,0.08280471155845869,0.037052216251177675,0.03768490835697661,0.03643116288813298,0.05535565976230456,0.05557265340049337,0.03261383797210059,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03875482410664758,1
standard,local_refine_2,reach_x2,0.039599555377771385,2.3827018612303683,2.343102305852597,1.0786751598980986,0.010019900492168771,0.7100719029082527,0.24730874048185547,1.4816924377420455,0.0,0.07475272939005112,0.07475272939005112,0.03701465549075984,0.037645084101690485,0.03645574801687129,0.0557368623611976,0.055846522238268095,0.03239604447655213,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03876946102158522,1
standard,local_refine_1,reach_x2,0.025964615239222336,0.09996643521307978,0.07400181997385745,0.8430266229432251,0.004228225634314216,0.13053570640411452,0.18673626371616683,0.7827776233287107,0.007214517517686826,0.08315740391879387,0.09037192143648069,0.03701933395166731,0.03764762612340077,0.03639670461922149,0.05527234050287606,0.05541425247240727,0.032964622726977165,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03877314864032177,1
standard,local_refine_1,reach_x2,0.19012949928303002,5.19012949928303,5.0,1.2572728451845103,0.012353815247782151,0.14101225310330964,0.44294578899468684,0.29428784003845065,0.0,0.08949083340893121,0.08949083340893121,0.03703286204325231,0.03766505235941853,0.036375306875277534,0.05571436725592276,0.05588043044729677,0.03227846225203978,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03877317203580705,1
standard,local_refine_2,reach_x2,0.03574953564690089,1.8643825345582226,1.8286329989113217,1.1689464195720896,0.010306858145445161,0.6063256788394937,0.24184682928264775,1.4992053483320835,0.0,0.07535026322165297,0.07535026322165297,0.037015841404267974,0.037647453811032065,0.03645048477448129,0.05584351313512815,0.055942818925148345,0.03220350624003272,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038773907062060964,1
standard,local_refine_1,reach_x2,1.5648660238950702,2.2764112728676387,0.7115452489725685,1.5786653497273346,0.004678800239857363,0.09231011802403204,0.12992944805377213,0.8602307138850115,0.006671513594510165,0.08472617845659437,0.09139769205110454,0.03704842246918218,0.03769095763582606,0.036485936576787156,0.05495050358070625,0.05528939129625104,0.03156125402274318,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03877402755707777,1
standard,local_refine_2,reach_x2,0.029498222971191396,1.364529942647659,1.3350317196764676,0.9733070483835099,0.00959325535710683,0.8285633842783828,0.29616414757221055,1.421899537714667,0.0,0.07916612397835868,0.07916612397835868,0.03701042465122919,0.037637202282811894,0.03645536091376478,0.05555750046222408,0.05567086110148389,0.03290124894118058,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03877622726937477,1
standard,local_refine_1,reach_x2,0.043744712589679845,1.8723805512978127,1.8286358387081327,1.054051284696844,0.01133075809355748,0.5737147393047719,0.3460410301284115,1.4259319383185933,0.0,0.0791581706001128,0.0791581706001128,0.03698719546017245,0.0376138613524926,0.03640114909755653,0.05580824074843867,0.05585838377112379,0.032641556045817186,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03877706510676206,1
standard,local_refine_2,reach_x2,0.9753645956226639,1.0159208208212314,0.040556225198567455,1.0048020133664024,0.004396117502597686,0.11443600655031307,0.199312906434225,0.7013321974571903,0.007088341915728099,0.08469861880129793,0.09178696071702604,0.03701216499936779,0.037645956691516186,0.03641475193005912,0.05489889361900724,0.055163585954838036,0.03241273978763846,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03878310546578408,1
standard,local_refine_1,reach_x2,0.05045767905848367,1.2162261246845003,1.1657684456260167,1.1876475490469243,0.010597604234454239,0.8090100223574271,0.2502952159452889,1.5,0.0,0.0758496332316279,0.0758496332316279,0.03701287510172179,0.03764427218861106,0.036440251193825254,0.05591546059852582,0.05599657902840601,0.032184636413801516,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038783227949696374,1
standard,local_refine_1,reach_x2,0.07898026763058948,0.2442846494332646,0.16530438180267512,1.1816083662467838,0.007531701432558306,0.16835097795596116,0.1684125843039882,0.8269350434889545,0.0032464726057998237,0.07123183219475027,0.0744783048005501,0.037057149594318925,0.037692643539703814,0.03645419111234131,0.055694692101241554,0.05586551657620793,0.03202199359761771,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03878478195995212,1
standard,broad,reach_x2,0.18366945642463,4.458711688391676,4.2750422319670465,1.2671309377029487,0.01032330855645717,0.10597613208997525,0.3192600216121493,0.29765534946355665,0.0017397719725046749,0.08232748100362786,0.08406725297613253,0.03705463612389267,0.03769053966355743,0.0364088862005121,0.055728904709759705,0.055918965001994975,0.03210630455081346,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03878952060550937,1
standard,local_refine_2,reach_x2,0.03343298518188761,2.166266717890788,2.1328337327089004,1.365286104063897,0.01097983629579029,0.7557678505864426,0.27767923151638557,1.463996079912748,0.0,0.0821079915558025,0.0821079915558025,0.03701092098235398,0.037645192350522744,0.03642695991479822,0.05596927482530361,0.056052389227132925,0.03198175282807623,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038792247315583464,1
standard,local_refine_2,reach_x2,0.03591866345354561,1.9316244442672281,1.8957057808136826,1.1950377114359585,0.010750658678504627,0.7131178794988885,0.251342185663606,1.4688111434300375,0.0,0.07583803864505052,0.07583803864505052,0.03701576032188635,0.037647193245738175,0.03643831475003969,0.05596772972148519,0.05604102270006268,0.03217060491881035,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03879519968191625,1
standard,local_refine_1,reach_x2,0.4414823224588097,0.5001497326054499,0.05866741014664027,1.2669195994355253,0.007200735001653514,0.1061381283244355,0.16230674434135417,0.6347474753429931,0.004569684675527221,0.07187624905864137,0.0764459337341686,0.03706782588658021,0.03770349784296028,0.03644930121704031,0.055730091141289365,0.05591383677906663,0.03189261428070154,0.06556799420449656,0.646,-0.646,0.646,0.0,True,pass,0.03880271607121815,1
standard,local_refine_1,reach_x2,0.3428494921349374,0.47842267072558986,0.1355731785906525,1.2783631447246036,0.010510720122601796,0.3135291681680899,0.3882183519716291,0.7753638535662796,0.0,0.09136484258889337,0.09136484258889337,0.0369998790065777,0.037632443438371056,0.03640423931506969,0.05538044067590347,0.05558129337789174,0.032260058603485874,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03880842169278968,1
standard,local_refine_1,reach_x2,0.7603926395815257,0.799333181210776,0.03894054162925036,0.8879673401027712,0.005393481087542191,0.05939403155354986,0.1645612996354841,0.8011567719896635,0.010126466898563238,0.06680209149200475,0.07692855839056799,0.03702325042528756,0.03764801720046644,0.036390179543843264,0.05584188605239683,0.05589185793336532,0.03257279523095969,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038811073934041776,1
standard,local_refine_1,reach_x2,0.055865653424948716,1.2475138114898985,1.1916481580649498,1.134790581594209,0.010912753232099023,0.9165896538606464,0.2581749327299978,1.3857411907671666,0.0,0.0748468688631251,0.0748468688631251,0.03701699020042198,0.03764695428864461,0.03643103362823664,0.05601873542080525,0.05607361501058143,0.03229009887993676,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03881711126079934,1
standard,local_refine_2,reach_x2,0.03179655242440007,1.082971138145235,1.0511745857208348,1.216470112858753,0.007948024746258551,0.7925901084102398,0.31894810808665364,1.4168291046202284,0.00012120568788403472,0.09282750702801494,0.09294871271589898,0.036986627598215596,0.03762129838896046,0.03647860073378988,0.05465533796427766,0.054989969852140365,0.03234745244600592,0.06556799420449656,0.646,-0.646,0.646,0.0,True,pass,0.038819382498006476,1
standard,local_refine_2,reach_x2,0.03592142808627972,2.558552482196309,2.522631054110029,1.0668300738594687,0.007827650084909803,0.7031786954663659,0.33618528324893027,1.5,0.000544526738731696,0.09169023578980039,0.09223476252853208,0.03699335122251638,0.037624409593503,0.03647718897183974,0.05479011767026279,0.055066493000929695,0.032782596025708835,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03882156898297965,1
standard,local_refine_1,reach_x2,0.8175693316616027,0.857280267741276,0.039710936079673256,0.701490516858474,0.004,0.07172890198399794,0.10659932298131308,0.6801219012692905,0.009699096132080535,0.06453790111222955,0.07423699724431009,0.03703947237321463,0.0376612681394211,0.036402493776433995,0.05572848598858246,0.055781249263337225,0.0327775377858198,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03882211911571957,1
standard,local_refine_2,reach_x2,0.583219105755608,0.631074243349502,0.04785513759389401,1.007776919746588,0.004,0.11942858346895488,0.18437418954982893,0.7027138644374986,0.007299301051626662,0.0852612537516712,0.09256055480329786,0.03700761095262574,0.03764226540983352,0.0364112216504572,0.05479142719506847,0.05507595713536602,0.032324282988504656,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03882643462802747,1
standard,local_refine_1,reach_x2,0.16156249514730223,3.9109555712075057,3.7493930760602034,1.2544245835243677,0.011672559892698794,0.09731954642585727,0.43145794612200444,0.11424859450671992,0.0010561766841417394,0.08950294281152832,0.09055911949567005,0.03704609797094306,0.037678953936333644,0.03637936267389652,0.05567360751880639,0.05586162036657995,0.03229993597886201,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03883698098754813,1
standard,local_refine_1,reach_x2,0.11092636720805145,2.9700529254286083,2.8591265582205567,1.16337908777573,0.011227939567286785,0.12232274427322502,0.3304218517290043,0.25931645805084347,0.0006684888787137383,0.0793453086475974,0.08001379752631113,0.03706136381514826,0.037694156778894365,0.036405404218946384,0.05588491955914714,0.056033600905445,0.03230711910110834,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03883925260083463,1
standard,local_refine_1,reach_x2,0.25818170545021424,2.520320305418215,2.262138599968001,1.2102722846996479,0.015491175531314755,0.8860413884944484,0.5767063442468838,0.8770460804929099,0.0,0.08928794919015262,0.08928794919015262,0.03698405562851758,0.037606555523952256,0.03628741281634714,0.05623764083684958,0.056191384885345724,0.03250464605090674,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03884194829641285,1
standard,local_refine_1,reach_x2,0.4956652190422463,0.5682967751101001,0.0726315560678538,1.0018766699871502,0.006049317823106019,0.06678175601634347,0.1177625961352079,0.6824476853085801,0.008085514030631465,0.06227015803168026,0.07035567206231172,0.03706567900011864,0.03769320508230393,0.03643128682929316,0.05600096596523829,0.0560850727688133,0.03216169090249714,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038846967365601295,1
standard,broad,reach_x2,0.05022225817160859,0.1737317809963412,0.12350952282473261,0.9741609087464999,0.0071420328212002965,0.32401795969167363,0.13928731192025912,0.31083337224454055,0.0007502939198890823,0.07018416325343098,0.07093445717332006,0.03712331886581327,0.03775641558419423,0.03654177526808756,0.05554819549602625,0.055800067572038765,0.03248809999720952,0.06556799420449656,0.646,-0.646,0.646,0.0,True,pass,0.03885226468312043,1
standard,local_refine_1,reach_x2,0.6078857443371702,1.5925622622334241,0.9846765178962539,0.9611782443310631,0.00946338285367143,0.885936068971273,0.33012099163113773,0.35416130732923307,0.0,0.0829296870314576,0.0829296870314576,0.037066294548050376,0.03769330297264796,0.03645823053856937,0.05556897720632205,0.05573468942890791,0.03309824358464221,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03885432277237659,1
standard,local_refine_1,reach_x2,0.14286933569133595,2.6740842179018984,2.5312148822105627,1.123155808078265,0.010616744348039707,0.10376220594154786,0.2928356029061488,0.29413031365218095,0.001909679089213649,0.0755296434204516,0.07743932250966525,0.03706838543546418,0.03770047977005787,0.036404489369646104,0.05602231988861844,0.05613949140707054,0.03233158815531929,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038875502563313485,1
standard,local_refine_1,reach_x2,0.15392376097693053,0.48435789346021574,0.3304341324832852,1.1571826518042152,0.010832189043914829,0.15081765253069038,0.258188919921008,0.7430265316418144,0.0011161490709498294,0.07417177060270871,0.07528791967365854,0.037054596971246134,0.037685771950429665,0.036414973526677594,0.05619282779261505,0.05625388598448894,0.03224128757705927,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.0388858662666586,1
standard,local_refine_2,reach_x2,0.7308014672587798,0.7828135278637192,0.052012060604939396,1.305841046034412,0.004,0.1212337179219042,0.16036292066928592,0.7313593409674901,0.006717079165917978,0.08716114432341758,0.09387822348933555,0.03701200333285824,0.037652460603472056,0.03644443355377683,0.05447545040899138,0.05487016477488111,0.03172904738413072,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03888857303420389,1
standard,local_refine_1,reach_x2,1.6801535307954012,2.152531318813432,0.47237778801803054,0.9687148690663784,0.010436624989847453,0.1807047126078256,0.3288330570405722,0.5606139701274203,0.00012410651987316936,0.07963594043646122,0.07976004695633439,0.037061983961695306,0.037688930395981854,0.03644597869813507,0.05581198797669758,0.055925790057513386,0.03300635484148889,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03888936347547026,1
standard,local_refine_2,reach_x2,0.0331445813491717,1.1070082364073888,1.073863655058217,1.425883403431826,0.009867633729873584,0.7859573144417901,0.32431519614978216,1.4308329841493939,0.0,0.09240453432808675,0.09240453432808675,0.036985672565417994,0.037621968573168935,0.03643040564266622,0.05537437184099276,0.05557260255822992,0.03198443461874604,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03889049637417616,1
standard,local_refine_1,reach_x2,1.7951203042141708,2.4318439284764253,0.6367236242622543,1.4001794963903775,0.013906659592946775,0.24114733199057228,0.43719181086720516,0.510331279842961,0.0,0.0897241851919391,0.0897241851919391,0.037050219794929,0.03768436127707017,0.03635003155564486,0.05629818976678242,0.05636086485359065,0.03206880181218965,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03889719923042666,1
standard,local_refine_1,reach_x2,0.02663694626643819,0.06851220293029268,0.0418752566638545,1.0031600448379443,0.009374520578993547,0.1212550469482621,0.241197094565423,0.5942851463394213,0.003165575337100517,0.0714552636879445,0.07462083902504502,0.037059652618295864,0.03768774671315927,0.03640097262474299,0.0562101338545136,0.05624060905716862,0.032585677126711815,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03892574119673317,1
standard,local_refine_1,reach_x2,0.2638372084887491,3.559859523637695,3.296022315148946,1.043948195748012,0.014481907654714996,0.5722085483842092,0.5611440058611485,0.6852970970547048,0.0,0.08723469253705922,0.08723469253705922,0.03701446900679142,0.03763242828230843,0.03632066171213659,0.056242482180897946,0.0561878663027017,0.033075430501217216,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03892586776860974,1
standard,local_refine_2,reach_x2,0.5708321988841839,0.6112858561160798,0.04045365723189587,1.1339359541011482,0.004,0.1250399994353715,0.18232440322362328,0.768708398424735,0.0070478120196175685,0.08711711401099864,0.09416492603061621,0.03700106268051178,0.03763855052956581,0.036419992373009344,0.05459098479184603,0.05493106082462631,0.03201578990467632,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038926440090996633,1
standard,local_refine_1,reach_x2,0.042257834779315745,1.6493135221598885,1.6070556873805728,0.8669915594004857,0.010002544842631009,0.49685614177529464,0.2754427244833515,1.4013299745382422,2.5258492455464697e-05,0.07636094262134303,0.0763862011137985,0.03704023622901654,0.03766164337514235,0.036460120283628064,0.05606506105268191,0.056057548591022216,0.033314175997501715,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.0389434731854289,1
standard,local_refine_1,reach_x2,0.41508947220468656,3.429741626906364,3.0146521547016776,1.1153348867552813,0.01767630648821969,0.43369768122064395,0.6638206755120686,0.8493228739008684,0.0,0.08709996937148569,0.08709996937148569,0.03699955773150129,0.037615116815370185,0.03626337524388808,0.056544939565447025,0.056404349316561776,0.03284038984999564,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03894554371345916,1
standard,local_refine_1,reach_x2,0.3946390646653521,1.766650818444172,1.37201175377882,1.312674142210219,0.015321902191075562,0.44597967039372094,0.42972898667887083,0.7992060665627583,0.0,0.08295172906376087,0.08295172906376087,0.03703191079159217,0.03766086463083675,0.036314364055746444,0.05669229603725082,0.05662145003433048,0.03214271329867204,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038952523838286915,1
standard,broad,reach_x2,0.03385540429093536,1.3599117675910972,1.3260563633001619,1.21556709864873,0.010308558049628555,0.8027179764978954,0.17156586652882255,1.4040175574080107,0.0,0.0720642543854299,0.0720642543854299,0.037079081085386434,0.03770720024703712,0.0364901981739624,0.05647355918001657,0.056487671231388106,0.0321448637855614,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038955112083040436,1
standard,local_refine_1,reach_x2,0.0282897796807348,0.07831075662638062,0.05002097694564582,0.929639605648848,0.009573809070278121,0.1571831935226301,0.3911614309718359,0.5284720031001165,0.0022824833150587504,0.0863902172967986,0.08867270061185735,0.0370502055444076,0.037670308968378544,0.03639093830390819,0.0560059662720721,0.05601341434448212,0.033509293421181245,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038959831564911084,1
standard,local_refine_1,reach_x2,0.1860569600279274,3.664117702539594,3.4780607425116665,1.0028489806661194,0.006023808462925084,0.09870318232804448,0.27261069903220536,0.268268131302845,0.006101003358232906,0.0861229066112067,0.0922239099694396,0.03703724192441511,0.03766716451756154,0.036399337004058806,0.0553172727553309,0.05551992432275269,0.0327297050199291,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.038963380567564584,1
standard,local_refine_1,reach_x2,0.5297272628974383,0.5633987410910848,0.03367147819364642,0.557952340446944,0.004,0.08348515084325178,0.12604295112798902,0.687748852227677,0.00924110848822169,0.06853436191359824,0.07777547040181992,0.03705280140698062,0.03766728033780036,0.03638954826510742,0.056073077451306685,0.05599346314959196,0.03360461792085648,0.06556799420449654,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03897975762014734,1
standard,local_refine_1,reach_x2,0.015,0.5939088703155951,0.5789088703155951,1.2346332272791265,0.02180086517968592,0.08487541332896195,0.6066622288855762,1.0956566996931294,0.0,0.08135092904895862,0.08135092904895862,0.03700401319967148,0.03762340273648406,0.03625859548334549,0.056924017513085325,0.05672208221094034,0.03239662272862956,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03898526851196408,1
standard,local_refine_1,reach_x2,0.017322452022430334,0.9203108889655975,0.9029884369431672,1.1260105110259375,0.026415339217203706,0.06791187527407441,0.7960804620122662,1.0874755826093807,0.0,0.08230925534122664,0.08230925534122664,0.03700735838928677,0.03761772712083271,0.03625733285462436,0.056760630750738734,0.0565329083820839,0.03285479145608917,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03899273241658937,1
standard,local_refine_1,reach_x2,1.6011544238245736,1.8977865014687798,0.2966320776442063,1.0441747924628213,0.004247379989033217,0.09581382609327123,0.20218375688447204,0.7459025663673668,0.0080445524570419,0.08625390856639117,0.09429846102343308,0.03700332525428702,0.03763749684745074,0.03640968918484271,0.0548710230640188,0.05514107488635503,0.03229524373737564,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.039008471936335366,1
standard,local_refine_1,reach_x2,2.5,2.819880118829714,0.3198801188297141,1.1261295476016762,0.018588142515161866,0.19781931844480005,0.6644642393386809,0.5071441842695202,0.0,0.08554947688790711,0.08554947688790711,0.03704977531703521,0.03766751459829573,0.0362812162952984,0.05663376238901952,0.056540404510766064,0.032794384651722255,0.06556799420449655,0.6459999999999998,-0.6459999999999998,0.6459999999999998,2.220446049250313e-16,True,pass,0.03901110554127186,1
