stage,iteration,best_score,population_median_score,speed_gate_v0_mps,yaw_activation_mps,stribeck_speed_mps,sliding_ratio,beta_floor_mps,beta_abs_denominator,beta_quad_denominator,static_peak_nm,high_front_mu_per_beta,high_rear_mu_per_beta,simplex_score_span
nelder_mead,69,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,7.020665535040216e-08
nelder_mead,70,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,6.198825849845768e-08
nelder_mead,71,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.5980313329317966e-08
nelder_mead,72,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.4129810120318034e-08
nelder_mead,73,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.329344637122757e-08
nelder_mead,74,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.0903418306880166e-08
nelder_mead,75,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,4.585614955809891e-08
nelder_mead,76,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,3.877721301698278e-08
nelder_mead,77,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,3.597500861790559e-08
nelder_mead,78,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,3.2830439776476705e-08
nelder_mead,79,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.947985840162648e-08
nelder_mead,80,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.8967535682655754e-08
nelder_mead,81,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.759979046695893e-08
nelder_mead,82,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.4525129087293873e-08
nelder_mead,83,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.3217398462116456e-08
nelder_mead,84,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.1983348870435737e-08
nelder_mead,85,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.5516722288999585e-08
nelder_mead,86,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.5435197946167545e-08
nelder_mead,87,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.4956711646973986e-08
nelder_mead,88,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.352643184265867e-08
nelder_mead,89,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.180220928626019e-08
nelder_mead,90,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.0566286755275822e-08
nelder_mead,91,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.0394702300298153e-08
nelder_mead,92,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,9.742159773340475e-09
nelder_mead,93,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,9.519767987797856e-09
nelder_mead,94,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,8.639129356335928e-09
nelder_mead,95,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,7.067900438528785e-09
nelder_mead,96,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.925129192840828e-09
nelder_mead,97,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.267381079920863e-09
nelder_mead,98,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,5.059929815420805e-09
nelder_mead,99,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,4.405880979496679e-09
nelder_mead,100,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,4.246826168508022e-09
nelder_mead,101,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,3.726173654350351e-09
nelder_mead,102,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,3.2811107511521165e-09
nelder_mead,103,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.6648171932985854e-09
nelder_mead,104,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,2.261674937609204e-09
nelder_mead,105,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.995615492300651e-09
nelder_mead,106,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.9727187453022488e-09
nelder_mead,107,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.6592653778735311e-09
nelder_mead,108,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.0711100409399599e-09
nelder_mead,109,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,9.820573521057696e-10
nelder_mead,110,0.03162934639412478,,0.020043581428240635,0.04053708558987778,0.04275207979910014,0.0007837220446022487,0.046786595785797934,2.6478814073422106,2.0967955916730503,0.2499980130316855,0.0,0.0,1.310409759869291e-09
nelder_mead,111,0.03162934611444967,,0.020042833088375636,0.040558724537177536,0.0427721289122813,0.0007693366809126702,0.046600594358776774,2.6450091494765338,2.0925620256582023,0.2499995680199398,0.0,0.0,1.571840088643306e-09
nelder_mead,112,0.03162934611444967,,0.020042833088375636,0.040558724537177536,0.0427721289122813,0.0007693366809126702,0.046600594358776774,2.6450091494765338,2.0925620256582023,0.2499995680199398,0.0,0.0,1.4916833740441504e-09
nelder_mead,113,0.03162934549020214,,0.02004248505296282,0.04056759470281311,0.04278047991356854,0.0007638382892384123,0.04648705689576816,2.6424985851553906,2.090375209191251,0.24999931917483093,0.0,0.0,1.8078862781822913e-09
nelder_mead,114,0.03162934545911881,,0.020042187643046466,0.040575874748459244,0.04278818864050724,0.0007584735261684326,0.046422379038555665,2.639674028493694,2.0888929490198533,0.24999969704736827,0.0,0.0,1.812243612120401e-09
nelder_mead,115,0.0316293451352689,,0.020040969730668073,0.040608004793836985,0.0428195133581532,0.0007371428667241401,0.04549901023422351,2.671881459350971,2.08459772613138,0.24999285556885198,0.0,0.0,1.8816778135644086e-09
nelder_mead,116,0.0316293451352689,,0.020040969730668073,0.040608004793836985,0.0428195133581532,0.0007371428667241401,0.04549901023422351,2.671881459350971,2.08459772613138,0.24999285556885198,0.0,0.0,1.808252991786219e-09
nelder_mead,117,0.0316293451352689,,0.020040969730668073,0.040608004793836985,0.0428195133581532,0.0007371428667241401,0.04549901023422351,2.671881459350971,2.08459772613138,0.24999285556885198,0.0,0.0,1.6497955918071128e-09
nelder_mead,118,0.0316293451352689,,0.020040969730668073,0.040608004793836985,0.0428195133581532,0.0007371428667241401,0.04549901023422351,2.671881459350971,2.08459772613138,0.24999285556885198,0.0,0.0,1.2588558737092193e-09
nelder_mead,119,0.0316293451352689,,0.020040969730668073,0.040608004793836985,0.0428195133581532,0.0007371428667241401,0.04549901023422351,2.671881459350971,2.08459772613138,0.24999285556885198,0.0,0.0,1.1223543414096149e-09
