vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,required_applied_bank_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,left_launch_torque_nm,right_launch_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.09,4.066666667,B_stribeck,0.060163283338264734,0.062358849631218155,0.12252213296948289,0.018254907505703067,0.9199320287029373,-0.897935202091239,1.8178672307941763,0.2620911666807725,-0.08209116668077249,0.021974907505703068,-0.021974907505703068,0.0,6.013560435527656e-120,0.9199320287029373,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.09,4.711111111,B_stribeck,0.06969735555391174,0.062199802584257086,0.13189715813816882,0.019651718132242084,0.9782062939859497,-0.9562094673742514,1.934415761360201,0.2893624444397425,-0.10936244443974252,0.023371718132242085,-0.023371718132242085,0.0,1.1963689422994985e-210,0.9782062939859497,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.09,5.355555556,B_stribeck,0.07923142778435298,0.062022428909611696,0.14125385669396467,0.02104579822663076,1.0363731576158328,-1.0143763310041345,2.0507494886199673,0.31663372224103,-0.13663372224103,0.02476579822663076,-0.02476579822663076,0.0,0.0,1.0363731576158328,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.09,6.0,B_stribeck,0.0887655,0.06182859129046103,0.15059409129046103,0.022437425310719128,1.094443535515574,-1.0724467089038756,2.1668902444194496,0.343905,-0.163905,0.02615742531071913,-0.02615742531071913,0.0,0.0,1.094443535515574,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.12,0.2,B_stribeck,0.00295885,0.0006495645626257817,0.003608414562625782,0.0005376275492965216,0.2067177183459608,0.16235550769484666,0.04436221065111415,0.1284635,0.1115365,0.004257627549296521,0.0031823724507034786,1.4541918228647075e-289,5.4340993209233776e-219,0.2067177183459608,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.12,0.844444444,B_stribeck,0.012492922215646997,0.060640757594293264,0.07313367980994026,0.010896386865993344,0.6174976850563141,-0.2955266018726493,0.9130242869289633,0.15573477775897,0.08426522224103,0.014616386865993345,-0.007176386865993344,0.0,3.135555203674569e-126,0.6174976850563141,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.12,1.488888889,B_stribeck,0.022026994446088247,0.061168395549901715,0.08319538999598997,0.01239550857032473,0.6797962133131747,-0.3578251301295101,1.0376213434426849,0.1830060555602575,0.0569939444397425,0.01611550857032473,-0.00867550857032473,0.0,2.6177733432823407e-59,0.6797962133131747,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.12,2.133333333,B_stribeck,0.03156106666173525,0.061274011695711166,0.09283507835744642,0.013831752089412173,0.7396215162028135,-0.417650433019149,1.1572719492219625,0.2102773333192275,0.029722666680772503,0.017551752089412172,-0.010111752089412175,0.0,3.1621330068769284e-18,0.7396215162028135,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.12,2.777777778,B_stribeck,0.041095138892176496,0.06124060339116021,0.10233574228333671,0.015247281977820947,0.7986320774422166,-0.69404247797653,1.4926745554187466,0.237548611120515,0.0024513888794849975,0.018967281977820948,-0.017053892456410473,0.0,0.005526610478589526,0.7986320774422166,False,1.124967400346126,0.12496740034612608,True,True,request-activated Stribeck scrub
0.12,3.422222222,B_stribeck,0.050629211107823494,0.061156112765623376,0.11178532387344686,0.016655200969388134,0.8573432747074737,-0.8280141725640398,1.6853574472715134,0.264819888879485,-0.024819888879484997,0.020375200969388135,-0.02037520096952789,0.0,1.3975525974382056e-13,0.8573432747074737,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
0.12,4.066666667,B_stribeck,0.060163283338264734,0.0610461503487871,0.12120943368705184,0.018059324851346648,0.9159051966561109,-0.8865760945071799,1.8024812911632908,0.2920911666807725,-0.05209116668077249,0.02177932485134665,-0.02177932485134665,0.0,5.113379397992694e-50,0.9159051966561109,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
